apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Доступні нові {} версії для наступних додатків
apps/frappe/frappe/contacts/doctype/address/address.py,"Company is mandatory, as it is your company address","Компанія є обов&#39;язковим, так як це ваша компанія адреса"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,"For example: If you want to include the document ID, use {0}","Наприклад: Якщо ви хочете, щоб включити ідентифікатор документа, використовуйте {0}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Table Columns for {0},Вибрати стовпчики Таблиця для {0}
DocType: Custom Field,Options Help,Довідка з опцій
DocType: Footer Item,Group Label,Група Етикетка
DocType: Kanban Board,Kanban Board,Kanban рада
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,Контакти Google налаштовано.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,Буде експортовано 1 запис
DocType: DocField,Report Hide,Повідомити Приховати
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},Подання у вигляді дерева не доступний для {0}
DocType: DocType,Restrict To Domain,обмежити домену
DocType: Domain,Domain,Галузь
DocType: Custom Field,Label Help,Довідка з етикеток
DocType: Workflow State,star-empty,зірка порожній
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,Дати часто легко вгадати.
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Контакти Google - не вдалося синхронізувати контакти з контактів Google {0}, код помилки {1}."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,Подальші дії
apps/frappe/frappe/email/doctype/notification/notification.py,"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Неможливо редагувати стандартне сповіщення. Щоб відредагувати, будь-ласка відключіть його і дублюйте його"
apps/frappe/frappe/templates/includes/login/login.js,Verification code email not sent. Please contact Administrator.,Електронний лист для підтвердження не надіслано. Зверніться до адміністратора.
DocType: Workflow State,ok,добре
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,"Ці значення будуть автоматично оновлюватися в угодах, а також буде корисна для обмеження права на цього користувача про операції, що містять ці значення."
apps/frappe/frappe/twofactor.py,Verfication Code,Верфікований код
DocType: Webhook,Webhook Request,Запит на Webhook
apps/frappe/frappe/model/rename_doc.py,** Failed: {0} to {1}: {2},** Не вдалося: {0} до {1}: {2}
DocType: Data Migration Mapping,Mapping Type,Тип карти
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select Mandatory,Виберіть Обов&#39;язковий
apps/frappe/frappe/public/js/frappe/ui/upload.html,Browse,Переглянути
apps/frappe/frappe/utils/password_strength.py,"No need for symbols, digits, or uppercase letters.","Немає необхідності для символів, цифр або букв у верхньому регістрі."
DocType: DocField,Currency,Валюта
DocType: Async Task,Running,Запуск
DocType: DocType,Track Views,Відстеження Переглядів
apps/frappe/frappe/core/doctype/user/user.js,Reset Password,Скинути пароль
DocType: Workflow State,hand-left,Рука-вліво
DocType: Data Import,If you are updating/overwriting already created records.,Якщо ви оновлюєте / перезаписуєте вже створені записи.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Is Global,Глобальний
DocType: Email Account,Use SSL,Використовувати SSL
DocType: Workflow State,play-circle,гра кола
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document could not be correctly assigned,Документ не може бути правильно призначений
apps/frappe/frappe/public/js/frappe/form/layout.js,"Invalid ""depends_on"" expression",Недійсний вираз &quot;depends_on&quot;
DocType: Communication,Keeps track of all communications,Слідкує за всіма комунікаціями
apps/frappe/frappe/public/js/frappe/chat.js,Group Name,Назва групи
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Print Format to Edit,Виберіть формат друку для редагування
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Shadows,Увімкнути тіні
DocType: Address,Shipping,Доставка
DocType: Workflow State,circle-arrow-down,Круг-стрілка вниз
apps/frappe/frappe/config/desk.py,Private and public Notes.,Приватні та державні Примітки.
DocType: DocField,Datetime,"Дата, час"
apps/frappe/frappe/templates/includes/login/login.js,Not a valid user,Чи не є дійсним користувачем
apps/frappe/frappe/templates/includes/comments/comments.html,Please enter a valid email address.,"Будь ласка, введіть дійсну адресу електронної пошти."
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Last refreshed,Останній оновлений
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For Document Type,Для типу документа
DocType: Workflow State,arrow-right,стрілка направо
DocType: Workflow State,Workflow state represents the current state of a document.,Стан робочого процесу представляє поточний стан документу.
DocType: Letter Head,Letter Head Based On,Заголовок листа на основі
apps/frappe/frappe/utils/oauth.py,Token is missing,Маркер відсутній
apps/frappe/frappe/www/update-password.html,Set Password,Встановити пароль
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records.,{0} записів успішно імпортовано.
apps/frappe/frappe/public/js/frappe/utils/utils.js,Note: Changing the Page Name will break previous URL to this page.,Примітка: Зміна імені сторінки зламається попередній URL цієї сторінки.
apps/frappe/frappe/utils/file_manager.py,Removed {0},Вилучені {0}
DocType: SMS Settings,SMS Settings,Налаштування SMS
DocType: Company History,Highlight,Основний момент
DocType: Dashboard Chart,Sum,Сума
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,via Data Import,через Імпорт даних
DocType: OAuth Provider Settings,Force,сила
apps/frappe/frappe/core/page/dashboard/dashboard.js,Last synced {0},Востаннє синхронізовано {0}
DocType: DocField,Fold,Скласти
apps/frappe/frappe/printing/doctype/print_format/print_format.py,Standard Print Format cannot be updated,Стандартний формат для друку не може бути оновлений
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} of type {2} cannot be mandatory,{0}: Поле {1} типу {2} не може бути обов&#39;язковим
DocType: System Settings,In Days,У Дні
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Miss,Міс
apps/frappe/frappe/public/js/frappe/model/model.js,Please specify,Будь ласка уточніть
DocType: Comment,Bot,Bot
DocType: Help Article,Help Article,Стаття довідки
DocType: Page,Page Name,Сторінку
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Also adding the dependent currency field {0},Також додавання поля залежної валюти {0}
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not locate locate - {0},Диск Google - Не вдалося знайти місцезнаходження - {0}
DocType: S3 Backup Settings,ap-south-1,ap-південь-1
apps/frappe/frappe/core/doctype/file/file.js,Unzip,розстебнути блискавку
apps/frappe/frappe/model/document.py,Incorrect value in row {0}: {1} must be {2} {3},Неправильне значення в рядку {0}: {1} повинен бути {2} {3}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Submitted Document cannot be converted back to draft. Transition row {0},Проведений документ не може бути перетворений назад у чернетку. Перехід у рядку {0}
DocType: Assignment Rule,Assignment Days,Дні призначення
apps/frappe/frappe/desk/reportview.py,Deleting {0},Видалення {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Select an existing format to edit or start a new format.,Виберіть існуючий формат для редагування або почати новий формат.
DocType: System Settings,Bypass restricted IP Address check If Two Factor Auth Enabled,"Перевірка обмеженої IP-адреси, якщо ввімкнено два фактора Auth"
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Created Custom Field {0} in {1},Створений замовлення поле {0} в {1}
DocType: System Settings,Time Zone,Часовий пояс
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Special Characters are not allowed,Спеціальні символи не допускаються
DocType: Comment,Relinked,Relinked
DocType: Print Settings,Compact Item Print,Компактний товару друку
DocType: Email Account,uidnext,uidnext
DocType: User,Redirect URL,перенаправлення URL
DocType: SMS Settings,Enter url parameter for receiver nos,Enter url parameter for receiver nos
DocType: Chat Profile,Online,Online
DocType: Email Account,Always use Account's Name as Sender's Name,Завжди використовуйте ім&#39;я облікового запису як ім&#39;я відправника
apps/frappe/frappe/email/doctype/email_queue/email_queue.py,Only Administrator can delete Email Queue,Тільки адміністратор може видалити черзі по електронній пошті
apps/frappe/frappe/contacts/doctype/address_template/address_template.py,Setting this Address Template as default as there is no other default,"Встановлення цього шаблону адреси за замовчуванням, оскільки немає ніякого іншого за замовчуванням"
DocType: Workflow State,Home,Головна
DocType: OAuth Provider Settings,Auto,автоматичний
DocType: System Settings,User can login using Email id or User Name,"Користувач може ввійти, використовуючи ідентифікатор електронної пошти або ім&#39;я користувача"
DocType: Workflow State,question-sign,Питання-знак
apps/frappe/frappe/model/base_document.py,{0} is disabled,{0} вимкнено
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Field ""route"" is mandatory for Web Views",Поле &quot;route&quot; є обов&#39;язковим для Web Views
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Insert Column Before {0},Вставити колонку до {0}
DocType: Energy Point Rule,The user from this field will be rewarded points,Користувач з цього поля отримає бали
DocType: Assignment Rule,Close Condition,Умови закриття
DocType: Dropbox Settings,Number of DB Backups,Кількість резервних копій DB
DocType: Email Account,Add Signature,Додати підпис
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Left this conversation,Ліва цю розмову
DocType: Print Format,Raw Printing,Сирий друк
,Background Jobs,фонові завдання
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Settings,Налаштування принтера
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Time series based on is required to create a dashboard chart,Для створення діаграми інформаційної панелі необхідний часовий ряд на основі
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Energy Points: ,Енергетичні бали:
DocType: ToDo,ToDo,ToDo
DocType: DocField,No Copy,Немає Копіювати
DocType: Workflow State,qrcode,QRCode
DocType: Chat Token,IP Address,IP-адреса
DocType: Data Import,Submit after importing,Надіслати після імпортування
apps/frappe/frappe/www/login.html,Login with LDAP,Вхід з LDAP
DocType: Web Form,Breadcrumbs,Навігаційний ланцюжок
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Rank: ,Ранг:
apps/frappe/frappe/core/doctype/doctype/doctype.py,If Owner,Якщо Власник
DocType: Data Migration Mapping,Push,Натисніть
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Drop files here,Завантажте файли сюди
DocType: OAuth Authorization Code,Expiration time,час закінчення
DocType: Web Page,Website Sidebar,Бічна панель Веб-сайт
DocType: Web Form,Show Sidebar,Показати бічну панель
apps/frappe/frappe/website/doctype/web_form/web_form.py,You need to be logged in to access this {0}.,"Ви повинні бути зареєстровані, щоб отримати доступ до цього {0}."
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Complete By,Повний За
apps/frappe/frappe/utils/password_strength.py,All-uppercase is almost as easy to guess as all-lowercase.,"All-прописні майже так само легко здогадатися, як все-малими літерами."
DocType: Website Settings,Top Bar Items,Top Bar елементи
DocType: Notification,Print Settings,Налаштування друку
DocType: Page,Yes,Так
DocType: DocType,Max Attachments,Найбільша кількість долучень
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} seconds remaining,Залишилося приблизно {0} секунд
DocType: Calendar View,End Date Field,Поле закінчення дати
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Global Shortcuts,Глобальні ярлики
DocType: Desktop Icon,Page,Сторінка
apps/frappe/frappe/utils/bot.py,Could not find {0} in {1},Не вдалося знайти {0} в {1}
apps/frappe/frappe/utils/password_strength.py,Names and surnames by themselves are easy to guess.,Імена та прізвища самі по собі легко вгадати.
apps/frappe/frappe/config/website.py,Knowledge Base,База знань
DocType: Workflow State,briefcase,портфель
apps/frappe/frappe/model/document.py,Value cannot be changed for {0},Значення не може бути змінене для {0}
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Стиль відповідає за колір кнопки: Успіх - зелений, небезпека - червоний, інверсний - чорний, основний - темно-синій, інфо - світло-блакитний, попередження - помаранчевий"
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This request has not yet been approved by the user.,Цей запит користувачем ще не затверджено.
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Please Install the ldap3 library via pip to use ldap functionality.,"Будь-ласка, встановіть бібліотеку ldap3 через pip, щоб використовувати функцію ldap."
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row Status,Статус рядка
DocType: S3 Backup Settings,sa-east-1,sa-сході-1
DocType: Workflow Transition,Workflow Transition,Перехід робочого процесу
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} months ago,{0} місяці тому
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Custom Fields can only be added to a standard DocType.,Спеціальні поля можна додавати лише до стандартного DocType.
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Created By,Створений
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox Setup,Налаштування Dropbox
DocType: Assignment Rule Day,Assignment Rule Day,День правила призначення
DocType: Workflow State,resize-horizontal,розмір горизонтальної
apps/frappe/frappe/templates/emails/download_data.html,Download Link,Посилання для завантаження
DocType: Chat Message,Content,Зміст
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} reverted your point on {1},{0} повернув свою точку на {1}
DocType: Data Migration Run,Push Insert,Натисніть на вставку
apps/frappe/frappe/public/js/frappe/views/treeview.js,Group Node,Вузол групи
DocType: Auto Repeat,Notification,повідомлення
DocType: Contact Phone,Contact Phone,Контактний телефон
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} appreciated {1},{0} оцінено {1}
DocType: Milestone,Document,Документ
apps/frappe/frappe/core/doctype/doctype/doctype.py,Series {0} already used in {1},Серії {0} вже використовується в {1}
apps/frappe/frappe/core/doctype/data_import/importer.py,Unsupported File Format,Непідтримуваний формат файлу
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting to launch QZ Tray...,Спроба запустити лоток QZ ...
DocType: Assignment Rule,Example: {{ subject }},Приклад: {{предмет}}
DocType: DocField,Code,Код
DocType: Workflow,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","Всі можливі стани і ролі в робочому процесі. Варіанти станів документу: 0 ""Збережені"", 1 ""Проведені"" і 2 ""Скасовані"""
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} are required,{0} обов&#39;язкові
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Last Modified On,Остання зміна
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.","Дозволи на рівні 0 це дозволу на рівні документа, тобто вони є первинними для доступу до документа."
DocType: Auto Repeat,Print Format,Формат друку
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Toggle Grid View,Переключити режим перегляду сітки
apps/frappe/frappe/public/js/frappe/form/form.js,Go to next record,Перейти до наступного запису
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Invalid payment gateway credentials,Невірні облікові дані для платіжного шлюзу
DocType: Data Import,This is the template file generated with only the rows having some error. You should use this file for correction and import.,"Це файл шаблону, згенерований лише з рядками, що мають певну помилку. Ви повинні використовувати цей файл для виправлення та імпорту."
apps/frappe/frappe/config/users_and_permissions.py,Set Permissions on Document Types and Roles,Встановити дозволу на типами документів і ролі
DocType: Data Migration Run,Remote ID,Віддалений ідентифікатор
apps/frappe/frappe/model/meta.py,No Label,ні Етикетка
DocType: System Settings,Use socketio to upload file,Використовуйте socketio для завантаження файлу
apps/frappe/frappe/public/js/frappe/list/list_view.js,Refreshing,Освіжаючий
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.js,Modified By,змінено
apps/frappe/frappe/public/js/frappe/request.js,Support Email Address Not Specified,Адреса електронної пошти підтримки не вказана
DocType: Energy Point Log,Criticism,Критика
DocType: Address,Tripura,Tripura
DocType: About Us Settings,"""Company History""",&quot;Історія компанії&quot;
apps/frappe/frappe/www/confirm_workflow_action.html,This document has been modified after the email was sent.,Цей документ був змінений після надсилання електронного листа.
DocType: DocField,"If checked, this field will be not overwritten based on Fetch From if a value already exists.","Якщо встановлено прапорець, це поле не буде перезаписано на основі &quot;Витягнути з&quot;, якщо значення вже існує."
DocType: Access Log,Show Report,Показати звіт
DocType: Address,Tamil Nadu,Тамілнад
DocType: Email Rule,Email Rule,Email Правило
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} shared this document with everyone,{0} оприлюднив цей документ для усіх
apps/frappe/frappe/desk/page/activity/activity_row.html,Commented on {0}: {1},Коментарі {0}: {1}
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Looks like someone sent you to an incomplete URL. Please ask them to look into it.,"Схоже, хтось послав вас до неповного URL. Будь ласка, попросіть їх подивитися в неї."
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Your payment has been successfully registered.,Ваш платіж успішно зареєстровано.
DocType: Stripe Settings,Secret Key,секретний ключ
DocType: Stripe Settings,Secret Key,секретний ключ
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Translate {0},Перевести {0}
DocType: Notification,Send alert if this field's value changes,"Надіслати повідомлення, якщо зміни значення поля"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Theme Colors,Кольори теми
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select a DocType to make a new format,"Виберіть тип документа, щоб зробити новий формат"
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User does not exist,Користувача не існує
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,'Recipients' not specified,&quot;Одержувачі&quot; не вказано
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,just now,прямо зараз
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html,Apply,застосовувати
DocType: Footer Item,Policy,політика
apps/frappe/frappe/integrations/utils.py,{0} Settings not found,{0} Налаштування не знайдені
DocType: Module Def,Module Def,Модуль Def
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Upload file,Завантажити файл
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Are you sure you want to delete this post?,Справді видалити цю публікацію?
DocType: Chat Profile,Busy,Зайнятий
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} Dashboard,{0} Інформаційна панель
DocType: Data Migration Plan,Data Migration Plan,План міграції даних
apps/frappe/frappe/core/doctype/communication/communication.js,Reply,Відповісти
apps/frappe/frappe/config/core.py,Pages in Desk (place holders),Сторінки на стільниці (місцеутримувачі)
DocType: DocField,Collapsible Depends On,Складено Залежить від
DocType: Print Style,Print Style Name,Назва стилю друку
DocType: Print Settings,Allow page break inside tables,Дозволити розрив сторінки всередині таблиць
DocType: Email Account,SMTP Server,SMTP-сервер
DocType: Print Format,Print Format Help,Довідка з форматів друку
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,{0} room must have atmost one user.,Номер {0} повинен мати принаймні одного користувача.
DocType: DocType,Beta,бета
DocType: Dashboard Chart,Count,Рахувати
apps/frappe/frappe/templates/includes/comments/comments.py,New Comment on {0}: {1},Новий коментар до {0}: {1}
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,restored {0} as {1},відновлено {0} як {1}
apps/frappe/frappe/core/doctype/data_export/exporter.py,"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","Якщо ви оновлюєте, виберіть &quot;Замінити&quot; ще існуючих рядків не будуть видалені."
DocType: DocField,Translatable,Переклад
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing {0} of {1},Синхронізується {0} з {1}
DocType: Letter Head,Letter Head in HTML,Фірмовий заголовок у HTML
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User Profile,Профіль користувача
DocType: Web Form,Web Form,Веб-форма
apps/frappe/frappe/public/js/frappe/form/controls/date.js,Date {0} must be in format: {1},Дата {0} має бути у форматі: {1}
DocType: About Us Settings,Org History Heading,Орг Історія Тема
DocType: Print Settings,Allow Print for Cancelled,Дозволити друк для Скасовано
DocType: Communication,Integrations can use this field to set email delivery status,Інтеграція може використовувати це поле для установки статусу доставки електронної пошти
DocType: Web Form,Web Page Link Text,Текст посилання Веб-сторінки
DocType: Page,System Page,система Page
DocType: Page,System Page,система Page
apps/frappe/frappe/config/settings.py,"Set default format, page size, print style etc.","Встановити формат, розмір сторінки, стиль друку і т.д. за замовчуванням"
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,ESC,ВИХІД
apps/frappe/frappe/modules/utils.py,Customizations for <b>{0}</b> exported to:<br>{1},Налаштування для <b>{0}</b> експортуються до: <br> {1}
DocType: Website Settings,Include Search in Top Bar,Включити пошук у верхній панелі
DocType: GSuite Settings,Allow GSuite access,Дозволити доступ GSuite
DocType: DocType,DESC,DESC
DocType: DocType,Naming,Іменування
apps/frappe/frappe/core/doctype/data_import/data_import.js,Select All,Вибрати все
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Column {0},Стовпець {0}
apps/frappe/frappe/config/customization.py,Custom Translations,призначені для користувача Переклади
apps/frappe/frappe/public/js/frappe/socketio_client.js,Progress,прогрес
apps/frappe/frappe/public/js/frappe/form/workflow.js, by Role ,за ролями
apps/frappe/frappe/public/js/frappe/form/save.js,Missing Fields,відсутні поля
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid fieldname '{0}' in autoname,Invalid ім&#39;я_поля &#39;{0}&#39; в autoname
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search in a document type,Пошук в документі типу
DocType: Custom DocPerm,Role and Level,Роль і рівень
DocType: File,Thumbnail URL,Мініатюра URL
apps/frappe/frappe/desk/moduleview.py,Custom Reports,Настроювані звіти
DocType: Website Script,Website Script,Сценарій веб-сайту
DocType: GSuite Settings,If you aren't using own publish Google Apps Script webapp you can use the default https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec ,Якщо ви не використовуєте власні публікації веб-додаток Google Apps Script ви можете використовувати за замовчуванням https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec
apps/frappe/frappe/config/settings.py,Customized HTML Templates for printing transactions.,Індивідуальні шаблони HTML для друкованих операцій.
apps/frappe/frappe/public/js/frappe/form/print.js,Orientation,орієнтація
DocType: Workflow,Is Active,Активний
apps/frappe/frappe/desk/query_report.py,{0} saved successfully,{0} збережено
apps/frappe/frappe/desk/form/utils.py,No further records,Ніяких додаткових записів
DocType: DocField,Long Text,Довгий текст
DocType: Workflow State,Primary,Основний
DocType: User,Home Settings,Домашні налаштування
apps/frappe/frappe/core/doctype/data_import/importer.py,Please do not change the rows above {0},"Ласка, не змінюйте рядки вище {0}"
DocType: Web Form,Go to this URL after completing the form (only for Guest users),Перейдіть на цю URL-адресу після заповнення форми (лише для користувачів Гість)
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,(Ctrl + G),(Ctrl + G)
DocType: Contact,More Information,Більше інформації
DocType: Data Migration Mapping,Field Maps,Поле Карти
DocType: Desktop Icon,Desktop Icon,Піктограма стільниці
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Your payment was successfully accepted,Ваш платіж був успішно прийнятий
apps/frappe/frappe/public/js/frappe/views/pageview.js,Sorry! You are not permitted to view this page.,Вибачте! Вам не дозволено перегляд цієї сторінки.
DocType: Workflow State,bell,дзвін
DocType: LDAP Settings,LDAP Mobile Field,Мобільне поле LDAP
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Share this document with,Оприлюднити цей документ для
apps/frappe/frappe/utils/nestedset.py,{0} {1} cannot be a leaf node as it has children,"{0} {1} не може бути кінцевою гілкою, оскільки в нього (неї) є дочірні елементи"
DocType: Comment,Info,Інформація
apps/frappe/frappe/public/js/frappe/views/interaction.js,Add Attachment,Вкласти
DocType: Data Migration Mapping,Sync,Синхронізувати
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Client Secret before social login is enabled,"Будь ласка, введіть Client Secret до ввімкнення соціального входу"
DocType: Communication,Email,E-mail
apps/frappe/frappe/templates/includes/contact.js,Thank you for your message,Дякую за повідомлення
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Read Receipt,Надіслати прочитання
DocType: Stripe Settings,Stripe Settings,налаштування нашивки
DocType: Stripe Settings,Stripe Settings,налаштування нашивки
DocType: Data Migration Mapping,Data Migration Mapping,Картографія міграції даних
DocType: Auto Email Report,Period,Період
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} minute remaining,Залишилося приблизно {0} хвилини
apps/frappe/frappe/www/login.py,Invalid Login Token,Невірний Логін маркера
apps/frappe/frappe/public/js/frappe/chat.js,Discard,Відхилити
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,1 hour ago,1 годину тому
DocType: Website Settings,Home Page,Головна сторінка
DocType: Error Snapshot,Parent Error Snapshot,Батько Знімок Помилка
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map columns from {0} to fields in {1},Позначте стовпці від {0} до полів {1}
DocType: Access Log,Filters,Фільтри
DocType: Workflow State,share-alt,Частка Alt-
apps/frappe/frappe/utils/background_jobs.py,Queue should be one of {0},Черга повинна бути одним з {0}
DocType: Address Template,"<h4>Default Template</h4>
<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>
<pre><code>{{ address_line1 }}&lt;br&gt;
{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}
{{ city }}&lt;br&gt;
{% if state %}{{ state }}&lt;br&gt;{% endif -%}
{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}
{{ country }}&lt;br&gt;
{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}
{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}
{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}
</code></pre>","<h4> Шаблон за замовчуванням </h4><p> Використовує <a href=""http://jinja.pocoo.org/docs/templates/"">дзіндзя темплатним</a> і всі поля Адреса (включаючи Настроювані поля якщо такі є) будуть доступні </p><pre> <code>{{ address_line1 }}&lt;br&gt; {% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%} {{ city }}&lt;br&gt; {% if state %}{{ state }}&lt;br&gt;{% endif -%} {% if pincode %} PIN: {{ pincode }}&lt;br&gt;{% endif -%} {{ country }}&lt;br&gt; {% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%} {% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%} {% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}</code> </pre>"
DocType: Calendar View,Start Date Field,Поле Дата початку
DocType: Role,Role Name,Ім&#39;я ролі
apps/frappe/frappe/templates/includes/navbar/navbar_login.html,Switch To Desk,Перемикання на робочий стіл
apps/frappe/frappe/config/core.py,Script or Query reports,Сценарій або Запит повідомляє
DocType: Contact Phone,Is Primary Mobile,Первинний мобільний
DocType: Workflow Document State,Workflow Document State,Стан документу в робочому процесі
apps/frappe/frappe/public/js/frappe/request.js,File too big,Файл занадто великий
apps/frappe/frappe/core/doctype/user/user.py,Email Account added multiple times,Обліковий запис електронної пошти додано кілька разів
DocType: Energy Point Settings,Last Point Allocation Date,Дата останнього розподілу балів
DocType: Payment Gateway,Payment Gateway,Платіжний шлюз
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} point,{0} оцінив вашу роботу на {1} з пунктом {2}
DocType: Milestone Tracker,Field to Track,Поле для відстеження
