apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Uued {} järgmised rakendused on saadaval
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,"For example: If you want to include the document ID, use {0}","Näiteks: Kui soovite lisada dokumendi ID, kasuta {0}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Table Columns for {0},Select Table Columns eest {0}
DocType: Custom Field,Options Help,Valikud Abi
DocType: Footer Item,Group Label,Märgistus
DocType: Kanban Board,Kanban Board,Kanban Board
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,Google&#39;i kontaktid on konfigureeritud.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,1 kirje eksporditakse
DocType: DocField,Report Hide,Aruanne Peida
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},Puunäkymä ole saadaval {0}
DocType: DocType,Restrict To Domain,Piira Domain
DocType: Domain,Domain,Domeeni
DocType: Custom Field,Label Help,Label Abi
DocType: Workflow State,star-empty,star-tühi
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,Kuupäevad on sageli lihtne ära arvata.
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Google&#39;i kontaktid - Google&#39;i kontaktide {0} kontakte ei saanud sünkroonida, veakood {1}."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,Järgmine tegevusi
apps/frappe/frappe/email/doctype/notification/notification.py,"Cannot edit Standard Notification. To edit, please disable this and duplicate it",Standardteatise ei saa muuta. Muutmiseks keelake see välja ja kopeerige see
apps/frappe/frappe/templates/includes/login/login.js,Verification code email not sent. Please contact Administrator.,Kontrollikoodi e-posti aadressi ei saadetud. Palun pöörduge administraatori poole.
DocType: Workflow State,ok,Okei
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,"Need väärtused uuendatakse automaatselt tehingutes ja ka on kasulik, et piirata õigusi selle kasutaja tehingute sisaldavad neid väärtusi."
apps/frappe/frappe/twofactor.py,Verfication Code,Verifitseerimiskood
DocType: Webhook,Webhook Request,Webhooki päring
apps/frappe/frappe/model/rename_doc.py,** Failed: {0} to {1}: {2},** Ebaõnnestus: {0} kuni {1} {2}
DocType: Data Migration Mapping,Mapping Type,Kaardistamise tüüp
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select Mandatory,Vali Kohustuslik
apps/frappe/frappe/public/js/frappe/ui/upload.html,Browse,Sirvi
apps/frappe/frappe/utils/password_strength.py,"No need for symbols, digits, or uppercase letters.","Ei ole vaja sümbolid, numbrit või suurtähtedega."
DocType: DocField,Currency,Valuuta
DocType: Async Task,Running,Jooksmine
DocType: DocType,Track Views,Raja vaated
apps/frappe/frappe/core/doctype/user/user.js,Reset Password,Reset Password
DocType: Workflow State,hand-left,käsitsi vasakule
DocType: Data Import,If you are updating/overwriting already created records.,Kui olete juba loodud kirjeid uuendanud / üle kirjutanud.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Is Global,On globaalne
DocType: Email Account,Use SSL,SSL
DocType: Workflow State,play-circle,play-ring
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document could not be correctly assigned,Dokumenti ei saanud õigesti määrata
apps/frappe/frappe/public/js/frappe/form/layout.js,"Invalid ""depends_on"" expression",Kehtetu väljend &quot;depends_on&quot;
DocType: Communication,Keeps track of all communications,Jälgib kogu suhtlust
apps/frappe/frappe/public/js/frappe/chat.js,Group Name,Grupi nimi
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Print Format to Edit,Valige Print Format Muuda
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Shadows,Luba varjud
DocType: Address,Shipping,Laevandus
DocType: Workflow State,circle-arrow-down,Ringi Nool alla
apps/frappe/frappe/config/desk.py,Private and public Notes.,Era- ja avaliku Notes.
DocType: DocField,Datetime,Date
apps/frappe/frappe/templates/includes/login/login.js,Not a valid user,Mitte kehtiv kasutaja
apps/frappe/frappe/templates/includes/comments/comments.html,Please enter a valid email address.,Palun sisesta kehtiv e-posti aadress.
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Last refreshed,Viimati värskendatud
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For Document Type,Dokumendi tüübi jaoks
DocType: Workflow State,arrow-right,Nool paremale
DocType: Workflow State,Workflow state represents the current state of a document.,Töövoo olek näitab hetkeseisu dokument.
DocType: Letter Head,Letter Head Based On,Kirja pea põhineb
apps/frappe/frappe/utils/oauth.py,Token is missing,Token puudub
apps/frappe/frappe/www/update-password.html,Set Password,Määra parool
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records.,{0} kirje importimine õnnestus.
apps/frappe/frappe/public/js/frappe/utils/utils.js,Note: Changing the Page Name will break previous URL to this page.,Märkus: Kui muudate Page Nimi murdub eelmise URL sellele lehele.
apps/frappe/frappe/utils/file_manager.py,Removed {0},Eemaldatud {0}
DocType: SMS Settings,SMS Settings,SMS seaded
DocType: Company History,Highlight,Highlight
DocType: Dashboard Chart,Sum,Summa
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,via Data Import,andmete impordi kaudu
DocType: OAuth Provider Settings,Force,jõud
apps/frappe/frappe/core/page/dashboard/dashboard.js,Last synced {0},Viimati sünkroonitud {0}
DocType: DocField,Fold,Voldi
apps/frappe/frappe/printing/doctype/print_format/print_format.py,Standard Print Format cannot be updated,Standard Print Format ei saa uuendada
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} of type {2} cannot be mandatory,{0}: välja {1} tüüp {2} ei saa olla kohustuslik
DocType: System Settings,In Days,Päevades
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Miss,Igatsema
apps/frappe/frappe/public/js/frappe/model/model.js,Please specify,Palun täpsusta
DocType: Comment,Bot,Bot
DocType: Help Article,Help Article,Abi artikli
DocType: Page,Page Name,Lehekülje nimi
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Also adding the dependent currency field {0},Samuti lisades sõltuva valuuta välja {0}
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not locate locate - {0},Google Drive - asukohta ei leitud - {0}
DocType: S3 Backup Settings,ap-south-1,ap-lõuna-1
apps/frappe/frappe/core/doctype/file/file.js,Unzip,tõmblukku lahti tõmbama
apps/frappe/frappe/model/document.py,Incorrect value in row {0}: {1} must be {2} {3},Vale väärtus järjest {0} {1} peab olema {2} {3}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Submitted Document cannot be converted back to draft. Transition row {0},Esitatud dokument ei saa muuta tagasi koostada. Üleminek rida {0}
DocType: Assignment Rule,Assignment Days,Ülesannete päevad
apps/frappe/frappe/desk/reportview.py,Deleting {0},Kustutamine {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Select an existing format to edit or start a new format.,Vali olemasoleva vormi muuta või alustada uut formaati.
DocType: System Settings,Bypass restricted IP Address check If Two Factor Auth Enabled,"Möödas piiratud IP-aadressi kontrollimine, kui on lubatud kaks funktsiooni Auth"
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Created Custom Field {0} in {1},Loodud Custom Field {0} on {1}
DocType: System Settings,Time Zone,Aja tsoon
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Special Characters are not allowed,Võõrtähed ei ole lubatud
DocType: Comment,Relinked,lingiti
DocType: Print Settings,Compact Item Print,Kompaktne Punkt Prindi
DocType: Email Account,uidnext,uidnext
DocType: User,Redirect URL,Uuesti URL
DocType: SMS Settings,Enter url parameter for receiver nos,Sisesta url parameeter vastuvõtja nos
DocType: Chat Profile,Online,Hetkel
DocType: Email Account,Always use Account's Name as Sender's Name,Kasutage saatja nimena alati konto nime
apps/frappe/frappe/email/doctype/email_queue/email_queue.py,Only Administrator can delete Email Queue,Ainult administraator saab kustutada Post järjekorda
apps/frappe/frappe/contacts/doctype/address_template/address_template.py,Setting this Address Template as default as there is no other default,Kui määrata Aadress Mall vaikimisi kuna puudub muu default
DocType: Workflow State,Home,Kodu
DocType: OAuth Provider Settings,Auto,auto
DocType: System Settings,User can login using Email id or User Name,Kasutaja saab sisse logida kasutades e-posti id või kasutajanime
DocType: Workflow State,question-sign,Küsimus-märk
apps/frappe/frappe/model/base_document.py,{0} is disabled,{0} on keelatud
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Field ""route"" is mandatory for Web Views",Väljade &quot;marsruut&quot; on veebivaate jaoks kohustuslik
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Insert Column Before {0},Lisab veergu enne {0}
DocType: Energy Point Rule,The user from this field will be rewarded points,Selle välja kasutajale antakse punkte
DocType: Assignment Rule,Close Condition,Sule seisund
DocType: Dropbox Settings,Number of DB Backups,DB varukoopiate arv
DocType: Email Account,Add Signature,Lisa allkiri
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Left this conversation,Vasak see vestlus
DocType: Print Format,Raw Printing,Toortrükk
,Background Jobs,Taust Jobs
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Settings,Printeri sätted
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Time series based on is required to create a dashboard chart,Armatuurlaua diagrammi loomiseks on vajalik aegrida
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Energy Points: ,Energiapunktid:
DocType: ToDo,ToDo,Tegema
DocType: DocField,No Copy,No Copy
DocType: Workflow State,qrcode,QRCode
DocType: Chat Token,IP Address,IP-aadress
DocType: Data Import,Submit after importing,Esita pärast importimist
apps/frappe/frappe/www/login.html,Login with LDAP,Sisene oma LDAP
DocType: Web Form,Breadcrumbs,Breadcrumbs
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Rank: ,Koht:
apps/frappe/frappe/core/doctype/doctype/doctype.py,If Owner,Kui Omanik
DocType: Data Migration Mapping,Push,Push
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Drop files here,Lohistage failid siia
DocType: OAuth Authorization Code,Expiration time,aegumine aeg
DocType: Web Page,Website Sidebar,Koduleht Sidebar
DocType: Web Form,Show Sidebar,Näita külgriba
apps/frappe/frappe/website/doctype/web_form/web_form.py,You need to be logged in to access this {0}.,"Sa pead olema sisselogitud, et kasutada seda {0}."
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Complete By,Lõppenud
apps/frappe/frappe/utils/password_strength.py,All-uppercase is almost as easy to guess as all-lowercase.,"All-suurtäht on peaaegu sama lihtne ära arvata, kui kõik-väiketähed."
DocType: Website Settings,Top Bar Items,Top Bar Esemed
DocType: Notification,Print Settings,Print Settings
DocType: Page,Yes,Jah
DocType: DocType,Max Attachments,Max failid
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} seconds remaining,Umbes {0} sekundit on jäänud
DocType: Calendar View,End Date Field,Lõppkuupäeva väljad
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Global Shortcuts,Globaalsed otseteed
DocType: Desktop Icon,Page,Page
apps/frappe/frappe/utils/bot.py,Could not find {0} in {1},Ei leidnud {0} on {1}
apps/frappe/frappe/utils/password_strength.py,Names and surnames by themselves are easy to guess.,Ja perekonnanimed ise on lihtne ära arvata.
apps/frappe/frappe/config/website.py,Knowledge Base,Teadmistepagas
DocType: Workflow State,briefcase,mapp
apps/frappe/frappe/model/document.py,Value cannot be changed for {0},Väärtus ei saa muuta {0}
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Stiil tähistab nupu värvi: Edu - roheline, Danger - Red, Inverse - Must, Esmane - Dark Blue, Info - Light Blue, hoiatus - Orange"
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This request has not yet been approved by the user.,Kasutaja pole seda taotlust veel kinnitanud.
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Please Install the ldap3 library via pip to use ldap functionality.,LDA-funktsioonide kasutamiseks installige ldap3-teek pipi kaudu.
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row Status,Rida olek
DocType: S3 Backup Settings,sa-east-1,sa-ida-1
DocType: Workflow Transition,Workflow Transition,Töövoo Transition
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} months ago,{0} kuud tagasi
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Custom Fields can only be added to a standard DocType.,Kohandatud välju saab lisada ainult standardsesse DocType&#39;i.
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Created By,Loodud
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox Setup,Dropbox Setup
DocType: Assignment Rule Day,Assignment Rule Day,Ülesannete reeglite päev
DocType: Workflow State,resize-horizontal,suurust-horisontaalne
apps/frappe/frappe/templates/emails/download_data.html,Download Link,Lae alla link
DocType: Chat Message,Content,Sisu
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} reverted your point on {1},{0} muutis teie seisukohta {1}
DocType: Data Migration Run,Push Insert,Push Insert
apps/frappe/frappe/public/js/frappe/views/treeview.js,Group Node,Group Node
DocType: Auto Repeat,Notification,teade
DocType: Contact Phone,Contact Phone,Kontakttelefon
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} appreciated {1},{0} hinnatud {1}
DocType: Milestone,Document,Dokument
apps/frappe/frappe/core/doctype/doctype/doctype.py,Series {0} already used in {1},Seeria {0} on juba kasutatud {1}
apps/frappe/frappe/core/doctype/data_import/importer.py,Unsupported File Format,Toetuseta Failivorming
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting to launch QZ Tray...,Proovin käivitada QZ salve ...
DocType: Assignment Rule,Example: {{ subject }},Näide: {{subjekt}}
DocType: DocField,Code,Kood
DocType: Workflow,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","Kõik võimalikud Töövoo Ühendriigid ja rollid töökorraldust. Docstatus Valikud: 0 on &quot;Salvesta&quot;, 1 &quot;Esitatud&quot; ja 2 &quot;Tühistatud&quot;"
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} are required,{0} on kohustuslikud
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Last Modified On,Viimane muutmine
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.","Õigused tasemel 0 on dokument Tase õigused, st nad on esmane juurdepääsu dokumendi."
DocType: Auto Repeat,Print Format,Prindi Formaat
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Toggle Grid View,Lülita võrgu vaade sisse
apps/frappe/frappe/public/js/frappe/form/form.js,Go to next record,Minge järgmisele plaadile
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Invalid payment gateway credentials,Vale makse gateway volikirja
DocType: Data Import,This is the template file generated with only the rows having some error. You should use this file for correction and import.,"See on mallifail, mis on loodud ainult rida, millel on mõni viga. Seda faili peaksite parandamiseks ja importimiseks kasutama."
apps/frappe/frappe/config/users_and_permissions.py,Set Permissions on Document Types and Roles,Seada õigusi Dokumendi liigid ja rollid
DocType: Data Migration Run,Remote ID,Kaug-ID
apps/frappe/frappe/model/meta.py,No Label,No Label
DocType: System Settings,Use socketio to upload file,Kasutage faili üleslaadimiseks socketio
apps/frappe/frappe/public/js/frappe/list/list_view.js,Refreshing,Värskendav
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.js,Modified By,Muudetud
apps/frappe/frappe/public/js/frappe/request.js,Support Email Address Not Specified,Tugiteenuse e-posti aadressi pole täpsustatud
DocType: Energy Point Log,Criticism,Kriitika
DocType: Address,Tripura,Tripura
DocType: About Us Settings,"""Company History""",&quot;Firma ajalugu&quot;
apps/frappe/frappe/www/confirm_workflow_action.html,This document has been modified after the email was sent.,Seda dokumenti on pärast e-kirja saatmist muudetud.
DocType: DocField,"If checked, this field will be not overwritten based on Fetch From if a value already exists.","Kui see on märgitud, ei kirjutata seda välja Fetch From põhjal, kui väärtus on juba olemas."
DocType: Access Log,Show Report,Näita aruannet
DocType: Address,Tamil Nadu,tamil Nadu
DocType: Email Rule,Email Rule,Saatke Reegel
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} shared this document with everyone,{0} jagas dokumenti kõigiga
apps/frappe/frappe/desk/page/activity/activity_row.html,Commented on {0}: {1},Kommenteeris {0} {1}
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Looks like someone sent you to an incomplete URL. Please ask them to look into it.,"Paistab, et keegi saatis teile mittetäielik URL. Palun paluge uurida seda."
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Your payment has been successfully registered.,Teie makse on edukalt registreeritud.
DocType: Stripe Settings,Secret Key,Secret Key
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Translate {0},Tõlgi {0}
DocType: Notification,Send alert if this field's value changes,Saada alert kui selles valdkonnas on väärtus muutub
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Theme Colors,Teemavärvid
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select a DocType to make a new format,Vali DocType teha uue vormi
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User does not exist,Kasutajat pole olemas
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,'Recipients' not specified,&quot;Saajaid&quot; pole täpsustatud
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,just now,just praegu
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html,Apply,kehtima
DocType: Footer Item,Policy,poliitika
apps/frappe/frappe/integrations/utils.py,{0} Settings not found,{0} Seadeid ei leitud
DocType: Module Def,Module Def,Moodul Def
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Upload file,Faili üles laadima
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Are you sure you want to delete this post?,Kas soovite kindlasti selle postituse kustutada?
DocType: Chat Profile,Busy,Hõivatud
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} Dashboard,{0} Armatuurlaud
DocType: Data Migration Plan,Data Migration Plan,Andmeedastusplaan
apps/frappe/frappe/core/doctype/communication/communication.js,Reply,Vasta
apps/frappe/frappe/config/core.py,Pages in Desk (place holders),Leheküljed Desk (kohatäitjaid)
DocType: DocField,Collapsible Depends On,Kokkupandav sõltub
DocType: Print Style,Print Style Name,Prindi stiili nimi
DocType: Print Settings,Allow page break inside tables,Laske Lehevahetuse sees tabelid
DocType: Email Account,SMTP Server,SMTP Server
DocType: Print Format,Print Format Help,Prindi Formaat Abi
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,{0} room must have atmost one user.,{0} ruumis peab olema vähemalt üks kasutaja.
DocType: DocType,Beta,beeta
DocType: Dashboard Chart,Count,Krahv
apps/frappe/frappe/templates/includes/comments/comments.py,New Comment on {0}: {1},Uus kommentaar saidi {0} kohta: {1}
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,restored {0} as {1},taastatud {0} nagu {1}
apps/frappe/frappe/core/doctype/data_export/exporter.py,"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","Kui te uuendamas, valige &quot;Kirjuta üle&quot; muud olemasolevat rida ei kustutata."
DocType: DocField,Translatable,Tõlgitav
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing {0} of {1},Sünkroonitakse {0} {1} -st
DocType: Letter Head,Letter Head in HTML,Kiri Head HTML
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User Profile,Kasutajaprofiil
DocType: Web Form,Web Form,Web Form
apps/frappe/frappe/public/js/frappe/form/controls/date.js,Date {0} must be in format: {1},Kuupäev {0} peab olema vormingus: {1}
DocType: About Us Settings,Org History Heading,Org Ajalugu Rubriik
DocType: Print Settings,Allow Print for Cancelled,Laske Print Tühistatud
DocType: Communication,Integrations can use this field to set email delivery status,"Integratsioon saab kasutada selles valdkonnas, et määrata e-posti kättetoimetamise staatuse"
DocType: Web Form,Web Page Link Text,Web Page Link Text
DocType: Page,System Page,süsteemi Page
apps/frappe/frappe/config/settings.py,"Set default format, page size, print style etc.","Määra vaikimisi formaati, lehe suurus, printimisstiil jms"
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,ESC,ESC
apps/frappe/frappe/modules/utils.py,Customizations for <b>{0}</b> exported to:<br>{1},"<b>{0}</b> kohandused, mida eksporditi: <br> {1}"
DocType: Website Settings,Include Search in Top Bar,Kaasa Otsi Top Bar
DocType: GSuite Settings,Allow GSuite access,Luba GSuite juurdepääsu
DocType: DocType,DESC,DESC
DocType: DocType,Naming,Nimetamine
apps/frappe/frappe/core/doctype/data_import/data_import.js,Select All,Vali kõik
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Column {0},Veerg {0}
apps/frappe/frappe/config/customization.py,Custom Translations,Custom tõlked
apps/frappe/frappe/public/js/frappe/socketio_client.js,Progress,edu
apps/frappe/frappe/public/js/frappe/form/workflow.js, by Role ,Rolli järgi
apps/frappe/frappe/public/js/frappe/form/save.js,Missing Fields,puuduvad väljad
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid fieldname '{0}' in autoname,Vale fieldname &quot;{0}&quot; on autoname
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search in a document type,Otsing dokumendi tüüp
DocType: Custom DocPerm,Role and Level,Roll ja Level
DocType: File,Thumbnail URL,Pisipilt URL
apps/frappe/frappe/desk/moduleview.py,Custom Reports,Custom Reports
DocType: Website Script,Website Script,Koduleht Script
DocType: GSuite Settings,If you aren't using own publish Google Apps Script webapp you can use the default https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec ,Kui te ei kasuta oma avaldab Google Apps Script veebirakendus saab kasutada vaikimisi https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec
apps/frappe/frappe/config/settings.py,Customized HTML Templates for printing transactions.,Kohandatud HTML mallid trükkimine tehinguid.
apps/frappe/frappe/public/js/frappe/form/print.js,Orientation,orientatsioon
DocType: Workflow,Is Active,Kas Active
apps/frappe/frappe/desk/query_report.py,{0} saved successfully,{0} salvestatud edukalt
apps/frappe/frappe/desk/form/utils.py,No further records,Kaugemale arvestust
DocType: DocField,Long Text,Pikk tekst
DocType: Workflow State,Primary,Esmane
DocType: User,Home Settings,Koduseaded
apps/frappe/frappe/core/doctype/data_import/importer.py,Please do not change the rows above {0},Palun ärge muutke rida eespool {0}
DocType: Web Form,Go to this URL after completing the form (only for Guest users),Pärast vormi täitmist mine selle URL-i juurde (ainult külastajatele)
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,(Ctrl + G),(Ctrl + G)
DocType: Contact,More Information,Rohkem informatsiooni
DocType: Data Migration Mapping,Field Maps,Väli kaardid
DocType: Desktop Icon,Desktop Icon,töölaua ikoon
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Your payment was successfully accepted,Teie makse on edukalt vastu võetud
apps/frappe/frappe/public/js/frappe/views/pageview.js,Sorry! You are not permitted to view this page.,Sorry! Sa ei tohi selle lehe vaatamiseks.
DocType: Workflow State,bell,kell
DocType: LDAP Settings,LDAP Mobile Field,LDAP-mobiiliväli
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Share this document with,Jaga seda dokumenti
apps/frappe/frappe/utils/nestedset.py,{0} {1} cannot be a leaf node as it has children,{0} {1} ei saa olla lehttipuga kuna see on lapsed
DocType: Comment,Info,Info
apps/frappe/frappe/public/js/frappe/views/interaction.js,Add Attachment,Lisa manus
DocType: Data Migration Mapping,Sync,Sünkroonimine
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Client Secret before social login is enabled,Enne sotsiaalse sisselogimise lubamist sisestage Client Secret
DocType: Communication,Email,E-
apps/frappe/frappe/templates/includes/contact.js,Thank you for your message,Täname sõnum
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Read Receipt,Saada Lugemiskinnitus
DocType: Stripe Settings,Stripe Settings,triip Seaded
DocType: Data Migration Mapping,Data Migration Mapping,Andmevahetuse kaardistamine
DocType: Auto Email Report,Period,Periood
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} minute remaining,Umbes {0} minutit on jäänud
apps/frappe/frappe/www/login.py,Invalid Login Token,Vale Logi Token
apps/frappe/frappe/public/js/frappe/chat.js,Discard,Visake ära
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,1 hour ago,1 tund tagasi
DocType: Website Settings,Home Page,Esileht
DocType: Error Snapshot,Parent Error Snapshot,Parent Error Snapshot
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map columns from {0} to fields in {1},Kaardista veerud alates {0} väljadest väljal {1}
DocType: Access Log,Filters,Filtrid
DocType: Workflow State,share-alt,aktsiate alt
apps/frappe/frappe/utils/background_jobs.py,Queue should be one of {0},Järjekord peaks olema üks {0}
DocType: Address Template,"<h4>Default Template</h4>
<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>
<pre><code>{{ address_line1 }}&lt;br&gt;
{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}
{{ city }}&lt;br&gt;
{% if state %}{{ state }}&lt;br&gt;{% endif -%}
{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}
{{ country }}&lt;br&gt;
{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}
{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}
{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}
</code></pre>","<h4> Vaikemalliga </h4><p> Kasutab <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja vormivad</a> kõik väljad Aadress (sh Custom Fields kui üldse) on saadaval </p><pre> <code>{{ address_line1 }}&lt;br&gt; {% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%} {{ city }}&lt;br&gt; {% if state %}{{ state }}&lt;br&gt;{% endif -%} {% if pincode %} PIN: {{ pincode }}&lt;br&gt;{% endif -%} {{ country }}&lt;br&gt; {% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%} {% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%} {% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}</code> </pre>"
DocType: Calendar View,Start Date Field,Alguskuupäev
DocType: Role,Role Name,Role nimi
apps/frappe/frappe/templates/includes/navbar/navbar_login.html,Switch To Desk,Switch to Desk
apps/frappe/frappe/config/core.py,Script or Query reports,Script või Query aruanded
DocType: Contact Phone,Is Primary Mobile,Kas peamine mobiiltelefon
DocType: Workflow Document State,Workflow Document State,Töövoo Dokumendi riik
apps/frappe/frappe/public/js/frappe/request.js,File too big,Fail on liiga suur
apps/frappe/frappe/core/doctype/user/user.py,Email Account added multiple times,Saatke konto lisatakse mitu korda
DocType: Energy Point Settings,Last Point Allocation Date,Viimase punkti eraldamise kuupäev
DocType: Payment Gateway,Payment Gateway,Payment Gateway
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} point,{0} hindas teie tööd {1} punktiga {2}
DocType: Milestone Tracker,Field to Track,Jälgitav väli
apps/frappe/frappe/utils/change_log.py,New updates are available,Uued värskendused on saadaval
DocType: Portal Settings,Hide Standard Menu,Peida Standard Menu
