apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Dostupna su nova {} izdanja za sljedeće aplikacije
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Settings,Postavke pisača
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Time series based on is required to create a dashboard chart,Za izradu grafikona nadzorne ploče potreban je vremenski niz na temelju
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Energy Points: ,Energetske bodove:
DocType: ToDo,ToDo,Za napraviti
DocType: DocField,No Copy,Ne kopiraj
DocType: Workflow State,qrcode,QR kod
DocType: Chat Token,IP Address,IP adresa
DocType: Data Import,Submit after importing,Slanje nakon uvoza
apps/frappe/frappe/www/login.html,Login with LDAP,Prijavi se s LDAP
DocType: Web Form,Breadcrumbs,Krušnim mrvicama
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Rank: ,Rang:
apps/frappe/frappe/core/doctype/doctype/doctype.py,If Owner,Ako Vlasnika
DocType: Data Migration Mapping,Push,Gurnuti
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Drop files here,Ovdje baci datoteke
DocType: OAuth Authorization Code,Expiration time,vrijeme isteka
DocType: Web Page,Website Sidebar,Bočna Website
DocType: Web Form,Show Sidebar,Prikaži Bočna
apps/frappe/frappe/website/doctype/web_form/web_form.py,You need to be logged in to access this {0}.,Morate biti prijavljeni da biste pristupili {0}.
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Complete By,Kompletan Do
apps/frappe/frappe/utils/password_strength.py,All-uppercase is almost as easy to guess as all-lowercase.,All-velikim slovima je gotovo jednako lako pogoditi što je sve-mala slova.
DocType: Website Settings,Top Bar Items,Top Bar Proizvodi
DocType: Notification,Print Settings,Postavke ispisa
DocType: Page,Yes,Da
DocType: DocType,Max Attachments,Maksimalno 5 privitaka
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} seconds remaining,Preostalo oko {0} sekundi
DocType: Calendar View,End Date Field,Polje datuma završetka
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Global Shortcuts,Globalne prečice
DocType: Desktop Icon,Page,Stranica
apps/frappe/frappe/utils/bot.py,Could not find {0} in {1},Ne mogu pronaći {0} {1}
apps/frappe/frappe/utils/password_strength.py,Names and surnames by themselves are easy to guess.,Imena i prezimena po sebi lako pogoditi.
apps/frappe/frappe/config/website.py,Knowledge Base,Baza znanja
DocType: Workflow State,briefcase,Aktovka
apps/frappe/frappe/model/document.py,Value cannot be changed for {0},Vrijednost ne može se mijenjati za {0}
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Stil predstavlja boju gumba: Uspjeh - zelena, opasnosti - Crvena, Inverzni - crna, Primarni - tamnoplava, info - svjetlo plava, upozorenje - Orange"
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This request has not yet been approved by the user.,Ovaj zahtjev korisnik još nije odobrio.
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Please Install the ldap3 library via pip to use ldap functionality.,Instalirajte ldap3 biblioteku putem pip-a da biste koristili ldap funkcionalnost.
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row Status,Status redaka
DocType: S3 Backup Settings,sa-east-1,SA-istok-1
DocType: Workflow Transition,Workflow Transition,Tijek tranzicije
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} months ago,prije {0} mjeseci
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Custom Fields can only be added to a standard DocType.,Prilagođena polja mogu se dodati samo u standardni DocType.
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Created By,Stvorio
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox Setup,Dropbox za postavljanje
DocType: Assignment Rule Day,Assignment Rule Day,Dan pravila o dodjeli
DocType: Workflow State,resize-horizontal,resize-horizontalna
apps/frappe/frappe/templates/emails/download_data.html,Download Link,Poveznica za skidanje
DocType: Chat Message,Content,Sadržaj
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} reverted your point on {1},{0} vratio je poen na {1}
DocType: Data Migration Run,Push Insert,Pritisnite Umetni
apps/frappe/frappe/public/js/frappe/views/treeview.js,Group Node,Group Node
DocType: Auto Repeat,Notification,Obavijest
DocType: Contact Phone,Contact Phone,Kontakt telefon
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} appreciated {1},{0} cijenjen {1}
DocType: Milestone,Document,Dokument
apps/frappe/frappe/core/doctype/doctype/doctype.py,Series {0} already used in {1},Serija {0} se već koristi u {1}
apps/frappe/frappe/core/doctype/data_import/importer.py,Unsupported File Format,Nepodržani format datoteke
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting to launch QZ Tray...,Pokušaj pokretanja QZ ladice ...
DocType: Assignment Rule,Example: {{ subject }},Primjer: {{subject}}
DocType: DocField,Code,Šifra
DocType: Workflow,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","Sve je moguće Workflow države i uloge tijeka rada. Docstatus Mogućnosti: 0 je &quot;spašen&quot;, 1 je &quot;Poslao&quot; i 2 &quot;Otkazane&quot;"
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} are required,Potrebni su {0}
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Last Modified On,Datum zadnje promjene na
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.","Dozvole na razini 0 su dozvole na razini dokumenta, odnosno oni su primarni za pristup dokumentu."
DocType: Auto Repeat,Print Format,Format ispisa
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Toggle Grid View,Uključi / isključi prikaz rešetke
apps/frappe/frappe/public/js/frappe/form/form.js,Go to next record,Pređite na sljedeći zapis
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Invalid payment gateway credentials,Nevažeće vjerodajnice Payment Gateway
DocType: Data Import,This is the template file generated with only the rows having some error. You should use this file for correction and import.,Ovo je datoteka predloška generirana samo s redcima koji imaju neku pogrešku. Koristite ovu datoteku za ispravak i uvoz.
apps/frappe/frappe/config/users_and_permissions.py,Set Permissions on Document Types and Roles,Postavi ovlasti vrste dokumenta i njihove uloge
DocType: Data Migration Run,Remote ID,Remote ID
apps/frappe/frappe/model/meta.py,No Label,Nema oznaka
DocType: System Settings,Use socketio to upload file,Koristite socketio za prijenos datoteke
apps/frappe/frappe/public/js/frappe/list/list_view.js,Refreshing,Osvježavajući
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.js,Modified By,izmijenio
apps/frappe/frappe/public/js/frappe/request.js,Support Email Address Not Specified,Adresa e-pošte za podršku nije navedena
DocType: Energy Point Log,Criticism,Kritika
DocType: Address,Tripura,Tripura
DocType: About Us Settings,"""Company History""",&quot;Povijest tvrtke&quot;
apps/frappe/frappe/www/confirm_workflow_action.html,This document has been modified after the email was sent.,Ovaj je dokument izmijenjen nakon slanja e-pošte.
DocType: DocField,"If checked, this field will be not overwritten based on Fetch From if a value already exists.","Ako je označeno, ovo polje se neće prepisati na temelju Fetch From ako vrijednost već postoji."
DocType: Access Log,Show Report,Prikaži izvješće
DocType: Address,Tamil Nadu,Tamil Nadu
DocType: Email Rule,Email Rule,E-mail pravilo
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} shared this document with everyone,{0} podijelio ovaj dokument sa svima
apps/frappe/frappe/desk/page/activity/activity_row.html,Commented on {0}: {1},Komentirano {0}: {1}
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Looks like someone sent you to an incomplete URL. Please ask them to look into it.,Izgleda da ti je netko poslao nepotpune URL. Zamolite ih gledati u nju.
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Your payment has been successfully registered.,Plaćanje je uspješno registrirano.
DocType: Stripe Settings,Secret Key,Tajni ključ
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Translate {0},Prevedi {0}
DocType: Notification,Send alert if this field's value changes,Pošalji upozorenje ako se vrijednost mijenja ovom području je
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Theme Colors,Boje tema
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select a DocType to make a new format,Odaberite Doctype za kreiranje novog formata
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User does not exist,korisnik ne postoji
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,'Recipients' not specified,Primatelji nisu navedeni
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,just now,upravo sad
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html,Apply,primijeniti
DocType: Footer Item,Policy,Politika
apps/frappe/frappe/integrations/utils.py,{0} Settings not found,{0} postavke nije pronađen
DocType: Module Def,Module Def,Definicija modula
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Upload file,Prijenos datoteke
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Are you sure you want to delete this post?,Jeste li sigurni da želite izbrisati taj post?
DocType: Chat Profile,Busy,Zaposlen
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} Dashboard,{0} Nadzorna ploča
DocType: Data Migration Plan,Data Migration Plan,Plan migracije podataka
apps/frappe/frappe/core/doctype/communication/communication.js,Reply,Odgovoriti
apps/frappe/frappe/config/core.py,Pages in Desk (place holders),Članci u Desk (nositelji mjesto)
DocType: DocField,Collapsible Depends On,Sklopivi ovisi o
DocType: Print Style,Print Style Name,Naziv stila ispisa
DocType: Print Settings,Allow page break inside tables,Dopusti stranicu puknuti u tablicama
DocType: Email Account,SMTP Server,SMTP server
DocType: Print Format,Print Format Help,Print Format Pomoć
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,{0} room must have atmost one user.,Soba za {0} mora imati najmanje jednog korisnika.
DocType: DocType,Beta,Beta
DocType: Dashboard Chart,Count,Računati
apps/frappe/frappe/templates/includes/comments/comments.py,New Comment on {0}: {1},Novi komentar na {0}: {1}
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,restored {0} as {1},obnovljena {0} od {1}
apps/frappe/frappe/core/doctype/data_export/exporter.py,"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","Ako nadograđujete, odaberite ""Overwrite"" drugi postojeći redovi neće biti izbrisan."
DocType: DocField,Translatable,prevodljiv
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing {0} of {1},Sinkroniziranje {0} od {1}
DocType: Letter Head,Letter Head in HTML,Zaglavlje HTML
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User Profile,Korisnički profil
DocType: Web Form,Web Form,Web obrazac
apps/frappe/frappe/public/js/frappe/form/controls/date.js,Date {0} must be in format: {1},Datum {0} mora biti u formatu: {1}
DocType: About Us Settings,Org History Heading,Org Povijest Heading
DocType: Print Settings,Allow Print for Cancelled,Dopusti Ispis za Otkazan
DocType: Communication,Integrations can use this field to set email delivery status,Integracije mogu koristiti ovo područje za postavljanje statusa isporuke e-mail
DocType: Web Form,Web Page Link Text,Web stranica Link Text
DocType: Page,System Page,Sustavna stranica
apps/frappe/frappe/config/settings.py,"Set default format, page size, print style etc.","Postavite zadani format, veličina stranice, print stil itd."
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,ESC,ESC
apps/frappe/frappe/modules/utils.py,Customizations for <b>{0}</b> exported to:<br>{1},Prilagodbe za <b>{0}</b> izvoze se na: <br> {1}
DocType: Website Settings,Include Search in Top Bar,Uključi Tražiti u gornjoj traci
DocType: GSuite Settings,Allow GSuite access,Dopusti GSuite pristup
DocType: DocType,DESC,DESC
DocType: DocType,Naming,Imenovanje
apps/frappe/frappe/core/doctype/data_import/data_import.js,Select All,Odaberite sve
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Column {0},Stupac {0}
apps/frappe/frappe/config/customization.py,Custom Translations,Prilagođeni Prijevodi
apps/frappe/frappe/public/js/frappe/socketio_client.js,Progress,Napredak
apps/frappe/frappe/public/js/frappe/form/workflow.js, by Role ,prema ulozi
apps/frappe/frappe/public/js/frappe/form/save.js,Missing Fields,Nedostaje Polja
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid fieldname '{0}' in autoname,Pogrešna FIELDNAME &#39;{0}&#39; u autoname
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search in a document type,Traži u vrsti dokumenta
DocType: Custom DocPerm,Role and Level,Uloga i razina ovlasti
DocType: File,Thumbnail URL,Thumbnail URL
apps/frappe/frappe/desk/moduleview.py,Custom Reports,Prilagođena izvješća
DocType: Website Script,Website Script,Skripta web stranice
DocType: GSuite Settings,If you aren't using own publish Google Apps Script webapp you can use the default https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec ,"Ako ne upotrebljavate vlastiti web aplikaciju Google Apps Script, možete koristiti zadani https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec"
apps/frappe/frappe/config/settings.py,Customized HTML Templates for printing transactions.,Prilagođeno HTML Predlošci za tisak transakcija.
apps/frappe/frappe/public/js/frappe/form/print.js,Orientation,Orijentacija
DocType: Workflow,Is Active,Je aktivan
apps/frappe/frappe/desk/query_report.py,{0} saved successfully,{0} spremljeno uspješno
apps/frappe/frappe/desk/form/utils.py,No further records,Nema daljnjih zapisa
DocType: DocField,Long Text,Dugi tekst
DocType: Workflow State,Primary,Osnovni
DocType: User,Home Settings,Početna postavke
apps/frappe/frappe/core/doctype/data_import/importer.py,Please do not change the rows above {0},"Molim vas, nemojte mijenjati retke iznad {0}"
DocType: Web Form,Go to this URL after completing the form (only for Guest users),Idite na ovaj URL nakon popunjavanja obrasca (samo za korisnike gosta)
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,(Ctrl + G),(Ctrl + G)
DocType: Contact,More Information,Više informacija
DocType: Data Migration Mapping,Field Maps,Karte terena
DocType: Desktop Icon,Desktop Icon,Desktop Icon
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Your payment was successfully accepted,Vaša uplata je uspješnoo prihvaćena
apps/frappe/frappe/public/js/frappe/views/pageview.js,Sorry! You are not permitted to view this page.,Žao nam je! Ne smiju vidjeti ovu stranicu.
DocType: Workflow State,bell,zvono
DocType: LDAP Settings,LDAP Mobile Field,LDAP Mobile Field
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Share this document with,Podijelite ovaj dokument sa
apps/frappe/frappe/utils/nestedset.py,{0} {1} cannot be a leaf node as it has children,{0} {1} Ne može biti čvor nultog stupnja budući da ima slijednike
DocType: Comment,Info,Info
apps/frappe/frappe/public/js/frappe/views/interaction.js,Add Attachment,Dodaj privitak
DocType: Data Migration Mapping,Sync,Sinkronizacija
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Client Secret before social login is enabled,Unesite tajnu klijenta prije omogućavanja društvene prijave
DocType: Communication,Email,E-mail
apps/frappe/frappe/templates/includes/contact.js,Thank you for your message,Hvala vam za vašu poruku
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Read Receipt,Pošalji potvrdu čitanja
DocType: Stripe Settings,Stripe Settings,Postavke trake
DocType: Data Migration Mapping,Data Migration Mapping,Mapiranje migracija podataka
DocType: Auto Email Report,Period,Razdoblje
apps/frappe/frappe/www/login.py,Invalid Login Token,Pogrešna Prijava token
apps/frappe/frappe/public/js/frappe/chat.js,Discard,Odbaciti
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,1 hour ago,Prije 1 sat
DocType: Website Settings,Home Page,Početna stranica
DocType: Error Snapshot,Parent Error Snapshot,Roditelj Greška Snimak
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map columns from {0} to fields in {1},Preslikajte stupce od {0} do polja na {1}
DocType: Access Log,Filters,Filteri
DocType: Workflow State,share-alt,Udio-alt
apps/frappe/frappe/utils/background_jobs.py,Queue should be one of {0},Red čekanja treba biti jedan od {0}
DocType: Address Template,"<h4>Default Template</h4>
<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>
<pre><code>{{ address_line1 }}&lt;br&gt;
{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}
{{ city }}&lt;br&gt;
{% if state %}{{ state }}&lt;br&gt;{% endif -%}
{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}
{{ country }}&lt;br&gt;
{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}
{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}
{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}
</code></pre>","<H4> Zadani predložak </ h4> 
 <p> <a Koristi href=""http://jinja.pocoo.org/docs/templates/""> Jinja templating </a> i sve polja Adresa ( uključujući Custom Fields ako postoji) će biti dostupan </ p> 
 <pre> <code> {{address_line1}} & lt; br & gt; 
 {% ako address_line2%} {{address_line2}} & lt; br & gt; { % endif -%} 
 {{grad}} & lt; br & gt; 
 {%, ako država%} {{stanje}} & lt; br & gt; {% endif -%} {
% ako pincode%} PIN: {{pincode}} & lt; br & gt; {% endif -%} 
 {{zemlja}} & lt; br & gt; 
 {% ako telefon%} Telefon: {{telefona}} & lt; br & gt; { % endif -%} 
 {% ako fax%} Fax: {{fax}} & lt; br & gt; {% endif -%} 
 {% ako email_id%} e: {{email_id}} & lt; br & gt {% endif -%} 
 </ code> </ pre>"
DocType: Calendar View,Start Date Field,Polje datuma početka
DocType: Role,Role Name,Naziv uloge
apps/frappe/frappe/templates/includes/navbar/navbar_login.html,Switch To Desk,Prebaci se na pultu
apps/frappe/frappe/config/core.py,Script or Query reports,Skripta ili upita izvješća
DocType: Contact Phone,Is Primary Mobile,Primarno je mobilni
DocType: Workflow Document State,Workflow Document State,Workflow dokument Država
apps/frappe/frappe/public/js/frappe/request.js,File too big,Datoteka je prevelika
apps/frappe/frappe/core/doctype/user/user.py,Email Account added multiple times,Računa e-pošte dodaju više puta
DocType: Energy Point Settings,Last Point Allocation Date,Datum posljednje dodjele točke
DocType: Payment Gateway,Payment Gateway,Payment Gateway
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} point,{0} cijenio je vaš rad na {1} sa {2} bodom
DocType: Milestone Tracker,Field to Track,Polje za praćenje
apps/frappe/frappe/utils/change_log.py,New updates are available,Dostupna su nova ažuriranja
DocType: Portal Settings,Hide Standard Menu,Sakrij standardni izbornik
apps/frappe/frappe/config/settings.py,Add / Manage Email Domains.,Dodaj / Upravljanje domena e-pošte.
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This link has already been activated for verification.,Ova je veza već aktivirana za ovjeru.
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Cannot cancel before submitting. See Transition {0},Ne može se otkazati prije potvrđivanja. Pogledaj tranziciju.
apps/frappe/frappe/www/printview.py,Print Format {0} is disabled,Print Format {0} je onemogućen
,Address and Contacts,Adresa i kontakti
DocType: Notification,Send days before or after the reference date,Pošalji dana prije ili nakon referentnog datuma
DocType: User,Allow user to login only after this hour (0-24),Dopustite korisniku da se prijavi tek nakon ovoliko sati (0-24)
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.js,"Assign one by one, in sequence","Dodijelite jednu po jednu, redom"
DocType: Integration Request,Subscription Notification,Obavijest o pretplati
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,or attach a,ili priložite a
DocType: Auto Repeat,Start Date,Datum početka
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Value,Vrijednost
DocType: Dashboard Chart,Filters JSON,Filtri JSON
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Click here to verify,Kliknite ovdje da biste potvrdili
DocType: Email Account,Disable SMTP server authentication,Onemogući provjeru autentičnosti SMTP poslužitelja
apps/frappe/frappe/public/js/frappe/utils/utils.js,Copied to clipboard.,Kopirano u međuspremnik.
apps/frappe/frappe/utils/password_strength.py,Predictable substitutions like '@' instead of 'a' don't help very much.,Predvidivim zamjene kao što su &quot;@&quot; umjesto &quot;a&quot; ne pomažu puno.
apps/frappe/frappe/desk/doctype/todo/todo_list.js,Assigned By Me,Dodjeljuje Me
apps/frappe/frappe/utils/data.py,Zero,Nula
DocType: Google Drive,Backup Folder ID,ID sigurnosne kopije mape
apps/frappe/frappe/core/doctype/doctype/doctype.py,Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,Ne u načinu rada razvojnog! Postavite u site_config.json ili napraviti 'Custom' DOCTYPE.
DocType: Workflow State,globe,globus
DocType: System Settings,dd.mm.yyyy,dd.mm.gggg
DocType: Assignment Rule,Priority,Prioritet
DocType: Email Queue,Unsubscribe Param,Otkažite pretplatu Param
DocType: DocType,Hide Sidebar and Menu,Sakrij bočnu traku i izbornik
DocType: Auto Repeat,Weekly,Tjedni
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Dark Color,Tamna boja
DocType: SMS Settings,Eg. smsgateway.com/api/send_sms.cgi,Npr.. smsgateway.com / api / send_sms.cgi
DocType: Communication,In Reply To,U odgovoru na
DocType: DocType,Allow Import (via Data Import Tool),Dopustite uvoz (putem podataka alat za uvoz)
apps/frappe/frappe/public/js/frappe/web_form/web_form_list.js,Sr,sr
DocType: DocField,Float,Plutati
DocType: Print Settings,Page Settings,Postavke stranice
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Saving...,Spremanje ...
apps/frappe/frappe/www/update-password.html,Invalid Password,Netočna zaporka
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} record out of {1}.,{0} zapis uvezen od {1}.
DocType: Contact,Purchase Master Manager,Upravitelj predloška nabave
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on the lock icon to toggle public/private,Kliknite ikonu zaključavanja kako biste prebacili javnu / privatnu
DocType: Module Def,Module Name,Naziv modula
DocType: S3 Backup Settings,eu-west-3,eu-zapad-3
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Uploading {0} of {1},Prijenos {0} od {1}
DocType: DocType,DocType is a Table / Form in the application.,DOCTYPE je tablica / obrazac u prijavi.
DocType: Social Login Key,Authorize URL,Autoriziraj URL
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not fetch event from Google Calendar, error code {0}.","Google kalendar - Dostupnost događaja iz Google kalendara nije uspjela, kod pogreške {0}."
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Auto Repeat Document Creation Failed,Automatsko ponavljanje izrade dokumenta nije uspjelo
DocType: Email Account,GMail,GMail
DocType: Letter Head,Letter Head Image,Slika glave pisma
DocType: Address,Party GSTIN,Stranka GSTIN
apps/frappe/frappe/public/js/frappe/utils/utils.js,{0} Report,{0} Prijavite
DocType: SMS Settings,Use POST,Koristite POST
DocType: Communication,SMS,SMS
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Fetch Images,Dohvati slike
DocType: DocType,Web View,Web View
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Totals,Ukupan rezultat
DocType: DocField,Print Width,Širina ispisa
,Setup Wizard,Čarobnjak za postavljanje
DocType: Address,GST State Number,GST Državni broj
DocType: Chat Message,Visitor,posjetilac
DocType: User,Allow user to login only before this hour (0-24),Dopustite korisniku da se prijaviti samo prije ovoliko sati (0-24)
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,"Drag and drop files, ","Prevucite i ispustite datoteke,"
DocType: Social Login Key,Access Token URL,URL za pristup Tokenu
apps/frappe/frappe/config/integrations.py,Google Drive Backup.,Rezervna kopija Google diska.
apps/frappe/frappe/desk/doctype/todo/todo.py,{0} assigned {1}: {2},{0} dodijeljen {1}: {2}
apps/frappe/frappe/www/contact.py,New Message from Website Contact Page,Nova poruka od web stranice za kontakt
DocType: Notification,Reference Date,Referentni datum
apps/frappe/frappe/templates/includes/login/login.js,OTP setup using OTP App was not completed. Please contact Administrator.,Postavljanje OTP putem OTP aplikacije nije dovršeno. Molimo kontaktirajte administratora.
apps/frappe/frappe/core/doctype/sms_settings/sms_settings.py,Please enter valid mobile nos,Unesite valjane mobilne br
apps/frappe/frappe/public/js/frappe/desk.js,Some of the features might not work in your browser. Please update your browser to the latest version.,Neke značajke možda neće funkcionirati u vašem pregledniku. Ažurirajte preglednik na najnoviju verziju.
apps/frappe/frappe/utils/bot.py,"Don't know, ask 'help'","Ne znam, pitaj &#39;pomoć&#39;"
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,cancelled this document {0},otkazao ovaj dokument {0}
DocType: DocType,Comments and Communications will be associated with this linked document,Komentari i komunikacije će biti povezani s ovom vezni dokument
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_sidebar.html,Filter...,Filter ...
DocType: Workflow State,bold,odvažan
DocType: Auto Repeat,Status,Status
DocType: GCalendar Settings,Client Secret,Klijentska tajna
DocType: Auto Email Report,From Date Field,Iz polja Datum
DocType: Data Migration Mapping Detail,Child Table Mapping,Mapiranje tablice djece
DocType: Company History,Year,Godina
DocType: User Social Login,Provider,davatelj
DocType: OAuth Client, Advanced Settings,Napredne postavke
apps/frappe/frappe/website/doctype/website_settings/website_settings.py,{0} does not exist in row {1},{0} ne postoji u nizu {1}
apps/frappe/frappe/core/doctype/sms_settings/sms_settings.py,Please Update SMS Settings,Obnovite SMS Settings
DocType: Event,Event Type,Vrsta događaja
DocType: User,Last Known Versions,Zadnji poznati Inačice
apps/frappe/frappe/config/settings.py,Add / Manage Email Accounts.,Dodaj / uredi email račun.
DocType: Comment,Published,Objavljen
apps/frappe/frappe/templates/emails/auto_reply.html,Thank you for your email,Hvala vam na e-mail
DocType: DocField,Small Text,Mali Tekst
DocType: Workflow,Allow approval for creator of the document,Dopustite odobrenje autoru dokumenta
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Save Report,Spremi izvješće
DocType: Webhook,on_cancel,on_cancel
DocType: Social Login Key,API Endpoint Args,API Endpoint Args
apps/frappe/frappe/core/doctype/user/user.py,Administrator accessed {0} on {1} via IP Address {2}.,Administrator pristupiti {0} na {1} putem IP adresa {2}.
apps/frappe/frappe/core/doctype/doctype/doctype.py,Parent Field must be a valid fieldname,Roditeljsko polje mora biti valjano ime polja
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Failed while amending subscription,Nije uspjelo prilikom izmjene pretplate
DocType: LDAP Settings,LDAP Group Field,LDAP grupno polje
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Equals,jednakima
apps/frappe/frappe/core/doctype/doctype/doctype.py,Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',Opcije 'Dynamic Link' tip terena mora ukazati na drugo polje veze s opcijama kao 'DOCTYPEhtml'
DocType: About Us Settings,Team Members Heading,Članovi tima Naslov
apps/frappe/frappe/utils/csvutils.py,Invalid CSV Format,Neispravan format CSV
