apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,نئی {} مندرجہ ذیل ایپس کے لئے ریلیز دستیاب ہیں
DocType: About Us Settings,Team Members Heading,سرخی ٹیم کے ارکان
apps/frappe/frappe/utils/csvutils.py,Invalid CSV Format,غلط CSV شکل
apps/frappe/frappe/public/js/frappe/form/print.js,"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running, to use the Raw Print feature.<br><br><a href=""https://qz.io/download/"" target=""_blank"">Click here to Download and install QZ Tray</a>.<br> <a href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"" target=""_blank"">Click here to learn more about Raw Printing</a>.","کیو زیڈ ٹرے ایپلیکیشن سے رابطہ کرنے میں خرابی… <br><br> آپ کو را پرنٹ کی خصوصیت استعمال کرنے کے ل Q ، QZ ٹرے ایپلی کیشن انسٹال اور چلانے کی ضرورت ہے۔ <br><br> <a href=""https://qz.io/download/"" target=""_blank"">کیو زیڈ ٹرے کو ڈاؤن لوڈ اور انسٹال کرنے کے لئے یہاں کلک کریں</a> ۔ <br> <a href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"" target=""_blank"">را پرنٹنگ کے بارے میں مزید معلومات کے لئے یہاں کلک کریں</a> ۔"
apps/frappe/frappe/desk/page/backups/backups.js,Set Number of Backups,بیک اپ کی تعداد مقرر کریں
DocType: DocField,Do not allow user to change after set the first time,پہلی بار صارف کے بعد سیٹ تبدیل کرنے کی اجازت نہ دیں
apps/frappe/frappe/utils/data.py,1 year ago,1 سال پہلے
apps/frappe/frappe/config/users_and_permissions.py,"View Log of all print, download and export events",تمام پرنٹ ، ڈاؤن لوڈ اور برآمدی واقعات کا لاگ ان دیکھیں۔
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,1 month,1 مہینہ
DocType: Contact,Contact,رابطہ کریں
DocType: User,Third Party Authentication,تیسری پارٹی کی توثیق
apps/frappe/frappe/public/js/frappe/form/print.js,No Printer is Available.,کوئی پرنٹر دستیاب نہیں ہے۔
DocType: Website Settings,Banner is above the Top Menu Bar.,بینر اوپر مینو بار کے اوپر ہے.
DocType: User,API Secret,API خفیہ
DocType: Blog Post,Content Type,مواد کی قسم
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,{0} Calendar,{0} کیلنڈر
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Export Report: ,ایکسپورٹ رپورٹ:
DocType: Data Migration Run,Push Update,اپ ڈیٹ پش
DocType: Email Account,Port,پورٹ
DocType: Print Format,Arial,ایریل
apps/frappe/frappe/auth.py,Incomplete login details,نامکمل لاگ ان کی تفصیلات
apps/frappe/frappe/config/core.py,Models (building blocks) of the Application,درخواست کے ماڈل (عمارت بلاکس)
DocType: Website Slideshow,Slideshow like display for the website,ویب سائٹ کے لئے ڈسپلے کی طرح سلائیڈ شو
apps/frappe/frappe/config/settings.py,Setup Notifications based on various criteria.,مختلف معیاروں پر مبنی سیٹ اپ اطلاعات.
DocType: Comment,Updated,تازہ کاری
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Select Module,ماڈیول منتخب
apps/frappe/frappe/public/js/frappe/chat.js,Search or Create a New Chat,تلاش کریں یا نئی چیٹ بنائیں
apps/frappe/frappe/sessions.py,Cache Cleared,کیشے صاف
DocType: Auto Email Report,Dynamic Report Filters,متحرک رپورٹ کے فلٹرز۔
DocType: Email Account,UIDVALIDITY,UIDVALIDITY
apps/frappe/frappe/public/js/frappe/views/communication.js,New Email,نیا ای میل
DocType: Custom DocPerm,Export,برآمد
apps/frappe/frappe/public/js/frappe/form/print.js,QZ Tray Failed: ,کیو زیڈ ٹرے ناکام:
DocType: Dropbox Settings,Dropbox Settings,ڈراپ باکس ترتیبات
DocType: About Us Settings,More content for the bottom of the page.,صفحے کے نیچے کے بارے میں مزید مواد.
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.js,This document has been reverted,اس دستاویز کو واپس کردیا گیا ہے۔
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive Backup Successful.,گوگل ڈرائیو کا بیک اپ کامیاب۔
DocType: Workflow,DocType on which this Workflow is applicable.,DOCTYPE جس پر اس کام کے فلو کو لاگو ہے.
DocType: User,Enabled,فعال
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Failed to complete setup,سیٹ اپ مکمل کرنے میں ناکام
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,New {0}: {1},نیا {0}: {1}
DocType: Tag Category,Category Name,قسم کا نام
apps/frappe/frappe/model/db_query.py,Parent is required to get child table data,چائلڈ ٹیبل ڈیٹا حاصل کرنے کے لئے والدین کی ضرورت ہوتی ہے۔
apps/frappe/frappe/email/doctype/email_group/email_group.js,Import Subscribers,سبسکرائبر درآمد
DocType: Print Settings,PDF Settings,پی ڈی ایف کی ترتیبات
DocType: Kanban Board Column,Column Name,کالم کا نام
DocType: Language,Based On,پر مبنی
DocType: Email Account,"For more information, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">click here</a>.","مزید معلومات کے لئے ، <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">یہاں کلک کریں</a> ۔"
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Number of columns does not match with data,کالموں کی تعداد ڈیٹا کے ساتھ مماثل نہیں ہے۔
apps/frappe/frappe/printing/doctype/print_format/print_format.js,Make Default,پہلے سے طے شدہ بنائیں
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Execution Time: {0} sec,پھانسی کا وقت: {0} سیکنڈ
apps/frappe/frappe/model/utils/__init__.py,Invalid include path,راستہ شامل کرنا غلط ہے۔
DocType: Communication,Email Account,ای میل اکاؤنٹ
DocType: Workflow State,Download,ڈاؤن لوڈ
DocType: Blog Post,Blog Intro,انٹرو بلاگ
DocType: Async Task,Result,نتیجہ
DocType: Webhook,on_update_after_submit,on_update_after_submit
DocType: System Settings,Allow Login using User Name,صارف نام کا استعمال کرتے ہوئے لاگ ان کی اجازت دیں
apps/frappe/frappe/core/doctype/report/report.js,Enable Report,رپورٹ فعال
DocType: DocField,Display Depends On,ڈسپلے پر انحصار کرتا ہے
DocType: Social Login Key,API Endpoint,API اختتام پوائنٹ
DocType: Web Page,Insert Code,داخل کوڈ
DocType: Data Migration Run,Current Mapping Type,موجودہ نقشہ سازی کی قسم
DocType: ToDo,Low,کم
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,You can add dynamic properties from the document by using Jinja templating.,تم میں Jinja templating کے استعمال کر رہے ہیں کی طرف سے دستاویز سے متحرک خصوصیات شامل کر سکتے ہیں.
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,List a document type,ایک دستاویز کی قسم کی فہرست
DocType: Web Page,"Header, Breadcrumbs and Meta Tags",ہیڈر ، بریڈ کرمبس اور میٹا ٹیگز۔
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,"browse,",براؤز کریں ،
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,3 months,3 ماہ
apps/frappe/frappe/public/js/frappe/views/components/DeskSection.vue,Shortcuts,شارٹ کٹ
apps/frappe/frappe/core/doctype/data_export/exporter.py,"If you are uploading new records, leave the ""name"" (ID) column blank.",آپ نئے ریکارڈ کو اپ لوڈ کر رہے ہیں تو، &quot;کا نام&quot; (ID) کالم خالی چھوڑ دیں.
DocType: Data Migration Run,Current Mapping Delete Start,موجودہ تعریفیں حذف کریں شروع کریں
apps/frappe/frappe/config/core.py,Errors in Background Events,پس منظر واقعات میں خامیاں
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,No of Columns,کالم کا کوئی
DocType: Workflow State,Calendar,کیلنڈر
apps/frappe/frappe/client.py,No document found for given filters,کوئی دستاویز دی فلٹر کے لئے مل گیا
apps/frappe/frappe/config/website.py,A user who posts blogs.,ایسا صارف جو بلاگ شائع کرتا ہے۔
apps/frappe/frappe/model/rename_doc.py,"Another {0} with name {1} exists, select another name",ایک {0} نام {1} موجود کے ساتھ، ایک نام منتخب کریں
DocType: DocType,Custom?,اپنی مرضی کے مطابق؟
DocType: Website Settings,Website Theme Image,ویب سائٹ تھیم تصویر
DocType: Workflow State,road,سڑک
DocType: User,Timezone,ٹائم زون
apps/frappe/frappe/public/js/frappe/model/model.js,Unable to load: {0},لوڈ کرنے سے قاصر: {0}
apps/frappe/frappe/config/integrations.py,Backup,بیک اپ
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Document type is required to create a dashboard chart,ڈیش بورڈ چارٹ بنانے کیلئے دستاویز کی قسم درکار ہے۔
DocType: DocField,Read Only,صرف پڑھو
apps/frappe/frappe/email/doctype/email_group/email_group.js,New Newsletter,نئے نیوز لیٹر
DocType: Energy Point Log,Energy Point Log,انرجی پوائنٹ لاگ
DocType: Print Settings,Send Print as PDF,پی ڈی ایف کے طور پر پرنٹ بھیجیں
DocType: Web Form,Amount,رقم
DocType: Workflow Transition,Allowed,اجازت
DocType: Dashboard Chart,Chart Source,چارٹ ماخذ
apps/frappe/frappe/core/doctype/doctype/doctype.py,There can be only one Fold in a form,ایک فارم میں صرف ایک ہی گلہ نہیں ہو سکتا
apps/frappe/frappe/core/doctype/file/file.py,Unable to write file format for {0},{0} کے لئے فائل کی شکل لکھنے میں ناکام
apps/frappe/frappe/website/doctype/portal_settings/portal_settings.js,Restore to default settings?,پہلے سے طے شدہ ترتیبات کو بحال؟
apps/frappe/frappe/website/doctype/website_settings/website_settings.py,Invalid Home Page,غلط ہوم پیج
apps/frappe/frappe/templates/includes/login/login.js,Invalid Login. Try again.,غلط اندراج. دوبارہ کوشش کریں.
DocType: Auto Email Report,Send only if there is any data,کوئی ڈیٹا نہیں ہے اگر صرف بھیجنے
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Totals Row,ٹیولالز قطار
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Permission at level 0 must be set before higher levels are set,{0}: اعلی سطح مقرر کیا جاتا ہے سے پہلے کی سطح 0 میں اجازت مقرر کیا جانا چاہیے
DocType: Contact,Sync with Google Contacts,گوگل روابط کے ساتھ مطابقت پذیر۔
DocType: Tag Link,Document Tag,دستاویز ٹیگ
apps/frappe/frappe/desk/doctype/todo/todo.py,Assignment closed by {0},تفویض کی طرف سے بند کر دیا {0}
DocType: Integration Request,Remote,ریموٹ
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Calculate,کا حساب لگائیں
apps/frappe/frappe/printing/doctype/print_format/print_format.js,Please select DocType first,پہلے DOCTYPE براہ مہربانی منتخب کریں
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirm Your Email,آپ کا ای میل کی توثیق کریں
apps/frappe/frappe/www/login.html,Or login with,یا کے ساتھ لاگ ان کریں
DocType: Error Snapshot,Locals,مقامی
apps/frappe/frappe/desk/page/activity/activity_row.html,Communicated via {0} on {1}: {2},{0} پر {1}: {2} کے ذریعے مواصلات
apps/frappe/frappe/core/doctype/comment/comment.py,{0} mentioned you in a comment in {1},{0} میں ایک تبصرہ میں آپ کا ذکر {1}
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.html,Select Group By...,گروپ منتخب کریں بذریعہ ...
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,مثال کے طور پر (55 + 434) / 4 یا = Math.sin (Math.PI / 2) ...
apps/frappe/frappe/utils/csvutils.py,{0} is required,{0} کی ضرورت ہے
DocType: Integration Request,Integration Type,انٹیگریشن کی قسم
DocType: Newsletter,Send Attachements,Attachements ارسال کریں
apps/frappe/frappe/config/integrations.py,Google Contacts Integration.,گوگل رابطے انٹیگریشن۔
DocType: Transaction Log,Transaction Log,ٹرانزیکشن لاگ ان
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,Stats based on last month's performance (from {0} to {1}),پچھلے مہینے کی کارکردگی پر مبنی اعدادوشمار ({0} سے {1} تک)
DocType: Contact Us Settings,City,شہر
DocType: DocField,Perm Level,پیرم لیول
apps/frappe/frappe/www/confirm_workflow_action.html,View document,دستاویز دیکھیں
apps/frappe/frappe/desk/doctype/event/event.py,Events In Today's Calendar,آج کا کیلنڈر میں ہونے والے واقعات
DocType: Web Page,Web Page,ویب صفحہ
DocType: Workflow Document State,Next Action Email Template,اگلا ایکشن ای میل سانچہ
DocType: Blog Category,Blogger,بلاگر
DocType: DocType,"If enabled, changes to the document are tracked and shown in timeline",اگر چالو ہوتا ہے تو ، دستاویز میں ہونے والی تبدیلیوں کو ٹریک کیا جاتا ہے اور ٹائم لائن میں دکھایا جاتا ہے۔
apps/frappe/frappe/core/doctype/doctype/doctype.py,'In Global Search' not allowed for type {0} in row {1},&#39;گلوبل تلاش میں&#39; قسم کے لئے کی اجازت نہیں {0} قطار میں {1}
apps/frappe/frappe/core/doctype/doctype/doctype.py,'In Global Search' not allowed for type {0} in row {1},&#39;گلوبل تلاش میں&#39; قسم کے لئے کی اجازت نہیں {0} قطار میں {1}
DocType: Energy Point Log,Appreciation,تعریف
apps/frappe/frappe/public/js/frappe/views/treeview.js,View List,لنک کی فہرست
DocType: Workflow,Don't Override Status,سٹیٹس کی جگہ لے لے نہیں چھوڑیں
apps/frappe/frappe/public/js/frappe/form/multi_select_dialog.js,Search term,تلاش کی اصطلاح
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,The First User: You,سب سے پہلے صارف: آپ
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Newsletter should have atleast one recipient,نیوز لیٹر میں کم سے کم ایک وصول کنندہ ہونا چاہئے۔
DocType: Deleted Document,GCalendar Sync ID,GCalendar Sync ID
DocType: Prepared Report,Report Start Time,شروع وقت کی اطلاع دیں
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export Data,برآمد ڈیٹا
apps/frappe/frappe/core/doctype/data_import/data_import.js,Select Columns,منتخب کالم
DocType: Translation,Source Text,ماخذ متن
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This is a background report. Please set the appropriate filters and then generate a new one.,یہ ایک پس منظر کی رپورٹ ہے۔ براہ کرم مناسب فلٹرز مرتب کریں اور پھر ایک نیا تیار کریں۔
apps/frappe/frappe/www/login.py,Missing parameters for login,لاگ ان کے لئے لاپتہ پیرامیٹرز
DocType: Workflow State,folder-open,فولڈر کھولیں
DocType: DocType,"Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended.",ایک بار جمع کرانے کے بعد ، جمع کرانے والی دستاویزات کو تبدیل نہیں کیا جاسکتا۔ انہیں صرف منسوخ اور ترمیم کی جاسکتی ہے۔
DocType: OAuth Authorization Code,Validity,درست
apps/frappe/frappe/config/website.py,Single Post (article).,سنگل پوسٹ (مضمون).
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Reports,رپورٹس
DocType: Page,No,نہیں
DocType: Property Setter,Set Value,سیٹ کی قیمت
DocType: Webhook,Webhook Data,ویب ہک ڈیٹا
apps/frappe/frappe/public/js/frappe/views/treeview.js,Creating {0},{0} تخلیق کرنا
DocType: Report,Disable Prepared Report,تیار کردہ رپورٹ کو غیر فعال کریں۔
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Illegal Access Token. Please try again,غیر قانونی رسائی ٹوکن. دوبارہ کوشش کریں
apps/frappe/frappe/public/js/frappe/desk.js,"The application has been updated to a new version, please refresh this page",درخواست ایک نیا ورژن کے لئے اپ ڈیٹ کیا گیا ہے، اس صفحے کو ریفریش کریں
DocType: Notification,Optional: The alert will be sent if this expression is true,اختیاری: اس اظہار سچ ہے تو الرٹ بھیجا جائے گا
DocType: Data Migration Plan,Plan Name,منصوبہ کا نام
DocType: Print Settings,Print with letterhead,لیٹرہیڈ ساتھ پرنٹ
apps/frappe/frappe/public/js/frappe/file_uploader/WebLink.vue,Attach a web link,ایک ویب لنک منسلک کریں۔
DocType: Unhandled Email,Raw Email,خام ای میل
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Select records for assignment,تفویض کے لئے منتخب ریکارڈز
DocType: ToDo,Assigned By,کی طرف سے تفویض
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,You can use Customize Form to set levels on fields.,آپ کے کھیتوں پر کی سطح قائم کرنے کے لئے اپنی مرضی کے مطابق فارم استعمال کر سکتے.
DocType: Dashboard Chart Source,Timeseries,وقت کا سلسلہ
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Select Your Region,آپ کے علاقے کو منتخب کریں
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} appreciation point for {1} {2},{1} {2} کے لئے {0} تعریفی نقطہ
DocType: S3 Backup Settings,cn-northwest-1,cn- شمال مغرب -1
DocType: Dropbox Settings,Limit Number of DB Backups,ڈی بی بیک اپ کی حد کی تعداد
DocType: Custom DocPerm,Level,سطح
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Last 30 days,آخری 30 دن
DocType: Custom DocPerm,Report,رپورٹ
apps/frappe/frappe/website/doctype/web_form/web_form.py,Amount must be greater than 0.,رقم 0 سے زیادہ ہونا چاہیے.
apps/frappe/frappe/public/js/frappe/form/print.js,Connected to QZ Tray!,کیو زیڈ ٹرے سے منسلک!
apps/frappe/frappe/desk/reportview.py,{0} is saved,{0} محفوظ کیا جاتا ہے
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be renamed,{0} صارف نام تبدیل نہیں کیا جا سکتا
apps/frappe/frappe/database/schema.py,Fieldname is limited to 64 characters ({0}),FIELDNAME 64 حروف تک محدود ہے ({0})
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Cannot move row,قطار نہیں بڑھ سکتی۔
apps/frappe/frappe/config/desk.py,Email Group List,ای میل گروپ کی فہرست
DocType: Website Settings,An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],.ico توسیع کے ساتھ ایک آئکن فائل. 16 ایکس 16 پکسلز ہونا چاہئے. ایک ویب شبیہ جنریٹر استعمال کرتے ہوئے پیدا. [favicon-generator.org]
DocType: Auto Email Report,Format,ڈاک
DocType: Email Account,Email Addresses,ای میل پتے
DocType: Web Form,Allow saving if mandatory fields are not filled,لازمی شعبوں بھرے نہیں ہیں تو بچت کی اجازت دیں
DocType: S3 Backup Settings,us-west-2,us-West-2
apps/frappe/frappe/custom/doctype/custom_script/custom_script.js,Select Child Table,چائلڈ ٹیبل منتخب کریں۔
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Trigger Primary Action,ٹرگر پرائمری ایکشن۔
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Change,پیج
DocType: Email Domain,domain name,ڈومین نام
DocType: Contact Email,Contact Email,رابطہ ای میل
DocType: Kanban Board Column,Order,آرڈر
DocType: Report,Ref DocType,ممبران DOCTYPE
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Client ID before social login is enabled,سوشل لاگ ان فعال ہونے سے قبل کلائنٹ کی شناخت درج کریں
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Amend without Cancel,{0}: بغیر منسوخ ترمیم مقرر نہیں کر سکتے ہیں
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Full Page,مکمل پیج
DocType: DocType,Is Child Table,بچوں کی میز ہے
DocType: Data Import Beta,Template Options,سانچہ کے اختیارات۔
apps/frappe/frappe/utils/csvutils.py,{0} must be one of {1},{0} میں سے ایک ہونا ضروری ہے {1}
apps/frappe/frappe/public/js/frappe/form/sidebar/form_viewers.js,{0} is currently viewing this document,{0} اس وقت اس دستاویز دیکھ رہا ہے
apps/frappe/frappe/config/core.py,Background Email Queue,پس منظر ای میل قطار
apps/frappe/frappe/core/doctype/user/user.py,Password Reset,پاس ورڈ ری سیٹ
DocType: Communication,Opened,کھولا
DocType: Workflow State,chevron-left,شیوران بائیں
DocType: Communication,Sending,بھیجنا
DocType: Website Slideshow,This goes above the slideshow.,یہ شو اوپر جاتا ہے.
DocType: Contact,Last Name,آخری نام
DocType: Event,Private,ذاتی
apps/frappe/frappe/email/doctype/notification/notification.js,No alerts for today,آج کے لئے کوئی انتباہات
DocType: Print Settings,Send Email Print Attachments as PDF (Recommended),پی ڈی ایف کے طور پر ای میل پرنٹ اٹیچمنٹ بھیج (تجویز کردہ)
DocType: Web Page,Left,بائیں
DocType: Event,All Day,تمام دن
apps/frappe/frappe/integrations/utils.py,Looks like something is wrong with this site's payment gateway configuration. No payment has been made.,کچھ کی طرح لگتا ہے اس سائٹ کے ادائیگی کے گیٹ وے ترتیب کے ساتھ غلط ہے. کوئی ادائیگی بنا دیا گیا ہے.
DocType: GCalendar Settings,State,ریاست
DocType: Workflow Action,Workflow Action,کام کے فلو کو ایکشن
apps/frappe/frappe/utils/bot.py,I found these: ,میں نے ان کو پایا:
DocType: Event,Send an email reminder in the morning,صبح میں ایک ای میل یاددہانی بھیجیں
DocType: Blog Post,Published On,پر شائع
DocType: Contact,Gender,صنفی
apps/frappe/frappe/website/doctype/web_form/web_form.py,Mandatory Information missing:,لازمی معلومات لاپتہ:
apps/frappe/frappe/integrations/doctype/webhook/webhook.py,Check Request URL,درخواست URL چیک کریں
apps/frappe/frappe/client.py,Only 200 inserts allowed in one request,صرف 200 کے اضافہ ایک درخواست میں اس کی اجازت
DocType: Footer Item,URL,URL
apps/frappe/frappe/www/qrcode.html,Return to the Verification screen and enter the code displayed by your authentication app,توثیقی اسکرین پر واپس جائیں اور آپ کے توثیق ایپ کی طرف سے دکھایا کوڈ درج کریں
DocType: ToDo,Reference Type,حوالہ قسم
apps/frappe/frappe/data_migration/doctype/data_migration_connector/data_migration_connector.py,Please enable developer mode to create new connection,نئے کنکشن بنانے کیلئے ڈویلپر موڈ کو فعال کریں
DocType: Event,Repeat On,پر دہرائیں
DocType: SMS Parameter,SMS Parameter,ایس ایم ایس پیرامیٹر
DocType: Auto Email Report,Half Yearly,چھماہی
DocType: Communication,Marked As Spam,سپیم کے طور پر نشان لگا دیا گیا
apps/frappe/frappe/utils/file_manager.py,There is some problem with the file url: {0},فائل URL کے ساتھ کچھ مسئلہ ہے: {0}
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Tree,درخت
apps/frappe/frappe/public/js/frappe/views/treeview.js,You are not allowed to print this report,آپ اس رپورٹ کو پرنٹ کرنے کے لئے کی اجازت نہیں ہے
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,User Permissions,صارف کی اجازت
DocType: Workflow State,warning-sign,انتباہ سائن ان کریں
DocType: Prepared Report,Prepared Report,تیار کردہ رپورٹ
apps/frappe/frappe/config/website.py,Add meta tags to your web pages,اپنے ویب صفحات میں میٹا ٹیگ شامل کریں۔
DocType: Workflow State,User,صارف
DocType: Website Settings,"Show title in browser window as ""Prefix - title""",براؤزر ونڈو میں شو عنوان &quot;اپسرگ - عنوان&quot;
DocType: Payment Gateway,Gateway Settings,گیٹ وے کی ترتیبات
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,text in document type,دستاویز کی قسم میں متن
apps/frappe/frappe/core/doctype/test_runner/test_runner.js,Run Tests,چلائیں ٹیسٹ
apps/frappe/frappe/handler.py,Logged Out,لاگ آؤٹ
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,More...,مزید ...
DocType: System Settings,User can login using Email id or Mobile number,یوزر کے ای میل ID یا موبائل نمبر کا استعمال کرتے ہوئے میں لاگ ان کر سکتے ہیں
DocType: Bulk Update,Update Value,اپ ڈیٹ ویلیو
apps/frappe/frappe/core/doctype/communication/communication.js,Mark as {0},{0} کے طور پر نشان زد کریں
apps/frappe/frappe/model/rename_doc.py,Please select a new name to rename,نام تبدیل کرنے کے لئے ایک نیا نام کا انتخاب کریں
apps/frappe/frappe/model/rename_doc.py,Please select a new name to rename,نام تبدیل کرنے کے لئے ایک نیا نام کا انتخاب کریں
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Invalid column,غلط کالم
DocType: Data Migration Connector,Data Migration,ڈیٹا منتقلی
DocType: User,API Key cannot be  regenerated,API کلید دوبارہ نہیں بنسکتی ہے
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Something went wrong,کچھ غلط ہو گیا
DocType: System Settings,Number Format,نمبر کی شکل
apps/frappe/frappe/public/js/frappe/views/interaction.js,Summary,خلاصہ
DocType: Event,Event Participants,واقعہ شرکاء
DocType: Auto Repeat,Frequency,ریڈیو فریکوئینسی
DocType: Custom Field,Insert After,بعد ڈالیں
DocType: Event,Sync with Google Calendar,گوگل کیلنڈر کے ساتھ ہم آہنگی بنائیں۔
DocType: Access Log,Report Name,رپورٹ کا نام
DocType: Desktop Icon,Reverse Icon Color,ریورس آئکن رنگ
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Save,محفوظ کریں
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat_schedule.html,Next Scheduled Date,اگلے شیڈول شدہ تاریخ
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.js,Assign to the one who has the least assignments,جس کو کم سے کم اسائنمنٹس ہوں اسے تفویض کریں۔
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Section Heading,دفعہ سرخی
DocType: Website Settings,Title Prefix,عنوان اپسرگ
DocType: Email Account,Notifications and bulk mails will be sent from this outgoing server.,نوٹیفیکیشن اور بلک میل اس سبکدوش ہونے والے سرور سے بھیجا جائے گا.
DocType: Print Format,Any string-based printer languages can be used. Writing raw commands requires knowledge of the printer's native language provided by the printer manufacturer. Please refer to the developer manual provided by the printer manufacturer on how to write their native commands. These commands are rendered on the server side using the Jinja Templating Language.,کسی بھی تار پر مبنی پرنٹر زبانیں استعمال کی جاسکتی ہیں۔ خام احکامات لکھنے کے لئے پرنٹر کی مادری زبان کے بارے میں علم کی ضرورت ہوتی ہے جو پرنٹر تیار کنندہ کے ذریعہ فراہم کی جاتی ہے۔ براہ کرم پرنٹر کارخانہ دار کے ذریعہ فراہم کردہ ڈویلپر دستی کا حوالہ دیں کہ ان کے آبائی احکامات کیسے لکھیں۔ یہ کمانڈ جنجا ٹیمپلٹنگ لینگویج کا استعمال کرکے سرور سائیڈ پر پیش کیے جاتے ہیں۔
DocType: Workflow State,cog,دانتا
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Sync on Migrate,منتقل مطابقت پذیری
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Currently Viewing,فی الحال دیکھنے
DocType: DocField,Default,پہلے سے طے شدہ
DocType: Translation,Verified,تصدیق شدہ۔
apps/frappe/frappe/public/js/frappe/form/link_selector.js,{0} added,{0} شامل
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search for '{0}',کے لئے تلاش &#39;{0}&#39;
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Please save the report first,پہلی رپورٹ بچا لو
apps/frappe/frappe/email/doctype/email_group/email_group.py,{0} subscribers added,{0} صارفین شامل
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not In,اندر نہیں
DocType: Workflow State,star,ستارہ
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,Hub,حب
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,values separated by commas,اقدار کوما سے علیحدہ
apps/frappe/frappe/core/doctype/doctype/doctype.py,Max width for type Currency is 100px in row {0},قسم کرنسی کے لئے زیادہ سے زیادہ چوڑائی قطار میں 100px ہے {0}
apps/frappe/frappe/config/website.py,Content web page.,مواد ویب کے صفحے.
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Add a New Role,ایک نئے کردار میں شامل
