apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,ການປ່ອຍໃຫມ່ {} ສໍາລັບແອັບຯຕໍ່ໄປນີ້ມີຢູ່
apps/frappe/frappe/desk/page/backups/backups.js,Set Number of Backups,ກໍານົດຈໍານວນຂອງາຮອງ
DocType: DocField,Do not allow user to change after set the first time,ບໍ່ອະນຸຍາດໃຫ້ຜູ້ໃຊ້ສາມາດມີການປ່ຽນແປງຫຼັງຈາກສ້າງຕັ້ງຂອງທີ່ໃຊ້ເວລາທໍາອິດ
apps/frappe/frappe/utils/data.py,1 year ago,1 ປີກ່ອນຫນ້ານີ້
apps/frappe/frappe/config/users_and_permissions.py,"View Log of all print, download and export events","ເບິ່ງບັນທຶກຂອງທຸກໆເຫດການການພິມ, ການດາວໂຫລດແລະການສົ່ງອອກ"
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,1 month,1 ເດືອນ
DocType: Contact,Contact,ການຕິດຕໍ່
DocType: User,Third Party Authentication,ການກວດສອບພາກສ່ວນທີສາມ
apps/frappe/frappe/public/js/frappe/form/print.js,No Printer is Available.,ບໍ່ມີເຄື່ອງພິມ.
DocType: Website Settings,Banner is above the Top Menu Bar.,ປ້າຍໂຄສະນາແມ່ນຢູ່ຂ້າງເທິງເມນູບາ Top.
DocType: User,API Secret,API Secret
DocType: Blog Post,Content Type,ປະເພດເນື້ອຫາ
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,{0} Calendar,{0} ປະຕິທິນ
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Export Report: ,ບົດລາຍງານການສົ່ງອອກ:
DocType: Data Migration Run,Push Update,Push Update
DocType: Email Account,Port,Port
DocType: Print Format,Arial,Arial
apps/frappe/frappe/auth.py,Incomplete login details,ລາຍລະອຽດເຂົ້າສູ່ລະບົບຄົບຖ້ວນ
apps/frappe/frappe/config/core.py,Models (building blocks) of the Application,ແບບຈໍາລອງ (ຕັນການກໍ່ສ້າງ) ຂອງແອບພິເຄຊັ່ນ
DocType: Website Slideshow,Slideshow like display for the website,Slideshow ຄືການສະແດງສໍາລັບເວັບໄຊທ໌
apps/frappe/frappe/config/settings.py,Setup Notifications based on various criteria.,ການຕັ້ງຄ່າການແຈ້ງເຕືອນໂດຍອີງໃສ່ເງື່ອນໄຂຕ່າງໆ.
DocType: Comment,Updated,ການປັບປຸງ
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Select Module,Select Module
apps/frappe/frappe/public/js/frappe/chat.js,Search or Create a New Chat,ຄົ້ນຫາຫຼືສ້າງສົນທະນາໃຫມ່
apps/frappe/frappe/sessions.py,Cache Cleared,Cache ເກັບກູ້
DocType: Auto Email Report,Dynamic Report Filters,ຕົວກອງແບບເຄື່ອນໄຫວ
DocType: Email Account,UIDVALIDITY,UIDVALIDITY
apps/frappe/frappe/public/js/frappe/views/communication.js,New Email,Email ໃຫມ່
DocType: Custom DocPerm,Export,ການສົ່ງອອກ
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,"To use Google Calendar, enable {0}.","ເພື່ອໃຊ້ Google Calendar, ເປີດໃຊ້ {0}."
apps/frappe/frappe/public/js/frappe/form/print.js,QZ Tray Failed: ,QZ Tray ລົ້ມເຫລວ:
DocType: Dropbox Settings,Dropbox Settings,ການຕັ້ງຄ່າ Dropbox
DocType: About Us Settings,More content for the bottom of the page.,ເນື້ອຫາເພີ່ມເຕີມສໍາລັບການດ້ານລຸ່ມຂອງຫນ້າ.
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.js,This document has been reverted,ເອກະສານນີ້ໄດ້ຖືກປ່ຽນ ໃໝ່ ແລ້ວ
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive Backup Successful.,ການ ສຳ ຮອງຂໍ້ມູນ Google Drive ສຳ ເລັດແລ້ວ.
DocType: Workflow,DocType on which this Workflow is applicable.,DocType ທີ່ Workflow ນີ້ແມ່ນສາມາດນໍາໃຊ້.
DocType: User,Enabled,ເປີດການໃຊ້ງານ
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Failed to complete setup,ບໍ່ສາມາດສໍາເລັດການຕິດຕັ້ງ
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,New {0}: {1},{0} ໃໝ່: {1}
DocType: Tag Category,Category Name,ປະເພດຂອງຊື່
apps/frappe/frappe/model/db_query.py,Parent is required to get child table data,ພໍ່ແມ່ຕ້ອງມີຂໍ້ມູນໃນຕາຕະລາງເດັກ
apps/frappe/frappe/email/doctype/email_group/email_group.js,Import Subscribers,ການນໍາເຂົ້າສະຫມາຊິກ
DocType: Print Settings,PDF Settings,ການຕັ້ງຄ່າ PDF
DocType: Kanban Board Column,Column Name,ຊື່:
DocType: Language,Based On,ອີງຕາມ
DocType: Email Account,"For more information, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">click here</a>.","ສຳ ລັບຂໍ້ມູນເພີ່ມເຕີມ, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">ກົດທີ່ນີ້</a> ."
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Number of columns does not match with data,ຈຳ ນວນຖັນບໍ່ກົງກັບຂໍ້ມູນ
apps/frappe/frappe/printing/doctype/print_format/print_format.js,Make Default,ເຮັດໃຫ້ມາດຕະຖານ
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Execution Time: {0} sec,ເວລາປະຕິບັດ: {0} ວິນາທີ
apps/frappe/frappe/model/utils/__init__.py,Invalid include path,ບໍ່ຖືກຕ້ອງປະກອບມີເສັ້ນທາງ
DocType: Communication,Email Account,ບັນຊີອີເມວ
DocType: Workflow State,Download,ດາວໂຫລດ
DocType: Blog Post,Blog Intro,Blog Intro
DocType: Async Task,Result,ຜົນ
DocType: Webhook,on_update_after_submit,on_update_after_submit
DocType: System Settings,Allow Login using User Name,ອະນຸຍາດໃຫ້ເຂົ້າໃຊ້ຊື່ຜູ້ໃຊ້
apps/frappe/frappe/core/doctype/report/report.js,Enable Report,ເຮັດໃຫ້ບົດລາຍງານ
DocType: DocField,Display Depends On,ການສະແດງຂຶ້ນຢູ່ກັບ
DocType: Social Login Key,API Endpoint,Endpoint API
DocType: Web Page,Insert Code,ລະຫັດໃສ່
DocType: Data Migration Run,Current Mapping Type,Current Mapping Type
DocType: ToDo,Low,ຕ່ໍາ
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,You can add dynamic properties from the document by using Jinja templating.,ທ່ານສາມາດເພີ່ມຄຸນສົມບັດການເຄື່ອນໄຫວຈາກເອກະສານໂດຍການນໍາໃຊ້ Jinja ແມ່ແບບ.
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,List a document type,ລາຍຊື່ປະເພດເອກະສານ
DocType: Web Page,"Header, Breadcrumbs and Meta Tags","ແທັບຫົວ, ຂະ ໜົມ ປັງແລະປ້າຍ Meta"
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,"browse,","ທ່ອງ,"
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,3 months,3 ເດືອນ
apps/frappe/frappe/public/js/frappe/views/components/DeskSection.vue,Shortcuts,ທາງລັດ
apps/frappe/frappe/core/doctype/data_export/exporter.py,"If you are uploading new records, leave the ""name"" (ID) column blank.","ຖ້າຫາກວ່າທ່ານກໍາລັງການອັບໂຫຼດການບັນທຶກການໃຫມ່, ອອກຈາກ blank &quot;ຊື່&quot; (ID) ຖັນ."
DocType: Data Migration Run,Current Mapping Delete Start,ການວາງແຜນປັດຈຸບັນລຶບເລີ່ມຕົ້ນ
apps/frappe/frappe/config/core.py,Errors in Background Events,ຄວາມຜິດພາດໃນເຫດການຄວາມເປັນມາ
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,No of Columns,ບໍ່ມີຂອງຖັນ
DocType: Workflow State,Calendar,ປະຕິທິນ
apps/frappe/frappe/client.py,No document found for given filters,No ພົບການກັ່ນຕອງໃຫ້ເອກະສານ
apps/frappe/frappe/config/website.py,A user who posts blogs.,ຜູ້ໃຊ້ທີ່ຂຽນບລັອກ.
apps/frappe/frappe/model/rename_doc.py,"Another {0} with name {1} exists, select another name","ອີກປະການຫນຶ່ງ {0} ກັບຊື່ {1} ມີຢູ່, ເລືອກເອົາຊື່ອື່ນ"
DocType: DocType,Custom?,Custom?
DocType: Website Settings,Website Theme Image,ເວັບໄຊທ໌ Theme Image
DocType: Workflow State,road,ຖະຫນົນຫົນທາງ
DocType: User,Timezone,ເຂດເວລາ
apps/frappe/frappe/public/js/frappe/model/model.js,Unable to load: {0},ບໍ່ສາມາດໂຫລດ: {0}
apps/frappe/frappe/config/integrations.py,Backup,Backup
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Document type is required to create a dashboard chart,ປະເພດເອກະສານແມ່ນ ຈຳ ເປັນເພື່ອສ້າງຕາຕະລາງ dashboard
DocType: DocField,Read Only,ອ່ານຢ່າງດຽວ
apps/frappe/frappe/email/doctype/email_group/email_group.js,New Newsletter,ຈົດຫມາຍຂ່າວໃຫມ່
DocType: Energy Point Log,Energy Point Log,ບັນທຶກຈຸດພະລັງງານ
DocType: Print Settings,Send Print as PDF,ສົ່ງ Print ເປັນ PDF
DocType: Web Form,Amount,ຈໍານວນ
DocType: Workflow Transition,Allowed,ອະນຸຍາດໃຫ້
DocType: Dashboard Chart,Chart Source,ແຫຼ່ງຂໍ້ມູນຕາຕະລາງ
apps/frappe/frappe/core/doctype/doctype/doctype.py,There can be only one Fold in a form,ສາມາດມີໄດ້ພຽງຫນຶ່ງເທົ່າຕົວໃນຮູບແບບ
apps/frappe/frappe/core/doctype/file/file.py,Unable to write file format for {0},ບໍ່ສາມາດຂຽນຮູບແບບເອກະສານໃນລາຄາ {0}
apps/frappe/frappe/contacts/report/addresses_and_contacts/addresses_and_contacts.py,No records present in {0},ບໍ່ມີບັນທຶກຢູ່ໃນ {0}
apps/frappe/frappe/website/doctype/portal_settings/portal_settings.js,Restore to default settings?,ການຟື້ນຟູທີ່ການຕັ້ງຄ່າໄວ້ໃນຕອນຕົ້ນ?
apps/frappe/frappe/website/doctype/website_settings/website_settings.py,Invalid Home Page,ຫນ້າທໍາອິດທີ່ບໍ່ຖືກຕ້ອງ
apps/frappe/frappe/templates/includes/login/login.js,Invalid Login. Try again.,ເຂົ້າສູ່ລະບົບທີ່ບໍ່ຖືກຕ້ອງ. ລອງອີກຄັ້ງ.
DocType: Auto Email Report,Send only if there is any data,ສົ່ງພຽງແຕ່ຖ້າວ່າບໍ່ມີຂໍ້ມູນໃດໆ
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Totals Row,Totals Row
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Permission at level 0 must be set before higher levels are set,{0}: ການອະນຸຍາດຢູ່ໃນລະດັບ 0 ຕ້ອງໄດ້ຮັບການກໍານົດໄວ້ກ່ອນທີ່ຈະລະດັບທີ່ສູງກວ່າຖືກກໍານົດໄວ້
DocType: Contact,Sync with Google Contacts,ຊິ້ງຂໍ້ມູນກັບ Google Contacts
DocType: Tag Link,Document Tag,ເອກະສານ Tag
apps/frappe/frappe/desk/doctype/todo/todo.py,Assignment closed by {0},ກໍາຫນົດປິດໂດຍ {0}
DocType: Integration Request,Remote,ຫ່າງໄກສອກຫຼີກ
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Calculate,ຄິດໄລ່
apps/frappe/frappe/printing/doctype/print_format/print_format.js,Please select DocType first,ກະລຸນາເລືອກ DocType ທໍາອິດ
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirm Your Email,ຢືນຢັນອີເມວຂອງທ່ານ
apps/frappe/frappe/www/login.html,Or login with,ຫລືເຂົ້າສູ່ລະບົບທີ່ມີ
DocType: Error Snapshot,Locals,ທ້ອງຖິ່ນ
apps/frappe/frappe/desk/page/activity/activity_row.html,Communicated via {0} on {1}: {2},ສື່ສານໂດຍຜ່ານ {0} {1}: {2}
apps/frappe/frappe/core/doctype/comment/comment.py,{0} mentioned you in a comment in {1},{0} ກ່າວມານັ້ນທ່ານໃນຄວາມຄິດເຫັນໃນ {1}
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.html,Select Group By...,ເລືອກກຸ່ມໂດຍ ...
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,ຕົວຢ່າງ: (55 + 434) / 4 = Math.sin (Math.PI / 2) ...
apps/frappe/frappe/utils/csvutils.py,{0} is required,{0} ຈໍາເປັນຕ້ອງມີ
DocType: Integration Request,Integration Type,ປະເພດການເຊື່ອມໂຍງ
DocType: Newsletter,Send Attachements,ສົ່ງໄຟລ໌ແນບ
apps/frappe/frappe/config/integrations.py,Google Contacts Integration.,ການເຊື່ອມໂຍງ Google Contacts.
DocType: Transaction Log,Transaction Log,Transaction Log
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,Stats based on last month's performance (from {0} to {1}),ສະຖິຕິໂດຍອີງໃສ່ຜົນງານຂອງເດືອນທີ່ຜ່ານມາ (ຈາກ {0} ເຖິງ {1})
DocType: Contact Us Settings,City,ເມືອງ
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Enable Allow Auto Repeat for the doctype {0} in Customize Form,ເປີດໃຊ້ອະນຸຍາດໃຫ້ເຮັດຊ້ ຳ ຄືນແບບອັດຕະໂນມັດ ສຳ ລັບ doctype {0} ໃນແບບຟອມການປັບແຕ່ງ
DocType: DocField,Perm Level,Level Perm
apps/frappe/frappe/www/confirm_workflow_action.html,View document,ເບິ່ງເອກະສານ
apps/frappe/frappe/desk/doctype/event/event.py,Events In Today's Calendar,ກິດຈະກໍາໃນປະຕິທິນໃນມື້ນີ້
DocType: Web Page,Web Page,ຫນ້າເວັບ
DocType: Workflow Document State,Next Action Email Template,ຕົວແບບອີເມວປະຕິບັດຕໍ່ໄປ
DocType: Blog Category,Blogger,Blogger
DocType: DocType,"If enabled, changes to the document are tracked and shown in timeline","ຖ້າເປີດໃຊ້ງານ, ການປ່ຽນແປງເອກະສານຈະຖືກຕິດຕາມແລະສະແດງຕາມ ກຳ ນົດເວລາ"
apps/frappe/frappe/core/doctype/doctype/doctype.py,'In Global Search' not allowed for type {0} in row {1},&#39;ໃນການຊອກຫາ Global&#39; ບໍ່ອະນຸຍາດໃຫ້ສໍາລັບປະເພດ {0} ຕິດຕໍ່ກັນ {1}
apps/frappe/frappe/core/doctype/doctype/doctype.py,'In Global Search' not allowed for type {0} in row {1},&#39;ໃນການຊອກຫາ Global&#39; ບໍ່ອະນຸຍາດໃຫ້ສໍາລັບປະເພດ {0} ຕິດຕໍ່ກັນ {1}
DocType: Energy Point Log,Appreciation,ການຍົກຍ້ອງ
apps/frappe/frappe/public/js/frappe/views/treeview.js,View List,ບັນຊີ View
DocType: Workflow,Don't Override Status,ບໍ່ແທນສະຖານະ
apps/frappe/frappe/public/js/frappe/form/multi_select_dialog.js,Search term,ໄລຍະການຊອກຫາ
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,The First User: You,ຜູ້ໃຊ້ທໍາອິດ: ທ່ານ
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Newsletter should have atleast one recipient,ຈົດ ໝາຍ ຂ່າວຄວນຈະມີຜູ້ຮັບຢ່າງນ້ອຍ 1 ຄົນ
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Upload {0} files,ອັບໂຫລດ {0} ແຟ້ມ
DocType: Deleted Document,GCalendar Sync ID,GCalendar Sync ID
DocType: Prepared Report,Report Start Time,Report Start Time
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export Data,Export Data
apps/frappe/frappe/core/doctype/data_import/data_import.js,Select Columns,ເລືອກຖັນ
DocType: Translation,Source Text,ຂໍ້ຄວາມແຫຼ່ງຂໍ້ມູນ
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This is a background report. Please set the appropriate filters and then generate a new one.,ນີ້ແມ່ນບົດລາຍງານຄວາມເປັນມາ. ກະລຸນາຕັ້ງຕົວກອງທີ່ ເໝາະ ສົມແລະຈາກນັ້ນສ້າງເຄື່ອງ ໃໝ່.
apps/frappe/frappe/www/login.py,Missing parameters for login,ຕົວກໍານົດການທີ່ຂາດຫາຍໄປສໍາລັບການເຂົ້າສູ່ລະບົບ
DocType: Workflow State,folder-open,ໂຟນເດີເປີດ
DocType: DocType,"Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended.","ເມື່ອຖືກຍື່ນແລ້ວ, ເອກະສານທີ່ສົ່ງຕໍ່ບໍ່ສາມາດປ່ຽນແປງໄດ້. ພວກເຂົາສາມາດຖືກຍົກເລີກແລະດັດແກ້ເທົ່ານັ້ນ."
DocType: OAuth Authorization Code,Validity,ຄວາມຖືກຕ້ອງ
apps/frappe/frappe/config/website.py,Single Post (article).,Post ດຽວ (ບົດຄວາມ).
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Reports,ບົດລາຍງານ
DocType: Page,No,ບໍ່ມີ
DocType: Property Setter,Set Value,ກໍານົດມູນຄ່າ
DocType: Webhook,Webhook Data,Webhook Data
apps/frappe/frappe/public/js/frappe/views/treeview.js,Creating {0},ການສ້າງ {0}
DocType: Report,Disable Prepared Report,ປິດການລາຍງານການກະກຽມ
apps/frappe/frappe/templates/emails/data_deletion_approval.html,User {0} has requested for data deletion,ຜູ້ໃຊ້ {0} ໄດ້ຮ້ອງຂໍການລຶບຂໍ້ມູນ
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Illegal Access Token. Please try again,ທີ່ຜິດກົດຫມາຍການເຂົ້າ Token. ກະລຸນາພະຍາຍາມອີກເທື່ອຫນຶ່ງ
apps/frappe/frappe/public/js/frappe/desk.js,"The application has been updated to a new version, please refresh this page","ຄໍາຮ້ອງສະຫມັກທີ່ໄດ້ຮັບການປັບປຸງເພື່ອສະບັບໃຫມ່, ກະລຸນາໂຫຼດຫນ້າຈໍຄືນຫນ້ານີ້"
DocType: Notification,Optional: The alert will be sent if this expression is true,ທາງເລືອກ: ການແຈ້ງເຕືອນຈະສົ່ງຖ້າຫາກວ່າການສະແດງອອກນີ້ແມ່ນເປັນຄວາມຈິງ
DocType: Data Migration Plan,Plan Name,ຊື່ແຜນການ
DocType: Print Settings,Print with letterhead,ພິມດ້ວຍຈົດຫມາຍ
apps/frappe/frappe/public/js/frappe/file_uploader/WebLink.vue,Attach a web link,ແນບບັນດາລິ້ງເວັບ
DocType: Unhandled Email,Raw Email,Email ຖຸດິບ
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Select records for assignment,ເລືອກການບັນທຶກການສໍາລັບການແຕ່ງ
apps/frappe/frappe/www/printview.py,{0} is not a raw printing format.,{0} ບໍ່ແມ່ນຮູບແບບການພິມແບບດິບ.
DocType: ToDo,Assigned By,ການມອບຫມາຍຂອງ
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,You can use Customize Form to set levels on fields.,ທ່ານສາມາດນໍາໃຊ້ແບບຟອມການລູກຄ້າທີ່ຈະກໍານົດລະດັບໃນຂົງເຂດ.
DocType: Dashboard Chart Source,Timeseries,ຫນັງສືພິມ
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Select Your Region,ເລືອກພູມິພາກຂອງທ່ານ
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} appreciation point for {1} {2},{0} ຈຸດຂອບໃຈ ສຳ ລັບ {1} {2}
DocType: S3 Backup Settings,cn-northwest-1,cn- ທິດຕາເວັນຕົກສຽງ ເໜືອ -1
DocType: Dropbox Settings,Limit Number of DB Backups,ຈໍາກັດຈໍານວນ DB Backups
DocType: Custom DocPerm,Level,ລະດັບ
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Last 30 days,30 ວັນທີ່ຜ່ານມາ
DocType: Custom DocPerm,Report,ບົດລາຍງານ
apps/frappe/frappe/website/doctype/web_form/web_form.py,Amount must be greater than 0.,ຈໍານວນເງິນທີ່ຕ້ອງໄດ້ຫຼາຍກ່ວາ 0.
apps/frappe/frappe/public/js/frappe/form/print.js,Connected to QZ Tray!,ເຊື່ອມຕໍ່ກັບ QZ Tray!
apps/frappe/frappe/desk/reportview.py,{0} is saved,{0} ຈະຖືກບັນທຶກ
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be renamed,ຜູ້ໃຊ້ {0} ບໍ່ສາມາດໄດ້ຮັບການປ່ຽນຊື່
apps/frappe/frappe/database/schema.py,Fieldname is limited to 64 characters ({0}),fieldname ແມ່ນມີຈໍາກັດເຖິງ 64 ລັກສະນະ ({0})
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Cannot move row,ບໍ່ສາມາດຍ້າຍແຖວ
apps/frappe/frappe/config/desk.py,Email Group List,ອີເມວບັນຊີ Group
DocType: Website Settings,An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],ເປັນ file icon ມີການຂະຫຍາຍ໌ ico. ຄວນຈະເປັນ 16 x 16 px. ສ້າງຂຶ້ນໂດຍໃຊ້ໂດຍທົ່ວໄປ favicon ເປັນ. [favicon-generator.org]
DocType: Auto Email Report,Format,ຮູບແບບ
DocType: Email Account,Email Addresses,ທີ່ຢູ່ອີເມວ
DocType: Web Form,Allow saving if mandatory fields are not filled,ອະນຸຍາດໃຫ້ປະຢັດຖ້າຫາກວ່າທົ່ງນາບັງຄັບຍັງບໍ່ໄດ້ເຕັມໄປ
DocType: S3 Backup Settings,us-west-2,us-west-2
apps/frappe/frappe/custom/doctype/custom_script/custom_script.js,Select Child Table,ເລືອກຕາຕະລາງເດັກ
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Trigger Primary Action,ປະຕິບັດການປະຖົມພະຍາບານ
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Change,ການປ່ຽນແປງ
DocType: Email Domain,domain name,ຊື່ໂດເມນ
DocType: Contact Email,Contact Email,ການຕິດຕໍ່
DocType: Kanban Board Column,Order,ຄໍາສັ່ງ
apps/frappe/frappe/public/js/frappe/ui/toolbar/search.js,No results found for {0} in Global Search,ບໍ່ພົບຜົນລັບ ສຳ ລັບ {0} ໃນ Global Search
DocType: Report,Ref DocType,Ref DocType
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Client ID before social login is enabled,ກະລຸນາໃສ່ ID ລູກຄ້າກ່ອນເຂົ້າສູ່ລະບົບສັງກະສີ
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Amend without Cancel,{0}: ບໍ່ສາມາດກໍານົດການແກ້ໄຂໂດຍບໍ່ມີການຍົກເລີກການ
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Full Page,ຫນ້າຢ່າງເຕັມທີ່
DocType: DocType,Is Child Table,ເປັນຕາຕະລາງເດັກນ້ອຍ
DocType: Data Import Beta,Template Options,ຕົວເລືອກແມ່ແບບ
apps/frappe/frappe/utils/csvutils.py,{0} must be one of {1},{0} ຕ້ອງເປັນຫນຶ່ງໃນ {1}
apps/frappe/frappe/public/js/frappe/form/sidebar/form_viewers.js,{0} is currently viewing this document,{0} ຂະນະນີ້ການເບິ່ງເອກະສານນີ້
apps/frappe/frappe/config/core.py,Background Email Queue,ແຖວ Email ຄວາມເປັນມາ
apps/frappe/frappe/core/doctype/user/user.py,Password Reset,ຕັ້ງຄ່າລະຫັດຜ່ານ
DocType: Communication,Opened,ເປີດ
DocType: Workflow State,chevron-left,ວົງຢືມຊ້ອນຊ້າຍ
DocType: Communication,Sending,ສົ່ງ
DocType: Website Slideshow,This goes above the slideshow.,ນີ້ໄປຂ້າງເທິງການ slideshow ໄດ້.
DocType: Contact,Last Name,ນາມສະກຸນ
DocType: Event,Private,ສ່ວນຕົວ
apps/frappe/frappe/email/doctype/notification/notification.js,No alerts for today,ບໍ່ມີຂໍ້ມູນສໍາລັບມື້ນີ້
DocType: Print Settings,Send Email Print Attachments as PDF (Recommended),ສົ່ງ Attachments Email Print ເປັນ PDF (ແນະນໍາໃຫ້)
DocType: Web Page,Left,ໄວ້
DocType: Event,All Day,ຫມົດມື້
apps/frappe/frappe/integrations/utils.py,Looks like something is wrong with this site's payment gateway configuration. No payment has been made.,ເບິ່ງຄືວ່າບາງສິ່ງບາງຢ່າງຜິດພາດກັບການຕັ້ງຄ່າຕູການຈ່າຍເງິນຂອງເວັບໄຊນີ້. ບໍ່ຕ້ອງຈ່າຍເງິນໄດ້ຮັບການເຮັດ.
DocType: GCalendar Settings,State,State
DocType: Workflow Action,Workflow Action,ປະຕິບັດ workflow
apps/frappe/frappe/utils/bot.py,I found these: ,ຂ້າພະເຈົ້າພົບເຫັນເຫຼົ່ານີ້:
DocType: Event,Send an email reminder in the morning,ສົ່ງການເຕືອນອີເມວໃນຕອນເຊົ້າ
DocType: Blog Post,Published On,ຈັດພີມມາກ່ຽວກັບ
DocType: Contact,Gender,ບົດບາດຍິງຊາຍ
apps/frappe/frappe/website/doctype/web_form/web_form.py,Mandatory Information missing:,ຂໍ້ມູນການບັງຄັບຫາຍສາບສູນ:
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} reverted your points on {1},{0} ໄດ້ກັບຄືນຈຸດຂອງທ່ານໃນ {1}
apps/frappe/frappe/integrations/doctype/webhook/webhook.py,Check Request URL,ກວດສອບການຮ້ອງຂໍ URL
apps/frappe/frappe/client.py,Only 200 inserts allowed in one request,ພຽງແຕ່ 200 ສະແດງກິ່ງງ່າອະນຸຍາດໃຫ້ໃນການຮ້ອງຂໍ
DocType: Footer Item,URL,URL
apps/frappe/frappe/www/qrcode.html,Return to the Verification screen and enter the code displayed by your authentication app,ກັບຄືນໄປຫນ້າຈໍພິສູດຢືນຢັນແລະໃສ່ລະຫັດທີ່ສະແດງໂດຍ app ການກວດສອບຂອງທ່ານ
DocType: ToDo,Reference Type,ປະເພດເອກະສານ
apps/frappe/frappe/data_migration/doctype/data_migration_connector/data_migration_connector.py,Please enable developer mode to create new connection,ໂປດເປີດໂຫມດຜູ້ພັດທະນາເພື່ອສ້າງການເຊື່ອມຕໍ່ໃຫມ່
DocType: Event,Repeat On,ເຮັດເລື້ມຄືນກ່ຽວກັບ
DocType: SMS Parameter,SMS Parameter,SMS ພາລາມິເຕີ
DocType: Auto Email Report,Half Yearly,ເຄິ່ງຫນຶ່ງປະຈໍາປີ
DocType: Communication,Marked As Spam,ຫມາຍເປັນຂີ້ເຫຍື້ອ
apps/frappe/frappe/utils/file_manager.py,There is some problem with the file url: {0},ມີບັນຫາບາງຢ່າງກັບ url ໄຟລ໌ແມ່ນ: {0}
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Tree,ເປັນໄມ້ຢືນຕົ້ນ
apps/frappe/frappe/public/js/frappe/views/treeview.js,You are not allowed to print this report,ເຈົ້າຍັງບໍ່ໄດ້ອະນຸຍາດໃຫ້ພິມບົດລາຍງານນີ້
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,User Permissions,ການອະນຸຍາດຜູ້ໃຊ້
DocType: Workflow State,warning-sign,ການເຕືອນໄພອາການ
DocType: Prepared Report,Prepared Report,ບົດລາຍງານການກະກຽມ
apps/frappe/frappe/config/website.py,Add meta tags to your web pages,ເພີ່ມແທັກ meta ໃສ່ ໜ້າ ເວັບຂອງທ່ານ
DocType: Workflow State,User,ຜູ້ໃຊ້
