apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Quyidagi ilovalar uchun yangi {} versiyalar mavjud
apps/frappe/frappe/core/doctype/communication/communication.js,Reply All,Hammaga javob bering
DocType: DocType,Setup,Sozlash
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,All Records,Barcha yozuvlar
DocType: Google Contacts,Email Address whose Google Contacts are to be synced.,Google kontaktlari sinxronlashtiriladigan elektron pochta manzili.
DocType: Email Account,Initial Sync Count,Dastlabki sinxronlashlar soni
DocType: Workflow State,glass,shisha
DocType: DocType,Timeline Field,Xronologiya maydoni
DocType: Country,Time Zones,Vaqt mintaqalari
apps/frappe/frappe/public/js/frappe/list/list_view.js,Navigate list up,Ro‘yxatni yuqoriga o‘tish
apps/frappe/frappe/core/page/permission_manager/permission_manager.py,There must be atleast one permission rule.,Eng kamida bitta ruxsatnoma qoidasi bo'lishi kerak.
apps/frappe/frappe/public/js/frappe/form/multi_select_dialog.js,Get Items,Elementlarni oling
DocType: Contact,Image,Rasm
DocType: Workflow State,remove-sign,olib tashlash belgisi
apps/frappe/frappe/printing/doctype/print_settings/print_settings.py,Failed to connect to server,Serverga ulanib bo'lmadi
apps/frappe/frappe/core/doctype/data_export/exporter.py,There is no data to be exported,Eksport qilinadigan hech qanday ma'lumot yo'q
DocType: Domain Settings,Domains HTML,HTML domenlari
apps/frappe/frappe/templates/includes/search_template.html,Type something in the search box to search,Qo'ng'iroq qilish uchun qidiruv qutisiga biror narsa yozing
apps/frappe/frappe/config/settings.py,Define workflows for forms.,Formalar uchun ish oqimlarini aniqlang.
DocType: Address,Other,Boshqa
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Authorize URL,"Iltimos, URL manzilini kiriting"
DocType: S3 Backup Settings,Access Key ID,Kalit ID raqami
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Misc,Boshqa
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Start new Format,Yangi formatni ishga tushiring
DocType: Workflow State,font,shrift
DocType: DocType,Show Preview Popup,Oldindan ko‘rish qalqonini ko‘rsatish
apps/frappe/frappe/utils/password_strength.py,This is a top-100 common password.,Bu top-100 umumiy parol.
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.js,Please enable pop-ups,"Iltimos, pop-up'larni yoqing"
DocType: Contact,Mobile No,Mobil raqami
DocType: Communication,Text Content,Matn mazmuni
DocType: Customize Form Field,Is Custom Field,Maxsus maydon bormi?
DocType: Workflow,"If checked, all other workflows become inactive.","Belgilangan bo'lsa, boshqa barcha ishchi oqimlar faolsiz qoladi."
DocType: Access Log,File Information,Fayl haqida ma'lumot
apps/frappe/frappe/core/doctype/report/report.js,[Label]:[Field Type]/[Options]:[Width],[Label]: [maydon turi] / [Tanlovlar]: [kenglik]
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Open Settings,Sozlamalarni oching
DocType: Workflow State,folder-close,jildni yopish
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Report:,Hisobot:
DocType: Print Settings,Print taxes with zero amount,Soliqlarni nolga teng miqdorda chop eting
apps/frappe/frappe/model/rename_doc.py,{0} not allowed to be renamed,{0} nomi o'zgartirilgan
DocType: Custom Script,Custom Script,Maxsus skript
DocType: Address,Address Line 2,Manzil yo'nalish 2
DocType: Address,Reference,Malumot
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Assigned To,Tayinlangan
apps/frappe/frappe/email/smtp.py,Please setup default Email Account from Setup > Email > Email Account,"Iltimos, standart elektron pochta hisob qaydnomasini O'rnatish> Elektron pochta> Elektron pochta hisob qaydnomasini o'rnating"
DocType: Data Migration Mapping Detail,Data Migration Mapping Detail,Ma'lumotlar Migratsiya xaritalash detali
DocType: Data Import,Action,Harakat
DocType: GSuite Settings,Script URL,Skript URL manzili
apps/frappe/frappe/www/update-password.html,Please enter the password,"Iltimos, parolni kiriting"
apps/frappe/frappe/www/printview.py,Not allowed to print cancelled documents,Bekor qilingan hujjatlarni chop etishga ruxsat berilmaydi
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js,You are not allowed to create columns,Ustunlarni yaratishga ruxsat yo'q
DocType: Data Import,If you don't want to create any new records while updating the older records.,Eski yozuvlarni yangilash paytida yangi yozuvlar yaratishni xohlamasangiz.
apps/frappe/frappe/core/doctype/data_export/exporter.py,Info:,Ma'lumot:
DocType: Custom Field,Permission Level,Ruxsat darajasi
apps/frappe/frappe/core/doctype/doctype/doctype.py,"{0}: Cannot set Submit, Cancel, Amend without Write","{0}: Yuborish, Bekor qilish, Yozmasdan o'zgartirish mumkin emas"
DocType: List View Setting,Disable Count,Hisobni o‘chirib qo‘yish
DocType: Google Maps Settings,Client Key,Mijoz kalitlari
apps/frappe/frappe/public/js/frappe/form/sidebar/attachments.js,Are you sure you want to delete the attachment?,Ilovani o'chirmoqchimisiz?
apps/frappe/frappe/__init__.py,Thank you,rahmat
apps/frappe/frappe/public/js/frappe/form/save.js,Saving,Saqlash
DocType: Print Settings,Print Style Preview,Stil uslubini ko'rib chiqish
apps/frappe/frappe/core/doctype/file/test_file.py,Test_Folder,Test_Folder
apps/frappe/frappe/website/doctype/web_form/web_form.py,You are not allowed to update this Web Form Document,Ushbu Veb Forma hujjatini yangilashga ruxsat berilmaydi
apps/frappe/frappe/integrations/oauth2.py,Please set Base URL in Social Login Key for Frappe,"Iltimos, Frappe uchun Ijtimoiy Kirish Klaviaturasida taglik URLni o'rnating"
DocType: About Us Settings,About Us Settings,Biz haqimizda Sozlamalar
DocType: Website Settings,Website Theme,Veb-sayt mavzusi
DocType: User,Api Access,Api Kirish
DocType: DocField,In List View,Ro'yxat ko'rinishida
DocType: Email Account,Use TLS,TLS dan foydalaning
apps/frappe/frappe/email/smtp.py,Invalid login or password,Parol noto'g'ri
apps/frappe/frappe/core/doctype/data_import/data_import.js,Download Template,Andoza yuklab oling
apps/frappe/frappe/config/customization.py,Add custom javascript to forms.,Formalarga maxsus javascript qo'shing.
,Role Permissions Manager,Rollarni boshqarish menejeri
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Name of the new Print Format,Yangi Print Formatining nomi
apps/frappe/frappe/public/js/frappe/list/list_view.js,Toggle Sidebar,Yon panelini almashtirish
DocType: Data Migration Run,Pull Insert,Qo'shing
DocType: Energy Point Rule,"Maximum points allowed after multiplying points with the multiplier value
(Note: For no limit leave this field empty or set 0)",Ballarni multiplikator qiymati bilan ko'paytirgandan so'ng ruxsat etilgan maksimal ballar (Eslatma: Cheklovsiz bu maydonni bo'sh qoldiring yoki 0 o'rnating)
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Invalid Template,Andoza noto‘g‘ri
apps/frappe/frappe/model/db_query.py,Illegal SQL Query,Noqonuniy SQL so'rovi
apps/frappe/frappe/core/doctype/data_export/exporter.py,Mandatory:,Majburiy:
DocType: Chat Message,Mentions,Mentions
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,"To use Google Contacts, enable {0}.",Google kontaktlaridan foydalanish uchun {0} -ni yoqing.
apps/frappe/frappe/public/js/frappe/utils/utils.js,{0} Modules,{0} Modullar
DocType: Chat Room,Chat Room,Chat xonasi
DocType: Chat Profile,Conversation Tones,Suhbatlar Ohanglar
DocType: Property Setter,New value to be set,O'rnatilgan yangi qiymat
DocType: Notification,Days Before or After,Avval yoki keyingi kunlar
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Select Document Types to set which User Permissions are used to limit access.,Qaysi foydalanuvchi ruxsatlaridan foydalanishni cheklash uchun ishlatiladigan hujjat turlarini tanlang.
DocType: User Permission,User Permission,Foydalanuvchi ruxsati
apps/frappe/frappe/templates/includes/blog/blog.html,Blog,Blog
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,LDAP Not Installed,LDAP o'rnatilmagan
apps/frappe/frappe/core/doctype/data_import/data_import.js,Download with data,Ma'lumotlarni yuklab olish
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed values for {0} {1},{0} {1} uchun o'zgargan qiymatlar
DocType: Workflow State,hand-right,qo'l-o'ng
DocType: Website Settings,Subdomain,Subdomain
DocType: S3 Backup Settings,Region,Mintaqa
apps/frappe/frappe/config/integrations.py,Settings for OAuth Provider,OAuth Provayder uchun sozlamalar
apps/frappe/frappe/public/js/frappe/form/workflow.js,Current status,Hozirgi holat
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.js,Delete Data,Ma'lumotlarni o'chirish
DocType: Web Form,Allow Delete,O'chirishga ruxsat berish
DocType: Notification,Message Examples,Xabar misollar
DocType: Web Form,Login Required,Kirish kerak
DocType: Email Account,Email Login ID,E-pochtada kirish ID raqami
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html,Payment Cancelled,To'lov bekor qilindi
,Addresses And Contacts,Manzillar va kontaktlar
apps/frappe/frappe/core/doctype/data_import/data_import.js,Please select document type first.,"Iltimos, avval hujjat turini tanlang."
apps/frappe/frappe/core/doctype/error_log/error_log_list.js,Clear Error Logs,Xato jurnallarini tozalash
apps/frappe/frappe/core/doctype/user/user.js,Reset OTP Secret,OTP Secret-ni tiklash
DocType: Email Account,Notify if unreplied for (in mins),Qo'llanilmasligi haqida ogohlantirish (daqiqa)
apps/frappe/frappe/templates/emails/energy_points_summary.html,Points Given,Berilgan ballar
apps/frappe/frappe/config/website.py,Categorize blog posts.,Blog postlarini kategorizatsiya qilish.
DocType: Workflow State,Time,Vaqt
DocType: DocField,Attach,Qo'shing
apps/frappe/frappe/core/doctype/doctype/doctype.py,{{{0}}} is not a valid fieldname pattern. It should be {{field_name}}.,{{{0}}} - bu joriy maydon nomining namunasi emas. Bu {{field_name}} bo'lishi kerak.
DocType: Custom Role,Permission Rules,Ruxsatnoma qoidalari
DocType: Braintree Settings,Public Key,Umumiy kalit
DocType: GSuite Settings,GSuite Settings,GSuite sozlamalari
DocType: Address,Links,Linklar
DocType: Email Account,Uses the Email Address Name mentioned in this Account as the Sender's Name for all emails sent using this Account.,Ushbu hisob qaydnomasida ko'rsatilgan elektron pochta manzili nomini ushbu hisob qaydnomasi yordamida yuborilgan barcha elektron pochta xabarlari uchun Yuboruvchining ismi sifatida ishlatadi.
DocType: Energy Point Rule,Field To Check,Tekshirish uchun maydon
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not update contact in Google Contacts {0}, error code {1}.","Google Contacts - {0}, xato kodi {1} da kontaktni yangilab bo‘lmadi."
apps/frappe/frappe/core/doctype/data_export/data_export.js,Please select the Document Type.,"Iltimos, Hujjat turini tanlang."
apps/frappe/frappe/model/base_document.py,Value missing for,Qiymati yo'q
apps/frappe/frappe/public/js/frappe/views/treeview.js,Add Child,Bola qo'shish
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Import Progress,Import jarayoni
DocType: Energy Point Rule,"If the condition is satisfied user will be rewarded with the points. eg. doc.status == 'Closed'
","Agar talab qondirilsa, foydalanuvchi ballar bilan taqdirlanadi. masalan. doc.status == 'Yopiq'"
apps/frappe/frappe/model/delete_doc.py,{0} {1}: Submitted Record cannot be deleted.,{0} {1}: yuborilgan yozuvni o'chirib bo'lmaydi.
DocType: GSuite Templates,Template Name,Andoza nomi
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,new type of document,yangi hujjat turi
DocType: Communication,Read,O'qing
DocType: Address,Chhattisgarh,Chhattisgarh
DocType: Role Permission for Page and Report,Role Permission for Page and Report,Sahifa va hisobot uchun rolga ruxsat
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Align Value,Qiymatni tekislang
apps/frappe/frappe/www/update-password.html,Old Password,eski parol
DocType: S3 Backup Settings,us-east-1,us-sharq-1
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,Posts by {0},{0} tomonidan yuborilgan
apps/frappe/frappe/core/doctype/report/report.js,"To format columns, give column labels in the query.",Ustunlarni formatlash uchun so'rovda ustunlar yorlig'ini bering.
DocType: Has Domain,Has Domain,Domenga ega
DocType: User,Allowed In Mentions,Mentiylarda ruxsat berilgan
apps/frappe/frappe/www/login.html,Don't have an account? Sign up,Hisobingiz yo'qmi? Ro'yxatdan o'tish
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Cannot remove ID field,ID maydonini o'chirib bo'lmadi
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Amend if not Submittable,"{0}: Mavjud emas, agar Assign Assign ni o'rnatib bo'lmadi"
DocType: Address,Bihar,Bihar
apps/frappe/frappe/desk/page/user_profile/user_profile_sidebar.html,User Settings,Foydalanuvchi sozlamalari
DocType: Report,Reference Report,Ma'lumotnoma
DocType: Activity Log,Link DocType,DocType bilan bog'laning
apps/frappe/frappe/public/js/frappe/chat.js,You don't have any messages yet.,Sizda hech qanday xabar yo'q.
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Remove all customizations?,Barcha sozlamalar o'chirib tashlansinmi?
DocType: Website Slideshow,Slideshow Name,Slaydshou nomi
DocType: Address,Andhra Pradesh,Andhra Pradesh
apps/frappe/frappe/public/js/frappe/form/save.js,Cancelling,Bekor qilish
DocType: DocType,Allow Rename,Nomni o'zgartirishga ruxsat berish
DocType: Activity Log,Full Name,To'liq ismi sharif
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Duplicate Filter Name,Filtrni nomini ikki nusxadagi
DocType: Chat Room User,Chat Room User,Chat xonasi foydalanuvchisi
apps/frappe/frappe/model/workflow.py,Workflow State not set,Ish oqimi holati o'rnatilmagan
DocType: Google Calendar,Authorize Google Calendar Access,Google Calendar Access-ga avtorizatsiya qilish
apps/frappe/frappe/www/404.html,The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,"Siz izlayotgan sahifa etishmayotgan. Buning sababi shundaki, u ko'chiriladi yoki havolada typo mavjud."
apps/frappe/frappe/www/404.html,Error Code: {0},Xato kodi: {0}
DocType: Blog Post,"Description for listing page, in plain text, only a couple of lines. (max 140 characters)","Lug'at sahifasining tavsifi, tekis matnda, faqat bir nechta satr. (maksimal 140 belgi)"
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} are mandatory fields,{0} - majburiy maydonlar
DocType: Workflow,Allow Self Approval,O'zingizni tasdiqlang
DocType: Event,Event Category,Voqealar kategoriyasi
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,John Doe,Jon Doe
DocType: DocType,Name Case,Nomi holatlari
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with everyone,Hammaga qo'shildi
apps/frappe/frappe/model/base_document.py,Data missing in table,Jadvalda ma'lumot yo'q
DocType: Web Form,Success URL,Muvaffaqiyatning URL manzili
DocType: Email Account,Append To,Qo'shish
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Number of DB backups cannot be less than 1,DB zaxira nusxalari soni 1dan kam bo'lishi mumkin emas
DocType: Workflow Document State,Only Allow Edit For,Faqat tahrirlashga ruxsat berish
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Backing up to Google Drive.,Google Drive-ga zaxiralash
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Mandatory field: {0},Majburiy maydon: {0}
apps/frappe/frappe/templates/includes/comments/comments.html,Your Name,Ismingiz
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Connection Success,Ulanish muvaffaqiyati
DocType: DocType,InnoDB,InnoDB
DocType: DocType,Default Sort Field,Odatiy saralash maydoni
DocType: File,Is Folder,Folder
DocType: Document Follow,DocType,DocType
DocType: Website Theme,Theme JSON,JSON mavzusi
DocType: User,Mute Sounds,Ovozni o'chirish
DocType: Top Bar Item,Top Bar Item,Top Bar elementi
apps/frappe/frappe/utils/csvutils.py,"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","Noma'lum fayl kodlash. Utf-8, windows-1250, windows-1252-da ishlagan."
apps/frappe/frappe/printing/doctype/print_style/print_style.py,Standard Print Style cannot be changed. Please duplicate to edit.,"Standart Chop uslubi o'zgartirilishi mumkin emas. Iltimos, tahrir qilish uchun takrorlang."
DocType: Website Settings,Robots.txt,Robots.txt
DocType: LDAP Settings,LDAP Last Name Field,LDAP familiyasi maydoni
DocType: S3 Backup Settings,eu-central-1,eu-markaziy-1
apps/frappe/frappe/core/doctype/user/user.py,Sorry! Sharing with Website User is prohibited.,Kechirasiz! Sayt foydalanuvchi bilan baham ko'rish taqiqlangan.
apps/frappe/frappe/public/js/frappe/roles_editor.js,Add all roles,Barcha rollarni qo'shing
apps/frappe/frappe/templates/includes/contact.js,"Please enter both your email and message so that we \
				can get back to you. Thanks!","Iltimos, sizga qaytarib olish uchun, iltimos, elektron pochta va xabaringizni kiriting. Rahmat!"
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")","Oddiy Python iborasi, misol: in status (&quot;yopiq&quot;, &quot;bekor qilingan&quot;)"
apps/frappe/frappe/email/smtp.py,Could not connect to outgoing email server,Chiquvchi elektron pochta serveriga ulanib bo'lmadi
DocType: Blog Post,Rich Text,Boy matn
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Thank you for your interest in subscribing to our updates,Bizning yangilanishlarimizga qiziqish bildirganingiz uchun tashakkur
DocType: Braintree Settings,Payment Gateway Name,To'lov daftarining nomi
DocType: Workflow State,resize-full,to'liq o'lchamda
DocType: Workflow State,off,yopiq
apps/frappe/frappe/public/js/frappe/ui/capture.js,Retake,Qaytaring
apps/frappe/frappe/desk/query_report.py,Report {0} is disabled,Hisoboti {0} o'chirib qo'yilgan
DocType: Access Log,Core,Core
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Set Permissions,Ruxsatlar o'rnatish
DocType: DocField,Set non-standard precision for a Float or Currency field,Float yoki Valyuta maydoni uchun standart bo'lmagan aniqlikni o'rnating
DocType: Email Account,Ignore attachments over this size,Bu o'lchamdagi biriktirmalarni e'tiborsiz qoldiring
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Move To,Ga o'tish
DocType: Address,Preferred Billing Address,Tanlangan to'lov manzili
apps/frappe/frappe/database/database.py,Too many writes in one request. Please send smaller requests,Juda ko'p odamlar bir so'rovda yozadilar. Kichik so'rovlarni yuboring
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive has been configured.,Google Drive sozlandi.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Document Type {0} has been repeated.,{0} hujjat turi takrorlangan.
apps/frappe/frappe/core/doctype/version/version_view.html,Values Changed,Qadriyatlar o'zgartirildi
DocType: Workflow State,arrow-up,o'q-up
DocType: Dynamic Link,Link Document Type,Hujjat turini bog'lash
apps/frappe/frappe/core/doctype/data_import/importer_new.py,There should be atleast one row for {0} table,{0} jadval uchun atreast bitta qator bo'lishi kerak
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.",Avtomatik takrorlashni sozlash uchun {0} dan &quot;Avtomatik takrorlashga ruxsat berish&quot; ni yoqing.
DocType: OAuth Bearer Token,Expires In,Muddati tugaydi
DocType: DocField,Allow on Submit,Yuborishga ruxsat berish
DocType: DocField,HTML,HTML
DocType: Error Snapshot,Exception Type,Istisno turi
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Pick Columns,Ustunlarni tanlash
DocType: Web Page,Add code as <script>,Kodni <script> deb qo'shing
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Clear User Permissions,Foydalanuvchi ruxsatlarini tozalash
DocType: Webhook,Headers,Sarlavhalar
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Upcoming Events,Kutilayotgan voqealar
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.js,Please enter values for App Access Key and App Secret Key,Ilovaga kirish uchun kalit va ilovaning maxfiy kalitini kiriting
DocType: Web Form,Accept Payment,To'lovni qabul qilish
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select list item,Ro‘yxat bandini tanlang
apps/frappe/frappe/config/core.py,A log of request errors,So'rov xatolarining logi
DocType: Report,Letter Head,Xat boshi
DocType: DocType,Quick Entry,Tez kirish
DocType: Web Form,Button Label,Tugma belgisi
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} items selected,{0} ta element tanlandi
apps/frappe/frappe/email/doctype/email_queue/email_queue_list.js,Suspend Sending,Yuborishni to'xtatib turish
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,User Permissions created sucessfully,Foydalanuvchi ruxsati muvaffaqiyatli yaratildi
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Fetching default Global Search documents.,Standart Global qidirish hujjatlari olinmoqda.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Drag elements from the sidebar to add. Drag them back to trash.,Qo'shish uchun yon paneldan elementlarni harakatlantiring. Ularni zaxiraga qaytarib olib tashlang.
DocType: Workflow State,resize-small,kichik o'lchamli - kichik
DocType: Address,Postal Code,Pochta Indeksi
apps/frappe/frappe/core/doctype/communication/communication.js,Relink Communication,Aloqa aloqasi
DocType: Translation,Contributed,Hissa qo'shgan
apps/frappe/frappe/config/customization.py,Form Customization,Shaklni sozlash
apps/frappe/frappe/www/third_party_apps.html,No Active Sessions,Faol sessiyalar yo'q
DocType: Web Form,Route to Success Link,Muvaffaqiyatga yo'nalish aloqasi
DocType: Top Bar Item,Right,To'g'ri
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,No Upcoming Events,Hodisalar yo'q
DocType: User,User Type,Foydalanuvchi turi
DocType: Prepared Report,Ref Report DocType,DocType hisobotini ko'rsatish
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click table to edit,Tahrir qilish uchun jadvalni bosing
DocType: GCalendar Settings,Client ID,Mijoz identifikatori
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This report was generated {0}.,Ushbu hisobot {0} tuzilgan.
DocType: Async Task,Reference Doc,Ariza doc
DocType: Property Setter,Property,Mulk
DocType: Email Account,Yandex.Mail,Yandex.Mail
DocType: Dashboard Chart,Chart Name,Jadval nomi
DocType: Dashboard Chart,Chart Type,Grafik turi
DocType: DocType,Auto Name,Avtomatik nom
apps/frappe/frappe/utils/password_strength.py,Avoid sequences like abc or 6543 as they are easy to guess,"Abc yoki 6543 kabi ketma-ketliklardan qochinglar, chunki ular taxmin qilish oson"
apps/frappe/frappe/public/js/frappe/request.js,Please try again,"Iltimos, yana bir bor urinib ko'ring"
apps/frappe/frappe/core/doctype/file/file.py,URL must start with 'http://' or 'https://',URL 'http: //' yoki 'https: //' bilan boshlanishi kerak.
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 3,Variant 3
DocType: Communication,uid,uid
DocType: Workflow State,Edit,Tahrirlash
DocType: Website Settings,Chat Operators,Chat operatorlari
DocType: S3 Backup Settings,ca-central-1,ca-markaziy-1
DocType: Contact Us Settings,Pincode,Pincode
apps/frappe/frappe/core/doctype/data_import/importer.py,Please make sure that there are no empty columns in the file.,"Iltimos, faylda bo'sh ustunlar yo'qligiga ishonch hosil qiling."
apps/frappe/frappe/config/settings.py,Tracks milestones on the lifecycle of a document if it undergoes multiple stages.,"Hujjat bir necha bosqichlarni bosib o'tgan bo'lsa, uning hayotiy tsiklidagi bosqichlarni kuzatib boradi."
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Renamed files and replaced code in controllers, please check!","Fayllar nomini o'zgartiring va kontrolörlerde kodni o'zgartiring, iltimos tekshiring!"
apps/frappe/frappe/utils/oauth.py,Please ensure that your profile has an email address,"Iltimos, profilingiz elektron pochta manziliga ega ekanligiga ishonch hosil qiling"
apps/frappe/frappe/public/js/frappe/model/create_new.js,You have unsaved changes in this form. Please save before you continue.,Ushbu shaklda saqlanmagan o'zgarishlar mavjud. Davom etishdan oldin saqlab qo'ying.
DocType: Address,Telangana,Telangana
apps/frappe/frappe/core/doctype/doctype/doctype.py,Default for {0} must be an option,{0} uchun standart variant bo'lishi kerak
DocType: Tag Doc Category,Tag Doc Category,Tag hujjat kategoriyasi
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Report with more than 10 columns looks better in Landscape mode.,10 dan ortiq ustunlar bilan hisobot Landshaft rejimida yaxshiroq ko'rinadi.
apps/frappe/frappe/database/database.py,Invalid field name: {0},Noto‘g‘ri maydon nomi: {0}
DocType: Milestone,Milestone,Bosqich
DocType: User,User Image,Foydalanuvchi Foydalanuvchi bilan
apps/frappe/frappe/core/doctype/doctype/doctype.js,Go to {0},{0} ga o'tish
apps/frappe/frappe/email/queue.py,Emails are muted,E-pochta xabarlari o'chirilgan
apps/frappe/frappe/config/integrations.py,Google Services,Google xizmatlari
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Ctrl + Up,Ctrl + Up
apps/frappe/frappe/utils/data.py,1 weeks ago,1 hafta oldin
DocType: Communication,Error,Xato
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Please setup a message first,"Iltimos, avval xabarni sozlang"
DocType: Auto Repeat,End Date,Tugash sanasi
DocType: Data Import,Ignore encoding errors,Kodlash xatolariga e'tibor berilmasin
DocType: Chat Profile,Notifications,Bildirishnomalar
DocType: DocField,Column Break,Ustunli tanaffus
DocType: Assignment Rule Day,Thursday,Payshanba
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,You do not have enough review points,Sizda yetarli sharhlar yo'q
apps/frappe/frappe/utils/response.py,You don't have permission to access this file,Ushbu faylga kirish uchun ruxsat yo'q
apps/frappe/frappe/core/doctype/user/user.js,Save API Secret: ,API sirini saqlash:
apps/frappe/frappe/model/document.py,Cannot link cancelled document: {0},Bekor qilingan hujjatni bog'lay olmadingiz: {0}
apps/frappe/frappe/core/doctype/report/report.py,Cannot edit a standard report. Please duplicate and create a new report,"Standart hisobotni tahrirlab bo'lmadi. Iltimos, takrorlang va yangi hisobot tuzing"
apps/frappe/frappe/contacts/doctype/address/address.py,"Company is mandatory, as it is your company address",Kompaniya sizning kompaniyangiz manzili bo'lgani uchun majburiydir
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,"For example: If you want to include the document ID, use {0}","Misol uchun: hujjat identifikatorini kiritish zarur bo'lsa, {0}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Table Columns for {0},{0} uchun jadval ustunlarini tanlang
DocType: Custom Field,Options Help,Tanlovlar yordami
DocType: Footer Item,Group Label,Guruh yorlig'i
DocType: Kanban Board,Kanban Board,Kanban kengashi
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,Google Kontaktlar sozlandi.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,1 yozuv eksport qilinadi
DocType: DocField,Report Hide,Hide hisoboti
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},{0} uchun daraxt ko'rinishi mavjud emas
DocType: DocType,Restrict To Domain,Domen uchun cheklov
DocType: Domain,Domain,Domen
DocType: Custom Field,Label Help,Yorliqli yordam
DocType: Workflow State,star-empty,yulduz-bo'sh
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,Vaqtlarni ko'pincha oson topish mumkin.
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Google Contacts - Google kontaktlaridan {0}, xato kodi {1} bilan kontaktlarni sinxronlab bo'lmadi."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,Keyingi amallar
