apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Sunt disponibile noi versiuni {} pentru următoarele aplicații
DocType: User Permission,User Permission,Permisiunea de utilizare
apps/frappe/frappe/templates/includes/blog/blog.html,Blog,Blog
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,LDAP Not Installed,LDAP nu este instalat
apps/frappe/frappe/core/doctype/data_import/data_import.js,Download with data,Descarcă cu date
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed values for {0} {1},valori modificate pentru {0} {1}
DocType: Workflow State,hand-right,mana-dreapta
DocType: Website Settings,Subdomain,Subdomeniu
DocType: S3 Backup Settings,Region,Regiune
apps/frappe/frappe/config/integrations.py,Settings for OAuth Provider,Setările pentru furnizorul OAuth
apps/frappe/frappe/public/js/frappe/form/workflow.js,Current status,Starea curentă a armatei
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.js,Delete Data,Ștergeți datele
DocType: Web Form,Allow Delete,Permiteți operaţii de ştergere
DocType: Notification,Message Examples,Exemple de mesaje
DocType: Web Form,Login Required,Intra Obligatoriu
DocType: Email Account,Email Login ID,Email ID de conectare
DocType: Email Account,Email Login ID,Email ID de conectare
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html,Payment Cancelled,plata anulată
,Addresses And Contacts,Adrese și persoane de contact
apps/frappe/frappe/core/doctype/data_import/data_import.js,Please select document type first.,Selectați mai întâi tipul de document.
apps/frappe/frappe/core/doctype/error_log/error_log_list.js,Clear Error Logs,Ștergeți jurnalele de eroare
apps/frappe/frappe/core/doctype/user/user.js,Reset OTP Secret,Resetați OTP Secret
DocType: Email Account,Notify if unreplied for (in mins),Anunta dacă fara raspuns pentru (în minute)
apps/frappe/frappe/templates/emails/energy_points_summary.html,Points Given,Puncte date
apps/frappe/frappe/config/website.py,Categorize blog posts.,Clasifica blog.
DocType: Workflow State,Time,Oră
DocType: DocField,Attach,Ataşaţi
apps/frappe/frappe/core/doctype/doctype/doctype.py,{{{0}}} is not a valid fieldname pattern. It should be {{field_name}}.,{{{0}}} nu este un pattern valid pentru câmp. Ar trebui să fie {{field_name}}.
DocType: Custom Role,Permission Rules,Reguli de permisiune
DocType: Braintree Settings,Public Key,Cheia publică
DocType: GSuite Settings,GSuite Settings,Setările GSuite
DocType: Address,Links,Link-uri
DocType: Email Account,Uses the Email Address Name mentioned in this Account as the Sender's Name for all emails sent using this Account.,Utilizează numele adresei de e-mail menționate în acest cont ca numele expeditorului pentru toate e-mailurile trimise utilizând acest cont.
DocType: Energy Point Rule,Field To Check,Câmp de verificat
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not update contact in Google Contacts {0}, error code {1}.","Contacte Google - Nu s-a putut actualiza contactul din Contacte Google {0}, cod de eroare {1}."
apps/frappe/frappe/core/doctype/data_export/data_export.js,Please select the Document Type.,Selectați tipul documentului.
apps/frappe/frappe/model/base_document.py,Value missing for,Valoare lipsă pentru
apps/frappe/frappe/public/js/frappe/views/treeview.js,Add Child,Adăugă Copil
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Import Progress,Progresul importului
DocType: Energy Point Rule,"If the condition is satisfied user will be rewarded with the points. eg. doc.status == 'Closed'
","Dacă condiția este satisfăcută, utilizatorul va fi recompensat cu punctele. de exemplu. doc.status == &#39;Închis&#39;"
apps/frappe/frappe/model/delete_doc.py,{0} {1}: Submitted Record cannot be deleted.,{0} {1}: Înregistrarea introdusă nu poate fi ștearsă.
DocType: GSuite Templates,Template Name,Numele de șablon
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,new type of document,nou tip de document
DocType: Communication,Read,Citit
DocType: Address,Chhattisgarh,Chhattisgarh
DocType: Role Permission for Page and Report,Role Permission for Page and Report,Permisiunea Rolul pentru pagina și Raport
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Align Value,align Valoare
apps/frappe/frappe/www/update-password.html,Old Password,Parola Veche
DocType: S3 Backup Settings,us-east-1,ne-est-1
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,Posts by {0},Mesajele de {0}
apps/frappe/frappe/core/doctype/report/report.js,"To format columns, give column labels in the query.","Pentru a formata coloanele, da etichete de coloană în interogare."
DocType: Has Domain,Has Domain,Are domeniu
DocType: User,Allowed In Mentions,Permise în mențiuni
apps/frappe/frappe/www/login.html,Don't have an account? Sign up,Nu ai cont? Inscrie
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Cannot remove ID field,Nu se poate elimina câmpul ID
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Amend if not Submittable,{0}: Nu se poate seta Alocați Modificare dacă nu există posibilitate de introducere
DocType: Address,Bihar,Bihar
apps/frappe/frappe/desk/page/user_profile/user_profile_sidebar.html,User Settings,Setarile utilizatorului
DocType: Report,Reference Report,Raport de referință
DocType: Activity Log,Link DocType,link DocType
apps/frappe/frappe/public/js/frappe/chat.js,You don't have any messages yet.,Nu aveți încă mesaje.
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Remove all customizations?,Elimina toate personalizările?
DocType: Website Slideshow,Slideshow Name,Slideshow Nume
DocType: Address,Andhra Pradesh,Andhra Pradesh
apps/frappe/frappe/public/js/frappe/form/save.js,Cancelling,Anularea
DocType: DocType,Allow Rename,Permiteți operaţii de redenumire
DocType: Activity Log,Full Name,Nume complet
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Duplicate Filter Name,Numele filtru duplicat
DocType: Chat Room User,Chat Room User,Chat Room Utilizator
apps/frappe/frappe/model/workflow.py,Workflow State not set,Starea fluxului de lucru nu a fost setată
DocType: Google Calendar,Authorize Google Calendar Access,Autorizați Google Calendar Access
apps/frappe/frappe/www/404.html,The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,"Pagina pe care o căutați lipsesc. Acest lucru ar putea fi, pentru că este mutat sau există o greșeală de scriere în link-ul."
apps/frappe/frappe/www/404.html,Error Code: {0},Cod de eroare: {0}
DocType: Blog Post,"Description for listing page, in plain text, only a couple of lines. (max 140 characters)","Descriere pentru pagina de listare, în text simplu, doar o pereche de linii. (Maxim 140 de caractere)"
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} are mandatory fields,{0} sunt câmpuri obligatorii
DocType: Workflow,Allow Self Approval,Permiteți aprobarea de sine
DocType: Event,Event Category,Categorie Eveniment
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,John Doe,John Doe
DocType: DocType,Name Case,Nume de caz
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with everyone,Împărtășit cu toată lumea
apps/frappe/frappe/model/base_document.py,Data missing in table,Date lipsă în tabel
DocType: Web Form,Success URL,URL-ul de succes
DocType: Email Account,Append To,Adăugă La
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Number of DB backups cannot be less than 1,Numărul de backup-uri DB nu poate fi mai mic de 1
DocType: Workflow Document State,Only Allow Edit For,Permiteți numai Editare pentru
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Backing up to Google Drive.,Copie de rezervă la Google Drive.
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Mandatory field: {0},Câmp obligatoriu: {0}
apps/frappe/frappe/templates/includes/comments/comments.html,Your Name,Numele dumneavoastră
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Connection Success,Succesul conexiunii
DocType: DocType,InnoDB,InnoDB
DocType: DocType,Default Sort Field,Câmpul de sortare implicit
DocType: File,Is Folder,Este Folder
DocType: Document Follow,DocType,DocType
DocType: Website Theme,Theme JSON,Tema JSON
DocType: User,Mute Sounds,Sunete Mute
DocType: Top Bar Item,Top Bar Item,Top Bar Articol
apps/frappe/frappe/utils/csvutils.py,"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","Codare fișier necunoscut. UTF-8 a încercat, ferestre-1250, Windows-1252."
apps/frappe/frappe/printing/doctype/print_style/print_style.py,Standard Print Style cannot be changed. Please duplicate to edit.,Stilul de imprimare standard nu poate fi modificat. Vă rugăm să copiați duplicat pentru a edita.
DocType: Website Settings,Robots.txt,Robots.txt
DocType: LDAP Settings,LDAP Last Name Field,Câmp de nume LDAP
DocType: S3 Backup Settings,eu-central-1,UE-central-1
apps/frappe/frappe/core/doctype/user/user.py,Sorry! Sharing with Website User is prohibited.,Ne pare rău! Partajarea cu site-ul de utilizare este interzisă.
apps/frappe/frappe/public/js/frappe/roles_editor.js,Add all roles,Adăugaţi toate rolurile
apps/frappe/frappe/templates/includes/contact.js,"Please enter both your email and message so that we \
				can get back to you. Thanks!","Va rugam sa introduceti atât de e-mail și mesajul dvs., astfel încât să \
 poate ajunge înapoi la tine. Multumesc!"
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")","Expresie simplă Python, Exemplu: Stare în („Închis”, „Anulat”)"
apps/frappe/frappe/email/smtp.py,Could not connect to outgoing email server,Nu sa putut conecta la serverul de e-mail de ieșire
DocType: Blog Post,Rich Text,Rich Text
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Thank you for your interest in subscribing to our updates,Vă mulțumim pentru interesul dumneavoastră în abonarea la actualizările noastre
DocType: Braintree Settings,Payment Gateway Name,Numele gateway-ului de plată
DocType: Workflow State,resize-full,redimensionează-complet
DocType: Workflow State,off,de pe
apps/frappe/frappe/public/js/frappe/ui/capture.js,Retake,Relua
apps/frappe/frappe/desk/query_report.py,Report {0} is disabled,Raportul {0} este dezactivat
DocType: Access Log,Core,Nucleu
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Set Permissions,Setați permisiunile
DocType: DocField,Set non-standard precision for a Float or Currency field,Set de precizie non-standard pentru un câmp Float sau valuta
DocType: Email Account,Ignore attachments over this size,Ignoră atașamentele peste această dimensiune
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Move To,Treceți la
DocType: Address,Preferred Billing Address,Adresa de facturare preferat
apps/frappe/frappe/database/database.py,Too many writes in one request. Please send smaller requests,"Prea multe, scrie într-o singură cerere. Vă rugăm să trimiteți cereri mai mici"
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive has been configured.,Google Drive a fost configurat.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Document Type {0} has been repeated.,Tipul de document {0} a fost repetat.
apps/frappe/frappe/core/doctype/version/version_view.html,Values Changed,valori schimbată
DocType: Workflow State,arrow-up,săgeată-în sus
DocType: Dynamic Link,Link Document Type,Tip de document de legătură
apps/frappe/frappe/core/doctype/data_import/importer_new.py,There should be atleast one row for {0} table,Ar trebui să existe cel puțin un rând pentru tabela {0}
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.","Pentru a configura repetarea automată, activați „Permite repetarea automată” de la {0}."
DocType: OAuth Bearer Token,Expires In,Expira in
DocType: DocField,Allow on Submit,Permiteţi după introducere
DocType: DocField,HTML,HTML
DocType: Error Snapshot,Exception Type,Excepție de tip
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Pick Columns,Alege Coloane
DocType: Web Page,Add code as &lt;script&gt;,Adăugă cod ca și &lt;script&gt;&lt;/script&gt;
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Clear User Permissions,Ștergeți Permisiunile utilizatorului
DocType: Webhook,Headers,Cap
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Upcoming Events,evenimente viitoare
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.js,Please enter values for App Access Key and App Secret Key,Vă rugăm să introduceți valori pentru App Cheie de acces și App Secret Key
DocType: Web Form,Accept Payment,Accept Plata
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select list item,Selectați elementul listei
apps/frappe/frappe/config/core.py,A log of request errors,Un jurnal cu erorile de cerere
DocType: Report,Letter Head,Antet Scrisoare
DocType: DocType,Quick Entry,Intrarea rapidă
DocType: Web Form,Button Label,butonul Label
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} items selected,{0} elemente selectate
apps/frappe/frappe/email/doctype/email_queue/email_queue_list.js,Suspend Sending,Suspendare Trimiterea
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,User Permissions created sucessfully,Permisele utilizatorului create cu succes
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Fetching default Global Search documents.,Obținerea documentelor implicite de căutare globală.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Drag elements from the sidebar to add. Drag them back to trash.,Elemente Trageți de bara laterală pentru a adăuga. Glisați-le înapoi la gunoi.
DocType: Workflow State,resize-small,redimensionează-mic
DocType: Address,Postal Code,Cod poștal
apps/frappe/frappe/core/doctype/communication/communication.js,Relink Communication,Comunicare Reconectare
DocType: Translation,Contributed,Contribuit
apps/frappe/frappe/config/customization.py,Form Customization,Personalizare formular
apps/frappe/frappe/www/third_party_apps.html,No Active Sessions,Nu există sesiuni active
DocType: Web Form,Route to Success Link,Traseul spre succes
DocType: Top Bar Item,Right,Dreapta
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,No Upcoming Events,Nu există evenimente viitoare
DocType: User,User Type,Tip utilizator
DocType: Prepared Report,Ref Report DocType,Ref Report DocType
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click table to edit,Faceți clic pe tabel pentru a edita
DocType: GCalendar Settings,Client ID,ID-ul clientului
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This report was generated {0}.,Acest raport a fost generat {0}.
DocType: Async Task,Reference Doc,Referință Doc
DocType: Property Setter,Property,Proprietate
DocType: Email Account,Yandex.Mail,Yandex.Mail
DocType: Dashboard Chart,Chart Name,Numele graficului
DocType: Dashboard Chart,Chart Type,Tip Diagramă
DocType: DocType,Auto Name,Nume automat
apps/frappe/frappe/utils/password_strength.py,Avoid sequences like abc or 6543 as they are easy to guess,"Evita secvențe, cum ar fi ABC sau 6543, deoarece acestea sunt ușor de ghicit"
apps/frappe/frappe/public/js/frappe/request.js,Please try again,Vă rugăm să încercați din nou
apps/frappe/frappe/core/doctype/file/file.py,URL must start with 'http://' or 'https://',URL trebuie să înceapă cu „http: //” sau „https: //”
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 3,Opțiunea 3
DocType: Communication,uid,uid
DocType: Workflow State,Edit,Editare
DocType: Website Settings,Chat Operators,Operatori de chat
DocType: S3 Backup Settings,ca-central-1,ca-central-1
DocType: Contact Us Settings,Pincode,Parola așa
apps/frappe/frappe/core/doctype/data_import/importer.py,Please make sure that there are no empty columns in the file.,Vă rugăm să asigurați-vă că nu există coloane goale în fișierul.
apps/frappe/frappe/config/settings.py,Tracks milestones on the lifecycle of a document if it undergoes multiple stages.,Urmărește repere pe ciclul de viață al unui document dacă acesta trece prin mai multe etape.
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Renamed files and replaced code in controllers, please check!","Redenumirea fișierelor și codul înlocuit în controlere, vă rugăm să verificați!"
apps/frappe/frappe/utils/oauth.py,Please ensure that your profile has an email address,Asigurați-vă că profilul dvs. are o adresa de email
apps/frappe/frappe/public/js/frappe/model/create_new.js,You have unsaved changes in this form. Please save before you continue.,Aveți modificări nesalvate din acest formular. Vă rugăm să salvați înainte de a continua.
DocType: Address,Telangana,Telangana
apps/frappe/frappe/core/doctype/doctype/doctype.py,Default for {0} must be an option,Implicit pentru {0} trebuie să fie o opțiune
DocType: Tag Doc Category,Tag Doc Category,Eticheta Doc Categorie
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Report with more than 10 columns looks better in Landscape mode.,Raportul cu mai mult de 10 coloane arată mai bine în modul Peisaj.
apps/frappe/frappe/database/database.py,Invalid field name: {0},Numele câmpului nevalid: {0}
DocType: Milestone,Milestone,Milestone
DocType: User,User Image,Imagine utilizator
apps/frappe/frappe/core/doctype/doctype/doctype.js,Go to {0},Accesați {0}
apps/frappe/frappe/email/queue.py,Emails are muted,E-mailuri sunt dezactivate
apps/frappe/frappe/config/integrations.py,Google Services,Serviciile Google
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Ctrl + Up,Ctrl + Sus
apps/frappe/frappe/utils/data.py,1 weeks ago,saptamana trecuta
DocType: Communication,Error,Eroare
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Please setup a message first,Vă rugăm să configurați mai întâi un mesaj
DocType: Auto Repeat,End Date,Dată finalizare
DocType: Data Import,Ignore encoding errors,Ignorați erorile de codificare
DocType: Chat Profile,Notifications,notificări
DocType: DocField,Column Break,Coloana Break
DocType: Assignment Rule Day,Thursday,Joi
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,You do not have enough review points,Nu aveți suficiente puncte de recenzie
apps/frappe/frappe/utils/response.py,You don't have permission to access this file,Nu aveți permisiunea de a accesa acest fișier
apps/frappe/frappe/core/doctype/user/user.js,Save API Secret: ,Salvați secretul API:
apps/frappe/frappe/model/document.py,Cannot link cancelled document: {0},Nu se poate lega Document anulat: {0}
apps/frappe/frappe/core/doctype/report/report.py,Cannot edit a standard report. Please duplicate and create a new report,Nu puteți edita un raport standard. Vă rugăm să duplicați și să creeați un nou raport
apps/frappe/frappe/contacts/doctype/address/address.py,"Company is mandatory, as it is your company address","Firma este obligatorie, deoarece este adresa companiei"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,"For example: If you want to include the document ID, use {0}","De exemplu: Dacă doriți să includă ID-ul documentului, utilizați {0}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Table Columns for {0},Selectați Coloane de masă pentru {0}
DocType: Custom Field,Options Help,Opțiuni Ajutor
DocType: Footer Item,Group Label,Etichetă de grup
DocType: Kanban Board,Kanban Board,Consiliul de Kanban
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,Google Contacts a fost configurat.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,1 înregistrare va fi exportată
DocType: DocField,Report Hide,Ascunde raportul
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},arborescentă nu este disponibilă pentru {0}
DocType: DocType,Restrict To Domain,Limitează la Domeniu
DocType: Domain,Domain,Domeniu
DocType: Custom Field,Label Help,Eticheta Ajutor
DocType: Workflow State,star-empty,stele gol
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,Datele sunt adesea ușor de ghicit.
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Contacte Google - Nu s-a putut sincroniza contactele din Contacte Google {0}, cod de eroare {1}."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,Actiuni următoare
apps/frappe/frappe/email/doctype/notification/notification.py,"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Nu se poate edita notificarea standard. Pentru a edita, dezactivați acest lucru și duplicați-l"
apps/frappe/frappe/templates/includes/login/login.js,Verification code email not sent. Please contact Administrator.,Codul de verificare e-mail nu a fost trimis. Vă rugăm să contactați administratorul.
DocType: Workflow State,ok,O.K.
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,"Aceste valori vor fi actualizate în mod automat în tranzacții și, de asemenea, va fi util pentru a restricționa permisiunile pentru acest utilizator cu privire la tranzacțiile care conțin aceste valori."
apps/frappe/frappe/twofactor.py,Verfication Code,Codul de verificare
DocType: Webhook,Webhook Request,Cerere Webhook
apps/frappe/frappe/model/rename_doc.py,** Failed: {0} to {1}: {2},** Eșuat: {0} la {1}: {2}
DocType: Data Migration Mapping,Mapping Type,Tipul de tipărire
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select Mandatory,Obligatoriu selectați
apps/frappe/frappe/public/js/frappe/ui/upload.html,Browse,Parcurgere
apps/frappe/frappe/utils/password_strength.py,"No need for symbols, digits, or uppercase letters.","Nu este nevoie de simboluri, cifre sau litere majuscule."
DocType: DocField,Currency,Valută
DocType: Async Task,Running,Rulez
DocType: DocType,Track Views,Urmăriți traseul
apps/frappe/frappe/core/doctype/user/user.js,Reset Password,Resetează Parola
DocType: Workflow State,hand-left,mână-stânga
DocType: Data Import,If you are updating/overwriting already created records.,Dacă actualizați / suprascrieți înregistrările deja create.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Is Global,Este Global
DocType: Email Account,Use SSL,Utilizați SSL
DocType: Workflow State,play-circle,play-cerc
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document could not be correctly assigned,Documentul nu a putut fi atribuit corect
apps/frappe/frappe/public/js/frappe/form/layout.js,"Invalid ""depends_on"" expression",Expresia &quot;dependent_on&quot; nu este validă
DocType: Communication,Keeps track of all communications,Ține evidența tuturor comunicărilor
apps/frappe/frappe/public/js/frappe/chat.js,Group Name,Numele Grupului
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Print Format to Edit,Selectați Print Format de Edit
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Shadows,Activați umbre
DocType: Address,Shipping,Transport
DocType: Workflow State,circle-arrow-down,cerc-săgeată-jos
apps/frappe/frappe/config/desk.py,Private and public Notes.,Note public-privat și.
DocType: DocField,Datetime,DatăTimp
apps/frappe/frappe/templates/includes/login/login.js,Not a valid user,Nu este un utilizator valid
apps/frappe/frappe/templates/includes/comments/comments.html,Please enter a valid email address.,Te rog introdu o adresa de email valida.
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Last refreshed,Ultima reîmprospătare
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For Document Type,Pentru tipul de document
DocType: Workflow State,arrow-right,săgeată-în dreapta
DocType: Workflow State,Workflow state represents the current state of a document.,De stat Workflow reprezintă starea actuală a unui document.
DocType: Letter Head,Letter Head Based On,Cap de scrisoare bazat pe
apps/frappe/frappe/utils/oauth.py,Token is missing,Token lipsește
apps/frappe/frappe/www/update-password.html,Set Password,Set Password
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records.,Importate cu succes {0} înregistrări.
apps/frappe/frappe/public/js/frappe/utils/utils.js,Note: Changing the Page Name will break previous URL to this page.,Notă: Schimbarea numelui paginii va duce la ruperea adresei URL anterioare la această pagină.
apps/frappe/frappe/utils/file_manager.py,Removed {0},Eliminat {0}
DocType: SMS Settings,SMS Settings,Setări SMS
DocType: Company History,Highlight,Evidențiați
DocType: Dashboard Chart,Sum,Sumă
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,via Data Import,prin importul de date
DocType: OAuth Provider Settings,Force,Forta
apps/frappe/frappe/core/page/dashboard/dashboard.js,Last synced {0},Ultima sincronizare {0}
DocType: DocField,Fold,Plia
apps/frappe/frappe/printing/doctype/print_format/print_format.py,Standard Print Format cannot be updated,Print Format standard nu poate fi actualizat
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} of type {2} cannot be mandatory,{0}: Câmpul {1} de tip {2} nu poate fi obligatoriu
DocType: System Settings,In Days,În Zile
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Miss,domnișoară
apps/frappe/frappe/public/js/frappe/model/model.js,Please specify,Vă rugăm să specificați
DocType: Comment,Bot,Bot
DocType: Help Article,Help Article,articol de ajutor
DocType: Page,Page Name,Nume Pagină
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Also adding the dependent currency field {0},"De asemenea, adăugând câmpul valută dependentă {0}"
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not locate locate - {0},Google Drive - Nu s-a putut localiza localizarea - {0}
DocType: S3 Backup Settings,ap-south-1,AP-sud-1
apps/frappe/frappe/core/doctype/file/file.js,Unzip,unzip
apps/frappe/frappe/model/document.py,Incorrect value in row {0}: {1} must be {2} {3},Valoare incorectă în rândul {0}: {1} trebuie să fie {2} {3}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Submitted Document cannot be converted back to draft. Transition row {0},A prezentat documente nu pot fi convertite înapoi să elaboreze. Tranziție rând {0}
DocType: Assignment Rule,Assignment Days,Zile de atribuire
apps/frappe/frappe/desk/reportview.py,Deleting {0},Ștergerea {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Select an existing format to edit or start a new format.,Selectați un format existent pentru a edita sau de a începe un nou format.
DocType: System Settings,Bypass restricted IP Address check If Two Factor Auth Enabled,Dezactivați verificarea adresei IP restricționate dacă este activată opțiunea Two Autour Auth
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Created Custom Field {0} in {1},Creat camp {0} din {1}
DocType: System Settings,Time Zone,Time Zone
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Special Characters are not allowed,Caracterele speciale nu sunt permise
DocType: Comment,Relinked,Reconectat
DocType: Print Settings,Compact Item Print,Compact Postul de imprimare
DocType: Email Account,uidnext,uidnext
DocType: User,Redirect URL,Redirecționare URL-ul
DocType: SMS Settings,Enter url parameter for receiver nos,Introduceți parametru url pentru receptor nos
DocType: Chat Profile,Online,Pe net
DocType: Email Account,Always use Account's Name as Sender's Name,Utilizați întotdeauna numele contului ca nume al expeditorului
apps/frappe/frappe/email/doctype/email_queue/email_queue.py,Only Administrator can delete Email Queue,Numai Administratorul poate șterge Coadă de e-mail
apps/frappe/frappe/contacts/doctype/address_template/address_template.py,Setting this Address Template as default as there is no other default,Setarea acestei Format Adresa implicit ca nu exista nici un alt implicit
DocType: Workflow State,Home,Acasă
DocType: OAuth Provider Settings,Auto,Auto
DocType: System Settings,User can login using Email id or User Name,Utilizatorul se poate conecta utilizând id-ul de e-mail sau numele de utilizator
DocType: Workflow State,question-sign,întrebare-semn
apps/frappe/frappe/model/base_document.py,{0} is disabled,{0} este dezactivat
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Field ""route"" is mandatory for Web Views",Calea &quot;traseu&quot; este obligatorie pentru vizualizările Web
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Insert Column Before {0},Inserați o coloană înainte de {0}
DocType: Energy Point Rule,The user from this field will be rewarded points,Utilizatorul din acest câmp va primi puncte recompensate
DocType: Assignment Rule,Close Condition,Stare apropiată
DocType: Dropbox Settings,Number of DB Backups,Numărul de copii de rezervă DB
DocType: Email Account,Add Signature,Adăugați Semnătură
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Left this conversation,Părăsit această conversație
DocType: Print Format,Raw Printing,Tipărire brută
,Background Jobs,Locuri de munca Context
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Settings,Setări imprimantă
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Time series based on is required to create a dashboard chart,Seria de timp bazată pe este necesară pentru a crea un grafic de bord
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Energy Points: ,Puncte energetice:
DocType: ToDo,ToDo,ToDo
DocType: DocField,No Copy,Nu Copy
DocType: Workflow State,qrcode,Cod QR
DocType: Chat Token,IP Address,Adresa IP
DocType: Data Import,Submit after importing,Trimiteți după import
apps/frappe/frappe/www/login.html,Login with LDAP,Autentifică-te cu LDAP
DocType: Web Form,Breadcrumbs,Pesmet
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Rank: ,Rang:
apps/frappe/frappe/core/doctype/doctype/doctype.py,If Owner,Dacă Proprietar
DocType: Data Migration Mapping,Push,Apăsaţi
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Drop files here,Aruncați fișierele aici
DocType: OAuth Authorization Code,Expiration time,timp de expirare
DocType: Web Page,Website Sidebar,Bară Laterală Site Web
DocType: Web Form,Show Sidebar,Afișează Bară Laterală
