apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Neue {} Versionen für die folgenden Apps sind verfügbar
apps/frappe/frappe/email/smtp.py,Please setup default Email Account from Setup &gt; Email &gt; Email Account,Bitte richten Sie das Standard-E-Mail-Konto über Setup&gt; E-Mail&gt; E-Mail-Konto ein
DocType: Data Migration Mapping Detail,Data Migration Mapping Detail,Datenmigrations-Mapping-Detail
DocType: Data Import,Action,Aktion
DocType: GSuite Settings,Script URL,Skript-URL
apps/frappe/frappe/www/update-password.html,Please enter the password,Bitte Passwort eingeben
apps/frappe/frappe/www/printview.py,Not allowed to print cancelled documents,Das Drucken von abgebrochen Dokumenten ist nicht erlaubt.
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js,You are not allowed to create columns,Sie sind nicht berechtigt Spalten zu erstellen
DocType: Data Import,If you don't want to create any new records while updating the older records.,Wenn Sie beim Aktualisieren der älteren Datensätze keine neuen Datensätze erstellen möchten.
apps/frappe/frappe/core/doctype/data_export/exporter.py,Info:,Info:
DocType: Custom Field,Permission Level,Berechtigungsebene
apps/frappe/frappe/core/doctype/doctype/doctype.py,"{0}: Cannot set Submit, Cancel, Amend without Write","{0}: Kann nicht auf ""Übertragen"", ""Stornieren"", ""Ändern"" eingestellt werden ohne ""Schreiben"""
DocType: List View Setting,Disable Count,Zählung deaktivieren
DocType: Google Maps Settings,Client Key,Kundenschlüssel
apps/frappe/frappe/public/js/frappe/form/sidebar/attachments.js,Are you sure you want to delete the attachment?,Soll die Anlage wirklich gelöscht werden?
apps/frappe/frappe/__init__.py,Thank you,Danke
apps/frappe/frappe/public/js/frappe/form/save.js,Saving,Speichere
DocType: Print Settings,Print Style Preview,Druckstil-Vorschau
apps/frappe/frappe/core/doctype/file/test_file.py,Test_Folder,Test_Ordner
apps/frappe/frappe/website/doctype/web_form/web_form.py,You are not allowed to update this Web Form Document,"Sie sind nicht berechtigt, dieses Web Form-Dokument zu aktualisieren"
apps/frappe/frappe/integrations/oauth2.py,Please set Base URL in Social Login Key for Frappe,Bitte legen Sie die Basis-URL unter Social Login-Schlüssel für Frappe fest
DocType: About Us Settings,About Us Settings,"Einstellungen zu ""Über uns"""
DocType: Website Settings,Website Theme,Webseiten-Thema
DocType: User,Api Access,API Zugriff
DocType: DocField,In List View,In der Listenansicht
DocType: Email Account,Use TLS,TLS verwenden
apps/frappe/frappe/email/smtp.py,Invalid login or password,Ungültige Benutzerkennung oder ungültiges Passwort
apps/frappe/frappe/core/doctype/data_import/data_import.js,Download Template,Vorlage herunterladen
apps/frappe/frappe/config/customization.py,Add custom javascript to forms.,Benutzerdefiniertes Javascript zum Formular hinzufügen
,Role Permissions Manager,Rollenberechtigungen-Manager
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Name of the new Print Format,Name des neuen Druckformats
apps/frappe/frappe/public/js/frappe/list/list_view.js,Toggle Sidebar,Toggle Seitenleiste
DocType: Data Migration Run,Pull Insert,Zugeinsatz
DocType: Energy Point Rule,"Maximum points allowed after multiplying points with the multiplier value
(Note: For no limit leave this field empty or set 0)",Maximal zulässige Punkte nach Multiplikation der Punkte mit dem Multiplikatorwert (Hinweis: Für unbegrenzte Anzahl lassen Sie dieses Feld leer oder setzen Sie 0)
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Invalid Template,Ungültige Vorlage
apps/frappe/frappe/model/db_query.py,Illegal SQL Query,Ungültige SQL-Abfrage
apps/frappe/frappe/core/doctype/data_export/exporter.py,Mandatory:,Zwingend erforderlich:
DocType: Chat Message,Mentions,Erwähnungen
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,"To use Google Contacts, enable {0}.","Aktivieren Sie {0}, um Google-Kontakte zu verwenden."
apps/frappe/frappe/public/js/frappe/utils/utils.js,{0} Modules,{0} Module
DocType: Chat Room,Chat Room,Chat-Raum
DocType: Chat Profile,Conversation Tones,Konversationstöne
DocType: Property Setter,New value to be set,Neuer Wert muss gesetzt werden
DocType: Notification,Days Before or After,Tage vorher oder nachher
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Select Document Types to set which User Permissions are used to limit access.,"Dokumentenarten auswählen, um die Benutzerrechte, die den Zugriff einschränken, anzuwenden"
DocType: User Permission,User Permission,Benutzerberechtigung
apps/frappe/frappe/templates/includes/blog/blog.html,Blog,Blog
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,LDAP Not Installed,LDAP nicht installiert
apps/frappe/frappe/core/doctype/data_import/data_import.js,Download with data,Mit Daten herunterladen
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed values for {0} {1},geänderte Werte für {0} {1}
DocType: Workflow State,hand-right,Pfeil-nach-rechts
DocType: Website Settings,Subdomain,Unterdomäne
DocType: S3 Backup Settings,Region,Region
apps/frappe/frappe/config/integrations.py,Settings for OAuth Provider,Einstellungen für OAuth Provider
apps/frappe/frappe/public/js/frappe/form/workflow.js,Current status,Aktueller Status
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.js,Delete Data,Daten löschen
DocType: Web Form,Allow Delete,Löschvorgang zulassen
DocType: Notification,Message Examples,Mitteilungsbeispiele
DocType: Web Form,Login Required,Anmeldung erforderlich
DocType: Email Account,Email Login ID,E-Mail Login-ID
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html,Payment Cancelled,Zahlung Cancelled
,Addresses And Contacts,Adressen und Kontakte
apps/frappe/frappe/core/doctype/data_import/data_import.js,Please select document type first.,Bitte wählen Sie zuerst den Dokumententyp.
apps/frappe/frappe/core/doctype/error_log/error_log_list.js,Clear Error Logs,Fehlerprotokolle löschen
apps/frappe/frappe/core/doctype/user/user.js,Reset OTP Secret,OTP-Geheimnis zurücksetzen
DocType: Email Account,Notify if unreplied for (in mins),"Benachrichtigen, wenn unbeantwortet für (in Minuten)"
apps/frappe/frappe/templates/emails/energy_points_summary.html,Points Given,Punkte gegeben
apps/frappe/frappe/config/website.py,Categorize blog posts.,Blog-Einträge kategorisieren
DocType: Workflow State,Time,Zeit
DocType: DocField,Attach,Anhängen
apps/frappe/frappe/core/doctype/doctype/doctype.py,{{{0}}} is not a valid fieldname pattern. It should be {{field_name}}.,{{{0}}} ist kein gültiges Format für Feldnamen. Es sollte sein {{field_name}}.
DocType: Custom Role,Permission Rules,Berechtigungsregeln
DocType: Braintree Settings,Public Key,Öffentlicher Schlüssel
DocType: GSuite Settings,GSuite Settings,GSuite Einstellungen
DocType: Address,Links,Verknüpfungen
DocType: Email Account,Uses the Email Address Name mentioned in this Account as the Sender's Name for all emails sent using this Account.,Verwendet den in diesem Konto angegebenen E-Mail-Adressnamen als Absendernamen für alle über dieses Konto gesendeten E-Mails.
DocType: Energy Point Rule,Field To Check,Zu überprüfendes Feld
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not update contact in Google Contacts {0}, error code {1}.","Google-Kontakte - Kontakt in Google-Kontakten {0} konnte nicht aktualisiert werden, Fehlercode {1}."
apps/frappe/frappe/core/doctype/data_export/data_export.js,Please select the Document Type.,Bitte wählen Sie den Dokumententyp.
apps/frappe/frappe/model/base_document.py,Value missing for,Fehlender Wert für
apps/frappe/frappe/public/js/frappe/views/treeview.js,Add Child,Unterpunkt hinzufügen
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Import Progress,Importfortschritt
DocType: Energy Point Rule,"If the condition is satisfied user will be rewarded with the points. eg. doc.status == 'Closed'
","Wenn die Bedingung erfüllt ist, wird der Benutzer mit den Punkten belohnt. z.B. doc.status == &#39;Geschlossen&#39;"
apps/frappe/frappe/model/delete_doc.py,{0} {1}: Submitted Record cannot be deleted.,{0} {1}: Übertragener Datensatz kann nicht gelöscht werden.
DocType: GSuite Templates,Template Name,Vorlagenname
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,new type of document,neuer Dokumententyp
DocType: Communication,Read,Lesen
DocType: Address,Chhattisgarh,Chhattisgarh
DocType: Role Permission for Page and Report,Role Permission for Page and Report,Rollengenehmigung Seite und Bericht
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Align Value,Wert anordnen
apps/frappe/frappe/www/update-password.html,Old Password,Altes Passwort
DocType: S3 Backup Settings,us-east-1,us-east-1
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,Posts by {0},Beiträge von {0}
apps/frappe/frappe/core/doctype/report/report.js,"To format columns, give column labels in the query.","Um Spalten zu formatieren, geben Sie die Spaltenbeschriftungen in der Abfrage ein."
DocType: Has Domain,Has Domain,Hat Domain
DocType: User,Allowed In Mentions,In Erwähnungen erlaubt
apps/frappe/frappe/www/login.html,Don't have an account? Sign up,Sie haben noch kein Konto? Erstell' ein Konto
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Cannot remove ID field,ID-Feld kann nicht entfernt werden
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Amend if not Submittable,"{0}: Kann nicht als ""als geändert markieren"" eingestellt werden, wenn nicht übertragbar"
DocType: Address,Bihar,Bihar
apps/frappe/frappe/desk/page/user_profile/user_profile_sidebar.html,User Settings,Benutzereinstellungen
DocType: Report,Reference Report,Referenzbericht
DocType: Activity Log,Link DocType,Link DocType
apps/frappe/frappe/public/js/frappe/chat.js,You don't have any messages yet.,Du hast noch keine Nachrichten.
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Remove all customizations?,Alle Anpassungen entfernen?
DocType: Website Slideshow,Slideshow Name,Name der Diaschau
DocType: Address,Andhra Pradesh,Andhra Pradesh
apps/frappe/frappe/public/js/frappe/form/save.js,Cancelling,Stornierung
DocType: DocType,Allow Rename,Umbenennen zulassen
DocType: Activity Log,Full Name,Vollständiger Name
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Duplicate Filter Name,Doppelter Filtername
DocType: Chat Room User,Chat Room User,Chat-Raumbenutzer
apps/frappe/frappe/model/workflow.py,Workflow State not set,Workflow-Status nicht festgelegt
DocType: Google Calendar,Authorize Google Calendar Access,Autorisieren Sie den Zugriff auf Google Kalender
apps/frappe/frappe/www/404.html,The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,"Die Seite, die Sie suchen fehlt. Dies könnte sein, weil es bewegt wird, oder es ist ein Tippfehler in der Verbindung."
apps/frappe/frappe/www/404.html,Error Code: {0},Fehlercode: {0}
DocType: Blog Post,"Description for listing page, in plain text, only a couple of lines. (max 140 characters)","Beschreibung für die Auflistungsseite, in Reintext, nur ein paar Zeilen (max. 140 Zeichen)."
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} are mandatory fields,{0} sind Pflichtfelder
DocType: Workflow,Allow Self Approval,Erlaube Selbstgenehmigung
DocType: Event,Event Category,Ereigniskategorie
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,John Doe,John Doe
DocType: DocType,Name Case,Großschreibung
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with everyone,Für alle freigegeben
apps/frappe/frappe/model/base_document.py,Data missing in table,In der Tabelle fehlen Daten
DocType: Web Form,Success URL,Erfolgs-URL
DocType: Email Account,Append To,Anhängen an
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Number of DB backups cannot be less than 1,Die Anzahl der DB-Sicherungen darf nicht kleiner als 1 sein
DocType: Workflow Document State,Only Allow Edit For,Änderungen nur zulassen für
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Backing up to Google Drive.,Sichern auf Google Drive.
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Mandatory field: {0},Pflichtfeld: {0}
apps/frappe/frappe/templates/includes/comments/comments.html,Your Name,Ihr Name
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Connection Success,Verbindungserfolg
DocType: DocType,InnoDB,InnoDB
DocType: DocType,Default Sort Field,Standard-Sortierfeld
DocType: File,Is Folder,Ist Ordner
DocType: Document Follow,DocType,DocType
DocType: Website Theme,Theme JSON,Theme JSON
DocType: User,Mute Sounds,Tonausgabe still schalten
DocType: Top Bar Item,Top Bar Item,Kopfleistensymbol
apps/frappe/frappe/utils/csvutils.py,"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","Unbekannte Datei-Codierung. Folgende Verfahren wurden ausprobiert: UTF-8 , windows-1250, windows-1252."
apps/frappe/frappe/printing/doctype/print_style/print_style.py,Standard Print Style cannot be changed. Please duplicate to edit.,"Standard Print Style kann nicht geändert werden. Bitte duplizieren, um zu bearbeiten."
DocType: Website Settings,Robots.txt,Robots.txt
DocType: LDAP Settings,LDAP Last Name Field,LDAP-Nachname-Feld
DocType: S3 Backup Settings,eu-central-1,eu-central-1
apps/frappe/frappe/core/doctype/user/user.py,Sorry! Sharing with Website User is prohibited.,Verzeihung! Teilen mit dem Webseite-Nutzer ist verboten.
apps/frappe/frappe/public/js/frappe/roles_editor.js,Add all roles,Alle Rollen hinzufügen
apps/frappe/frappe/templates/includes/contact.js,"Please enter both your email and message so that we \
				can get back to you. Thanks!","Bitte sowohl die E-Mail-Adresse als auch die Nachricht eingeben, damit wir antworten können. Danke!"
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")","Einfacher Python-Ausdruck, Beispiel: Status in (&quot;Geschlossen&quot;, &quot;Abgebrochen&quot;)"
apps/frappe/frappe/email/smtp.py,Could not connect to outgoing email server,Konnte keine Verbindung zum Postausgangsserver herstellen
DocType: Blog Post,Rich Text,Rich Text
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Thank you for your interest in subscribing to our updates,Vielen Dank für Ihr Interesse an einem Abonnement unserer Aktualisierungen
DocType: Braintree Settings,Payment Gateway Name,Name des Zahlungsgateways
DocType: Workflow State,resize-full,anpassen-voll
DocType: Workflow State,off,aus
apps/frappe/frappe/public/js/frappe/ui/capture.js,Retake,Wiederholung
apps/frappe/frappe/desk/query_report.py,Report {0} is disabled,Bericht {0} ist deaktiviert
DocType: Access Log,Core,Kern
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Set Permissions,Festlegen von Berechtigungen
DocType: DocField,Set non-standard precision for a Float or Currency field,Keine Standard-Genauigkeit für ein Float- oder Währungsfeld einstellen
DocType: Email Account,Ignore attachments over this size,Anhänge mit einer Größe über diesem Wert ignorieren
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Move To,Ziehen nach
DocType: Address,Preferred Billing Address,Bevorzugte Rechnungsadresse
apps/frappe/frappe/database/database.py,Too many writes in one request. Please send smaller requests,Zu viel Text für eine Anfrage. Bitte kleinere Anfragen senden
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive has been configured.,Google Drive wurde konfiguriert.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Document Type {0} has been repeated.,Dokumenttyp {0} wurde wiederholt.
apps/frappe/frappe/core/doctype/version/version_view.html,Values Changed,Werte geändert
DocType: Workflow State,arrow-up,Pfeil-nach-oben
DocType: Dynamic Link,Link Document Type,Dokumenttyp verknüpfen
apps/frappe/frappe/core/doctype/data_import/importer_new.py,There should be atleast one row for {0} table,Es sollte mindestens eine Zeile für die Tabelle {0} vorhanden sein
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.","Um die automatische Wiederholung zu konfigurieren, aktivieren Sie &quot;Automatische Wiederholung zulassen&quot; von {0} aus."
DocType: OAuth Bearer Token,Expires In,Verfällt in
DocType: DocField,Allow on Submit,Beim Übertragen zulassen
DocType: DocField,HTML,HTML
DocType: Error Snapshot,Exception Type,Ausnahmetyp
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Pick Columns,Spalten auswählen
DocType: Web Page,Add code as &lt;script&gt;,"Code als ""script""  hinzufügen"
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Clear User Permissions,Benutzerrechte löschen
DocType: Webhook,Headers,Headers
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Upcoming Events,Kommende Veranstaltungen
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.js,Please enter values for App Access Key and App Secret Key,Bitte geben Sie die Werte für App Access Key und App Secret Key
DocType: Web Form,Accept Payment,Zahlung akzeptieren
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select list item,Listenelement auswählen
apps/frappe/frappe/config/core.py,A log of request errors,Ein Protokoll der Anfragefehler
DocType: Report,Letter Head,Briefkopf
DocType: DocType,Quick Entry,Schnelleingabe
DocType: Web Form,Button Label,Tastenbeschriftung
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} items selected,{0} Elemente ausgewählt
apps/frappe/frappe/email/doctype/email_queue/email_queue_list.js,Suspend Sending,Senden unterbrechen
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,User Permissions created sucessfully,Benutzerberechtigungen erfolgreich erstellt
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Fetching default Global Search documents.,Abrufen von Standarddokumenten der globalen Suche.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Drag elements from the sidebar to add. Drag them back to trash.,"Zum Hinzufügen, Elemente aus der Seitenleiste aufnehmen. Zum Zurücklegen auf den Papierkorb ziehen."
DocType: Workflow State,resize-small,anpassen-klein
DocType: Address,Postal Code,Postleitzahl
apps/frappe/frappe/core/doctype/communication/communication.js,Relink Communication,Relink Kommunikation
DocType: Translation,Contributed,Beigetragen
apps/frappe/frappe/config/customization.py,Form Customization,Formularanpassung
apps/frappe/frappe/www/third_party_apps.html,No Active Sessions,Keine aktiven Sessions
DocType: Web Form,Route to Success Link,Route zum Erfolg Link
DocType: Top Bar Item,Right,Rechts
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,No Upcoming Events,Keine anstehenden Events
DocType: User,User Type,Benutzertyp
DocType: Prepared Report,Ref Report DocType,Ref Bericht DocType
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click table to edit,Klicken Sie auf Tabelle bearbeiten
DocType: GCalendar Settings,Client ID,Kunden-ID
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This report was generated {0}.,Dieser Bericht wurde {0} generiert.
DocType: Async Task,Reference Doc,Referenz-Doc
DocType: Property Setter,Property,Eigenschaft
DocType: Email Account,Yandex.Mail,Yandex.Mail
DocType: Dashboard Chart,Chart Name,Diagrammname
DocType: Dashboard Chart,Chart Type,Diagramm Typ
DocType: DocType,Auto Name,Automatische Benennung
apps/frappe/frappe/utils/password_strength.py,Avoid sequences like abc or 6543 as they are easy to guess,"Vermeiden Sie Zeichenfolgen wie abc oder 6543, da diese leicht zu erraten sind."
apps/frappe/frappe/public/js/frappe/request.js,Please try again,Bitte versuche es erneut
apps/frappe/frappe/core/doctype/file/file.py,URL must start with 'http://' or 'https://',URL muss mit &quot;http: //&quot; oder &quot;https: //&quot; beginnen
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 3,Option 3
DocType: Communication,uid,Eindeutige Kennung
DocType: Workflow State,Edit,Bearbeiten
DocType: Website Settings,Chat Operators,Chat-Operatoren
DocType: S3 Backup Settings,ca-central-1,ca-central-1
DocType: Contact Us Settings,Pincode,Postleitzahl (PLZ)
apps/frappe/frappe/core/doctype/data_import/importer.py,Please make sure that there are no empty columns in the file.,"Bitte sicher stellen, dass es keine leeren Spalten in der Datei gibt."
apps/frappe/frappe/config/settings.py,Tracks milestones on the lifecycle of a document if it undergoes multiple stages.,"Verfolgt Meilensteine im Lebenszyklus eines Dokuments, wenn es mehrere Phasen durchläuft."
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Renamed files and replaced code in controllers, please check!","Umbenannte Dateien und ersetzter Code in Controllern, bitte überprüfen!"
apps/frappe/frappe/utils/oauth.py,Please ensure that your profile has an email address,"Bitte stellen Sie sicher, dass Ihr Profil eine E-Mail-Adresse hat"
apps/frappe/frappe/public/js/frappe/model/create_new.js,You have unsaved changes in this form. Please save before you continue.,"Sie haben noch nicht gespeicherte Änderungen in diesem Formular. Bitte speichern Sie diese, bevor Sie fortfahren."
DocType: Address,Telangana,Telangana
apps/frappe/frappe/core/doctype/doctype/doctype.py,Default for {0} must be an option,Standard für {0} muss eine Auswahlmöglichkeit sein
DocType: Tag Doc Category,Tag Doc Category,Tag Doc Kategorie
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Report with more than 10 columns looks better in Landscape mode.,Berichte mit mehr als 10 Spalten sehen im Querformat besser aus.
apps/frappe/frappe/database/database.py,Invalid field name: {0},Ungültiger Feldname: {0}
DocType: Milestone,Milestone,Ecktermin
DocType: User,User Image,Bild des Benutzers
apps/frappe/frappe/core/doctype/doctype/doctype.js,Go to {0},Gehe zu {0}
apps/frappe/frappe/email/queue.py,Emails are muted,E-Mails sind stumm geschaltet
apps/frappe/frappe/config/integrations.py,Google Services,Google-Dienste
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Ctrl + Up,Strg + Auf
apps/frappe/frappe/utils/data.py,1 weeks ago,vor 1 Woche
DocType: Communication,Error,Fehler
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Please setup a message first,Bitte richten Sie zuerst eine Nachricht ein
DocType: Auto Repeat,End Date,Enddatum
DocType: Data Import,Ignore encoding errors,Ignoriere Codierungsfehler
DocType: Chat Profile,Notifications,Benachrichtigungen
DocType: DocField,Column Break,Spaltenumbruch
DocType: Assignment Rule Day,Thursday,Donnerstag
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,You do not have enough review points,Sie haben nicht genügend Bewertungspunkte
apps/frappe/frappe/utils/response.py,You don't have permission to access this file,Keine Berechtigung für den Zugriff auf diese Datei vorhanden
apps/frappe/frappe/core/doctype/user/user.js,Save API Secret: ,API-Geheimnis speichern:
apps/frappe/frappe/model/document.py,Cannot link cancelled document: {0},Aufgehobenes Dokument kann nicht verknüpft werden: {0}
apps/frappe/frappe/core/doctype/report/report.py,Cannot edit a standard report. Please duplicate and create a new report,Der Standard-Report kann nicht bearbeitet werden. Bitte kopieren und einen neuen Bericht erstellen
apps/frappe/frappe/contacts/doctype/address/address.py,"Company is mandatory, as it is your company address",Bitte Unternehmen eintragen
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,"For example: If you want to include the document ID, use {0}","Beispiel: Wenn Sie die Dokumenten-ID mit einschliessen möchten, verwenden Sie {0}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Table Columns for {0},Bitte die Spalten in der Tabelle für {0} auswählen
DocType: Custom Field,Options Help,Hilfe zu Optionen
DocType: Footer Item,Group Label,Gruppenbezeichnung
DocType: Kanban Board,Kanban Board,Kanban-Tafel
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,Google Kontakte wurde konfiguriert.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,1 Datensatz wird exportiert
DocType: DocField,Report Hide,Bericht ausblenden
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},Baumansicht nicht verfügbar für {0}
DocType: DocType,Restrict To Domain,Auf Domäne beschränken
DocType: Domain,Domain,Domäne
DocType: Custom Field,Label Help,Bezeichnungshilfe
DocType: Workflow State,star-empty,sternenleer
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,Termine sind oft leicht zu erraten.
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Google-Kontakte - Kontakte aus Google-Kontakten {0}, Fehlercode {1} konnten nicht synchronisiert werden."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,Nächste Aktionen
apps/frappe/frappe/email/doctype/notification/notification.py,"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Standardbenachrichtigung kann nicht bearbeitet werden. Um es zu bearbeiten, deaktivieren Sie das bitte und duplizieren Sie es"
apps/frappe/frappe/templates/includes/login/login.js,Verification code email not sent. Please contact Administrator.,Bestätigungscode E-Mail nicht gesendet. Bitte wenden Sie sich an den Administrator.
DocType: Workflow State,ok,OK
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,"Diese Werte werden automatisch in Transaktionen aktualisiert. Außerdem sind sie nützlich, um die Berechtigungen dieses Benutzers bei Transaktionen mit diesen Werten zu beschränken."
apps/frappe/frappe/twofactor.py,Verfication Code,Bestätigunscode
DocType: Webhook,Webhook Request,Webhook Anfrage
apps/frappe/frappe/model/rename_doc.py,** Failed: {0} to {1}: {2},** Fehlgeschlagen: {0} um {1}: {2}
DocType: Data Migration Mapping,Mapping Type,Kartentyp
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select Mandatory,Wählen Pflicht
apps/frappe/frappe/public/js/frappe/ui/upload.html,Browse,Durchsuchen
apps/frappe/frappe/utils/password_strength.py,"No need for symbols, digits, or uppercase letters.","Keine Notwendigkeit für Symbole, Ziffern oder Großbuchstaben."
DocType: DocField,Currency,Währung
DocType: Async Task,Running,Laufend
DocType: DocType,Track Views,Trackansichten
apps/frappe/frappe/core/doctype/user/user.js,Reset Password,Passwort zurücksetzen
DocType: Workflow State,hand-left,Pfeil-nach-links
DocType: Data Import,If you are updating/overwriting already created records.,Wenn Sie bereits erstellte Datensätze aktualisieren / überschreiben.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Is Global,Ist global
DocType: Email Account,Use SSL,SSL verwenden
DocType: Workflow State,play-circle,Spielplatz
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document could not be correctly assigned,Das Dokument konnte nicht korrekt zugewiesen werden
apps/frappe/frappe/public/js/frappe/form/layout.js,"Invalid ""depends_on"" expression","Ungültiger ""depends_on"" Ausdruck"
DocType: Communication,Keeps track of all communications,Verfolgt alle Kommunikationen
apps/frappe/frappe/public/js/frappe/chat.js,Group Name,Gruppenname
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Print Format to Edit,Zu bearbeitendes Druckformat wählen
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Shadows,Schatten aktivieren
DocType: Address,Shipping,Versand
DocType: Workflow State,circle-arrow-down,Kreis-Pfeil-nach-unten
apps/frappe/frappe/config/desk.py,Private and public Notes.,Private und öffentliche Mitteilungen
DocType: DocField,Datetime,Datum und Uhrzeit
apps/frappe/frappe/templates/includes/login/login.js,Not a valid user,Kein gültiger Benutzer
apps/frappe/frappe/templates/includes/comments/comments.html,Please enter a valid email address.,Bitte geben Sie eine gültige E-Mail-Adresse ein.
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Last refreshed,Zuletzt aktualisiert
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For Document Type,Für Dokumenttyp
DocType: Workflow State,arrow-right,Pfeil-nach-rechts
DocType: Workflow State,Workflow state represents the current state of a document.,Workflow-Zustand stellt den aktuellen Status eines Dokuments dar.
DocType: Letter Head,Letter Head Based On,Briefkopf basierend auf
apps/frappe/frappe/utils/oauth.py,Token is missing,Token fehlt
apps/frappe/frappe/www/update-password.html,Set Password,Set Password
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records.,{0} Datensätze wurden erfolgreich importiert.
apps/frappe/frappe/public/js/frappe/utils/utils.js,Note: Changing the Page Name will break previous URL to this page.,"Hinweis: Wenn Sie den Seitennamen ändern, wird die vorherige URL auf diese Seite gelegt."
apps/frappe/frappe/utils/file_manager.py,Removed {0},{0} entfernt
DocType: SMS Settings,SMS Settings,SMS-Einstellungen
DocType: Company History,Highlight,Hervorheben
DocType: Dashboard Chart,Sum,Summe
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,via Data Import,über Datenimport
