apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,පහත සඳහන් යෙදුම් සඳහා නව {} නිකුත් කිරීම් තිබේ
apps/frappe/frappe/public/js/frappe/utils/utils.js,{0} Modules,{0} මොඩියුල
DocType: Chat Room,Chat Room,කථාබහක
DocType: Chat Profile,Conversation Tones,සංවාද තූර්ය
DocType: Property Setter,New value to be set,නව වටිනාකම සකස් කළ යුතු
DocType: Notification,Days Before or After,පෙර හෝ පසු දින
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Select Document Types to set which User Permissions are used to limit access.,අවසර පිවිසීම සීමා ගැනීම සඳහා භාවිතා කරන පරිශීලක නියම කිරීමට ලේඛන වර්ග තෝරන්න.
DocType: User Permission,User Permission,පරිශීලක අවසරය
apps/frappe/frappe/templates/includes/blog/blog.html,Blog,බ්ලොග්
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,LDAP Not Installed,LDAP ස්ථාපනය කර නැත
apps/frappe/frappe/core/doctype/data_import/data_import.js,Download with data,දත්ත සමඟ බාගත
DocType: Workflow State,hand-right,අතින් දකුණු
DocType: Website Settings,Subdomain,අමානුෂිකය
DocType: S3 Backup Settings,Region,කලාපයේ
apps/frappe/frappe/config/integrations.py,Settings for OAuth Provider,OAuth සපයන්නා සඳහා සැකසුම්
apps/frappe/frappe/public/js/frappe/form/workflow.js,Current status,දැනට පවතින තත්වය
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.js,Delete Data,දත්ත මකන්න
DocType: Web Form,Allow Delete,මකන්න ඉඩ දෙන්න
DocType: Notification,Message Examples,පණිවුඩය උදාහරණ
DocType: Web Form,Login Required,ලොගින් වන්න අවශ්ය
DocType: Email Account,Email Login ID,ඊ-තැපැල් ලොගින් වන්න හැඳුනුම්පත
DocType: Email Account,Email Login ID,ඊ-තැපැල් ලොගින් වන්න හැඳුනුම්පත
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html,Payment Cancelled,ගෙවීම් අහෝසි
,Addresses And Contacts,ලිපින හා සම්බන්ධතා
apps/frappe/frappe/core/doctype/data_import/data_import.js,Please select document type first.,කරුණාකර ලේඛන වර්ගය තෝරන්න.
apps/frappe/frappe/core/doctype/error_log/error_log_list.js,Clear Error Logs,දෝෂ ලඝු-සටහන් පැහැදිලි
apps/frappe/frappe/core/doctype/user/user.js,Reset OTP Secret,OTP රහස් නැවත සකසන්න
DocType: Email Account,Notify if unreplied for (in mins),(මිනිත්තු දී) සඳහා unreplied නම් දැනුම් දෙන්න
apps/frappe/frappe/templates/emails/energy_points_summary.html,Points Given,ලබා දී ඇති කරුණු
apps/frappe/frappe/config/website.py,Categorize blog posts.,බ්ලොග් කැටගරි.
DocType: Workflow State,Time,කාලය
DocType: DocField,Attach,අමුණන්න
apps/frappe/frappe/core/doctype/doctype/doctype.py,{{{0}}} is not a valid fieldname pattern. It should be {{field_name}}.,{{{0}}} යන්න වලංගු fieldname රටාවක්. එය {{field_name}} විය යුතුය.
DocType: Custom Role,Permission Rules,අවසර රීති
DocType: Braintree Settings,Public Key,පොදු යතුර
DocType: GSuite Settings,GSuite Settings,GSuite සැකසුම්
DocType: Address,Links,සබැඳි
DocType: Email Account,Uses the Email Address Name mentioned in this Account as the Sender's Name for all emails sent using this Account.,මෙම ගිණුම භාවිතා කර යවන සියලුම විද්‍යුත් තැපැල් සඳහා යවන්නාගේ නම ලෙස මෙම ගිණුමේ සඳහන් ඊමේල් ලිපින නාමය භාවිතා කරයි.
DocType: Energy Point Rule,Field To Check,පරීක්ෂා කිරීමට ක්ෂේත්‍රය
apps/frappe/frappe/core/doctype/data_export/data_export.js,Please select the Document Type.,කරුණාකර ලේඛන වර්ගය තෝරන්න.
apps/frappe/frappe/model/base_document.py,Value missing for,අගය සඳහා අතුරුදහන්
apps/frappe/frappe/public/js/frappe/views/treeview.js,Add Child,ළමා එකතු කරන්න
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Import Progress,ආනයන ප්‍රගතිය
DocType: Energy Point Rule,"If the condition is satisfied user will be rewarded with the points. eg. doc.status == 'Closed'
",කොන්දේසිය සෑහීමකට පත්වේ නම් පරිශීලකයාට ලකුණු සමඟ ත්‍යාග ලැබේ. උදා. doc.status == &#39;වසා ඇත&#39;
apps/frappe/frappe/model/delete_doc.py,{0} {1}: Submitted Record cannot be deleted.,{0} {1}: ඉදිරිපත් වාර්තා ඉවත් කල නොහැක.
DocType: GSuite Templates,Template Name,සැකිල්ල නම
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,new type of document,ලියවිල්ල නව වර්ගයේ
DocType: Communication,Read,කියවන්න
DocType: Address,Chhattisgarh,චත්තිස්ගාර්
DocType: Role Permission for Page and Report,Role Permission for Page and Report,පිටුව හා වාර්තාව සඳහා භූමිකාව අවසරය
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Align Value,අගය පෙළ ගස්වන්න
apps/frappe/frappe/www/update-password.html,Old Password,පැරණි මුරපදය
DocType: S3 Backup Settings,us-east-1,us-east-1
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,Posts by {0},{0} විසින් තැපැල්
apps/frappe/frappe/core/doctype/report/report.js,"To format columns, give column labels in the query.","ආකෘතිය තීරු ලිපි, විමසුම දී තීරුව ලේබල් දෙන්න."
DocType: Has Domain,Has Domain,වසම් ඇත
DocType: User,Allowed In Mentions,සඳහන් කිරීමට අවසර ඇත
apps/frappe/frappe/www/login.html,Don't have an account? Sign up,ඔබ හට ගිණුමක් නොමැතිද? ලියාපදිංචි වන්න
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Cannot remove ID field,ID ක්ෂේත්රය ඉවත් කළ නොහැක
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Amend if not Submittable,{0}: Submittable නොවේ නම් අනුයුක්ත සංශෝධනය කරමි සිටුවම් කල නොහැක
DocType: Address,Bihar,බිහාර්
apps/frappe/frappe/desk/page/user_profile/user_profile_sidebar.html,User Settings,පරිශීලක සැකසුම්
DocType: Report,Reference Report,විමර්ශන වාර්තාව
DocType: Activity Log,Link DocType,ලින්ක් DocType
apps/frappe/frappe/public/js/frappe/chat.js,You don't have any messages yet.,ඔබට තවමත් පණිවිඩ නොමැත.
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Remove all customizations?,සියලු අභිමතකරණ ඉවත් කරන්න?
DocType: Website Slideshow,Slideshow Name,විනිවිදක දර්ශනය නම
DocType: Address,Andhra Pradesh,අන්ද්රා ප්රදේශ්
apps/frappe/frappe/public/js/frappe/form/save.js,Cancelling,අහෝසිකරමින්
DocType: DocType,Allow Rename,ප්රතිනම්කෙරුම් ඉඩ දෙන්න
DocType: Activity Log,Full Name,සම්පූර්ණ නම
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Duplicate Filter Name,අනුපිටපත් පෙරහන නම
DocType: Chat Room User,Chat Room User,කතාබහ පරිශීලක
apps/frappe/frappe/model/workflow.py,Workflow State not set,කාර්ය ප්රගතිය රාජ්යයක් නොමැත
DocType: Google Calendar,Authorize Google Calendar Access,Google දින දර්ශන ප්‍රවේශය අනුමත කරන්න
apps/frappe/frappe/www/404.html,The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,ඔබ සොයන පිටුව අතුරුදහන් කර ඇත. එය චලනය හෝ මෙම සබැඳිය මුද්රණ දෝෂයක් නොමැති නිසා මෙම විය හැක.
apps/frappe/frappe/www/404.html,Error Code: {0},දෝෂ කේතය: {0}
DocType: Blog Post,"Description for listing page, in plain text, only a couple of lines. (max 140 characters)","පාඨ, රේඛා කිහිපයක් පමණක්, පිටුව ලැයිස්තුගත වීම පිළිබඳව විස්තරය. (උපරිම අක්ෂර 140)"
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} are mandatory fields,{0} අනිවාර්ය ක්ෂේත්‍ර වේ
DocType: Workflow,Allow Self Approval,ස්වයං අනුමැතිය සඳහා ඉඩ දෙන්න
DocType: Event,Event Category,සිදුවීම් වර්ගය
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,John Doe,ජෝන් ඩෝ
DocType: DocType,Name Case,නම නඩු
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with everyone,හැමෝම එක්ක බෙදා හදා
apps/frappe/frappe/model/base_document.py,Data missing in table,දත්ත වගුව අතුරුදහන්
DocType: Web Form,Success URL,සාර්ථකත්වය URL එක
DocType: Email Account,Append To,කිරීම සඳහා එකතු
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Number of DB backups cannot be less than 1,DB බැකු ගණන 1 ට අඩු විය නොහැක
DocType: Workflow Document State,Only Allow Edit For,පමණක් ඉඩ දෙන්න සඳහා සංස්කරණය කරන්න
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Backing up to Google Drive.,ගූගල් ඩ්‍රයිව් වෙත උපස්ථ වීම.
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Mandatory field: {0},අනිවාර්ය ක්ෂේත්ර: {0}
apps/frappe/frappe/templates/includes/comments/comments.html,Your Name,ඔබගේ නම
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Connection Success,සම්බන්ධතා සාර්ථකත්වය
DocType: DocType,InnoDB,InnoDB
DocType: DocType,Default Sort Field,පෙරනිමි වර්ග කිරීමේ ක්ෂේත්‍රය
DocType: File,Is Folder,ෆෝල්ඩරය වේ
DocType: Document Follow,DocType,DocType
DocType: Website Theme,Theme JSON,තේමාව JSON
DocType: User,Mute Sounds,ගොළු රොමැන්ටික්
DocType: Top Bar Item,Top Bar Item,Top නීතිඥ අයිතමය
apps/frappe/frappe/utils/csvutils.py,"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","නොදන්නා ගොනුව කේතන. තිබීමද UTF-8, වින්ඩෝස්-1250, වින්ඩෝස්-1252 උත්සාහ කළා."
apps/frappe/frappe/printing/doctype/print_style/print_style.py,Standard Print Style cannot be changed. Please duplicate to edit.,සම්මත මුද්රණ මාදිලිය වෙනස් කළ නොහැක. කරුණාකර සංස්කරණය කිරීමට පිටපත් කරන්න.
DocType: Website Settings,Robots.txt,Robots.txt
DocType: LDAP Settings,LDAP Last Name Field,LDAP අවසන් නම ක්ෂේත්‍රය
DocType: S3 Backup Settings,eu-central-1,eu-central-1
apps/frappe/frappe/core/doctype/user/user.py,Sorry! Sharing with Website User is prohibited.,සමාවන්න! වෙබ් අඩවිය පරිශීලක සමඟ බෙදා තහනම් කර තිබේ.
apps/frappe/frappe/public/js/frappe/roles_editor.js,Add all roles,සියලුම භූමිකා එකතු කරන්න
apps/frappe/frappe/templates/includes/contact.js,"Please enter both your email and message so that we \
				can get back to you. Thanks!",ඒ නිසා අපි \ නැවත ඔබ වෙත ලබා ගත හැක ඔබගේ ඊ-තැපැල් ලිපිනය හා පණිවුඩ දෙකම ඇතුලත් කරන්න. ස්තූතියි!
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")","සරල පයිතන් ප්‍රකාශනය, උදාහරණය: තත්වය (&quot;සංවෘත&quot;, &quot;අවලංගු කරන ලදි&quot;)"
apps/frappe/frappe/email/smtp.py,Could not connect to outgoing email server,පිටතට යන ඊ-තැපැල් සේවාදායකය වෙත සම්බන්ධ විය නොහැක
DocType: Blog Post,Rich Text,සරු පෙළ
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Thank you for your interest in subscribing to our updates,අපගේ යාවත්කාලීන සඳහා දායක ඔබේ දායකත්වයට ස්තූතියි
DocType: Braintree Settings,Payment Gateway Name,ගෙවීම් මාර්ගයේ නම
DocType: Workflow State,resize-full,ප්රතිප්රමාණ-සම්පූර්ණ
DocType: Workflow State,off,ලකුණු
apps/frappe/frappe/public/js/frappe/ui/capture.js,Retake,නැවත රකින්න
apps/frappe/frappe/desk/query_report.py,Report {0} is disabled,වාර්තාව {0} අක්රීය
DocType: Access Log,Core,Core
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Set Permissions,set අවසර
DocType: DocField,Set non-standard precision for a Float or Currency field,එය පදනම් වන්නෙනම් හෝ ව්යවහාර මුදල් ක්ෂේත්රයේ සම්මත නොවන නිරවද්යතාව සකසන්න
DocType: Email Account,Ignore attachments over this size,මෙම ප්රමාණය වැඩි ඇමුණුම් නොසලකා
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Move To,වෙත ගෙන යන්න
DocType: Address,Preferred Billing Address,කැමති බිල්පත් ලිපිනය
apps/frappe/frappe/database/database.py,Too many writes in one request. Please send smaller requests,එක් ඉල්ලීමක් බොහෝ මෙසේ ලියයි. කුඩා ඉල්ලීම් එවන්න
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive has been configured.,ගූගල් ඩ්‍රයිව් වින්‍යාස කර ඇත.
apps/frappe/frappe/core/doctype/version/version_view.html,Values Changed,වෙනස් අගයන්
DocType: Workflow State,arrow-up,ඊතලය-අප්
DocType: Dynamic Link,Link Document Type,සම්බන්ධක ලේඛන වර්ගය
apps/frappe/frappe/core/doctype/data_import/importer_new.py,There should be atleast one row for {0} table,{0} වගුව සඳහා අවම වශයෙන් එක් පේළියක් තිබිය යුතුය
DocType: OAuth Bearer Token,Expires In,දී කල් ඉකුත්
DocType: DocField,Allow on Submit,ඉදිරිපත් මත ඉඩ දෙන්න
DocType: DocField,HTML,HTML
DocType: Error Snapshot,Exception Type,ව්යතිරේක වර්ගය
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Pick Columns,තීරු තෝරන්න
DocType: Web Page,Add code as &lt;script&gt;,&lt;තිර රචනය&gt; ලෙස කේතය එකතු කරන්න
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Clear User Permissions,පරිශීලක අවසර හිස් කරන්න
DocType: Webhook,Headers,ශීර්ෂක
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Upcoming Events,ඉදිරියට එන සිද්ධීන්
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.js,Please enter values for App Access Key and App Secret Key,යෙදුම් ප්රවේශ යතුර හා යෙදුම් රහස් යතුර සඳහා අගයන් ඇතුලත් කරන්න
DocType: Web Form,Accept Payment,ගෙවීම් පිළිගැනීමට
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select list item,ලැයිස්තු අයිතමය තෝරන්න
apps/frappe/frappe/config/core.py,A log of request errors,ඉල්ලීම වැරදි ඒ ලඝු-සටහන
DocType: Report,Letter Head,ලිපි ශීර්ෂයක
DocType: DocType,Quick Entry,ඉක්මන් පිවිසුම්
DocType: Web Form,Button Label,බොත්තම ලේබල්
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} items selected,{0} තෝරාගත් භාණ්ඩ
apps/frappe/frappe/email/doctype/email_queue/email_queue_list.js,Suspend Sending,යැවීම අත්හිටුවීමට
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,User Permissions created sucessfully,පරිශීලක අවසරයන් සාර්ථකව නිර්මාණය කරන ලදි
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Fetching default Global Search documents.,සුපුරුදු ගෝලීය සෙවුම් ලේඛන ලබා ගැනීම.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Drag elements from the sidebar to add. Drag them back to trash.,එකතු කිරීමට වැඩේටත් සිට අංග ඇදගෙන යන්න. ඒවා ආපසු කුණු අදින්න.
DocType: Workflow State,resize-small,ප්රතිප්රමාණ-කුඩා
DocType: Address,Postal Code,තැපැල් කේතය
apps/frappe/frappe/core/doctype/communication/communication.js,Relink Communication,සන්නිවේදන Relink
DocType: Translation,Contributed,දායක විය
apps/frappe/frappe/config/customization.py,Form Customization,ආකෘති අභිරුචිකරණය
apps/frappe/frappe/www/third_party_apps.html,No Active Sessions,සක්රීය සැසි නැත
DocType: Web Form,Route to Success Link,සාර්ථකත්වයට මඟ
DocType: Top Bar Item,Right,අයිතිය
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,No Upcoming Events,ඉදිරියට එන සිදුවීම් නැත
DocType: User,User Type,පරිශීලක වර්ගය
DocType: Prepared Report,Ref Report DocType,Ref Report DocType
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click table to edit,සංස්කරණය කිරීමට මේසය මත ක්ලික් කරන්න
DocType: GCalendar Settings,Client ID,සේවාලාභී ID
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This report was generated {0}.,මෙම වාර්තාව ජනනය කරන ලද්දේ {0}.
DocType: Async Task,Reference Doc,විමර්ශන ඩොක්
DocType: Property Setter,Property,දේපල
DocType: Email Account,Yandex.Mail,Yandex.Mail
DocType: Dashboard Chart,Chart Name,වගුවේ නම
DocType: Dashboard Chart,Chart Type,වගුව වර්ගය
DocType: DocType,Auto Name,වාහන නම
apps/frappe/frappe/utils/password_strength.py,Avoid sequences like abc or 6543 as they are easy to guess,ඔවුන් අනුමාන කිරීමට පහසුය ලෙස ඒබීසී හෝ 6543 වැනි අනුපිළිවෙලවල් වළකින්න
apps/frappe/frappe/public/js/frappe/request.js,Please try again,කරුණාකර නැවත උත්සාහ කරන්න
apps/frappe/frappe/core/doctype/file/file.py,URL must start with 'http://' or 'https://',URL &#39;http: //&#39; හෝ &#39;https: //&#39; සමඟ ආරම්භ විය යුතුය.
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 3,x විකල්ප 3
DocType: Communication,uid,UID
DocType: Workflow State,Edit,සංස්කරණය කරන්න
DocType: Website Settings,Chat Operators,චැට් ක්රියාකරුවන්
DocType: S3 Backup Settings,ca-central-1,ca-central-1
DocType: Contact Us Settings,Pincode,Pincode
apps/frappe/frappe/core/doctype/data_import/importer.py,Please make sure that there are no empty columns in the file.,ගොනුව තුල කිසිදු හිස් තීරු පවතින බව තහවුරු කරගන්න.
apps/frappe/frappe/config/settings.py,Tracks milestones on the lifecycle of a document if it undergoes multiple stages.,ලේඛනයක අදියර කිහිපයකට භාජනය වුවහොත් එහි ජීවන චක්‍රයේ සන්ධිස්ථාන සොයා ගනී.
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Renamed files and replaced code in controllers, please check!","පාලකවල ගොනු නැවත නම් කර කේතය ප්‍රතිස්ථාපනය කර ඇත, කරුණාකර පරීක්ෂා කරන්න!"
apps/frappe/frappe/utils/oauth.py,Please ensure that your profile has an email address,ඔබේ පැතිකඩ ඊ-තැපැල් ලිපිනයක් ඇති බව සහතික කරන්න
apps/frappe/frappe/public/js/frappe/model/create_new.js,You have unsaved changes in this form. Please save before you continue.,මෙම ආකෘති පත්රය තුළ වෙනස්කිරීම් සුරැකීම ඇත. ඔබ ඉදිරියට යාමට පෙර සුරකින්න.
DocType: Address,Telangana,Telangana
apps/frappe/frappe/core/doctype/doctype/doctype.py,Default for {0} must be an option,{0} සඳහා පෙරනිමි විකල්පයක් විය යුතුය
DocType: Tag Doc Category,Tag Doc Category,ටැග ඩොක් ප්රවර්ගය
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Report with more than 10 columns looks better in Landscape mode.,තීරු 10 කට වඩා ඇති වාර්තා භූ දර්ශන ප්‍රකාරයේදී වඩා හොඳ පෙනුමක්.
apps/frappe/frappe/database/database.py,Invalid field name: {0},වලංගු නොවන ක්ෂේත්‍ර නාමය: {0}
DocType: Milestone,Milestone,සන්ධිස්ථානය
DocType: User,User Image,පරිශීලක රූප
apps/frappe/frappe/core/doctype/doctype/doctype.js,Go to {0},{0} වෙත යන්න
apps/frappe/frappe/email/queue.py,Emails are muted,විද්යුත් තැපැල් පණිවුඩ ඇල් මැරුනු වේ
apps/frappe/frappe/config/integrations.py,Google Services,Google සේවා
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Ctrl + Up,Ctrl + Up
apps/frappe/frappe/utils/data.py,1 weeks ago,සති 1 කට පෙර
DocType: Communication,Error,දෝෂ
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Please setup a message first,කරුණාකර ප්රථමයෙන් පණිවිඩයක් සකසන්න
DocType: Auto Repeat,End Date,අවසාන දිනය
DocType: Data Import,Ignore encoding errors,කේතනාංක දෝෂ නොසලකා හරින්න
DocType: Chat Profile,Notifications,දැනුම්දීම්
DocType: DocField,Column Break,තීරුව Break
DocType: Assignment Rule Day,Thursday,බ්රහස්පතින්දා
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,You do not have enough review points,ඔබට ප්‍රමාණවත් සමාලෝචන ලකුණු නොමැත
apps/frappe/frappe/utils/response.py,You don't have permission to access this file,ඔබට මෙම ගොනුව භාවිතා කිරීමට අවසර නැත
apps/frappe/frappe/core/doctype/user/user.js,Save API Secret: ,API රහස් සුරකින්න:
apps/frappe/frappe/model/document.py,Cannot link cancelled document: {0},{0}: අවලංගු ලියවිල්ලක් සබැඳෙයි නොහැකි
apps/frappe/frappe/core/doctype/report/report.py,Cannot edit a standard report. Please duplicate and create a new report,සම්මත වාර්තාව සංස්කරණය කළ නොහැක. නව වාර්තාව අනුපිටපත් හා නිර්මාණය කරන්න
apps/frappe/frappe/contacts/doctype/address/address.py,"Company is mandatory, as it is your company address","ඔබේ සමාගම ලිපිනය ලෙස සමාගම, අනිවාර්ය වේ"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,"For example: If you want to include the document ID, use {0}","උදාහරණයක් ලෙස: ඔබට බලන්න හැඳුනුම්පත ඇතුළත් කිරීමට අවශ්ය නම්, භාවිතා {0}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Table Columns for {0},{0} සඳහා වගුව තීර තෝරන්න
DocType: Custom Field,Options Help,විකල්ප උදවු
DocType: Footer Item,Group Label,සමූහ ලේබල්
DocType: Kanban Board,Kanban Board,Kanban මණ්ඩලය
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,ගූගල් සම්බන්ධතා වින්‍යාස කර ඇත.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,1 වාර්තාවක් අපනයනය කෙරේ
DocType: DocField,Report Hide,වාර්තාව සඟවන්න
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},{0} සඳහා රුක් දැක්ම ලබා ගත නොහැකි
DocType: DocType,Restrict To Domain,වසම් සීමා
DocType: Domain,Domain,වසම්
DocType: Custom Field,Label Help,ලේබලය උදවු
DocType: Workflow State,star-empty,"තරු, හිස්-"
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,දින බොහෝ විට අනුමාන කිරීමට පහසුය.
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,ඊළඟ පියවර
apps/frappe/frappe/email/doctype/notification/notification.py,"Cannot edit Standard Notification. To edit, please disable this and duplicate it",සම්මත නිවේදනය සංස්කරණය කල නොහැක. සංස්කරණය කිරීමට කරුණාකර මෙය අක්රීය කර එය අනුපිටපත් කරන්න
apps/frappe/frappe/templates/includes/login/login.js,Verification code email not sent. Please contact Administrator.,සත්‍යාපන කේත විද්‍යුත් තැපෑල යවා නැත. කරුණාකර පරිපාලක අමතන්න.
DocType: Workflow State,ok,හරි
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,මෙම අගයන් ස්වයංක්රීයව ගනුදෙනු යාවත්කාලීන කිරීම ද සිදු කරනු ලැබේ ද මෙම අගයන් අඩංගු ගනුදෙනු මත මෙම පරිශීලකයා සඳහා අවසර සීමා කිරීමට ප්රයෝජනවත් වනු ඇත.
apps/frappe/frappe/twofactor.py,Verfication Code,සංඥා සංග්රහය
DocType: Webhook,Webhook Request,වෙබ් ෂෝක ඉල්ලීම
apps/frappe/frappe/model/rename_doc.py,** Failed: {0} to {1}: {2},"** අසාර්ථක විය: {0} කර ගැනීම සඳහා, {1}: {2}"
DocType: Data Migration Mapping,Mapping Type,සිතියම්කරණ වර්ගය
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select Mandatory,අනිවාර්ය තෝරන්න
apps/frappe/frappe/public/js/frappe/ui/upload.html,Browse,ගවේශක
apps/frappe/frappe/utils/password_strength.py,"No need for symbols, digits, or uppercase letters.","සංකේත අංක, හෝ කැපිටල් අක්ෂර සඳහා කිසිදු අවශ්යතාවයක්."
DocType: DocField,Currency,මුදල්
DocType: Async Task,Running,ධාවන
DocType: DocType,Track Views,දර්ශන බලන්න
apps/frappe/frappe/core/doctype/user/user.js,Reset Password,මුරපදය යළි පිහිටුවන්න
DocType: Workflow State,hand-left,අත වාම
DocType: Data Import,If you are updating/overwriting already created records.,ඔබ දැනටමත් නිර්මාණය කරන ලද වාර්තා යාවත්කාලීන කිරීම / අධිලේඛන.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Is Global,ගෝලීය වේ
DocType: Email Account,Use SSL,SSL භාවිතා කරන්න
DocType: Workflow State,play-circle,නාට්යයේ-රවුම
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document could not be correctly assigned,ලේඛනය නිවැරදිව පැවරිය නොහැක
apps/frappe/frappe/public/js/frappe/form/layout.js,"Invalid ""depends_on"" expression",අවලංගු &quot;depend_on&quot; ප්රකාශනයකි
DocType: Communication,Keeps track of all communications,සියලුම සන්නිවේදනයන් නිරීක්ෂණය කරයි
apps/frappe/frappe/public/js/frappe/chat.js,Group Name,කණ්ඩායම් නම
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Print Format to Edit,සංස්කරණය කරන්න කිරීමට මුද්රණය ආකෘතිය තෝරන්න
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Shadows,සෙවනැලි සබල කරන්න
DocType: Address,Shipping,නාවික
DocType: Workflow State,circle-arrow-down,රවුම-ඊතල පහළ
apps/frappe/frappe/config/desk.py,Private and public Notes.,පෞද්ගලික හා රාජ්ය සටහන්.
DocType: DocField,Datetime,දිනය වේලාව
apps/frappe/frappe/templates/includes/login/login.js,Not a valid user,වලංගු පරිශීලක නෑ
apps/frappe/frappe/templates/includes/comments/comments.html,Please enter a valid email address.,කරණාකර වලංගු ඊතැපැල් ලිපිනයක් ඇතුළු කරන්න.
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Last refreshed,අවසන් වරට නැවුම් විය
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For Document Type,ලේඛන වර්ගය සඳහා
DocType: Workflow State,arrow-right,ඊතලය දක්ෂිනාංශික
DocType: Workflow State,Workflow state represents the current state of a document.,කාර්ය ප්රවාහ රාජ්ය ලියවිල්ලක් වත්මන් රාජ්ය නියෝජනය කරයි.
DocType: Letter Head,Letter Head Based On,ලිපි ශීර්ෂය මත පදනම්ව
apps/frappe/frappe/utils/oauth.py,Token is missing,සංකේත අතුරුදහන්
apps/frappe/frappe/www/update-password.html,Set Password,මුරපදය සකසන්න
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records.,ආනයනය කළ {0} වාර්තා.
apps/frappe/frappe/public/js/frappe/utils/utils.js,Note: Changing the Page Name will break previous URL to this page.,සටහන: පිටු නම වෙනස් මෙම පිටුව වෙත පෙර URL එක කඩා බිඳ දමනු ඇත.
apps/frappe/frappe/utils/file_manager.py,Removed {0},ඉවත් {0}
DocType: SMS Settings,SMS Settings,කෙටි පණිවුඩ සැකසුම්
DocType: Company History,Highlight,මොරටු
DocType: Dashboard Chart,Sum,එකතුව
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,via Data Import,දත්ත ආයාත හරහා
DocType: OAuth Provider Settings,Force,හමුදා
apps/frappe/frappe/core/page/dashboard/dashboard.js,Last synced {0},අවසන් වරට සමමුහුර්ත කරන ලද්දේ {0}
