apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,K dispozici jsou nové verze {} pro následující aplikace
DocType: Custom Role,Permission Rules,Pravidla oprávnění
DocType: Braintree Settings,Public Key,Veřejný klíč
DocType: GSuite Settings,GSuite Settings,Nastavení GSuite
DocType: Address,Links,Odkazy
DocType: Email Account,Uses the Email Address Name mentioned in this Account as the Sender's Name for all emails sent using this Account.,Používá jméno e-mailové adresy uvedené v tomto účtu jako jméno odesílatele pro všechny e-maily odeslané pomocí tohoto účtu.
DocType: Energy Point Rule,Field To Check,Pole ke kontrole
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not update contact in Google Contacts {0}, error code {1}.","Kontakty Google - kontakt nelze aktualizovat v kontaktech Google {0}, kód chyby {1}."
apps/frappe/frappe/core/doctype/data_export/data_export.js,Please select the Document Type.,Zvolte Typ dokumentu.
apps/frappe/frappe/model/base_document.py,Value missing for,Chybí hodnota pro
apps/frappe/frappe/public/js/frappe/views/treeview.js,Add Child,Přidat dítě
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Import Progress,Importovat pokrok
DocType: Energy Point Rule,"If the condition is satisfied user will be rewarded with the points. eg. doc.status == 'Closed'
","Pokud je podmínka splněna, uživatel bude odměněn body. např. doc.status == &#39;Uzavřeno&#39;"
apps/frappe/frappe/model/delete_doc.py,{0} {1}: Submitted Record cannot be deleted.,{0} {1}: Odeslaný záznam nemůže být smazán.
DocType: GSuite Templates,Template Name,Název šablony
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,new type of document,Nový typ dokumentu
DocType: Communication,Read,Číst
DocType: Address,Chhattisgarh,Chhattisgarh
DocType: Role Permission for Page and Report,Role Permission for Page and Report,Oprávnění role Page a zpráva
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Align Value,Srovnejte hodnotu
apps/frappe/frappe/www/update-password.html,Old Password,Staré heslo
DocType: S3 Backup Settings,us-east-1,us-východ-1
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,Posts by {0},Příspěvky od {0}
apps/frappe/frappe/core/doctype/report/report.js,"To format columns, give column labels in the query.","Pro formátování sloupců, zadejte označení sloupců v dotazu."
DocType: Has Domain,Has Domain,Má doménu
DocType: User,Allowed In Mentions,Povoleno v zmínkách
apps/frappe/frappe/www/login.html,Don't have an account? Sign up,Ještě nemáte svůj účet? Přihlásit se
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Cannot remove ID field,ID pole nelze odebrat
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Amend if not Submittable,{0}: Nelze nastavit přiřadit Změny když není Odeslatelné
DocType: Address,Bihar,Bihar
apps/frappe/frappe/desk/page/user_profile/user_profile_sidebar.html,User Settings,Uživatelské nastavení
DocType: Report,Reference Report,Referenční zpráva
DocType: Activity Log,Link DocType,Link DocType
apps/frappe/frappe/public/js/frappe/chat.js,You don't have any messages yet.,Dosud nemáte žádné zprávy.
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Remove all customizations?,Odebrat všechna přizpůsobení?
DocType: Website Slideshow,Slideshow Name,Název promítání obrázků
DocType: Address,Andhra Pradesh,Andhra Pradesh
apps/frappe/frappe/public/js/frappe/form/save.js,Cancelling,Stornování
DocType: DocType,Allow Rename,Povolit přejmenování
DocType: Activity Log,Full Name,Celé jméno/název
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Duplicate Filter Name,Duplicitní název filtru
DocType: Chat Room User,Chat Room User,Uživatel chatu
apps/frappe/frappe/model/workflow.py,Workflow State not set,Stav pracovního postupu není nastaven
DocType: Google Calendar,Authorize Google Calendar Access,Autorizujte přístup do Kalendáře Google
apps/frappe/frappe/www/404.html,The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,"Stránka, kterou hledáte chybí. To by mohlo být, protože se pohybuje nebo je překlep v odkazu."
apps/frappe/frappe/www/404.html,Error Code: {0},Kód chyby: {0}
DocType: Blog Post,"Description for listing page, in plain text, only a couple of lines. (max 140 characters)","Popis pro stránku výpisů, v čistém textu, pouze pár řádek. (max 140 znaků)"
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} are mandatory fields,{0} jsou povinná pole
DocType: Workflow,Allow Self Approval,Povolit vlastní schválení
DocType: Event,Event Category,Kategorie události
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,John Doe,John Doe
DocType: DocType,Name Case,Název případu
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with everyone,Sdílené se všemi
apps/frappe/frappe/model/base_document.py,Data missing in table,Data chybí v tabulce
DocType: Web Form,Success URL,URL Povedlo se
DocType: Email Account,Append To,Připojit k
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Number of DB backups cannot be less than 1,Počet záloh databáze DB nesmí být menší než 1
DocType: Workflow Document State,Only Allow Edit For,Je povolenou pouze upravovat pro
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Backing up to Google Drive.,Zálohování na Disk Google.
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Mandatory field: {0},Povinné pole: {0}
apps/frappe/frappe/templates/includes/comments/comments.html,Your Name,Tvé jméno
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Connection Success,Úspěšnost připojení
DocType: DocType,InnoDB,InnoDB
DocType: DocType,Default Sort Field,Výchozí pole řazení
DocType: File,Is Folder,Je Folder
DocType: Document Follow,DocType,DocType
DocType: Website Theme,Theme JSON,Téma JSON
DocType: User,Mute Sounds,Ztlumit Zvuky
DocType: Top Bar Item,Top Bar Item,Položka horního panelu
apps/frappe/frappe/utils/csvutils.py,"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","Neznámé kódování souboru. Vyzkoušeno utf-8, windows-1250, windows-1252."
apps/frappe/frappe/printing/doctype/print_style/print_style.py,Standard Print Style cannot be changed. Please duplicate to edit.,Standardní styl tisku nelze změnit. Zkopírujte prosím úpravu.
DocType: Website Settings,Robots.txt,robots.txt
DocType: LDAP Settings,LDAP Last Name Field,Pole příjmení LDAP
DocType: S3 Backup Settings,eu-central-1,eu-central-1
apps/frappe/frappe/core/doctype/user/user.py,Sorry! Sharing with Website User is prohibited.,Je nám líto! Sdílení s webových stránek Uživateli je zakázáno.
apps/frappe/frappe/public/js/frappe/roles_editor.js,Add all roles,Přidat všechny role
apps/frappe/frappe/templates/includes/contact.js,"Please enter both your email and message so that we \
				can get back to you. Thanks!","Prosím, zadejte i svůj e-mail a poselství, abychom \
 může dostat zpět k vám. Díky!"
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")","Jednoduchý výraz Pythonu, příklad: Stav v („Uzavřeno“, „Zrušeno“)"
apps/frappe/frappe/email/smtp.py,Could not connect to outgoing email server,Nelze se spojit se serverem odchozí emailové pošty
DocType: Blog Post,Rich Text,Rich Text
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Thank you for your interest in subscribing to our updates,Děkujeme Vám za Váš zájem o přihlášení do našich aktualizací
DocType: Braintree Settings,Payment Gateway Name,Název platební brány
DocType: Workflow State,resize-full,resize-full
DocType: Workflow State,off,off
apps/frappe/frappe/public/js/frappe/ui/capture.js,Retake,Znovudobytí
apps/frappe/frappe/desk/query_report.py,Report {0} is disabled,Report {0} je vypnutý
DocType: Access Log,Core,Jádro
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Set Permissions,Nastavit oprávnění
DocType: DocField,Set non-standard precision for a Float or Currency field,Nastavit nestandardní přesnost pro desetinná čísla nebo pole měny
DocType: Email Account,Ignore attachments over this size,Ignorovat příloh přes tuto velikost
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Move To,Stěhovat se do
DocType: Address,Preferred Billing Address,Preferovaná Fakturační Adresa
apps/frappe/frappe/database/database.py,Too many writes in one request. Please send smaller requests,Velmi mnoho zápisů v jednom požadavku. Prosím pošlete menší požadavek
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive has been configured.,Disk Google byl nakonfigurován.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Document Type {0} has been repeated.,Typ dokumentu {0} byl opakován.
apps/frappe/frappe/core/doctype/version/version_view.html,Values Changed,hodnoty Změnil
DocType: Workflow State,arrow-up,šipka-nahoru
DocType: Dynamic Link,Link Document Type,Typ propojeného dokumentu
apps/frappe/frappe/core/doctype/data_import/importer_new.py,There should be atleast one row for {0} table,Pro tabulku {0} by měl být alespoň jeden řádek
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.","Chcete-li nakonfigurovat automatické opakování, povolte &quot;Povolit automatické opakování&quot; od {0}."
DocType: OAuth Bearer Token,Expires In,V vyprší
DocType: DocField,Allow on Submit,Povolit při Odeslání
DocType: DocField,HTML,HTML
DocType: Error Snapshot,Exception Type,Typ výjimky
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Pick Columns,Vybrat sloupce
DocType: Web Page,Add code as &lt;script&gt;,Přidat kód jako &lt;script&gt;
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Clear User Permissions,Vymazat uživatelská oprávnění
DocType: Webhook,Headers,Záhlaví
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Upcoming Events,Připravované akce
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.js,Please enter values for App Access Key and App Secret Key,"Prosím, zadejte hodnoty pro App přístupový klíč a tajný klíč App"
DocType: Web Form,Accept Payment,Přijímáme platby
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select list item,Vyberte položku seznamu
apps/frappe/frappe/config/core.py,A log of request errors,Protokol o požadavku chyb
DocType: Report,Letter Head,Záhlaví
DocType: DocType,Quick Entry,Rychlý vstup
DocType: Web Form,Button Label,tlačítko Label
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} items selected,{0} vybrané položky
apps/frappe/frappe/email/doctype/email_queue/email_queue_list.js,Suspend Sending,pozastavit odesílání
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,User Permissions created sucessfully,Uživatelská oprávnění byla úspěšně vytvořena
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Fetching default Global Search documents.,Načítání výchozích dokumentů globálního vyhledávání.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Drag elements from the sidebar to add. Drag them back to trash.,Přetáhnout prvky z postranního panelu přidat. Přetáhnout zpátky do koše.
DocType: Workflow State,resize-small,resize-small
DocType: Address,Postal Code,PSČ
apps/frappe/frappe/core/doctype/communication/communication.js,Relink Communication,Relink Komunikace
DocType: Translation,Contributed,Přispělo
apps/frappe/frappe/config/customization.py,Form Customization,Přizpůsobení formuláře
apps/frappe/frappe/www/third_party_apps.html,No Active Sessions,Žádné aktivní relace
DocType: Web Form,Route to Success Link,Cesta k úspěšnému propojení
DocType: Top Bar Item,Right,V pravo
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,No Upcoming Events,Žádné nadcházející události
DocType: User,User Type,Typ uživatele
DocType: Prepared Report,Ref Report DocType,Ref Report DocType
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click table to edit,Klikněte na tabulku pro editaci
DocType: GCalendar Settings,Client ID,ID klienta
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This report was generated {0}.,Tato zpráva byla vygenerována {0}.
DocType: Async Task,Reference Doc,Referenční Doc
DocType: Property Setter,Property,Vlastnost
DocType: Email Account,Yandex.Mail,Yandex.Mail
DocType: Dashboard Chart,Chart Name,Název grafu
DocType: Dashboard Chart,Chart Type,Typ grafu
DocType: DocType,Auto Name,Automatický název
apps/frappe/frappe/utils/password_strength.py,Avoid sequences like abc or 6543 as they are easy to guess,"Vyhnout se sekvence jako ABC nebo 6543, protože jsou snadno uhodnout"
apps/frappe/frappe/public/js/frappe/request.js,Please try again,Prosím zkuste to znovu
apps/frappe/frappe/core/doctype/file/file.py,URL must start with 'http://' or 'https://',Adresa URL musí začínat řetězcem „http: //“ nebo „https: //“
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 3,Varianta 3
DocType: Communication,uid,uid
DocType: Workflow State,Edit,Upravit
DocType: Website Settings,Chat Operators,Operátoři chatu
DocType: S3 Backup Settings,ca-central-1,ca-central-1
DocType: Contact Us Settings,Pincode,PSČ
apps/frappe/frappe/core/doctype/data_import/importer.py,Please make sure that there are no empty columns in the file.,"Prosím ujistěte se, zda v souboru nejsou prázdné sloupce."
apps/frappe/frappe/config/settings.py,Tracks milestones on the lifecycle of a document if it undergoes multiple stages.,"Sleduje mezníky v životním cyklu dokumentu, pokud prochází více fázemi."
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Renamed files and replaced code in controllers, please check!","Přejmenujte soubory a vyměňte kód v kontrolerech, prosím zkontrolujte!"
apps/frappe/frappe/utils/oauth.py,Please ensure that your profile has an email address,"Ujistěte se, že váš profil má e-mailovou adresu"
apps/frappe/frappe/public/js/frappe/model/create_new.js,You have unsaved changes in this form. Please save before you continue.,"V tomto formuláři máte neuložené změny. Prosím, uložte změny než budete pokračovat."
DocType: Address,Telangana,Telangana
apps/frappe/frappe/core/doctype/doctype/doctype.py,Default for {0} must be an option,Výchozí pro {0} musí být možnost
DocType: Tag Doc Category,Tag Doc Category,Tag Doc Kategorie
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Report with more than 10 columns looks better in Landscape mode.,Sestava s více než 10 sloupci vypadá lépe v režimu Na šířku.
apps/frappe/frappe/database/database.py,Invalid field name: {0},Neplatný název pole: {0}
DocType: Milestone,Milestone,Mezník
DocType: User,User Image,Obrázek uživatele (avatar)
apps/frappe/frappe/core/doctype/doctype/doctype.js,Go to {0},Přejít na {0}
apps/frappe/frappe/email/queue.py,Emails are muted,Emaily jsou potlačené (muted)
apps/frappe/frappe/config/integrations.py,Google Services,Služby Google
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Ctrl + Up,Ctrl + Up
apps/frappe/frappe/utils/data.py,1 weeks ago,Před 1 týdny
DocType: Communication,Error,Chyba
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Please setup a message first,Nejprve nastavte zprávu
DocType: Auto Repeat,End Date,Datum ukončení
DocType: Data Import,Ignore encoding errors,Ignorujte chyby kódování
DocType: Chat Profile,Notifications,Oznámení
DocType: DocField,Column Break,Zalomení sloupce
DocType: Assignment Rule Day,Thursday,Čtvrtek
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,You do not have enough review points,Nemáte dostatek kontrolních bodů
apps/frappe/frappe/utils/response.py,You don't have permission to access this file,Nemáte oprávnění k přístupu tento soubor
apps/frappe/frappe/core/doctype/user/user.js,Save API Secret: ,Uložit tajné rozhraní API:
apps/frappe/frappe/model/document.py,Cannot link cancelled document: {0},Nelze odkazovat zrušený dokument: {0}
apps/frappe/frappe/core/doctype/report/report.py,Cannot edit a standard report. Please duplicate and create a new report,"Nelze upravit standardní zprávu. Prosím, duplicitní a vytvořit novou sestavu"
apps/frappe/frappe/contacts/doctype/address/address.py,"Company is mandatory, as it is your company address","Společnost je povinná, protože to je vaše firma adresa"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,"For example: If you want to include the document ID, use {0}","Například: Chcete-li zahrnout ID dokumentu, použijte {0}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Table Columns for {0},Vyberte sloupců tabulky pro {0}
DocType: Custom Field,Options Help,Možnosti nápovědy
DocType: Footer Item,Group Label,Skupina Label
DocType: Kanban Board,Kanban Board,Kanban Board
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,Kontakty Google byly nakonfigurovány.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,Bude exportován 1 záznam
DocType: DocField,Report Hide,Skrýt výpis
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},Stromové zobrazení není k dispozici pro {0}
DocType: DocType,Restrict To Domain,Omezit na doménu
DocType: Domain,Domain,Doména
DocType: Custom Field,Label Help,Nápověda popisek
DocType: Workflow State,star-empty,star-empty
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,Termíny jsou často snadno uhodnout.
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Kontakty Google - Nelze synchronizovat kontakty z kontaktů Google {0}, kód chyby {1}."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,Příští akce
apps/frappe/frappe/email/doctype/notification/notification.py,"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Standardní oznámení nelze upravit. Chcete-li jej upravit, deaktivujte ji a zopakujte jej"
apps/frappe/frappe/templates/includes/login/login.js,Verification code email not sent. Please contact Administrator.,E-mail s ověřovacím kódem nebyl odeslán. Obraťte se prosím na správce.
DocType: Workflow State,ok,ok
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,Tyto hodnoty budou automaticky aktualizovány v transakcích a rovněž bude užitečné omezit oprávnění pro tohoto uživatele v transakcích obsahujících tyto hodnoty.
apps/frappe/frappe/twofactor.py,Verfication Code,Verifikační kód
DocType: Webhook,Webhook Request,Žádost o Webhook
apps/frappe/frappe/model/rename_doc.py,** Failed: {0} to {1}: {2},** Selhalo: {0} až {1}: {2}
DocType: Data Migration Mapping,Mapping Type,Typ mapování
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select Mandatory,vyberte Povinné
apps/frappe/frappe/public/js/frappe/ui/upload.html,Browse,Prohlížet
apps/frappe/frappe/utils/password_strength.py,"No need for symbols, digits, or uppercase letters.","Není třeba pro symboly, číslice, nebo velkými písmeny."
DocType: DocField,Currency,Měna
DocType: Async Task,Running,Běh
DocType: DocType,Track Views,Sledování stop
apps/frappe/frappe/core/doctype/user/user.js,Reset Password,Obnovit heslo
DocType: Workflow State,hand-left,hand-left
DocType: Data Import,If you are updating/overwriting already created records.,Pokud aktualizujete / přepisujete již vytvořené záznamy.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Is Global,Je globální
DocType: Email Account,Use SSL,Použít SSL
DocType: Workflow State,play-circle,play-circle
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document could not be correctly assigned,Dokument nebyl správně přiřazen
apps/frappe/frappe/public/js/frappe/form/layout.js,"Invalid ""depends_on"" expression",Neplatný výraz &quot;depends_on&quot;
DocType: Communication,Keeps track of all communications,Sleduje veškerou komunikaci
apps/frappe/frappe/public/js/frappe/chat.js,Group Name,Skupinové jméno
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Print Format to Edit,Zvolte formát tisku upravit
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Shadows,Povolit stíny
DocType: Address,Shipping,Doprava
DocType: Workflow State,circle-arrow-down,circle-arrow-down
apps/frappe/frappe/config/desk.py,Private and public Notes.,Soukromé a veřejné poznámky.
DocType: DocField,Datetime,Datum a čas
apps/frappe/frappe/templates/includes/login/login.js,Not a valid user,Není platný uživatel
apps/frappe/frappe/templates/includes/comments/comments.html,Please enter a valid email address.,Prosím zadejte platnou emailovou adresu.
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Last refreshed,Naposledy aktualizováno
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For Document Type,Pro typ dokumentu
DocType: Workflow State,arrow-right,šipka-vpravo
DocType: Workflow State,Workflow state represents the current state of a document.,Stav toku představuje aktuální stav dokumentu
DocType: Letter Head,Letter Head Based On,Dopisní hlava založená na
apps/frappe/frappe/utils/oauth.py,Token is missing,Token chybí
apps/frappe/frappe/www/update-password.html,Set Password,Nastavit heslo
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records.,Úspěšně importováno {0} záznamů.
apps/frappe/frappe/public/js/frappe/utils/utils.js,Note: Changing the Page Name will break previous URL to this page.,Poznámka: Změna názvu stránky rozdělí předchozí stránku na tuto stránku.
apps/frappe/frappe/utils/file_manager.py,Removed {0},Odebráno: {0}
DocType: SMS Settings,SMS Settings,Nastavení SMS
DocType: Company History,Highlight,Zvýraznit
DocType: Dashboard Chart,Sum,Součet
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,via Data Import,prostřednictvím importu dat
DocType: OAuth Provider Settings,Force,Platnost
apps/frappe/frappe/core/page/dashboard/dashboard.js,Last synced {0},Naposledy synchronizováno {0}
DocType: DocField,Fold,Fold
apps/frappe/frappe/printing/doctype/print_format/print_format.py,Standard Print Format cannot be updated,Standardní formát tisku nemůže být aktualizován
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} of type {2} cannot be mandatory,{0}: Pole {1} typu {2} nemůže být povinné
DocType: System Settings,In Days,Ve dnech
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Miss,"Slečna, minout"
apps/frappe/frappe/public/js/frappe/model/model.js,Please specify,Prosím specifikujte
DocType: Comment,Bot,Bot
DocType: Help Article,Help Article,Článek nápovědy
DocType: Page,Page Name,Název stránky
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Also adding the dependent currency field {0},Přidáním pole závislé měny {0}
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not locate locate - {0},Disk Google - Nelze najít vyhledání - {0}
DocType: S3 Backup Settings,ap-south-1,ap-jih-1
apps/frappe/frappe/core/doctype/file/file.js,Unzip,rozepnout zip
apps/frappe/frappe/model/document.py,Incorrect value in row {0}: {1} must be {2} {3},Nesprávná hodnota na řádku {0}: {1} musí být {2} {3}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Submitted Document cannot be converted back to draft. Transition row {0},Vložený dokument nemůže být konvertován na stav rozpracováno. řádek transkace {0}
DocType: Assignment Rule,Assignment Days,Dny přiřazení
apps/frappe/frappe/desk/reportview.py,Deleting {0},Mazání {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Select an existing format to edit or start a new format.,"Vyberte existující formát, který chcete upravit, nebo začít nový formát."
DocType: System Settings,Bypass restricted IP Address check If Two Factor Auth Enabled,Bypass omezena kontrola adresy IP Pokud je povoleno Authentication Two Factor
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Created Custom Field {0} in {1},Vytvořit přizpůsobené pole {0} uvnitř {1}
DocType: System Settings,Time Zone,Časové pásmo
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Special Characters are not allowed,Speciální znaky nejsou povoleny
DocType: Comment,Relinked,Relinked
DocType: Print Settings,Compact Item Print,Kompaktní Položka Print
DocType: Email Account,uidnext,uidnext
DocType: User,Redirect URL,přesměrování URL
DocType: SMS Settings,Enter url parameter for receiver nos,Zadejte url parametr pro přijímače nos
DocType: Chat Profile,Online,Online
DocType: Email Account,Always use Account's Name as Sender's Name,Jako jméno odesílatele vždy používejte název účtu
apps/frappe/frappe/email/doctype/email_queue/email_queue.py,Only Administrator can delete Email Queue,Jen Administrátor může smazat Email fronty
apps/frappe/frappe/contacts/doctype/address_template/address_template.py,Setting this Address Template as default as there is no other default,"Nastavení Tato adresa šablonu jako výchozí, protože není jiná výchozí"
DocType: Workflow State,Home,Domácí
DocType: OAuth Provider Settings,Auto,Auto
DocType: System Settings,User can login using Email id or User Name,Uživatel se může přihlásit pomocí ID e-mailu nebo uživatelského jména
DocType: Workflow State,question-sign,question-sign
apps/frappe/frappe/model/base_document.py,{0} is disabled,{0} je zakázáno
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Field ""route"" is mandatory for Web Views",Pole &quot;trasa&quot; je povinná pro zobrazení webu
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Insert Column Before {0},Vložit sloupec před {0}
DocType: Energy Point Rule,The user from this field will be rewarded points,Uživateli z tohoto pole budou odměněny body
DocType: Assignment Rule,Close Condition,Zavřít podmínku
DocType: Dropbox Settings,Number of DB Backups,Počet záloh DB
DocType: Email Account,Add Signature,Přidat podpis
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Left this conversation,Levá tento rozhovor
DocType: Print Format,Raw Printing,Syrový tisk
,Background Jobs,Práce na pozadí
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Settings,Nastavení tiskárny
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Time series based on is required to create a dashboard chart,Časové řady založené na je nutné pro vytvoření grafu dashboardu
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Energy Points: ,Energetické body:
DocType: ToDo,ToDo,Úkoly
DocType: DocField,No Copy,Žádná kopie
DocType: Workflow State,qrcode,qrcode
DocType: Chat Token,IP Address,IP adresa
DocType: Data Import,Submit after importing,Odeslat po importu
apps/frappe/frappe/www/login.html,Login with LDAP,Přihlášení s LDAP
DocType: Web Form,Breadcrumbs,Drobečková navigace (Breadcrumbs)
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Rank: ,Hodnost:
apps/frappe/frappe/core/doctype/doctype/doctype.py,If Owner,Pokud majitelem
DocType: Data Migration Mapping,Push,TAM
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Drop files here,Sem přetáhněte soubory
DocType: OAuth Authorization Code,Expiration time,doba expirace
DocType: Web Page,Website Sidebar,Webové stránky Sidebar
DocType: Web Form,Show Sidebar,Show Sidebar
apps/frappe/frappe/website/doctype/web_form/web_form.py,You need to be logged in to access this {0}.,Musíte být přihlášeni pro přístup k této {0}.
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Complete By,Splnit do
apps/frappe/frappe/utils/password_strength.py,All-uppercase is almost as easy to guess as all-lowercase.,All-velká je téměř stejně snadné odhadnout jako all-malá.
DocType: Website Settings,Top Bar Items,Položky horního panelu
DocType: Notification,Print Settings,Nastavení tisku
DocType: Page,Yes,Ano
DocType: DocType,Max Attachments,Max příloh
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} seconds remaining,Zbývá asi {0} sekund
DocType: Calendar View,End Date Field,Pole ukončení data
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Global Shortcuts,Globální zkratky
DocType: Desktop Icon,Page,Stránka
apps/frappe/frappe/utils/bot.py,Could not find {0} in {1},Nelze najít {0} do {1}
apps/frappe/frappe/utils/password_strength.py,Names and surnames by themselves are easy to guess.,Jména a příjmení samy o sobě jsou snadno uhodnout.
apps/frappe/frappe/config/website.py,Knowledge Base,Znalostní báze
DocType: Workflow State,briefcase,kufřík
apps/frappe/frappe/model/document.py,Value cannot be changed for {0},Hodnota nemůže být změněna pro {0}
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Styly reprezentující barvy tlačítek: Úspěch - zelená, Nebezpečí - Červená, Inverze - černá, Hlavní – tmavě modrá, Info – světle modrá, Upozornění – oranžová"
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This request has not yet been approved by the user.,Tento požadavek dosud nebyl uživatelem schválen.
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Please Install the ldap3 library via pip to use ldap functionality.,"Chcete-li používat funkci ldap, nainstalujte si prosím knihovnu ldap3 přes pip."
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row Status,Stav řádku
DocType: S3 Backup Settings,sa-east-1,sa-východ-1
DocType: Workflow Transition,Workflow Transition,Přechod toku (workflow)
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} months ago,{0} měsíci
