apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Đã có bản phát hành {} mới cho các ứng dụng sau
apps/frappe/frappe/database/database.py,Invalid field name: {0},Tên trường không hợp lệ: {0}
DocType: Milestone,Milestone,Sự kiện quan trọng
DocType: User,User Image,Sử dụng hình ảnh
apps/frappe/frappe/core/doctype/doctype/doctype.js,Go to {0},Chuyển đến {0}
apps/frappe/frappe/email/queue.py,Emails are muted,Email là tắt tiếng
apps/frappe/frappe/config/integrations.py,Google Services,Dịch vụ của Google
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Ctrl + Up,Ctrl + Up
apps/frappe/frappe/utils/data.py,1 weeks ago,1 tuần trước
DocType: Communication,Error,Lỗi
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Please setup a message first,Vui lòng thiết lập thông báo trước
DocType: Auto Repeat,End Date,Ngày kết thúc
DocType: Data Import,Ignore encoding errors,Bỏ qua các lỗi mã hóa
DocType: Chat Profile,Notifications,Thông báo
DocType: DocField,Column Break,Cột lao
DocType: Assignment Rule Day,Thursday,Thứ năm
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,You do not have enough review points,Bạn không có đủ điểm đánh giá
apps/frappe/frappe/utils/response.py,You don't have permission to access this file,Bạn không có quyền truy cập tập tin này
apps/frappe/frappe/core/doctype/user/user.js,Save API Secret: ,Lưu Bí mật API:
apps/frappe/frappe/model/document.py,Cannot link cancelled document: {0},Không thể liên kết tài liệu hủy: {0}
apps/frappe/frappe/core/doctype/report/report.py,Cannot edit a standard report. Please duplicate and create a new report,Không thể chỉnh sửa báo cáo chuẩn. Hãy lặp lại và tạo một báo cáo mới
apps/frappe/frappe/contacts/doctype/address/address.py,"Company is mandatory, as it is your company address","Công ty là bắt buộc, vì nó là địa chỉ công ty của bạn"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,"For example: If you want to include the document ID, use {0}","Ví dụ: Nếu bạn muốn bao gồm các ID tài liệu, sử dụng {0}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Table Columns for {0},Select Table Cột cho {0}
DocType: Custom Field,Options Help,Tùy chọn Trợ giúp
DocType: Footer Item,Group Label,nhóm Label
DocType: Kanban Board,Kanban Board,Kanban Board
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,Danh bạ Google đã được định cấu hình.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,1 bản ghi sẽ được xuất
DocType: DocField,Report Hide,Báo cáo Ẩn
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},cây không có sẵn cho {0}
DocType: DocType,Restrict To Domain,Hạn chế miền
DocType: Domain,Domain,Tên miền
DocType: Custom Field,Label Help,Nhãn Trợ giúp
DocType: Workflow State,star-empty,sao - rỗng
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,Ngày thường dễ đoán.
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Danh bạ Google - Không thể đồng bộ danh bạ từ Danh bạ Google {0}, mã lỗi {1}."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,Hành động tiếp theo
apps/frappe/frappe/email/doctype/notification/notification.py,"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Không thể chỉnh sửa Thông báo chuẩn. Để chỉnh sửa, hãy tắt tính năng này và sao chép nó"
apps/frappe/frappe/templates/includes/login/login.js,Verification code email not sent. Please contact Administrator.,Mã xác nhận email không được gửi. Vui lòng liên hệ với Quản trị viên.
DocType: Workflow State,ok,ok
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,Những giá trị này sẽ được tự động cập nhật trong các giao dịch và cũng sẽ hữu ích để hạn chế quyền truy cập cho người dùng này về giao dịch có chứa các giá trị.
apps/frappe/frappe/twofactor.py,Verfication Code,Mã xác minh
DocType: Webhook,Webhook Request,Yêu cầu Webhook
apps/frappe/frappe/model/rename_doc.py,** Failed: {0} to {1}: {2},** Thất bại: {0} đến {1}: {2}
DocType: Data Migration Mapping,Mapping Type,Loại bản đồ
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select Mandatory,chọn Bắt buộc
apps/frappe/frappe/public/js/frappe/ui/upload.html,Browse,duyệt
apps/frappe/frappe/utils/password_strength.py,"No need for symbols, digits, or uppercase letters.","Không cần ký hiệu, chữ số, hoặc con chữ in hoa"
DocType: DocField,Currency,Tiền tệ
DocType: Async Task,Running,Chạy bộ
DocType: DocType,Track Views,Theo dõi lượt xem
apps/frappe/frappe/core/doctype/user/user.js,Reset Password,Đặt lại Mật khẩu
DocType: Workflow State,hand-left,tay trái
DocType: Data Import,If you are updating/overwriting already created records.,Nếu bạn đang cập nhật / ghi đè hồ sơ đã tạo.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Is Global,Là toàn cầu
DocType: Email Account,Use SSL,Sử dụng SSL
DocType: Workflow State,play-circle,chơi vòng tròn
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document could not be correctly assigned,Không thể gán đúng tài liệu
apps/frappe/frappe/public/js/frappe/form/layout.js,"Invalid ""depends_on"" expression",Biểu thức &quot;depends_on&quot; không hợp lệ
DocType: Communication,Keeps track of all communications,Theo dõi tất cả các thông tin liên lạc
apps/frappe/frappe/public/js/frappe/chat.js,Group Name,Tên nhóm
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Print Format to Edit,Chọn Format Print Edit
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Shadows,Kích hoạt bóng
DocType: Address,Shipping,Vận chuyển
DocType: Workflow State,circle-arrow-down,vòng tròn mũi tên xuống
apps/frappe/frappe/config/desk.py,Private and public Notes.,Ghi chú cá nhân và công cộng.
DocType: DocField,Datetime,Ngày giờ
apps/frappe/frappe/templates/includes/login/login.js,Not a valid user,Không phải là một người dùng hợp lệ
apps/frappe/frappe/templates/includes/comments/comments.html,Please enter a valid email address.,VUi lòng thêm địa chỉ email hợp lệ
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Last refreshed,Làm mới lần cuối
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For Document Type,Đối với loại tài liệu
DocType: Workflow State,arrow-right,mũi tên bên phải
DocType: Workflow State,Workflow state represents the current state of a document.,tình trạng làm việc đại diện cho tình trạng hiện tại của văn bản
DocType: Letter Head,Letter Head Based On,Đầu thư dựa trên
apps/frappe/frappe/utils/oauth.py,Token is missing,Thông báo bị mất
apps/frappe/frappe/www/update-password.html,Set Password,Đặt mật khẩu
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records.,Nhập thành công hồ sơ {0}.
apps/frappe/frappe/public/js/frappe/utils/utils.js,Note: Changing the Page Name will break previous URL to this page.,Lưu ý: Việc thay đổi tên trang sẽ  xóa URL trước đó của trang
apps/frappe/frappe/utils/file_manager.py,Removed {0},Đã Loại bỏ {0}
DocType: SMS Settings,SMS Settings,Thiết lập tin nhắn SMS
DocType: Company History,Highlight,Điểm nổi bật
DocType: Dashboard Chart,Sum,Tổng
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,via Data Import,thông qua nhập dữ liệu
DocType: OAuth Provider Settings,Force,Sức ảnh hưởng
apps/frappe/frappe/core/page/dashboard/dashboard.js,Last synced {0},Đã đồng bộ hóa lần cuối {0}
DocType: DocField,Fold,Gập lại
apps/frappe/frappe/printing/doctype/print_format/print_format.py,Standard Print Format cannot be updated,Tiêu chuẩn In Định dạng không thể được cập nhật
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} of type {2} cannot be mandatory,{0}: Trường {1} loại {2} không thể bắt buộc
DocType: System Settings,In Days,Trong ngày
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Miss,Bỏ qua
apps/frappe/frappe/public/js/frappe/model/model.js,Please specify,Vui lòng chỉ
DocType: Comment,Bot,Máy
DocType: Help Article,Help Article,Điều khoản trợ giúp
DocType: Page,Page Name,Tên trang
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Also adding the dependent currency field {0},Thêm trường ngoại tệ phụ thuộc {0}
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not locate locate - {0},Google Drive - Không thể xác định vị trí - {0}
DocType: S3 Backup Settings,ap-south-1,ap-nam-1
apps/frappe/frappe/core/doctype/file/file.js,Unzip,không mở
apps/frappe/frappe/model/document.py,Incorrect value in row {0}: {1} must be {2} {3},Giá trị không chính xác trong hàng {0}: {1} phải {2} {3}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Submitted Document cannot be converted back to draft. Transition row {0},Tài liệu gửi không thể được chuyển đổi trở lại dự thảo. Hàng chuyển {0}
DocType: Assignment Rule,Assignment Days,Ngày chuyển nhượng
apps/frappe/frappe/desk/reportview.py,Deleting {0},Xóa {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Select an existing format to edit or start a new format.,Chọn một định dạng có sẵn để chỉnh sửa hoặc bắt đầu một định dạng mới.
DocType: System Settings,Bypass restricted IP Address check If Two Factor Auth Enabled,Bỏ qua kiểm tra địa chỉ IP bị hạn chế Nếu đã bật tính năng xác thực hai yếu tố
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Created Custom Field {0} in {1},Tạo Trường Tuỳ chỉnh {0} trong {1}
DocType: System Settings,Time Zone,Múi giờ
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Special Characters are not allowed,Kí tự đặc biệt không được dùng
DocType: Comment,Relinked,liên kết lại
DocType: Print Settings,Compact Item Print,Nhỏ gọn mục Print
DocType: Email Account,uidnext,uidnext
DocType: User,Redirect URL,CHuyển hướng URL
DocType: SMS Settings,Enter url parameter for receiver nos,Nhập tham số url cho người nhận nos
DocType: Chat Profile,Online,Trực tuyến
DocType: Email Account,Always use Account's Name as Sender's Name,Luôn sử dụng Tên tài khoản làm Tên người gửi
apps/frappe/frappe/email/doctype/email_queue/email_queue.py,Only Administrator can delete Email Queue,Chỉ có quản trị có thể xóa hàng chờ email
apps/frappe/frappe/contacts/doctype/address_template/address_template.py,Setting this Address Template as default as there is no other default,Địa chỉ thiết lập mẫu này như mặc định là không có mặc định khác
DocType: Workflow State,Home,Trang chủ
DocType: OAuth Provider Settings,Auto,Tự động
DocType: System Settings,User can login using Email id or User Name,Người dùng có thể đăng nhập bằng cách sử dụng Email id hoặc User Name
DocType: Workflow State,question-sign,câu hỏi-dấu
apps/frappe/frappe/model/base_document.py,{0} is disabled,{0} bị vô hiệu hóa
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Field ""route"" is mandatory for Web Views",Trường &quot;tuyến đường&quot; là bắt buộc đối với Lượt xem web
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Insert Column Before {0},Chèn Cột Trước {0}
DocType: Energy Point Rule,The user from this field will be rewarded points,Người dùng từ lĩnh vực này sẽ được thưởng điểm
DocType: Assignment Rule,Close Condition,Đóng điều kiện
DocType: Dropbox Settings,Number of DB Backups,Số lượng bản sao lưu DB
DocType: Email Account,Add Signature,Thêm Chữ ký
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Left this conversation,Còn lại cuộc trò chuyện này
DocType: Print Format,Raw Printing,In thô
,Background Jobs,Công việc nền
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Settings,Cài đặt máy in
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Time series based on is required to create a dashboard chart,Chuỗi thời gian dựa trên được yêu cầu để tạo biểu đồ bảng điều khiển
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Energy Points: ,Điểm năng lượng:
DocType: ToDo,ToDo,Việc cần làm
DocType: DocField,No Copy,Không có bản sao chép
DocType: Workflow State,qrcode,qrcode
DocType: Chat Token,IP Address,Địa chỉ IP
DocType: Data Import,Submit after importing,Gửi sau khi nhập
apps/frappe/frappe/www/login.html,Login with LDAP,Đăng nhập với LDAP
DocType: Web Form,Breadcrumbs,Đường dẫn
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Rank: ,Cấp:
apps/frappe/frappe/core/doctype/doctype/doctype.py,If Owner,Nếu chủ
DocType: Data Migration Mapping,Push,Đẩy
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Drop files here,Thả tập tin ở đây
DocType: OAuth Authorization Code,Expiration time,thời gian hết hạn
DocType: Web Page,Website Sidebar,Thanh bên của trang web
DocType: Web Form,Show Sidebar,Hiện Sidebar
apps/frappe/frappe/website/doctype/web_form/web_form.py,You need to be logged in to access this {0}.,Bạn cần phải đăng nhập để truy cập {0} này.
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Complete By,Hoàn chỉnh bởi
apps/frappe/frappe/utils/password_strength.py,All-uppercase is almost as easy to guess as all-lowercase.,All-hoa là gần như là dễ đoán như tất cả-chữ thường.
DocType: Website Settings,Top Bar Items,Các mẫu hàng ở thanh trên cùng
DocType: Notification,Print Settings,Thông số in ấn
DocType: Page,Yes,Đồng ý
DocType: DocType,Max Attachments,Max File đính kèm
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} seconds remaining,Khoảng {0} giây còn lại
DocType: Calendar View,End Date Field,Trường ngày kết thúc
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Global Shortcuts,Phím tắt toàn cầu
DocType: Desktop Icon,Page,Trang
apps/frappe/frappe/utils/bot.py,Could not find {0} in {1},Không tìm thấy {0} trong {1}
apps/frappe/frappe/utils/password_strength.py,Names and surnames by themselves are easy to guess.,Họ và tên dễ đoán
apps/frappe/frappe/config/website.py,Knowledge Base,Kiến thức cơ bản
DocType: Workflow State,briefcase,cặp tài liệu
apps/frappe/frappe/model/document.py,Value cannot be changed for {0},Giá trị không thể thay đổi cho {0}
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Phong cách đại diện cho các nút màu: Thành công - Green, nguy hiểm - Đỏ, Inverse - Black, Tiểu học - Dark Blue, Thông tin - Light Blue, Cảnh báo - Orange"
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This request has not yet been approved by the user.,Yêu cầu này chưa được người dùng chấp thuận.
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Please Install the ldap3 library via pip to use ldap functionality.,Vui lòng Cài đặt thư viện ldap3 qua pip để sử dụng chức năng ldap.
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row Status,Trạng thái Hàng
DocType: S3 Backup Settings,sa-east-1,sa-đông-1
DocType: Workflow Transition,Workflow Transition,Chuyển tiếp quy trình làm việc
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} months ago,{0} tháng trước
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Custom Fields can only be added to a standard DocType.,Trường tùy chỉnh chỉ có thể được thêm vào một loại tài liệu tiêu chuẩn.
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Created By,Tạo ra bởi
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox Setup,Dropbox cài đặt
DocType: Assignment Rule Day,Assignment Rule Day,Ngày quy tắc chuyển nhượng
DocType: Workflow State,resize-horizontal,thay đổi kích thước-ngang
apps/frappe/frappe/templates/emails/download_data.html,Download Link,Đường dẫn tải xuống
DocType: Chat Message,Content,Lọc nội dung
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} reverted your point on {1},{0} hoàn nguyên quan điểm của bạn về {1}
DocType: Data Migration Run,Push Insert,Đẩy chèn
apps/frappe/frappe/public/js/frappe/views/treeview.js,Group Node,Nhóm Node
DocType: Auto Repeat,Notification,Thông báo
DocType: Contact Phone,Contact Phone,Điện thoại liên hệ
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} appreciated {1},{0} đánh giá cao {1}
DocType: Milestone,Document,Tài liệu
apps/frappe/frappe/core/doctype/doctype/doctype.py,Series {0} already used in {1},Loạt {0} đã được sử dụng trong {1}
apps/frappe/frappe/core/doctype/data_import/importer.py,Unsupported File Format,Định dạng tập tin không được hỗ trợ
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting to launch QZ Tray...,Đang cố gắng khởi chạy Khay QZ ...
DocType: Assignment Rule,Example: {{ subject }},Ví dụ: {{chủ đề}}
DocType: DocField,Code,Code
DocType: Workflow,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","Tất cả Workflow Kỳ có thể và vai trò của công việc này. Docstatus Options: 0 là &quot;Saved&quot;, 1 là &quot;Đăng&quot; và 2 là &quot;hủy&quot;"
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} are required,{0} là bắt buộc
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Last Modified On,Sửa đổi lần cuối vào
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.","Quyền ở mức 0 là quyền  hạn cấp độ văn bản, nghĩa là chúng chủ yếu là để để truy cập vào tài liệu."
DocType: Auto Repeat,Print Format,Định dạng in
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Toggle Grid View,Chuyển đổi Chế độ Xem Lưới
apps/frappe/frappe/public/js/frappe/form/form.js,Go to next record,Tới bản ghi tiếp theo
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Invalid payment gateway credentials,chứng thư cổng thanh toán không hợp lệ
DocType: Data Import,This is the template file generated with only the rows having some error. You should use this file for correction and import.,Đây là tệp mẫu được tạo chỉ với các hàng có lỗi. Bạn nên sử dụng tệp này để chỉnh sửa và nhập.
apps/frappe/frappe/config/users_and_permissions.py,Set Permissions on Document Types and Roles,Set Quyền trên các loại tài liệu và vai trò
DocType: Data Migration Run,Remote ID,ID từ xa
apps/frappe/frappe/model/meta.py,No Label,Không nhãn hiệu
DocType: System Settings,Use socketio to upload file,Sử dụng socketio để tải lên tệp
apps/frappe/frappe/public/js/frappe/list/list_view.js,Refreshing,Làm mới
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.js,Modified By,Được thay đổi bởi
apps/frappe/frappe/public/js/frappe/request.js,Support Email Address Not Specified,Địa chỉ email hỗ trợ không được chỉ định
DocType: Energy Point Log,Criticism,Sự chỉ trích
DocType: Address,Tripura,Tripura
DocType: About Us Settings,"""Company History""","""Lịch sử công ty"""
apps/frappe/frappe/www/confirm_workflow_action.html,This document has been modified after the email was sent.,Tài liệu này đã được sửa đổi sau khi email được gửi.
DocType: DocField,"If checked, this field will be not overwritten based on Fetch From if a value already exists.","Nếu được chọn, trường này sẽ không được ghi đè dựa trên Tìm nạp nếu giá trị đã tồn tại."
DocType: Access Log,Show Report,Hiển thị báo cáo
DocType: Address,Tamil Nadu,Tamil Nadu
DocType: Email Rule,Email Rule,Điều lệ Email
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} shared this document with everyone,{0} đã chia sẻ tài liệu này với tất cả mọi người
apps/frappe/frappe/desk/page/activity/activity_row.html,Commented on {0}: {1},Nhận xét về {0}: {1}
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Looks like someone sent you to an incomplete URL. Please ask them to look into it.,Hình như có ai đó gửi cho bạn một URL không đầy đủ. Hãy yêu cầu họ phải kiểm tra nó.
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Your payment has been successfully registered.,Thanh toán của bạn đã được đăng ký thành công.
DocType: Stripe Settings,Secret Key,Chìa khoá bí mật
DocType: Stripe Settings,Secret Key,Chìa khoá bí mật
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Translate {0},Dịch {0}
DocType: Notification,Send alert if this field's value changes,Gửi cảnh báo nếu thay đổi giá trị của lĩnh vực này
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Theme Colors,Màu sắc chủ đề
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select a DocType to make a new format,Chọn một DOCTYPE để thực hiện một định dạng mới
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User does not exist,người dùng không tồn tại
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,'Recipients' not specified,&#39;Người nhận&#39; không được chỉ định
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,just now,vừa mới đây
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html,Apply,Ứng dụng
DocType: Footer Item,Policy,chính sách
apps/frappe/frappe/integrations/utils.py,{0} Settings not found,{0} Cài đặt không tìm thấy
DocType: Module Def,Module Def,Mô-đun Def
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Upload file,Cập nhật dử liệu
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Are you sure you want to delete this post?,Bạn có chắc chắn muốn xóa bài viết này?
DocType: Chat Profile,Busy,Bận
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} Dashboard,{0} Bảng điều khiển
DocType: Data Migration Plan,Data Migration Plan,Kế hoạch di chuyển dữ liệu
apps/frappe/frappe/core/doctype/communication/communication.js,Reply,Đáp lại
apps/frappe/frappe/config/core.py,Pages in Desk (place holders),Các trang trong bàn (giữ chỗ)
DocType: DocField,Collapsible Depends On,Phụ thuộc ráp On
DocType: Print Style,Print Style Name,Tên Kiểu In
DocType: Print Settings,Allow page break inside tables,Cho phép trang phá vỡ bên trong bảng
DocType: Email Account,SMTP Server,máy chủ SMTP
DocType: Print Format,Print Format Help,Định dạng in Trợ giúp
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,{0} room must have atmost one user.,{0} phòng phải có tối đa một người dùng.
DocType: DocType,Beta,thử nghiệm
DocType: Dashboard Chart,Count,Đếm
apps/frappe/frappe/templates/includes/comments/comments.py,New Comment on {0}: {1},Nhận xét mới về {0}: {1}
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,restored {0} as {1},phục hồi {0} là {1}
apps/frappe/frappe/core/doctype/data_export/exporter.py,"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","Nếu bạn đang chờ cập nhật, vui lòng chọn ""Overwrite"" hàng khác hiện tại sẽ không bị xóa."
DocType: DocField,Translatable,Có thể dịch được
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing {0} of {1},Đồng bộ hóa {0} trong {1}
DocType: Letter Head,Letter Head in HTML,Tiêu đề trang HTML
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User Profile,Thông tin người dùng
DocType: Web Form,Web Form,mẫu web
apps/frappe/frappe/public/js/frappe/form/controls/date.js,Date {0} must be in format: {1},Ngày {0} phải ở định dạng: {1}
DocType: About Us Settings,Org History Heading,Org Lịch sử nhóm
DocType: Print Settings,Allow Print for Cancelled,cho phép để hủy
DocType: Communication,Integrations can use this field to set email delivery status,Tích hợp có thể sử dụng trường này để thiết lập tình trạng giao hàng email
DocType: Web Form,Web Page Link Text,Văn bản liên kết trang web
DocType: Page,System Page,Trang Hệ thống
DocType: Page,System Page,Trang Hệ thống
apps/frappe/frappe/config/settings.py,"Set default format, page size, print style etc.","Thiết lập định dạng mặc định, kích thước trang, phong cách in vv"
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,ESC,ESC
apps/frappe/frappe/modules/utils.py,Customizations for <b>{0}</b> exported to:<br>{1},Tùy chỉnh cho <b>{0}</b> xuất ra: <br> {1}
DocType: Website Settings,Include Search in Top Bar,Bao gồm tìm kiếm trong thanh trên cùng
DocType: GSuite Settings,Allow GSuite access,Cho phép truy cập GSuite
DocType: DocType,DESC,DESC
DocType: DocType,Naming,Đặt tên
apps/frappe/frappe/core/doctype/data_import/data_import.js,Select All,Chọn tất cả
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Column {0},Cột {0}
apps/frappe/frappe/config/customization.py,Custom Translations,tuỳ chỉnh Dịch
apps/frappe/frappe/public/js/frappe/socketio_client.js,Progress,"Tiến bộ, tiến trình"
apps/frappe/frappe/public/js/frappe/form/workflow.js, by Role ,bởi Vai trò
apps/frappe/frappe/public/js/frappe/form/save.js,Missing Fields,Thiếu trường
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid fieldname '{0}' in autoname,tên trường không hợp lệ '{0}' trong tên tự động
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search in a document type,Tìm kiếm trong một loại tài liệu
DocType: Custom DocPerm,Role and Level,Vai trò và Cấp độ
DocType: File,Thumbnail URL,URL hình đại diện
apps/frappe/frappe/desk/moduleview.py,Custom Reports,Báo cáo tùy chỉnh
DocType: Website Script,Website Script,Bản thảo website
DocType: GSuite Settings,If you aren't using own publish Google Apps Script webapp you can use the default https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec ,"Nếu bạn không sử dụng webapp của Google Apps Script xuất bản của riêng bạn, bạn có thể sử dụng https://macl.com/vi/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec"
apps/frappe/frappe/config/settings.py,Customized HTML Templates for printing transactions.,Customized Templates HTML cho các giao dịch in ấn.
apps/frappe/frappe/public/js/frappe/form/print.js,Orientation,Sự định hướng
DocType: Workflow,Is Active,Là hoạt động
apps/frappe/frappe/desk/query_report.py,{0} saved successfully,{0} đã lưu thành công
apps/frappe/frappe/desk/form/utils.py,No further records,Không có bản ghi nào khác
DocType: DocField,Long Text,Tiêu đề dài
DocType: Workflow State,Primary,Vũ khí chinh
DocType: User,Home Settings,Cài đặt nhà
apps/frappe/frappe/core/doctype/data_import/importer.py,Please do not change the rows above {0},Xin vui lòng không thay đổi các hàng trên {0}
DocType: Web Form,Go to this URL after completing the form (only for Guest users),Chuyển tới URL này sau khi hoàn thành mẫu đơn (chỉ dành cho Người dùng Khách)
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,(Ctrl + G),(Ctrl + G)
DocType: Contact,More Information,Thêm thông tin
DocType: Data Migration Mapping,Field Maps,Bản đồ hiện trường
DocType: Desktop Icon,Desktop Icon,Biểu tượng Desktop
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Your payment was successfully accepted,thanh toán của bạn đã được chấp nhận thành công
apps/frappe/frappe/public/js/frappe/views/pageview.js,Sorry! You are not permitted to view this page.,Xin lỗi! Bạn không được phép xem trang này.
DocType: Workflow State,bell,chuông
DocType: LDAP Settings,LDAP Mobile Field,Lĩnh vực di động LDAP
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Share this document with,Chia sẻ tài liệu này với
apps/frappe/frappe/utils/nestedset.py,{0} {1} cannot be a leaf node as it has children,{0} {1} không thể là một cuống lá vì nó có nhánh con
DocType: Comment,Info,Thông tin
apps/frappe/frappe/public/js/frappe/views/interaction.js,Add Attachment,Thêm bản đính kèm
DocType: Data Migration Mapping,Sync,Đồng bộ hóa
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Client Secret before social login is enabled,Vui lòng nhập Client Secret trước khi đăng nhập mạng xã hội được kích hoạt
DocType: Communication,Email,Email
apps/frappe/frappe/templates/includes/contact.js,Thank you for your message,Cảm ơn vì tin nhắn của bạn
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Read Receipt,Gửi tin xác nhận đọc
DocType: Stripe Settings,Stripe Settings,Cài đặt Sọc
DocType: Stripe Settings,Stripe Settings,Cài đặt Sọc
DocType: Data Migration Mapping,Data Migration Mapping,Lập bản đồ chuyển đổi dữ liệu
DocType: Auto Email Report,Period,Thời gian
