apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Rilis {} baru untuk aplikasi berikut tersedia
DocType: Report,Letter Head,Surat Kepala
DocType: DocType,Quick Entry,Entri Cepat
DocType: Web Form,Button Label,Tombol Label
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} items selected,{0} item dipilih
apps/frappe/frappe/email/doctype/email_queue/email_queue_list.js,Suspend Sending,menangguhkan Mengirim
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,User Permissions created sucessfully,Izin Pengguna dibuat dengan sukses
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Fetching default Global Search documents.,Mengambil dokumen Penelusuran Global default.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Drag elements from the sidebar to add. Drag them back to trash.,Elemen tarik dari sidebar untuk menambahkan. Menyeret mereka kembali ke tempat sampah.
DocType: Workflow State,resize-small,resize-kecil
DocType: Address,Postal Code,kode Pos
apps/frappe/frappe/core/doctype/communication/communication.js,Relink Communication,Komunikasi relink
DocType: Translation,Contributed,Berkontribusi
apps/frappe/frappe/config/customization.py,Form Customization,Form Kustomisasi
apps/frappe/frappe/www/third_party_apps.html,No Active Sessions,Tidak ada sesi aktif
DocType: Web Form,Route to Success Link,Rute ke Tautan Sukses
DocType: Top Bar Item,Right,Benar
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,No Upcoming Events,Tidak Ada Acara Mendatang
DocType: User,User Type,Tipe Pengguna
DocType: Prepared Report,Ref Report DocType,Ref Report DocType
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click table to edit,Klik tabel untuk mengedit
DocType: GCalendar Settings,Client ID,ID klien
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This report was generated {0}.,Laporan ini dihasilkan {0}.
DocType: Async Task,Reference Doc,Referensi Doc
DocType: Property Setter,Property,Harta benda
DocType: Email Account,Yandex.Mail,Yandex.Mail
DocType: Dashboard Chart,Chart Name,Nama Bagan
DocType: Dashboard Chart,Chart Type,Jenis bagan
DocType: DocType,Auto Name,Nama Otomatis
apps/frappe/frappe/utils/password_strength.py,Avoid sequences like abc or 6543 as they are easy to guess,Hindari urutan seperti abc atau 6543 karena hal itu mudah ditebak
apps/frappe/frappe/public/js/frappe/request.js,Please try again,Silakan coba lagi
apps/frappe/frappe/core/doctype/file/file.py,URL must start with 'http://' or 'https://',URL harus dimulai dengan &#39;http: //&#39; atau &#39;https: //&#39;
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 3,Opsi 3
DocType: Communication,uid,uid
DocType: Workflow State,Edit,Ubah
DocType: Website Settings,Chat Operators,Operator Obrolan
DocType: S3 Backup Settings,ca-central-1,ca-central-1
DocType: Contact Us Settings,Pincode,Kode PIN
apps/frappe/frappe/core/doctype/data_import/importer.py,Please make sure that there are no empty columns in the file.,Pastikan bahwa tidak ada kolom kosong dalam file.
apps/frappe/frappe/config/settings.py,Tracks milestones on the lifecycle of a document if it undergoes multiple stages.,Melacak tonggak sejarah pada siklus hidup dokumen jika mengalami beberapa tahap.
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Renamed files and replaced code in controllers, please check!","Mengganti nama file dan mengganti kode dalam pengontrol, harap periksa!"
apps/frappe/frappe/utils/oauth.py,Please ensure that your profile has an email address,Pastikan bahwa profil Anda memiliki alamat email
apps/frappe/frappe/public/js/frappe/model/create_new.js,You have unsaved changes in this form. Please save before you continue.,Anda belum menyimpan perubahan pada formulir ini. Silakan simpan sebelum Anda melanjutkan.
DocType: Address,Telangana,Telangana
apps/frappe/frappe/core/doctype/doctype/doctype.py,Default for {0} must be an option,Default untuk {0} harus menjadi pilihan
DocType: Tag Doc Category,Tag Doc Category,Tag Doc Kategori
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Report with more than 10 columns looks better in Landscape mode.,Laporan dengan lebih dari 10 kolom terlihat lebih baik dalam mode Lansekap.
apps/frappe/frappe/database/database.py,Invalid field name: {0},Nama bidang tidak valid: {0}
DocType: Milestone,Milestone,Batu
DocType: User,User Image,KOSONG
apps/frappe/frappe/core/doctype/doctype/doctype.js,Go to {0},Pergi ke {0}
apps/frappe/frappe/email/queue.py,Emails are muted,Surel diabaikan sementara
apps/frappe/frappe/config/integrations.py,Google Services,Layanan Google
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Ctrl + Up,Ctrl + Up
apps/frappe/frappe/utils/data.py,1 weeks ago,1 minggu yang lalu
DocType: Communication,Error,Kesalahan
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Please setup a message first,Harap siapkan pesan terlebih dahulu
DocType: Auto Repeat,End Date,Tanggal Berakhir
DocType: Data Import,Ignore encoding errors,Abaikan kesalahan pengkodean
DocType: Chat Profile,Notifications,Pemberitahuan
DocType: DocField,Column Break,Kolom Istirahat
DocType: Assignment Rule Day,Thursday,Kamis
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,You do not have enough review points,Anda tidak memiliki poin ulasan yang cukup
apps/frappe/frappe/utils/response.py,You don't have permission to access this file,Anda tidak memiliki izin untuk mengakses file ini
apps/frappe/frappe/core/doctype/user/user.js,Save API Secret: ,Simpan Rahasia API:
apps/frappe/frappe/model/document.py,Cannot link cancelled document: {0},Tidak dapat menghubungkan dokumen dibatalkan: {0}
apps/frappe/frappe/core/doctype/report/report.py,Cannot edit a standard report. Please duplicate and create a new report,tidak dapat mengedit laporan standar. Silakan menggandakan dan membuat laporan baru
apps/frappe/frappe/contacts/doctype/address/address.py,"Company is mandatory, as it is your company address","Perusahaan adalah wajib, karena alamat perusahaan Anda"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,"For example: If you want to include the document ID, use {0}","Sebagai contoh: Jika Anda ingin memasukkan ID dokumen, gunakan {0}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Table Columns for {0},Pilih Table Kolom untuk {0}
DocType: Custom Field,Options Help,Pilihan Bantuan
DocType: Footer Item,Group Label,kelompok Label
DocType: Kanban Board,Kanban Board,Papan kanban
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,Kontak Google telah dikonfigurasi.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,1 catatan akan diekspor
DocType: DocField,Report Hide,Laporan Hide
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},tampilan pohon tidak tersedia untuk {0}
DocType: DocType,Restrict To Domain,Batasi ke Domain
DocType: Domain,Domain,Domain
DocType: Custom Field,Label Help,Label Bantuan
DocType: Workflow State,star-empty,Bintang-kosong
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,Tanggal seringkali mudah ditebak.
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Google Kontak - Tidak dapat menyinkronkan kontak dari Google Kontak {0}, kode kesalahan {1}."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,Tindakan selanjutnya
apps/frappe/frappe/email/doctype/notification/notification.py,"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Tidak dapat mengedit Pemberitahuan Standar. Untuk mengedit, nonaktifkan ini dan gandakan"
apps/frappe/frappe/templates/includes/login/login.js,Verification code email not sent. Please contact Administrator.,Email kode verifikasi tidak terkirim. Silakan hubungi Administrator.
DocType: Workflow State,ok,ok
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,Nilai-nilai ini akan otomatis diperbarui dalam transaksi dan akan berguna jika membatasi hak akses pengguna ini terhadap transaksi-transaksi yang mengandung nilai-nilai ini.
apps/frappe/frappe/twofactor.py,Verfication Code,Kode Verifikasi
DocType: Webhook,Webhook Request,Permintaan Webhook
apps/frappe/frappe/model/rename_doc.py,** Failed: {0} to {1}: {2},** Gagal: {0} ke {1}: {2}
DocType: Data Migration Mapping,Mapping Type,Tipe pemetaan
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select Mandatory,pilih wajib
apps/frappe/frappe/public/js/frappe/ui/upload.html,Browse,Pilih
apps/frappe/frappe/utils/password_strength.py,"No need for symbols, digits, or uppercase letters.","Tidak perlu untuk simbol, angka, atau huruf besar."
DocType: DocField,Currency,Mata uang
DocType: Async Task,Running,Menjalankan
DocType: DocType,Track Views,Tampilan Track
apps/frappe/frappe/core/doctype/user/user.js,Reset Password,Reset Password
DocType: Workflow State,hand-left,tangan kiri
DocType: Data Import,If you are updating/overwriting already created records.,Jika Anda memperbarui / menimpa rekaman yang sudah dibuat.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Is Global,Apakah global
DocType: Email Account,Use SSL,Gunakan SSL
DocType: Workflow State,play-circle,bermain-lingkaran
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document could not be correctly assigned,Dokumen tidak dapat ditetapkan dengan benar
apps/frappe/frappe/public/js/frappe/form/layout.js,"Invalid ""depends_on"" expression",Ekspresi &quot;depend_on&quot; tidak valid
DocType: Communication,Keeps track of all communications,Melacak semua komunikasi
apps/frappe/frappe/public/js/frappe/chat.js,Group Name,Nama grup
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Print Format to Edit,Pilih Print Format untuk Mengedit
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Shadows,Aktifkan Bayangan
DocType: Address,Shipping,Pengiriman
DocType: Workflow State,circle-arrow-down,lingkaran-panah-down
apps/frappe/frappe/config/desk.py,Private and public Notes.,Swasta dan publik Catatan.
DocType: DocField,Datetime,Datetime
apps/frappe/frappe/templates/includes/login/login.js,Not a valid user,Tidak pengguna yang valid
apps/frappe/frappe/templates/includes/comments/comments.html,Please enter a valid email address.,Silakan isi alamat email.
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Last refreshed,Terakhir disegarkan
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For Document Type,Untuk Jenis Dokumen
DocType: Workflow State,arrow-right,panah-kanan
DocType: Workflow State,Workflow state represents the current state of a document.,Status alur kerja menunjukkan status dokumen saat ini.
DocType: Letter Head,Letter Head Based On,Kepala Surat Berdasarkan
apps/frappe/frappe/utils/oauth.py,Token is missing,Token hilang
apps/frappe/frappe/www/update-password.html,Set Password,Atur Kata Sandi
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records.,Catatan {0} berhasil diimpor.
apps/frappe/frappe/public/js/frappe/utils/utils.js,Note: Changing the Page Name will break previous URL to this page.,Catatan: Mengubah Nama Halaman akan mematahkan URL sebelumnya ke halaman ini.
apps/frappe/frappe/utils/file_manager.py,Removed {0},Dihapus {0}
DocType: SMS Settings,SMS Settings,Pengaturan SMS
DocType: Company History,Highlight,Menyoroti
DocType: Dashboard Chart,Sum,Jumlah
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,via Data Import,melalui Impor Data
DocType: OAuth Provider Settings,Force,Memaksa
apps/frappe/frappe/core/page/dashboard/dashboard.js,Last synced {0},Terakhir disinkronkan {0}
DocType: DocField,Fold,Melipat
apps/frappe/frappe/printing/doctype/print_format/print_format.py,Standard Print Format cannot be updated,Format Cetak Standar tidak dapat diperbarui
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} of type {2} cannot be mandatory,{0}: Bidang {1} dari tipe {2} tidak boleh wajib
DocType: System Settings,In Days,Dalam berhari-hari
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Miss,Kehilangan
apps/frappe/frappe/public/js/frappe/model/model.js,Please specify,Silakan tentukan
DocType: Comment,Bot,Bot
DocType: Help Article,Help Article,Bantuan Pasal
DocType: Page,Page Name,Nama Halaman
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Also adding the dependent currency field {0},Juga menambahkan field mata uang dependen {0}
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not locate locate - {0},Google Drive - Tidak dapat menemukan lokasi - {0}
DocType: S3 Backup Settings,ap-south-1,ap-selatan-1
apps/frappe/frappe/core/doctype/file/file.js,Unzip,membuka ritsleting
apps/frappe/frappe/model/document.py,Incorrect value in row {0}: {1} must be {2} {3},Nilai yang salah dalam baris {0}: {1} harus {2} {3}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Submitted Document cannot be converted back to draft. Transition row {0},Dikirim Dokumen tidak dapat dikonversi kembali untuk menyusun. Transisi baris {0}
DocType: Assignment Rule,Assignment Days,Hari Penugasan
apps/frappe/frappe/desk/reportview.py,Deleting {0},Menghapus {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Select an existing format to edit or start a new format.,Pilih format yang ada untuk mengedit atau memulai format baru.
DocType: System Settings,Bypass restricted IP Address check If Two Factor Auth Enabled,Bypass restricted IP Address check Jika Two Factor Auth Diaktifkan
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Created Custom Field {0} in {1},Dibuat Bidang Kustom {0} pada {1}
DocType: System Settings,Time Zone,"Zona Waktu: GMT +2; CET +1, dan EST (AS-Timur) +7"
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Special Characters are not allowed,Karakter spesial tidak diperbolehkan
DocType: Comment,Relinked,ditautkan kembali
DocType: Print Settings,Compact Item Print,Kompak Barang Cetak
DocType: Email Account,uidnext,uidnext
DocType: User,Redirect URL,redirect URL
DocType: SMS Settings,Enter url parameter for receiver nos,Entrikan parameter url untuk penerima nos
DocType: Chat Profile,Online,On line
DocType: Email Account,Always use Account's Name as Sender's Name,Selalu gunakan Nama Akun sebagai Nama Pengirim
apps/frappe/frappe/email/doctype/email_queue/email_queue.py,Only Administrator can delete Email Queue,Hanya Administrator dapat menghapus Antrian Surel
apps/frappe/frappe/contacts/doctype/address_template/address_template.py,Setting this Address Template as default as there is no other default,Mengatur Template Alamat ini sebagai default karena tidak ada standar lainnya
DocType: Workflow State,Home,Rumah
DocType: OAuth Provider Settings,Auto,Mobil
DocType: System Settings,User can login using Email id or User Name,Pengguna bisa login menggunakan ID Email atau User Name
DocType: Workflow State,question-sign,tanda tanya
apps/frappe/frappe/model/base_document.py,{0} is disabled,{0} dinonaktifkan
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Field ""route"" is mandatory for Web Views",Bidang &quot;rute&quot; adalah wajib untuk Tampilan Web
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Insert Column Before {0},Masukkan Kolom Sebelum {0}
DocType: Energy Point Rule,The user from this field will be rewarded points,Pengguna dari bidang ini akan diberi poin penghargaan
DocType: Assignment Rule,Close Condition,Kondisi Tutup
DocType: Dropbox Settings,Number of DB Backups,Jumlah Pencadangan DB
DocType: Email Account,Add Signature,Tambahkan Signature
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Left this conversation,Meninggalkan percakapan ini
DocType: Print Format,Raw Printing,Pencetakan Mentah
,Background Jobs,Pekerjaan/Proses Latar
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Settings,Pengaturan Printer
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Time series based on is required to create a dashboard chart,Diperlukan seri waktu berdasarkan untuk membuat bagan dasbor
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Energy Points: ,Poin Energi:
DocType: ToDo,ToDo,To Do
DocType: DocField,No Copy,Tidak ada Copy
DocType: Workflow State,qrcode,kode qr
DocType: Chat Token,IP Address,Alamat IP
DocType: Data Import,Submit after importing,Kirim setelah mengimpor
apps/frappe/frappe/www/login.html,Login with LDAP,Masuk dengan LDAP
DocType: Web Form,Breadcrumbs,Tepung Roti
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Rank: ,Pangkat:
apps/frappe/frappe/core/doctype/doctype/doctype.py,If Owner,Jika Owner
DocType: Data Migration Mapping,Push,Dorong
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Drop files here,Letakkan file di sini
DocType: OAuth Authorization Code,Expiration time,waktu berakhirnya
DocType: Web Page,Website Sidebar,Sidebar situs
DocType: Web Form,Show Sidebar,Tampilkan Sidebar
apps/frappe/frappe/website/doctype/web_form/web_form.py,You need to be logged in to access this {0}.,Anda harus login untuk mengakses ini {0}.
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Complete By,Lengkap Dengan
apps/frappe/frappe/utils/password_strength.py,All-uppercase is almost as easy to guess as all-lowercase.,Semua-huruf besar hampir sama mudahnya untuk menebak semua-huruf kecil.
DocType: Website Settings,Top Bar Items,Top Bar Items
DocType: Notification,Print Settings,Pengaturan Cetak
DocType: Page,Yes,Ya
DocType: DocType,Max Attachments,Max Lampiran
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} seconds remaining,Tentang {0} detik tersisa
DocType: Calendar View,End Date Field,Bidang tanggal akhir
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Global Shortcuts,Pintasan Global
DocType: Desktop Icon,Page,Halaman
apps/frappe/frappe/utils/bot.py,Could not find {0} in {1},Tidak dapat menemukan {0} di {1}
apps/frappe/frappe/utils/password_strength.py,Names and surnames by themselves are easy to guess.,Nama dan nama keluarga sendiri mudah ditebak.
apps/frappe/frappe/config/website.py,Knowledge Base,Dasar pengetahuan
DocType: Workflow State,briefcase,tas kantor
apps/frappe/frappe/model/document.py,Value cannot be changed for {0},Nilai tidak dapat diubah untuk {0}
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Gaya merupakan tombol warna: Sukses - Hijau, Danger - Red, Inverse - Black, Primer - Dark Blue, Info - Light Blue, Peringatan - Jeruk"
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This request has not yet been approved by the user.,Permintaan ini belum disetujui oleh pengguna.
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Please Install the ldap3 library via pip to use ldap functionality.,Silakan Instal perpustakaan ldap3 melalui pip untuk menggunakan fungsionalitas ldap.
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row Status,Status baris
DocType: S3 Backup Settings,sa-east-1,sa-east-1
DocType: Workflow Transition,Workflow Transition,Transisi Alur Kerja
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} months ago,{0} bulan yang lalu
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Custom Fields can only be added to a standard DocType.,Bidang Kustom hanya dapat ditambahkan ke DocType standar.
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Created By,Dibuat Oleh
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox Setup,dropbox Pengaturan
DocType: Assignment Rule Day,Assignment Rule Day,Hari Aturan Penugasan
DocType: Workflow State,resize-horizontal,resize-horisontal
apps/frappe/frappe/templates/emails/download_data.html,Download Link,Unduh Tautan
DocType: Chat Message,Content,Isi Halaman
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} reverted your point on {1},{0} mengembalikan poin Anda pada {1}
DocType: Data Migration Run,Push Insert,Push Insert
apps/frappe/frappe/public/js/frappe/views/treeview.js,Group Node,Node Grup
DocType: Auto Repeat,Notification,Pemberitahuan
DocType: Contact Phone,Contact Phone,Hubungi Telepon
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} appreciated {1},{0} dihargai {1}
DocType: Milestone,Document,Dokumen
apps/frappe/frappe/core/doctype/doctype/doctype.py,Series {0} already used in {1},Seri {0} sudah digunakan dalam {1}
apps/frappe/frappe/core/doctype/data_import/importer.py,Unsupported File Format,Format File yang Tidak Didukung
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting to launch QZ Tray...,Mencoba meluncurkan QZ Tray ...
DocType: Assignment Rule,Example: {{ subject }},Contoh: {{subjek}}
DocType: DocField,Code,Kode
DocType: Workflow,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","Semua Status Alur Kerja dan peran alur kerja. Pilihan Docstatus: 0 adalah ""Disimpan"", 1 adalah ""Dikirim"" dan 2 ""Dibatalkan"""
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} are required,{0} wajib diisi
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Last Modified On,Terakhir Diubah Pada
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.","Perizinan di level 0 adalah Dokumen Tingkat izin, yaitu mereka yang utama untuk akses ke dokumen."
DocType: Auto Repeat,Print Format,Format Cetak
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Toggle Grid View,Toggle Grid View
apps/frappe/frappe/public/js/frappe/form/form.js,Go to next record,Pergi ke catatan berikutnya
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Invalid payment gateway credentials,kredensial gateway pembayaran yang tidak valid
DocType: Data Import,This is the template file generated with only the rows having some error. You should use this file for correction and import.,Ini adalah file template yang dihasilkan hanya dengan baris yang memiliki beberapa kesalahan. Anda harus menggunakan file ini untuk koreksi dan impor.
apps/frappe/frappe/config/users_and_permissions.py,Set Permissions on Document Types and Roles,Permissions Set tentang Jenis Dokumen dan Peran
DocType: Data Migration Run,Remote ID,ID Jarak Jauh
apps/frappe/frappe/model/meta.py,No Label,Tidak ada Label
DocType: System Settings,Use socketio to upload file,Gunakan socketio untuk mengunggah file
apps/frappe/frappe/public/js/frappe/list/list_view.js,Refreshing,Segar
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.js,Modified By,dimodifikasi By
apps/frappe/frappe/public/js/frappe/request.js,Support Email Address Not Specified,Dukungan Alamat Email Tidak Ditentukan
DocType: Energy Point Log,Criticism,Kritik
DocType: Address,Tripura,Tripura
DocType: About Us Settings,"""Company History""","""Sejarah Perusahaan"""
apps/frappe/frappe/www/confirm_workflow_action.html,This document has been modified after the email was sent.,Dokumen ini telah dimodifikasi setelah email dikirim.
DocType: DocField,"If checked, this field will be not overwritten based on Fetch From if a value already exists.","Jika dicentang, bidang ini tidak akan ditimpa berdasarkan Ambil Dari jika nilai sudah ada."
DocType: Access Log,Show Report,Tampilkan Laporan
DocType: Address,Tamil Nadu,Tamil Nadu
DocType: Email Rule,Email Rule,Aturan Surel
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} shared this document with everyone,{0} berbagi dokumen ini dengan semua orang
apps/frappe/frappe/desk/page/activity/activity_row.html,Commented on {0}: {1},Mengomentari {0}: {1}
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Looks like someone sent you to an incomplete URL. Please ask them to look into it.,Sepertinya seseorang mengirimkan ke URL yang tidak lengkap. Silakan meminta mereka untuk melihat ke dalamnya.
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Your payment has been successfully registered.,Pembayaran Anda telah berhasil didaftarkan.
DocType: Stripe Settings,Secret Key,Kunci rahasia
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Translate {0},Terjemahkan {0}
DocType: Notification,Send alert if this field's value changes,Kirim pemberitahuan jika nilai kolom ini berubah
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Theme Colors,Warna Tema
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select a DocType to make a new format,Pilih DOCTYPE untuk membuat format baru
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User does not exist,pengguna tidak ada
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,'Recipients' not specified,'Penerima' belum ditentukan
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,just now,baru saja
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html,Apply,Terapkan
DocType: Footer Item,Policy,Kebijakan
apps/frappe/frappe/integrations/utils.py,{0} Settings not found,{0} Pengaturan tidak ditemukan
DocType: Module Def,Module Def,Modul Def
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Upload file,Unggah data
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Are you sure you want to delete this post?,Anda yakin ingin menghapus posting ini?
DocType: Chat Profile,Busy,Sibuk
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} Dashboard,{0} Dasbor
DocType: Data Migration Plan,Data Migration Plan,Rencana Migrasi Data
apps/frappe/frappe/core/doctype/communication/communication.js,Reply,Membalas
apps/frappe/frappe/config/core.py,Pages in Desk (place holders),Artikel dalam Meja (pemegang tempat)
DocType: DocField,Collapsible Depends On,Collapsible Tergantung Pada
DocType: Print Style,Print Style Name,Cetak Nama Gaya
DocType: Print Settings,Allow page break inside tables,Memungkinkan halaman istirahat dalam tabel
DocType: Email Account,SMTP Server,SMTP Server
DocType: Print Format,Print Format Help,Print Format Bantuan
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,{0} room must have atmost one user.,Ruangan {0} harus memiliki paling banyak satu pengguna.
DocType: DocType,Beta,beta
DocType: Dashboard Chart,Count,Menghitung
apps/frappe/frappe/templates/includes/comments/comments.py,New Comment on {0}: {1},Komentar Baru pada {0}: {1}
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,restored {0} as {1},dipulihkan {0} sebagai {1}
apps/frappe/frappe/core/doctype/data_export/exporter.py,"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","Jika Anda memperbarui, silahkan pilih ""Overwrite"" baris lain yang ada tidak akan dihapus."
DocType: DocField,Translatable,Bisa diterjemahkan
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing {0} of {1},Menyinkronkan {0} dari {1}
DocType: Letter Head,Letter Head in HTML,Surat Kepala di HTML
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User Profile,Profil pengguna
DocType: Web Form,Web Form,Formulir web
apps/frappe/frappe/public/js/frappe/form/controls/date.js,Date {0} must be in format: {1},Tanggal {0} harus dalam format: {1}
DocType: About Us Settings,Org History Heading,Org Sejarah Pos
DocType: Print Settings,Allow Print for Cancelled,Memungkinkan Print untuk Dibatalkan
DocType: Communication,Integrations can use this field to set email delivery status,Integrasi dapat menggunakan kolom ini untuk menetapkan status pengiriman surel
DocType: Web Form,Web Page Link Text,Halaman web Teks Link
DocType: Page,System Page,Sistem
apps/frappe/frappe/config/settings.py,"Set default format, page size, print style etc.","Mengatur format standar, ukuran halaman, gaya cetak dll"
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,ESC,ESC
apps/frappe/frappe/modules/utils.py,Customizations for <b>{0}</b> exported to:<br>{1},Penyesuaian untuk <b>{0}</b> diekspor ke: <br> {1}
DocType: Website Settings,Include Search in Top Bar,Sertakan Cari di Top Bar
DocType: GSuite Settings,Allow GSuite access,Izinkan akses GSuite
DocType: DocType,DESC,DESC
DocType: DocType,Naming,Penamaan
apps/frappe/frappe/core/doctype/data_import/data_import.js,Select All,Pilih semua
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Column {0},Kolom {0}
apps/frappe/frappe/config/customization.py,Custom Translations,Translations kustom
apps/frappe/frappe/public/js/frappe/socketio_client.js,Progress,Kemajuan
apps/frappe/frappe/public/js/frappe/form/workflow.js, by Role ,berdasar Peran
apps/frappe/frappe/public/js/frappe/form/save.js,Missing Fields,hilang Fields
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid fieldname '{0}' in autoname,fieldname tidak valid &#39;{0}&#39; di autoname
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search in a document type,Cari dalam jenis dokumen
DocType: Custom DocPerm,Role and Level,Peran dan Tingkat
DocType: File,Thumbnail URL,URL thumbnail
apps/frappe/frappe/desk/moduleview.py,Custom Reports,Laporan Kustom
DocType: Website Script,Website Script,Script Website
