apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,نوی {} رالیفونه د لاندې ایپسونو لپاره شتون لري
DocType: Data Migration Run,Pull Insert,ورننوځئ
DocType: Energy Point Rule,"Maximum points allowed after multiplying points with the multiplier value
(Note: For no limit leave this field empty or set 0)",د ضرب کونکي ارزښت سره د ضرب الاجل وروسته اعظمي نقطو ته اجازه ورکول (یادونه: د هیڅ حد لپاره دا ساحه خالي نه پریږدئ یا 0 ټاکل)
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Invalid Template,ناباوره ټیمپلیټ
apps/frappe/frappe/model/db_query.py,Illegal SQL Query,غیرقانوني SQL پوښتنه
apps/frappe/frappe/core/doctype/data_export/exporter.py,Mandatory:,اجباري:
DocType: Chat Message,Mentions,مغزونه
DocType: Chat Room,Chat Room,چیٹ روم
DocType: Chat Profile,Conversation Tones,د خبرو اترو ټون
DocType: Property Setter,New value to be set,نوی ارزښت جوړ شي
DocType: Notification,Days Before or After,ورځې مخکې او يا وروسته
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Select Document Types to set which User Permissions are used to limit access.,انتخاب سند ډولونه لري د کوم کارن حلال کارول کیږي لاس رسی محدود.
DocType: User Permission,User Permission,د کارن اجازه
apps/frappe/frappe/templates/includes/blog/blog.html,Blog,Blog
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,LDAP Not Installed,LDAP نه لګول
apps/frappe/frappe/core/doctype/data_import/data_import.js,Download with data,سره د معلوماتو دانلود
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,changed values for {0} {1},د {0} {1} لپاره بدل شوي ارزښتونه
DocType: Workflow State,hand-right,لاس-حق
DocType: Website Settings,Subdomain,ډومېن
DocType: S3 Backup Settings,Region,Region
apps/frappe/frappe/config/integrations.py,Settings for OAuth Provider,د OAuth Provider امستنې
apps/frappe/frappe/public/js/frappe/form/workflow.js,Current status,د اوسني وضعیت
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.js,Delete Data,معلومات حذف کړئ
DocType: Web Form,Allow Delete,اجازه ړنګول
DocType: Notification,Message Examples,پيغام مثالونه
DocType: Web Form,Login Required,ننوتل مطلوب
DocType: Email Account,Email Login ID,برېښناليک ننوتو
DocType: Email Account,Email Login ID,برېښناليک ننوتو
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html,Payment Cancelled,د پیسو ردشوي
,Addresses And Contacts,پتې او د اړيکو
apps/frappe/frappe/core/doctype/data_import/data_import.js,Please select document type first.,مهرباني وکړئ د سند ډول ډول غوره کړئ.
apps/frappe/frappe/core/doctype/error_log/error_log_list.js,Clear Error Logs,روښانه تېروتنه کندي
apps/frappe/frappe/core/doctype/user/user.js,Reset OTP Secret,د او ټي ټي ټي پټنځای بیاځل
DocType: Email Account,Notify if unreplied for (in mins),که unreplied خبر (په دقیقه)
apps/frappe/frappe/templates/emails/energy_points_summary.html,Points Given,ورکړل شوي ځایونه
apps/frappe/frappe/config/website.py,Categorize blog posts.,بلاګ ليکنې کتګوری.
DocType: Workflow State,Time,وخت
DocType: DocField,Attach,ضمیمه
apps/frappe/frappe/core/doctype/doctype/doctype.py,{{{0}}} is not a valid fieldname pattern. It should be {{field_name}}.,{{{0}}} نه یو باوري fieldname بیلګه ده. دا باید د {{field_name}}.
DocType: Custom Role,Permission Rules,د اجازې د اصول
DocType: Braintree Settings,Public Key,عامه کیلي
DocType: GSuite Settings,GSuite Settings,GSuite امستنې
DocType: Address,Links,دویب
DocType: Email Account,Uses the Email Address Name mentioned in this Account as the Sender's Name for all emails sent using this Account.,د دې حساب په کارولو سره لیږل شوي ټولو بریښنالیکونو لپاره د لیږونکي نوم په توګه پدې حساب کې ذکر شوي بریښنالیک پتې نوم کاروي.
DocType: Energy Point Rule,Field To Check,ساحه د چک کولو لپاره
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not update contact in Google Contacts {0}, error code {1}.",د ګوګل اړیکې - د ګوګل اړیکو {0} ، د خطا کوډ {1} کې اړیکه نشي تازه کولی.
apps/frappe/frappe/core/doctype/data_export/data_export.js,Please select the Document Type.,مهرباني وکړئ د سند ډول وټاکئ.
apps/frappe/frappe/model/base_document.py,Value missing for,ارزښت د ورک
apps/frappe/frappe/public/js/frappe/views/treeview.js,Add Child,Add د ماشومانو د
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Import Progress,پرمختګ واردول
DocType: Energy Point Rule,"If the condition is satisfied user will be rewarded with the points. eg. doc.status == 'Closed'
",که چیرې حالت مطمین وي کارونکي به د ټکو سره انعام ورکړل شي. د مثال په توګه doc.status == &#39;بند&#39;
apps/frappe/frappe/model/delete_doc.py,{0} {1}: Submitted Record cannot be deleted.,{0} د {1}: وسپارل دثبت ړنګ نه شي.
DocType: GSuite Templates,Template Name,کينډۍ نوم
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,new type of document,د سند د نوي ډول
DocType: Communication,Read,ادامه
DocType: Address,Chhattisgarh,چھټسګھ
DocType: Role Permission for Page and Report,Role Permission for Page and Report,د Page او راپور رول د اجازې د
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Align Value,سره برابر ارزښت
apps/frappe/frappe/www/update-password.html,Old Password,زوړ پټ نوم
DocType: S3 Backup Settings,us-east-1,us-ختیځ -1
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,Posts by {0},ليکنې له خوا د {0}
apps/frappe/frappe/core/doctype/report/report.js,"To format columns, give column labels in the query.",ته بڼه ستنې، په دپوښتنی کالم لیبلونه ورکړي.
DocType: Has Domain,Has Domain,لري ډومېن
DocType: User,Allowed In Mentions,په ذکرونو کې اجازه ورکړل شوي
apps/frappe/frappe/www/login.html,Don't have an account? Sign up,مونږ سره حساب نه لري؟ ګډون کول
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Cannot remove ID field,د ID ساحه نه لیرې کولی شي
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Amend if not Submittable,{0}: جوړ نشي دمکپاین راولی که Submittable نه
DocType: Address,Bihar,په بیهار
apps/frappe/frappe/desk/page/user_profile/user_profile_sidebar.html,User Settings,د کارن امستنې
DocType: Report,Reference Report,د سرچینې راپور
DocType: Activity Log,Link DocType,لینک DocType
apps/frappe/frappe/public/js/frappe/chat.js,You don't have any messages yet.,تاسو تراوسه هیڅ پیغام نه لرئ.
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Remove all customizations?,ټول خپلخوښی لرې؟
DocType: Website Slideshow,Slideshow Name,ننداريزکتل نوم
DocType: Address,Andhra Pradesh,اندرا پرادېش
apps/frappe/frappe/public/js/frappe/form/save.js,Cancelling,دپېژندکارتونوباطلول
DocType: DocType,Allow Rename,اجازه نوم بدلولی شی
DocType: Activity Log,Full Name,پوره نوم
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Duplicate Filter Name,د جعلي فلټر نوم
DocType: Chat Room User,Chat Room User,د چیٹ کوډ کارن
apps/frappe/frappe/model/workflow.py,Workflow State not set,د ورکشاپ حالت ندی ټاکل شوی
DocType: Google Calendar,Authorize Google Calendar Access,د ګوګل کیلنر لاسرسي اختیار کړئ
apps/frappe/frappe/www/404.html,The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,د مخ د تاسو لپاره په لټه کې دي ورک دی. دا کیدای شي، ځکه چې دا انتقال يا په تړنه يوه غلطي نه شته.
apps/frappe/frappe/www/404.html,Error Code: {0},د تېروتنې کوډ: {0}
DocType: Blog Post,"Description for listing page, in plain text, only a couple of lines. (max 140 characters)",په لست مخ، په ساده متن، يوازې د يو څو کرښو Description. (max 140 تورو)
DocType: Workflow,Allow Self Approval,د ځان تایید اجازه ورکړئ
DocType: Event,Event Category,د پېښې کتګورۍ
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,John Doe,جان دو
DocType: DocType,Name Case,نوم Case
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with everyone,د شریکې سره هر
apps/frappe/frappe/model/base_document.py,Data missing in table,په جدول کې د معلوماتو د ورک
DocType: Web Form,Success URL,د برياليتوب په حافظی
DocType: Email Account,Append To,د پايملون
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Number of DB backups cannot be less than 1,د DB بیک اپ شمیره د 1 څخه کم نه وي
DocType: Workflow Document State,Only Allow Edit For,يوازې اجازه سمول د
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Backing up to Google Drive.,ګوګل ډرایو ته بیک اپ ورکول.
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Mandatory field: {0},اجباري ډګر: {0}
apps/frappe/frappe/templates/includes/comments/comments.html,Your Name,ستاسو نوم
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Connection Success,د پیوستون بریالیتوب
DocType: DocType,InnoDB,InnoDB
DocType: DocType,Default Sort Field,د ډیفالټ ترتیب کولو ډګر
DocType: File,Is Folder,ده پوښی
DocType: Document Follow,DocType,DocType
DocType: Website Theme,Theme JSON,موضوع JSON
DocType: User,Mute Sounds,ګونګ غږونه
DocType: Top Bar Item,Top Bar Item,غوره مدافع وکیالنو د قالب
apps/frappe/frappe/utils/csvutils.py,"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.",د نامعلومې دوتنې د کوډييزونه لپاره. کوښښ UTF-8، کړکۍ-1250، کړکۍ-1252.
apps/frappe/frappe/printing/doctype/print_style/print_style.py,Standard Print Style cannot be changed. Please duplicate to edit.,معياري چاپ بڼه نشي بدلیدای. لطفا د تدوین کولو لپاره نقل ورکړئ.
DocType: Website Settings,Robots.txt,Robots.txt
DocType: LDAP Settings,LDAP Last Name Field,د LDAP آخري نوم ساحه
DocType: S3 Backup Settings,eu-central-1,eu-مرکزي -1
apps/frappe/frappe/core/doctype/user/user.py,Sorry! Sharing with Website User is prohibited.,اوبخښه! سره وېب پاڼه د کارن د شریکولو منع دی.
apps/frappe/frappe/public/js/frappe/roles_editor.js,Add all roles,ټول رولونه ورزیات کړئ
apps/frappe/frappe/templates/includes/contact.js,"Please enter both your email and message so that we \
				can get back to you. Thanks!",لطفا د دواړو خپل ایمیل او پیغام ته ننوځي نو چې موږ \ بېرته تاسو یې تر لاسه کولای شي. مننه!
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")",د عادي سایټ بیان ، مثال: په (حالت کې &quot;تړل شوی ،&quot; منسوخ شوی))
apps/frappe/frappe/email/smtp.py,Could not connect to outgoing email server,کیدای شي د تېرې ایمیل سرور سره نه پيوست
DocType: Blog Post,Rich Text,بډایه متن
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Thank you for your interest in subscribing to our updates,په خپلو تازه ګډون ستاسو د ګټو لپاره مننه
DocType: Braintree Settings,Payment Gateway Name,د تادیاتو دروازې نوم
DocType: Workflow State,resize-full,ورواړوو-بشپړ
DocType: Workflow State,off,پړاو
apps/frappe/frappe/public/js/frappe/ui/capture.js,Retake,ترلاسه کول
apps/frappe/frappe/desk/query_report.py,Report {0} is disabled,راپور {0} معلول دی
DocType: Access Log,Core,د اصلي
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Set Permissions,ټولګې حلال
DocType: DocField,Set non-standard precision for a Float or Currency field,ټاکل شوی چې لرګې یا د پیسو د ساحوي غیر معیاري دقت
DocType: Email Account,Ignore attachments over this size,سترګې پټې کړه په دې اندازه attachments
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Move To,ته خوځون
DocType: Address,Preferred Billing Address,اولګښت غوره پته
apps/frappe/frappe/database/database.py,Too many writes in one request. Please send smaller requests,په یوه غوښتنه ډېر زيات ليکي. لطفا کوچني غوښتنې واستوئ
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive has been configured.,د ګوګل ډرایو ترتیب شوی.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Document Type {0} has been repeated.,د لاسوند ډول {0} تکرار شوی دی.
apps/frappe/frappe/core/doctype/version/version_view.html,Values Changed,ارزښتونه بدله
DocType: Workflow State,arrow-up,غشی-up
DocType: Dynamic Link,Link Document Type,د لینک سند ډول
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.",د آٹو تکرار تنظیم کولو لپاره ، له {0} څخه &quot;د ځان تکرار اجازه ورکړئ&quot; وړ کړئ.
DocType: OAuth Bearer Token,Expires In,ته رسیږي په
DocType: DocField,Allow on Submit,اجازه پر سپارل
DocType: DocField,HTML,HTML
DocType: Error Snapshot,Exception Type,استثنا ډول
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Pick Columns,یورتان مواده
DocType: Web Page,Add code as &lt;script&gt;,په توګه &lt;سکرېپټ&gt; کوډ
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Clear User Permissions,د کاروونکي جوازونه پاک کړئ
DocType: Webhook,Headers,سرلیکونه
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Upcoming Events,راتلونکې پېښې
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.js,Please enter values for App Access Key and App Secret Key,لورينه وکړئ د ددفتروسایل لاسرسی لپاره عمده او ددفتروسایل پټې او مهمو ارزښتونو ته ننوځي
DocType: Web Form,Accept Payment,قطعا د منلو ته
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select list item,د لیست توکی غوره کړئ
apps/frappe/frappe/config/core.py,A log of request errors,د غوښتنې غلطيو يادښت
DocType: Report,Letter Head,لیک مشر
DocType: DocType,Quick Entry,د چټک انفاذ
DocType: Web Form,Button Label,تڼی په نښه د
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} items selected,{0} په پېژندتورو ټاکل
apps/frappe/frappe/email/doctype/email_queue/email_queue_list.js,Suspend Sending,لېږل وځنډول
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,User Permissions created sucessfully,د کاروونکي جوازونه په بریالیتوب سره رامینځته شوي
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Fetching default Global Search documents.,د ګ defaultي ګو defaultې اصلي سندونه راوړل.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Drag elements from the sidebar to add. Drag them back to trash.,د پټې څخه راکښن عناصرو ته اضافه کړي. هغوي بيرته د کثافاتو راکښ.
DocType: Workflow State,resize-small,ورواړوو-وړو
DocType: Address,Postal Code,د ډاګ کوډ
apps/frappe/frappe/core/doctype/communication/communication.js,Relink Communication,Relink مخابراتو
DocType: Translation,Contributed,مرسته وشوه
apps/frappe/frappe/config/customization.py,Form Customization,ب Customه غوره کول
apps/frappe/frappe/www/third_party_apps.html,No Active Sessions,هیڅ فعاله ناسته
DocType: Web Form,Route to Success Link,بریالیتوب ته لار
DocType: Top Bar Item,Right,حق
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,No Upcoming Events,راتلونکي پیښې نه
DocType: User,User Type,کارن ډول
DocType: Prepared Report,Ref Report DocType,د راپور راپور ډاټا ډول
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click table to edit,جدول د سمون لپاره ټک
DocType: GCalendar Settings,Client ID,د مراجع د تذکرو
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This report was generated {0}.,دا راپور {0} چمتو شوی و.
DocType: Async Task,Reference Doc,ماخذ Doc
DocType: Property Setter,Property,د ملکیت
DocType: Email Account,Yandex.Mail,Yandex.Mail
DocType: Dashboard Chart,Chart Name,د چارت نوم
DocType: Dashboard Chart,Chart Type,د چارټ ډول
DocType: DocType,Auto Name,د موټرونو نوم
apps/frappe/frappe/utils/password_strength.py,Avoid sequences like abc or 6543 as they are easy to guess,لکه ABC يا 6543 سلسلو کې ډډه وشي ځکه چې دوی په اسانه فکر
apps/frappe/frappe/public/js/frappe/request.js,Please try again,لطفا بیا هڅه وکړې
apps/frappe/frappe/core/doctype/file/file.py,URL must start with 'http://' or 'https://',URL باید د &#39;http: //&#39; یا &#39;https: //&#39; سره پیل شي
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 3,انتخاب 3
DocType: Communication,uid,uid
DocType: Workflow State,Edit,سمول
DocType: Website Settings,Chat Operators,چیٹ چلونکي
DocType: S3 Backup Settings,ca-central-1,ca-مرکزي -1
DocType: Contact Us Settings,Pincode,Pincode
apps/frappe/frappe/core/doctype/data_import/importer.py,Please make sure that there are no empty columns in the file.,لطفا باوري کړه چې په دوتنه تش ستنې نه دي.
apps/frappe/frappe/config/settings.py,Tracks milestones on the lifecycle of a document if it undergoes multiple stages.,د سند په ژوندی سلهاو کې تعقیبوي که چیرې دا ډیری مرحلې تیریږي.
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Renamed files and replaced code in controllers, please check!",نومول شوي فایلونه او په کنټرولرونو کې ځای په ځای شوي کوډونه ، مهرباني وکړئ چیک کړئ!
apps/frappe/frappe/utils/oauth.py,Please ensure that your profile has an email address,لطفا باوري کړي چې ستاسو د عکس وښاياست لري يو بريښناليک پته
apps/frappe/frappe/public/js/frappe/model/create_new.js,You have unsaved changes in this form. Please save before you continue.,تاسو په دې فورم unsaved بدلونونه لري. لطفا د ژغورلو مخکې تاسو ته دوام ورکړي.
DocType: Address,Telangana,Telangana
apps/frappe/frappe/core/doctype/doctype/doctype.py,Default for {0} must be an option,د {0} باید یو انتخاب وي Default
DocType: Tag Doc Category,Tag Doc Category,Tag Doc کټه ګورۍ
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Report with more than 10 columns looks better in Landscape mode.,له 10 څخه زیاتو کالمونو سره راپور د لید لید حالت کې ښه ښکاري.
apps/frappe/frappe/database/database.py,Invalid field name: {0},د ساحې ناباوره نوم: {0}
DocType: Milestone,Milestone,مایل
DocType: User,User Image,کارن د انځور
apps/frappe/frappe/core/doctype/doctype/doctype.js,Go to {0},{0} ته لاړشئ
apps/frappe/frappe/email/queue.py,Emails are muted,برېښناليک دي سلبول
apps/frappe/frappe/config/integrations.py,Google Services,ګوګل خدمتونه
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Ctrl + Up,Ctrl + Up
apps/frappe/frappe/utils/data.py,1 weeks ago,1 اوونۍ دمخه
DocType: Communication,Error,تېروتنه
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Please setup a message first,مهرباني وکړئ لومړی پیغام ولیکئ
DocType: Auto Repeat,End Date,د پای نیټه
DocType: Data Import,Ignore encoding errors,د کوډ کولو تېروتنه وڅېړئ
DocType: Chat Profile,Notifications,نوښتونه
DocType: DocField,Column Break,کالم وقفه
DocType: Assignment Rule Day,Thursday,پنجشنبه
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,You do not have enough review points,تاسو د بیاکتنې کافي اندازه نښې نلرئ
apps/frappe/frappe/utils/response.py,You don't have permission to access this file,تاسې د دې دوتنې لاسرسی اجازه نه لرۍ
apps/frappe/frappe/core/doctype/user/user.js,Save API Secret: ,د API راز خوندي کړئ:
apps/frappe/frappe/model/document.py,Cannot link cancelled document: {0},لغوه سند سره تړنې لري نشي: {0}
apps/frappe/frappe/core/doctype/report/report.py,Cannot edit a standard report. Please duplicate and create a new report,يو معياري راپور د سمولو لپاره نه شي. لطفا د دوه او یو نوی راپور جوړ کړي
apps/frappe/frappe/contacts/doctype/address/address.py,"Company is mandatory, as it is your company address",د شرکت د اجباری دی، ځکه چې دا له خپل شرکت پته
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,"For example: If you want to include the document ID, use {0}",د مثال په توګه: که تاسو غواړی چې شامل سند تذکرو، د {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Table Columns for {0},د انتخاب جدول یورتان {0}
DocType: Custom Field,Options Help,غوراوي مرسته
DocType: Footer Item,Group Label,ګروپ نښه د
DocType: Kanban Board,Kanban Board,Kanban بورډ
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,د ګوګل اړیکې تنظیم شوي.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,1 ریکارډ به صادر شي
DocType: DocField,Report Hide,راپور پټول
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},د ونو محتویات لپاره نه {0}
DocType: DocType,Restrict To Domain,د ډومېن اړه اندیښمن دي
DocType: Domain,Domain,Domain
DocType: Custom Field,Label Help,نښه د مرسته
DocType: Workflow State,star-empty,ستوري-تش
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,نیټی دي، زياتره اسانه فکر.
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,بل د کړنو
apps/frappe/frappe/email/doctype/notification/notification.py,"Cannot edit Standard Notification. To edit, please disable this and duplicate it",معياري خبرتیا تاییدولی نشی. د سمون لپاره، مهرباني وکړئ دا غیر فعال کړئ او دا یې نقل کړئ
apps/frappe/frappe/templates/includes/login/login.js,Verification code email not sent. Please contact Administrator.,د تایید کوډ بریښنالیک نه لیږل شوی. مهرباني وکړئ له مدیر سره اړیکه ونیسئ.
DocType: Workflow State,ok,ښه
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,دغه ارزښتونه به په معاملو په اتوماتيک ډول تازه شي او به هم ګټور ته په دې اړه د کارونکي پر معاملو پکې دغو ارزښتونو پرېښلې محدود وي.
apps/frappe/frappe/twofactor.py,Verfication Code,د بریښنالیک کوډ
DocType: Webhook,Webhook Request,د ویبښک غوښتنه
apps/frappe/frappe/model/rename_doc.py,** Failed: {0} to {1}: {2},** ناکام شو: {0} د {1}: {2}
DocType: Data Migration Mapping,Mapping Type,د نقشه ډول
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select Mandatory,اجباري وټاکئ
apps/frappe/frappe/public/js/frappe/ui/upload.html,Browse,څريدل د ښارونو له
apps/frappe/frappe/utils/password_strength.py,"No need for symbols, digits, or uppercase letters.",د سمبولونو، ګڼې، او يا لوېتوري لیکونه اړتيا نشته.
DocType: DocField,Currency,د اسعارو
DocType: Async Task,Running,منډه
DocType: DocType,Track Views,د کتلو لیدونه
apps/frappe/frappe/core/doctype/user/user.js,Reset Password,د بیرته پاسورډ
DocType: Workflow State,hand-left,لاس پاتې
DocType: Data Import,If you are updating/overwriting already created records.,که تاسو تازه یا اضافه کول یاست نو بیا د مخه جوړ شوي ریکارډونه.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Is Global,ګلوبل دی
DocType: Email Account,Use SSL,ایس ایس استعمال
DocType: Workflow State,play-circle,play-کړۍ
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document could not be correctly assigned,سند په سمه توګه نه دی ټاکل شوی
apps/frappe/frappe/public/js/frappe/form/layout.js,"Invalid ""depends_on"" expression",غلط &quot;depends_on&quot; بیان
DocType: Communication,Keeps track of all communications,د ټولو مخابراتو ساتنه کوي
apps/frappe/frappe/public/js/frappe/chat.js,Group Name,د ډلې نوم
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Print Format to Edit,چاپ شکل وټاکئ سمول
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Shadows,سیوري فعال کړئ
DocType: Address,Shipping,لېږدول
DocType: Workflow State,circle-arrow-down,دایره-غشی ښکته
apps/frappe/frappe/config/desk.py,Private and public Notes.,د خصوصي او عامه یاداښتونه.
DocType: DocField,Datetime,نیټه او وخت
apps/frappe/frappe/templates/includes/login/login.js,Not a valid user,نه یو باوري کارونکي
apps/frappe/frappe/templates/includes/comments/comments.html,Please enter a valid email address.,لطفا یو د اعتبار وړ ایمیل ادرس ولیکۍ.
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Last refreshed,وروستی تازه شوی
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For Document Type,د لاسوند ډول لپاره
DocType: Workflow State,arrow-right,غشی-حق
DocType: Workflow State,Workflow state represents the current state of a document.,ننګولې دي د دولت د يو سند د روان حالت استازيتوب کوي.
DocType: Letter Head,Letter Head Based On,د لیک پر بنسټ
apps/frappe/frappe/utils/oauth.py,Token is missing,د نښې ورک دی
apps/frappe/frappe/www/update-password.html,Set Password,شفر ورکړه
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records.,په بریالیتوب سره {0} ریکارډونه وارد شول.
apps/frappe/frappe/public/js/frappe/utils/utils.js,Note: Changing the Page Name will break previous URL to this page.,نوټ: د پاڼې نوم بدلول به د دې مخ د تېر په حافظی مات کړي.
apps/frappe/frappe/utils/file_manager.py,Removed {0},لرې {0}
DocType: SMS Settings,SMS Settings,SMS امستنې
DocType: Company History,Highlight,سرټکي
DocType: Dashboard Chart,Sum,سم
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,via Data Import,د ډاټا واردولو له لارې
DocType: OAuth Provider Settings,Force,ځواک
apps/frappe/frappe/core/page/dashboard/dashboard.js,Last synced {0},وروستی ځل سنجول شوی {0}
DocType: DocField,Fold,قات
apps/frappe/frappe/printing/doctype/print_format/print_format.py,Standard Print Format cannot be updated,معياري چاپ شکل نه تازه شي
DocType: System Settings,In Days,په ورځو کې
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Miss,ملکه
apps/frappe/frappe/public/js/frappe/model/model.js,Please specify,څرګند یي کړي
DocType: Comment,Bot,Bot
DocType: Help Article,Help Article,مرسته ماده
DocType: Page,Page Name,Page نوم
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not locate locate - {0},ګوګل ډرایو - نشو موندل کیدی - {0}
DocType: S3 Backup Settings,ap-south-1,ap-جنوبي -1
apps/frappe/frappe/core/doctype/file/file.js,Unzip,Unzip
apps/frappe/frappe/model/document.py,Incorrect value in row {0}: {1} must be {2} {3},په قطار ناسم ارزښت {0}: {1} باید {2} {3}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Submitted Document cannot be converted back to draft. Transition row {0},ته وسپارل سند نه شي بېرته بدل قانون مسوده. د لیږد د قطار {0}
DocType: Assignment Rule,Assignment Days,د ګمارنې ورځې
apps/frappe/frappe/desk/reportview.py,Deleting {0},ړنګول {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Select an existing format to edit or start a new format.,د شته format ته د سمولو او یا یوه نوې بڼه پيل وټاکئ.
DocType: System Settings,Bypass restricted IP Address check If Two Factor Auth Enabled,د محدود IP پتې چیک چیک کړئ که چیرې د دوه فکتور لیکوال فعال شي
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Created Custom Field {0} in {1},ايجاد ګمرک ساحوي {0} د {1}
DocType: System Settings,Time Zone,د وخت زون
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Special Characters are not allowed,ځانګړي خویونه اجازه نه دي
DocType: Comment,Relinked,Relinked
DocType: Print Settings,Compact Item Print,د تړون د قالب چاپ
DocType: Email Account,uidnext,uidnext
DocType: User,Redirect URL,Redirect URL
DocType: SMS Settings,Enter url parameter for receiver nos,د ترلاسه وځيري url عوامل وليکئ
DocType: Chat Profile,Online,په آنلاین توګه
DocType: Email Account,Always use Account's Name as Sender's Name,د حساب نوم د لیږونکي نوم په توګه تل کاروئ
apps/frappe/frappe/email/doctype/email_queue/email_queue.py,Only Administrator can delete Email Queue,یوازې د اداره کولای شي ليک د کتار ړنګول
apps/frappe/frappe/contacts/doctype/address_template/address_template.py,Setting this Address Template as default as there is no other default,د خوښو دې پته په توګه default کينډۍ ځکه هلته د ده د نورو default نه
DocType: Workflow State,Home,کور
DocType: OAuth Provider Settings,Auto,د موټرونو
