apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Na voljo so nova izdaja {{} za naslednje programe
DocType: S3 Backup Settings,eu-central-1,eu-centralna-1
apps/frappe/frappe/core/doctype/user/user.py,Sorry! Sharing with Website User is prohibited.,Žal nam je! Deljenje z Website Uporabnik je prepovedano.
apps/frappe/frappe/public/js/frappe/roles_editor.js,Add all roles,Dodaj vse vloge
apps/frappe/frappe/templates/includes/contact.js,"Please enter both your email and message so that we \
				can get back to you. Thanks!","Prosimo, vnesite tako svoj e-poštni in sporočilo, tako da bomo \ lahko dobili nazaj. Hvala!"
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")","Preprosta ekspresija Python, Primer: Status v (&quot;Zaprto&quot;, &quot;Preklicano&quot;)"
apps/frappe/frappe/email/smtp.py,Could not connect to outgoing email server,Ne morem se povezati na odhodno e-poštnim strežnikom
DocType: Blog Post,Rich Text,Rich Text
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Thank you for your interest in subscribing to our updates,Zahvaljujemo se vam za vaše zanimanje za prijavo na naših posodobitve
DocType: Braintree Settings,Payment Gateway Name,Ime plačilnega prehoda
DocType: Workflow State,resize-full,spremenite velikost-polno
DocType: Workflow State,off,off
apps/frappe/frappe/public/js/frappe/ui/capture.js,Retake,Zopet
apps/frappe/frappe/desk/query_report.py,Report {0} is disabled,Poročilo {0} je onemogočeno
DocType: Access Log,Core,Jedro
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Set Permissions,Set Dovoljenja
DocType: DocField,Set non-standard precision for a Float or Currency field,Nastavite nestandardni natančnost za Float ali valuta področju
DocType: Email Account,Ignore attachments over this size,Prezri priponke preko te velikosti
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Move To,Premakni v
DocType: Address,Preferred Billing Address,Želeni plačevanja Naslov
apps/frappe/frappe/database/database.py,Too many writes in one request. Please send smaller requests,"Preveč piše v enem naročilu. Prosim, pošljite manjše zahteve"
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive has been configured.,Google Drive je konfiguriran.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Document Type {0} has been repeated.,Vrsta dokumenta {0} se je ponovila.
apps/frappe/frappe/core/doctype/version/version_view.html,Values Changed,vrednosti Spremenjeno
DocType: Workflow State,arrow-up,arrow-up
DocType: Dynamic Link,Link Document Type,Vrsta dokumenta povezave
apps/frappe/frappe/core/doctype/data_import/importer_new.py,There should be atleast one row for {0} table,Za tabelo {0} mora biti vsaj ena vrstica
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.","Če želite konfigurirati samodejno ponovitev, omogočite &quot;Dovoli samodejno ponovitev&quot; od {0}."
DocType: OAuth Bearer Token,Expires In,poteče v
DocType: DocField,Allow on Submit,Dovoli na Submit
DocType: DocField,HTML,HTML
DocType: Error Snapshot,Exception Type,Izjema Type
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Pick Columns,Pick stolpce
DocType: Web Page,Add code as &lt;script&gt;,Dodaj oznako kot &lt;script&gt;
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Clear User Permissions,Počistite uporabniška dovoljenja
DocType: Webhook,Headers,Glave
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Upcoming Events,Prihajajoči dogodki
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.js,Please enter values for App Access Key and App Secret Key,Vnesite vrednosti za App tipka za dostop in App Secret Key
DocType: Web Form,Accept Payment,Sprejmi plačilo
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select list item,Izberite element seznama
apps/frappe/frappe/config/core.py,A log of request errors,Dnevnik zahtevo napak
DocType: Report,Letter Head,Glava pisma
DocType: DocType,Quick Entry,Quick Entry
DocType: Web Form,Button Label,Button Label
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} items selected,{0} postavk izbranih
apps/frappe/frappe/email/doctype/email_queue/email_queue_list.js,Suspend Sending,začasno ustavi Pošiljanje
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,User Permissions created sucessfully,Uporabniška dovoljenja so bila ustvarjena uspešno
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Fetching default Global Search documents.,Pridobivanje privzetih dokumentov globalnega iskanja.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Drag elements from the sidebar to add. Drag them back to trash.,Povlecite elemente iz sidebar dodati. Jih povlecite nazaj v smeti.
DocType: Workflow State,resize-small,resize-small
DocType: Address,Postal Code,Poštna številka
apps/frappe/frappe/core/doctype/communication/communication.js,Relink Communication,povezali Sporočilo
DocType: Translation,Contributed,Prispeval
apps/frappe/frappe/config/customization.py,Form Customization,Prilagoditev obrazca
apps/frappe/frappe/www/third_party_apps.html,No Active Sessions,Ni aktivnih sej
DocType: Web Form,Route to Success Link,Povezava poti do uspeha
DocType: Top Bar Item,Right,Prav
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,No Upcoming Events,Ni prihajajočih dogodkov
DocType: User,User Type,Uporabnik Type
DocType: Prepared Report,Ref Report DocType,Poročilo o povratnem sporočilu DocType
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click table to edit,Kliknite tabelo za urejanje
DocType: GCalendar Settings,Client ID,ID stranke
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This report was generated {0}.,To poročilo je bilo ustvarjeno {0}.
DocType: Async Task,Reference Doc,Referenčna Doc
DocType: Property Setter,Property,Nepremičnine
DocType: Email Account,Yandex.Mail,Yandex.Mail
DocType: Dashboard Chart,Chart Name,Ime grafikona
DocType: Dashboard Chart,Chart Type,Vrsta grafikona
DocType: DocType,Auto Name,Auto Name
apps/frappe/frappe/utils/password_strength.py,Avoid sequences like abc or 6543 as they are easy to guess,"Izogibajte se zaporedij kot abc ali 6543, ker so enostavno uganiti"
apps/frappe/frappe/public/js/frappe/request.js,Please try again,Prosim poskusite ponovno
apps/frappe/frappe/core/doctype/file/file.py,URL must start with 'http://' or 'https://',URL se mora začeti z „http: //“ ali „https: //“
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 3,Možnost 3
DocType: Communication,uid,uid
DocType: Workflow State,Edit,Uredi
DocType: Website Settings,Chat Operators,Klepetalnice
DocType: S3 Backup Settings,ca-central-1,ca-centralna-1
DocType: Contact Us Settings,Pincode,Kodi PIN
apps/frappe/frappe/core/doctype/data_import/importer.py,Please make sure that there are no empty columns in the file.,"Prosimo, poskrbite, da ne obstajajo prazne stolpce v datoteki."
apps/frappe/frappe/config/settings.py,Tracks milestones on the lifecycle of a document if it undergoes multiple stages.,"Spremlja mejnike v življenjskem ciklu dokumenta, če je v več fazah."
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Renamed files and replaced code in controllers, please check!","Preimenovane datoteke in zamenjana koda v regulatorjih, prosim preverite!"
apps/frappe/frappe/utils/oauth.py,Please ensure that your profile has an email address,"Poskrbite, da ima vaš profil e-poštni naslov"
apps/frappe/frappe/public/js/frappe/model/create_new.js,You have unsaved changes in this form. Please save before you continue.,"Imate neshranjene spremembe v tem dokumentu. Prosimo, shranite, preden nadaljujete."
DocType: Address,Telangana,Telangana
apps/frappe/frappe/core/doctype/doctype/doctype.py,Default for {0} must be an option,Privzeto za {0} mora biti možnost
DocType: Tag Doc Category,Tag Doc Category,Tag Doc Kategorija
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Report with more than 10 columns looks better in Landscape mode.,Poročilo z več kot 10 stolpci je v načinu Landscape videti bolje.
apps/frappe/frappe/database/database.py,Invalid field name: {0},Neveljavno ime polja: {0}
DocType: Milestone,Milestone,Mejnik
DocType: User,User Image,Uporabnik slike
apps/frappe/frappe/core/doctype/doctype/doctype.js,Go to {0},Pojdite na {0}
apps/frappe/frappe/email/queue.py,Emails are muted,E-pošta utišani
apps/frappe/frappe/config/integrations.py,Google Services,Googlove storitve
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Ctrl + Up,Ctrl + Gor
apps/frappe/frappe/utils/data.py,1 weeks ago,pred 1 tednom
DocType: Communication,Error,Napaka
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Please setup a message first,Najprej nastavite sporočilo
DocType: Auto Repeat,End Date,Končni datum
DocType: Data Import,Ignore encoding errors,Prezrite napake kodiranja
DocType: Chat Profile,Notifications,Obvestila
DocType: DocField,Column Break,Stolpec Break
DocType: Assignment Rule Day,Thursday,Četrtek
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,You do not have enough review points,Nimate dovolj preglednih točk
apps/frappe/frappe/utils/response.py,You don't have permission to access this file,Nimate dovoljenja za dostop do te datoteke
apps/frappe/frappe/core/doctype/user/user.js,Save API Secret: ,Shrani API Secret:
apps/frappe/frappe/model/document.py,Cannot link cancelled document: {0},Ne more povezati preklicano dokument: {0}
apps/frappe/frappe/core/doctype/report/report.py,Cannot edit a standard report. Please duplicate and create a new report,ne more urejati standardno poročilo. Prosimo podvajati in ustvariti novo poročilo
apps/frappe/frappe/contacts/doctype/address/address.py,"Company is mandatory, as it is your company address","Podjetje je obvezna, saj je vaše podjetje naslov"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,"For example: If you want to include the document ID, use {0}","Na primer: Če želite vključiti ID dokumenta, uporabite {0}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Table Columns for {0},Izberite stolpcev za {0}
DocType: Custom Field,Options Help,Možnosti Pomoč
DocType: Footer Item,Group Label,Oznaka skupine
DocType: Kanban Board,Kanban Board,Kanban svet
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,Google Stiki so konfigurirani.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,Izvozi se 1 zapis
DocType: DocField,Report Hide,Poročilo Skrij
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},Drevesni pogled ni na voljo za {0}
DocType: DocType,Restrict To Domain,Omeji Za domeno
DocType: Domain,Domain,Domena
DocType: Custom Field,Label Help,Label Pomoč
DocType: Workflow State,star-empty,zvezda-prazna
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,Datumi pogosto težko uganiti.
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Google Stiki - Stikov iz Google Stikov ni bilo mogoče sinhronizirati {0}, koda napake {1}."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,Naslednji ukrepi
apps/frappe/frappe/email/doctype/notification/notification.py,"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Standardnega obvestila ni mogoče urejati. Če želite urediti, onemogočite to in jo podvojite"
apps/frappe/frappe/templates/includes/login/login.js,Verification code email not sent. Please contact Administrator.,E-poštno sporočilo s potrditveno kodo ni bilo poslano. Obrnite se na skrbnika.
DocType: Workflow State,ok,v redu
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,"Te vrednosti se bo samodejno posodobi v transakcijah in tudi bo koristno, da omejijo dovoljenja za tega uporabnika na transakcije, ki vsebujejo te vrednote."
apps/frappe/frappe/twofactor.py,Verfication Code,Koda za preverjanje
DocType: Webhook,Webhook Request,Zahteva spletnega kitaro
apps/frappe/frappe/model/rename_doc.py,** Failed: {0} to {1}: {2},** Ni uspelo: {0} do {1}: {2}
DocType: Data Migration Mapping,Mapping Type,Vrsta mapiranja
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select Mandatory,Izberite Obvezno
apps/frappe/frappe/public/js/frappe/ui/upload.html,Browse,Brskanje
apps/frappe/frappe/utils/password_strength.py,"No need for symbols, digits, or uppercase letters.","Ni potrebe za simbolov, številk ali velikimi črkami."
DocType: DocField,Currency,Valuta
DocType: Async Task,Running,Tek
DocType: DocType,Track Views,Sledi ogledom
apps/frappe/frappe/core/doctype/user/user.js,Reset Password,Ponastavitev gesla
DocType: Workflow State,hand-left,ročno levo
DocType: Data Import,If you are updating/overwriting already created records.,Če posodabljate / prepisujete že ustvarjene zapise.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Is Global,Je globalno
DocType: Email Account,Use SSL,Uporabi SSL
DocType: Workflow State,play-circle,play-krog
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document could not be correctly assigned,Dokumenta ni bilo mogoče pravilno dodeliti
apps/frappe/frappe/public/js/frappe/form/layout.js,"Invalid ""depends_on"" expression",Neveljaven izraz &quot;depends_on&quot; je neveljaven
DocType: Communication,Keeps track of all communications,Spremlja vse komunikacije
apps/frappe/frappe/public/js/frappe/chat.js,Group Name,Ime skupine
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Print Format to Edit,Izberite Print Format Uredi
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Shadows,Omogoči sence
DocType: Address,Shipping,Dostava
DocType: Workflow State,circle-arrow-down,Krog-arrow-down
apps/frappe/frappe/config/desk.py,Private and public Notes.,Zasebni in javni opombe.
DocType: DocField,Datetime,Datum in čas
apps/frappe/frappe/templates/includes/login/login.js,Not a valid user,Ni veljaven uporabnik
apps/frappe/frappe/templates/includes/comments/comments.html,Please enter a valid email address.,Vnesite veljaven elektronski naslov.
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Last refreshed,Nazadnje osveženo
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For Document Type,Za vrsto dokumenta
DocType: Workflow State,arrow-right,arrow-desno
DocType: Workflow State,Workflow state represents the current state of a document.,Workflow stanje predstavlja trenutno stanje dokumenta.
DocType: Letter Head,Letter Head Based On,Pismo na podlagi
apps/frappe/frappe/utils/oauth.py,Token is missing,Žeton manjka
apps/frappe/frappe/www/update-password.html,Set Password,Nastavi geslo
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records.,{0} zapisov uspešno uvoženih.
apps/frappe/frappe/public/js/frappe/utils/utils.js,Note: Changing the Page Name will break previous URL to this page.,Opomba: Sprememba imena stran bo prekinil prejšnji naslov na tej strani.
apps/frappe/frappe/utils/file_manager.py,Removed {0},Odstranjeno {0}
DocType: SMS Settings,SMS Settings,Nastavitve SMS
DocType: Company History,Highlight,Označi
DocType: Dashboard Chart,Sum,Vsota
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,via Data Import,prek uvoza podatkov
DocType: OAuth Provider Settings,Force,Force
apps/frappe/frappe/core/page/dashboard/dashboard.js,Last synced {0},Nazadnje sinhronizirano {0}
DocType: DocField,Fold,Zložite
apps/frappe/frappe/printing/doctype/print_format/print_format.py,Standard Print Format cannot be updated,Standardni tisk Format ni mogoče posodobiti
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} of type {2} cannot be mandatory,{0}: Polje {1} vrste {2} ne more biti obvezno
DocType: System Settings,In Days,V dneh
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Miss,Zgrešiti
apps/frappe/frappe/public/js/frappe/model/model.js,Please specify,"Prosimo, navedite"
DocType: Comment,Bot,Bot
DocType: Help Article,Help Article,Članek za pomoč
DocType: Page,Page Name,Page Name
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Also adding the dependent currency field {0},Dodajanje tudi odvisne valute {0}
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not locate locate - {0},Google Drive - lokacije ni mogoče najti - {0}
DocType: S3 Backup Settings,ap-south-1,ap-jug-1
apps/frappe/frappe/core/doctype/file/file.js,Unzip,Razširite
apps/frappe/frappe/model/document.py,Incorrect value in row {0}: {1} must be {2} {3},Napačna vrednost v vrstici {0}: {1} mora biti {2} {3}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Submitted Document cannot be converted back to draft. Transition row {0},Predložena listina ni mogoče pretvoriti nazaj v osnutek. Prehod vrstica {0}
DocType: Assignment Rule,Assignment Days,Dnevi dodelitve
apps/frappe/frappe/desk/reportview.py,Deleting {0},Brisanje {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Select an existing format to edit or start a new format.,Izberite obstoječo obliko urejanja ali začeti novo obliko.
DocType: System Settings,Bypass restricted IP Address check If Two Factor Auth Enabled,Bypass omejeno preverjanje IP naslova Če sta dve faktorji omogočeni
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Created Custom Field {0} in {1},Created meri Polje {0} v {1}
DocType: System Settings,Time Zone,Časovni pas
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Special Characters are not allowed,Posebni znaki niso dovoljeni
DocType: Comment,Relinked,ponovno povezani
DocType: Print Settings,Compact Item Print,Compact Točka Print
DocType: Email Account,uidnext,uidnext
DocType: User,Redirect URL,Preusmeritev URL
DocType: SMS Settings,Enter url parameter for receiver nos,Vnesite url parameter za sprejemnik nos
DocType: Chat Profile,Online,Na zalogi
DocType: Email Account,Always use Account's Name as Sender's Name,Vedno uporabite ime računa kot pošiljateljevo ime
apps/frappe/frappe/email/doctype/email_queue/email_queue.py,Only Administrator can delete Email Queue,Samo skrbnik lahko izbrišete e-čakalno vrsto
apps/frappe/frappe/contacts/doctype/address_template/address_template.py,Setting this Address Template as default as there is no other default,Nastavitev ta naslov predlogo kot privzeto saj ni druge privzeto
DocType: Workflow State,Home,Domov
DocType: OAuth Provider Settings,Auto,Auto
DocType: System Settings,User can login using Email id or User Name,Uporabnik se lahko prijavite z uporabo e-poštnega naslova ali uporabniškega imena
DocType: Workflow State,question-sign,Vprašanje-znak
apps/frappe/frappe/model/base_document.py,{0} is disabled,{0} je onemogočen
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Field ""route"" is mandatory for Web Views",Polje »pot« je obvezno za spletne oglede
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Insert Column Before {0},Vstavi stolpec pred {0}
DocType: Energy Point Rule,The user from this field will be rewarded points,Uporabnik iz tega polja bo prejel točke
DocType: Assignment Rule,Close Condition,Zapri Pogoj
DocType: Dropbox Settings,Number of DB Backups,Število varnostnih kopij DB
DocType: Email Account,Add Signature,Dodaj podpis
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Left this conversation,Zapustili ta pogovor
DocType: Print Format,Raw Printing,Surovo tiskanje
,Background Jobs,Ozadje Jobs
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Settings,Nastavitve tiskalnika
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Time series based on is required to create a dashboard chart,Za izdelavo grafikona nadzorne plošče je potreben časovni niz
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Energy Points: ,Energetske točke:
DocType: ToDo,ToDo,Narediti
DocType: DocField,No Copy,Ne Kopiraj
DocType: Workflow State,qrcode,qrcode
DocType: Chat Token,IP Address,IP naslov
DocType: Data Import,Submit after importing,Po uvozu pošljite
apps/frappe/frappe/www/login.html,Login with LDAP,Prijava z LDAP
DocType: Web Form,Breadcrumbs,Drobtine
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Rank: ,Uvrstitev:
apps/frappe/frappe/core/doctype/doctype/doctype.py,If Owner,Če lastnika
DocType: Data Migration Mapping,Push,Pritisni
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Drop files here,Tu spusti datoteke
DocType: OAuth Authorization Code,Expiration time,izteka čas
DocType: Web Page,Website Sidebar,Spletna stran stranska vrstica
DocType: Web Form,Show Sidebar,Prikaži stransko vrstico
apps/frappe/frappe/website/doctype/web_form/web_form.py,You need to be logged in to access this {0}.,Morate biti prijavljeni za dostop do tega {0}.
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Complete By,Končaj do
apps/frappe/frappe/utils/password_strength.py,All-uppercase is almost as easy to guess as all-lowercase.,"Vse velike črke, je skoraj tako težko uganiti, kot all-male."
DocType: Website Settings,Top Bar Items,Top Bar Items
DocType: Notification,Print Settings,Nastavitve tiskanja
DocType: Page,Yes,Da
DocType: DocType,Max Attachments,Največ priponk
DocType: Calendar View,End Date Field,Polje končnega datuma
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Global Shortcuts,Globalne bližnjice
DocType: Desktop Icon,Page,Stran
apps/frappe/frappe/utils/bot.py,Could not find {0} in {1},Ni bilo mogoče najti {0} v {1}
apps/frappe/frappe/utils/password_strength.py,Names and surnames by themselves are easy to guess.,Imena in priimki po sebi je lahko uganiti.
apps/frappe/frappe/config/website.py,Knowledge Base,Baza znanja
DocType: Workflow State,briefcase,aktovka
apps/frappe/frappe/model/document.py,Value cannot be changed for {0},Vrednost se ne more spremeniti za {0}
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Style predstavlja barvo gumba: Uspeh - zelena, Danger - rdeča, nasprotno - Black, Primary - temno modra, Info - svetlo modra, Pozor - Orange"
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This request has not yet been approved by the user.,Uporabnik te zahteve še ni odobril.
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Please Install the ldap3 library via pip to use ldap functionality.,Za uporabo funkcije ldap namestite knjižnico ldap3 prek pipa.
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row Status,Stanje vrstice
DocType: S3 Backup Settings,sa-east-1,sa-vzhod-1
DocType: Workflow Transition,Workflow Transition,Workflow Transition
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} months ago,{0} mesecev nazaj
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Custom Fields can only be added to a standard DocType.,Polja po meri lahko dodate samo v standardni DocType.
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Created By,Ustvaril
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox Setup,Dropbox Setup
DocType: Assignment Rule Day,Assignment Rule Day,Dan pravila o dodelitvi
DocType: Workflow State,resize-horizontal,resize-horizontalno
apps/frappe/frappe/templates/emails/download_data.html,Download Link,Povezava za prenos
DocType: Chat Message,Content,Vsebina
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} reverted your point on {1},{0} je točko preusmeril na {1}
DocType: Data Migration Run,Push Insert,Push Insert
apps/frappe/frappe/public/js/frappe/views/treeview.js,Group Node,Skupina Node
DocType: Auto Repeat,Notification,obvestilo
DocType: Contact Phone,Contact Phone,Kontaktni telefon
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} appreciated {1},{0} cenjeno {1}
DocType: Milestone,Document,Dokument
apps/frappe/frappe/core/doctype/doctype/doctype.py,Series {0} already used in {1},Zaporedje {0} se že uporablja v {1}
apps/frappe/frappe/core/doctype/data_import/importer.py,Unsupported File Format,Nepodprt format datoteke
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting to launch QZ Tray...,Poskus uvedbe QZ pladnja ...
DocType: Assignment Rule,Example: {{ subject }},Primer: {{predmet}}
DocType: DocField,Code,Koda
DocType: Workflow,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","Vse možne Workflow države in vloge poteka dela. Docstatus Možnosti: 0 je &quot;rešen&quot;, 1 &quot;oddajo&quot; in 2 &quot;Preklicana&quot;"
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} are required,{0} so obvezni
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Last Modified On,Zadnja sprememba
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.","Dovoljenja na ravni 0 so dovoljenja Raven dokument, kar pomeni, da so primarno za dostop do dokumenta."
DocType: Auto Repeat,Print Format,Print Format
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Toggle Grid View,Toggle Mrežni pogled
apps/frappe/frappe/public/js/frappe/form/form.js,Go to next record,Pojdi na naslednji zapis
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Invalid payment gateway credentials,Neveljavni podatki za plačilo gateway
DocType: Data Import,This is the template file generated with only the rows having some error. You should use this file for correction and import.,"To je datoteka predloge, ustvarjena samo z vrsticami, ki imajo nekaj napake. To datoteko uporabite za popravek in uvoz."
apps/frappe/frappe/config/users_and_permissions.py,Set Permissions on Document Types and Roles,Nastavljanje dovoljenj o vrstah dokumentov in vloge
DocType: Data Migration Run,Remote ID,Oddaljeni ID
apps/frappe/frappe/model/meta.py,No Label,Ne Label
DocType: System Settings,Use socketio to upload file,Uporabite socketio za nalaganje datoteke
apps/frappe/frappe/public/js/frappe/list/list_view.js,Refreshing,Osvežujoč
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.js,Modified By,Spremenil
apps/frappe/frappe/public/js/frappe/request.js,Support Email Address Not Specified,E-poštni naslov za podporo ni naveden
DocType: Energy Point Log,Criticism,Kritika
DocType: Address,Tripura,Tripura
DocType: About Us Settings,"""Company History""",&quot;Zgodovina podjetja&quot;
apps/frappe/frappe/www/confirm_workflow_action.html,This document has been modified after the email was sent.,Ta dokument je bil spremenjen po pošiljanju e-poštnega sporočila.
DocType: DocField,"If checked, this field will be not overwritten based on Fetch From if a value already exists.","Če je označeno, to polje ne bo prepisano na podlagi Fetch From, če vrednost že obstaja."
DocType: Access Log,Show Report,Prikaži poročilo
DocType: Address,Tamil Nadu,tamil Nadu
DocType: Email Rule,Email Rule,E-pošta pravilo
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} shared this document with everyone,{0} delijo ta dokument z vsemi
apps/frappe/frappe/desk/page/activity/activity_row.html,Commented on {0}: {1},Komentiral {0}: {1}
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Looks like someone sent you to an incomplete URL. Please ask them to look into it.,"Izgleda, da nekdo pošlje na nepopolno URL. Prosite, da pogled na to."
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Your payment has been successfully registered.,Vaše plačilo je uspešno registrirano.
DocType: Stripe Settings,Secret Key,Secret Key
DocType: Stripe Settings,Secret Key,Secret Key
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Translate {0},Prevod {0}
DocType: Notification,Send alert if this field's value changes,"Pošlji opozorilo, če spremembe na tem področju se je vrednost"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Theme Colors,Barve teme
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select a DocType to make a new format,Izberite DOCTYPE narediti novo obliko
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User does not exist,Uporabnik ne obstaja
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,'Recipients' not specified,&quot;Prejemniki&quot; niso navedeni
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,just now,pravkar
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html,Apply,Uporabi
DocType: Footer Item,Policy,politika
apps/frappe/frappe/integrations/utils.py,{0} Settings not found,{0} nastavitev ni najdena
DocType: Module Def,Module Def,Modul Def
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Upload file,Naloži datoteko
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Are you sure you want to delete this post?,"Ali ste prepričani, da želite izbrisati to objavo?"
DocType: Chat Profile,Busy,Zaseden
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} Dashboard,{0} Nadzorna plošča
DocType: Data Migration Plan,Data Migration Plan,Načrt migracije podatkov
apps/frappe/frappe/core/doctype/communication/communication.js,Reply,Odgovori
apps/frappe/frappe/config/core.py,Pages in Desk (place holders),Strani v Desk (imetniki mesto)
