apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,खालील अॅप्ससाठी नवीन {} रिलीझ उपलब्ध आहेत
apps/frappe/frappe/public/js/frappe/utils/utils.js,Copied to clipboard.,क्लिपबोर्डवर कॉपी केले.
apps/frappe/frappe/utils/password_strength.py,Predictable substitutions like '@' instead of 'a' don't help very much.,सारखे अंदाज बदली &#39;@&#39; ऐवजी &#39;अ&#39; खूप मदत करत नाहीत.
apps/frappe/frappe/desk/doctype/todo/todo_list.js,Assigned By Me,माझ्याबद्दल नियुक्त
apps/frappe/frappe/utils/data.py,Zero,शून्य
DocType: Google Drive,Backup Folder ID,बॅकअप फोल्डर आयडी
apps/frappe/frappe/core/doctype/doctype/doctype.py,Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,विकसक मोड मध्ये नाही! Site_config.json मधे  सेट किंवा 'कस्टम' DocType करा.
DocType: Workflow State,globe,जगभरातील
DocType: System Settings,dd.mm.yyyy,dd.mm.yyyy
DocType: Assignment Rule,Priority,प्राधान्य
DocType: Email Queue,Unsubscribe Param,सदस्यत्व रद्द करा परम
DocType: DocType,Hide Sidebar and Menu,साइडबार आणि मेनू लपवा
DocType: Auto Repeat,Weekly,साप्ताहिक
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Dark Color,गडद रंग
DocType: SMS Settings,Eg. smsgateway.com/api/send_sms.cgi,उदा. smsgateway.com/api/send_sms.cgi
DocType: Communication,In Reply To,प्रत्युत्तरात
DocType: DocType,Allow Import (via Data Import Tool),आयात परवानगी द्या (डेटा आयात करा साधन द्वारे)
apps/frappe/frappe/public/js/frappe/web_form/web_form_list.js,Sr,सीनियर
DocType: DocField,Float,फ्लोट
DocType: Print Settings,Page Settings,पृष्ठ सेटिंग्ज
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Saving...,बचत...
apps/frappe/frappe/www/update-password.html,Invalid Password,अवैध पासवर्ड
DocType: Contact,Purchase Master Manager,खरेदी मास्टर व्यवस्थापक
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on the lock icon to toggle public/private,सार्वजनिक / खासगी टॉगल करण्यासाठी लॉक चिन्हावर क्लिक करा
DocType: Module Def,Module Name,विभाग नाव
DocType: S3 Backup Settings,eu-west-3,ईयू-पश्चिम -3
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Uploading {0} of {1},{1} चे {0} अपलोड करीत आहे
DocType: DocType,DocType is a Table / Form in the application.,DocType अनुप्रयोग मध्ये एक टेबल / फॉर्म आहे.
DocType: Social Login Key,Authorize URL,अधिकृत URL
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not fetch event from Google Calendar, error code {0}.","Google कॅलेंडर - Google कॅलेंडरमधून त्रुटी आणू शकत नाही, त्रुटी कोड {0}."
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Auto Repeat Document Creation Failed,स्वयं पुनरावृत्ती दस्तऐवज निर्मिती अयशस्वी
DocType: Email Account,GMail,GMail
DocType: Letter Head,Letter Head Image,पत्र प्रमुख प्रतिमा
DocType: Address,Party GSTIN,पार्टी GSTIN
apps/frappe/frappe/public/js/frappe/utils/utils.js,{0} Report,{0} अहवाल
DocType: SMS Settings,Use POST,POST वापरा
DocType: Communication,SMS,एसएमएस
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Fetch Images,प्रतिमा प्राप्त करा
DocType: DocType,Web View,वेब पहा
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Totals,एकूण
DocType: DocField,Print Width,मुद्रण रूंदी
,Setup Wizard,सेटअप सहाय्यक
DocType: Address,GST State Number,&#39;जीएसटी&#39; राज्य क्रमांक
DocType: Chat Message,Visitor,अभ्यागत
DocType: User,Allow user to login only before this hour (0-24),वापरकर्ता केवळ या तास आधी लॉग इन करण्यासाठी (0-24) अनुमती द्या
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,"Drag and drop files, ","फायली ड्रॅग आणि ड्रॉप करा,"
DocType: Social Login Key,Access Token URL,प्रवेश टोकन URL
apps/frappe/frappe/config/integrations.py,Google Drive Backup.,Google ड्राइव्ह बॅकअप.
apps/frappe/frappe/desk/doctype/todo/todo.py,{0} assigned {1}: {2},{0} नियुक्त केले {1}: {2}
apps/frappe/frappe/www/contact.py,New Message from Website Contact Page,वेबसाईट संपर्क पृष्ठ कडून नवीन संदेश
DocType: Notification,Reference Date,संदर्भ तारीख
apps/frappe/frappe/templates/includes/login/login.js,OTP setup using OTP App was not completed. Please contact Administrator.,ओटीपी अॅप वापरुन ओटीपी सेटअप पूर्ण झाला नाही. कृपया प्रशासकाशी संपर्क साधा.
apps/frappe/frappe/core/doctype/sms_settings/sms_settings.py,Please enter valid mobile nos,वैध मोबाईल क्र प्रविष्ट करा
apps/frappe/frappe/public/js/frappe/desk.js,Some of the features might not work in your browser. Please update your browser to the latest version.,काही वैशिष्ट्ये आपल्या ब्राउझरमध्ये काम करू शकत नाही. नवीनतम आवृत्ती आपले ब्राउझर अद्यतनित करा.
apps/frappe/frappe/public/js/frappe/desk.js,Some of the features might not work in your browser. Please update your browser to the latest version.,काही वैशिष्ट्ये आपल्या ब्राउझरमध्ये काम करू शकत नाही. नवीनतम आवृत्ती आपले ब्राउझर अद्यतनित करा.
apps/frappe/frappe/utils/bot.py,"Don't know, ask 'help'",माहित नाही विचारू &#39;मदत&#39;
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,cancelled this document {0},हा कागदजत्र रद्द केला {0}
DocType: DocType,Comments and Communications will be associated with this linked document,टिप्पण्या आणि संचार या लिंक दस्तऐवजला  संबोधित  केले जाईल
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_sidebar.html,Filter...,फिल्टर ...
DocType: Workflow State,bold,ठळक
DocType: Auto Repeat,Status,स्थिती
DocType: GCalendar Settings,Client Secret,क्लायंट गुपित
DocType: Auto Email Report,From Date Field,तारीख फील्ड वरून
DocType: Data Migration Mapping Detail,Child Table Mapping,बाल टेबल मॅपिंग
DocType: Company History,Year,वर्ष
DocType: User Social Login,Provider,प्रदाता
DocType: OAuth Client, Advanced Settings,प्रगत सेटिंग्ज
apps/frappe/frappe/website/doctype/website_settings/website_settings.py,{0} does not exist in row {1},{0} हा {1} ला सलग अस्तित्वात नाही
apps/frappe/frappe/core/doctype/sms_settings/sms_settings.py,Please Update SMS Settings,SMS सेटिंग्ज अद्यतनित करा
DocType: Event,Event Type,इव्हेंट प्रकार
DocType: User,Last Known Versions,अंतिम ज्ञात आवृत्त्या
apps/frappe/frappe/config/settings.py,Add / Manage Email Accounts.,ईमेल खाती व्यवस्थापित करा / जोडा.
DocType: Comment,Published,प्रकाशित
apps/frappe/frappe/templates/emails/auto_reply.html,Thank you for your email,आपला ई-मेल धन्यवाद
DocType: DocField,Small Text,लहान मजकूर
DocType: Workflow,Allow approval for creator of the document,दस्तऐवजाच्या निर्मात्यास मंजूरी द्या
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Save Report,अहवाल जतन करा
DocType: Webhook,on_cancel,on_cancel
DocType: Social Login Key,API Endpoint Args,API Endpoint Args
apps/frappe/frappe/core/doctype/user/user.py,Administrator accessed {0} on {1} via IP Address {2}.,प्रशासक प्रवेश {0} वर {1} IP पत्ता द्वारे {2}.
apps/frappe/frappe/core/doctype/doctype/doctype.py,Parent Field must be a valid fieldname,मूळ फील्ड हे वैध नाव असणे आवश्यक आहे
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Failed while amending subscription,सदस्यता सुधारित करताना अयशस्वी
DocType: LDAP Settings,LDAP Group Field,एलडीएपी ग्रुप फील्ड
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Equals,बरोबर
apps/frappe/frappe/core/doctype/doctype/doctype.py,Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType','डायनॅमिक लिंक' प्रकार फील्ड 'DocType'   पर्याय म्हणून दुसरीकडे  दुवा फील्ड सूचित करणे आवश्यक आहे
DocType: About Us Settings,Team Members Heading,टीम सदस्य शीर्षक
apps/frappe/frappe/utils/csvutils.py,Invalid CSV Format,अवैध सी स्वरूप
apps/frappe/frappe/public/js/frappe/form/print.js,"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running, to use the Raw Print feature.<br><br><a href=""https://qz.io/download/"" target=""_blank"">Click here to Download and install QZ Tray</a>.<br> <a href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"" target=""_blank"">Click here to learn more about Raw Printing</a>.","क्यूझेड ट्रे अनुप्रयोगाशी कनेक्ट करताना त्रुटी ... <br><br> रॉ प्रिंट वैशिष्ट्य वापरण्यासाठी आपल्याकडे क्यूझेड ट्रे अनुप्रयोग स्थापित आणि चालू असणे आवश्यक आहे. <br><br> <a href=""https://qz.io/download/"" target=""_blank"">क्यूझेड ट्रे डाउनलोड आणि स्थापित करण्यासाठी येथे क्लिक करा</a> . <br> <a href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"" target=""_blank"">रॉ प्रिंटिंगबद्दल अधिक जाणून घेण्यासाठी येथे क्लिक करा</a> ."
apps/frappe/frappe/desk/page/backups/backups.js,Set Number of Backups,साठवत क्रमांक सेट करा
DocType: DocField,Do not allow user to change after set the first time,पहिल्या वेळी सेट करण्यासाठी वापरकर्ता बदलानंतर परवानगी देऊ नका
apps/frappe/frappe/utils/data.py,1 year ago,१ वर्ष पूर्वी
apps/frappe/frappe/config/users_and_permissions.py,"View Log of all print, download and export events","सर्व मुद्रण, डाउनलोड आणि निर्यात इव्हेंटचे लॉग पहा"
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,1 month,1 महिना
DocType: Contact,Contact,संपर्क
DocType: User,Third Party Authentication,थर्ड पार्टी प्रमाणीकरण
apps/frappe/frappe/public/js/frappe/form/print.js,No Printer is Available.,प्रिंटर उपलब्ध नाही.
DocType: Website Settings,Banner is above the Top Menu Bar.,बॅनर शीर्ष मेनू बार वर आहे.
DocType: User,API Secret,एपीआय गुपित
DocType: Blog Post,Content Type,सामग्री प्रकार
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,{0} Calendar,{0} दिनदर्शिका
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Export Report: ,निर्यात अहवाल:
DocType: Data Migration Run,Push Update,पुश अद्यतन
DocType: Email Account,Port,पोर्ट
DocType: Print Format,Arial,एरियल
apps/frappe/frappe/auth.py,Incomplete login details,अपूर्ण लॉगिन तपशील
apps/frappe/frappe/config/core.py,Models (building blocks) of the Application,अर्जाचे  मॉडेल (इमारत अवरोध)
DocType: Website Slideshow,Slideshow like display for the website,वेबसाइट प्रदर्शन जसे स्लाइडशो
apps/frappe/frappe/config/settings.py,Setup Notifications based on various criteria.,विविध मानदंडांवर आधारित सूचना सेट करा
DocType: Comment,Updated,अद्यतनित
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Select Module,विभाग निवडा
apps/frappe/frappe/public/js/frappe/chat.js,Search or Create a New Chat,शोधा किंवा एक नवीन गप्पा तयार करा
apps/frappe/frappe/sessions.py,Cache Cleared,कॅशे साफ
DocType: Auto Email Report,Dynamic Report Filters,डायनॅमिक रिपोर्ट फिल्टर
DocType: Email Account,UIDVALIDITY,UIDVALIDITY
apps/frappe/frappe/public/js/frappe/views/communication.js,New Email,नवीन ई-मेल
DocType: Custom DocPerm,Export,निर्यात
apps/frappe/frappe/public/js/frappe/form/print.js,QZ Tray Failed: ,क्यूझेड ट्रे अयशस्वी:
DocType: Dropbox Settings,Dropbox Settings,ड्रॉपबॉक्स सेटिंग्ज
DocType: About Us Settings,More content for the bottom of the page.,पृष्ठाच्या तळाशी अधिक सामग्री.
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.js,This document has been reverted,हा कागदजत्र परत केला गेला आहे
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive Backup Successful.,Google ड्राइव्ह बॅकअप यशस्वी.
DocType: Workflow,DocType on which this Workflow is applicable.,ज्या DocType या कार्यप्रवाहद्वारे लागू आहे.
DocType: User,Enabled,सक्षम
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Failed to complete setup,सेटअप पूर्ण करण्यात अयशस्वी
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,New {0}: {1},नवीन {0}: {1}
DocType: Tag Category,Category Name,वर्गवारी नाव
apps/frappe/frappe/model/db_query.py,Parent is required to get child table data,मुलाची टेबल डेटा मिळविण्यासाठी पालकांची आवश्यकता असते
apps/frappe/frappe/email/doctype/email_group/email_group.js,Import Subscribers,आयात सदस्य
DocType: Print Settings,PDF Settings,पीडीएफ सेटिंग्ज
DocType: Kanban Board Column,Column Name,स्तंभ नाव
DocType: Language,Based On,आधारित
DocType: Email Account,"For more information, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">click here</a>.","अधिक माहितीसाठी, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">येथे क्लिक करा</a> ."
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Number of columns does not match with data,स्तंभांची संख्या डेटाशी जुळत नाही
apps/frappe/frappe/printing/doctype/print_format/print_format.js,Make Default,डीफॉल्ट बनवा
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Execution Time: {0} sec,अंमलबजावणीची वेळः {0} से
apps/frappe/frappe/model/utils/__init__.py,Invalid include path,अवैध समावेश पथ
DocType: Communication,Email Account,ईमेल खाते
DocType: Workflow State,Download,डाउनलोड
DocType: Blog Post,Blog Intro,Intro ब्लॉग
DocType: Async Task,Result,निकाल
DocType: Webhook,on_update_after_submit,on_update_after_submit
DocType: System Settings,Allow Login using User Name,युजरनेम वापरुन प्रवेश परवानगी द्या
apps/frappe/frappe/core/doctype/report/report.js,Enable Report,अहवाल सक्षम
DocType: DocField,Display Depends On,रोजी प्रदर्शन अवलंबून
DocType: Social Login Key,API Endpoint,API Endpoint
DocType: Web Page,Insert Code,घाला कोड
DocType: Data Migration Run,Current Mapping Type,वर्तमान मॅपिंग प्रकार
DocType: ToDo,Low,कमी
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,You can add dynamic properties from the document by using Jinja templating.,आपण Jinja templating वापरून दस्तऐवज पासून डायनॅमिक गुणधर्म जोडू शकता.
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,List a document type,दस्तऐवज प्रकार सूची
DocType: Web Page,"Header, Breadcrumbs and Meta Tags","शीर्षलेख, ब्रेडक्रंब आणि मेटा टॅग"
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,"browse,","ब्राउझ,"
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,3 months,3 महिने
apps/frappe/frappe/public/js/frappe/views/components/DeskSection.vue,Shortcuts,शॉर्टकट्स
apps/frappe/frappe/core/doctype/data_export/exporter.py,"If you are uploading new records, leave the ""name"" (ID) column blank.","आपण नवीन रेकॉर्ड अपलोड करीत असल्यास, &quot;नाव&quot; (आयडी) स्तंभ रिक्त सोडा."
DocType: Data Migration Run,Current Mapping Delete Start,वर्तमान मॅपिंग हटवा प्रारंभ
apps/frappe/frappe/config/core.py,Errors in Background Events,पार्श्वभूमी आगामी कार्यक्रम त्रुटी
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,No of Columns,स्तंभ क्रमांक
DocType: Workflow State,Calendar,दिनदर्शिका
apps/frappe/frappe/client.py,No document found for given filters,दिलेल्या दस्तऐवजाचे फिल्टर आढळला नाही
apps/frappe/frappe/config/website.py,A user who posts blogs.,ब्लॉग पोस्ट करणारा वापरकर्ता
apps/frappe/frappe/model/rename_doc.py,"Another {0} with name {1} exists, select another name","आणखी {0} नाव {1} अस्तित्वात असलेल्या, दुसरे नाव निवडा"
DocType: DocType,Custom?,सानुकूल?
DocType: Website Settings,Website Theme Image,वेबसाइट थीम प्रतिमा
DocType: Workflow State,road,रस्ता
DocType: User,Timezone,प्रमाण वेळ
apps/frappe/frappe/public/js/frappe/model/model.js,Unable to load: {0},लोड करण्यास अक्षम: {0}
apps/frappe/frappe/config/integrations.py,Backup,बॅकअप
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Document type is required to create a dashboard chart,डॅशबोर्ड चार्ट तयार करण्यासाठी दस्तऐवज प्रकार आवश्यक आहे
DocType: DocField,Read Only,केवळ वाचनीय
apps/frappe/frappe/email/doctype/email_group/email_group.js,New Newsletter,नवी वृत्तपत्र
DocType: Energy Point Log,Energy Point Log,एनर्जी पॉईंट लॉग
DocType: Print Settings,Send Print as PDF,PDF म्हणून प्रिंट पाठवा
DocType: Web Form,Amount,रक्कम
DocType: Workflow Transition,Allowed,परवानगी
DocType: Dashboard Chart,Chart Source,चार्ट स्रोत
apps/frappe/frappe/core/doctype/doctype/doctype.py,There can be only one Fold in a form,एक फॉर्म मध्ये फक्त एक Fold असू शकतो
apps/frappe/frappe/core/doctype/file/file.py,Unable to write file format for {0},फाइल स्वरूप लिहिण्यास असमर्थ {0}
apps/frappe/frappe/website/doctype/portal_settings/portal_settings.js,Restore to default settings?,डीफॉल्ट सेटिंग्ज परत?
apps/frappe/frappe/website/doctype/website_settings/website_settings.py,Invalid Home Page,अवैध मुख्यपृष्ठ पृष्ठ
apps/frappe/frappe/templates/includes/login/login.js,Invalid Login. Try again.,अवैध करा. पुन्हा प्रयत्न करा.
DocType: Auto Email Report,Send only if there is any data,कोणताही डेटा आहे तर फक्त पाठवा
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Totals Row,टोटल रो
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Permission at level 0 must be set before higher levels are set,{0}: उच्च पातळी सेट करण्यापूर्वी लेव्हल 0 परवानगी सेट करणे आवश्यक आहे
DocType: Contact,Sync with Google Contacts,Google संपर्कांसह संकालित करा
DocType: Tag Link,Document Tag,दस्तऐवज टॅग
apps/frappe/frappe/desk/doctype/todo/todo.py,Assignment closed by {0},असाइनमेंट बंद {0}
DocType: Integration Request,Remote,दूरस्थ
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Calculate,गणना
apps/frappe/frappe/printing/doctype/print_format/print_format.js,Please select DocType first,कृपया  पहिले DocType निवडा
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirm Your Email,आपला ई-मेल पुष्टी करा
apps/frappe/frappe/www/login.html,Or login with,किंवा लॉगिन
DocType: Error Snapshot,Locals,लोकल
apps/frappe/frappe/desk/page/activity/activity_row.html,Communicated via {0} on {1}: {2},संप्रेषित द्वारे  {0} वर {1}: {2}
apps/frappe/frappe/core/doctype/comment/comment.py,{0} mentioned you in a comment in {1},{0} एक टिप्पणी आपला उल्लेख केला आहे {1}
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.html,Select Group By...,याद्वारे गट निवडा ...
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,उदा (55 + 434) / 4 किंवा = Math.sin (Math.PI / 2) ...
apps/frappe/frappe/utils/csvutils.py,{0} is required,{0} आवश्यक आहे
DocType: Integration Request,Integration Type,एकत्रीकरण प्रकार
DocType: Newsletter,Send Attachements,Attachements पाठवा
apps/frappe/frappe/config/integrations.py,Google Contacts Integration.,Google संपर्क एकत्रीकरण.
DocType: Transaction Log,Transaction Log,व्यवहार लॉग
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,Stats based on last month's performance (from {0} to {1}),मागील महिन्याच्या कामगिरीवर आधारित आकडेवारी ({0} ते {1} पर्यंत)
DocType: Contact Us Settings,City,शहर
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Enable Allow Auto Repeat for the doctype {0} in Customize Form,सानुकूलित फॉर्ममध्ये डॉकटाइप {0} साठी स्वयं पुनरावृत्तीस अनुमती द्या
DocType: DocField,Perm Level,पर्म स्तर
apps/frappe/frappe/www/confirm_workflow_action.html,View document,कागदजत्र पहा
apps/frappe/frappe/desk/doctype/event/event.py,Events In Today's Calendar,आजच्या  कॅलेंडर मध्ये आगामी कार्यक्रम
DocType: Web Page,Web Page,वेब पृष्ठ
DocType: Workflow Document State,Next Action Email Template,पुढील क्रिया ईमेल टेम्पलेट
DocType: Blog Category,Blogger,ब्लॉगर
DocType: DocType,"If enabled, changes to the document are tracked and shown in timeline","सक्षम असल्यास, कागदजत्रातील बदल ट्रॅक केले जातात आणि टाइमलाइनमध्ये दर्शविले जातात"
apps/frappe/frappe/core/doctype/doctype/doctype.py,'In Global Search' not allowed for type {0} in row {1},&#39;ग्लोबल शोध घ्या&#39; प्रकार परवानगी नाही {0} सलग {1}
apps/frappe/frappe/core/doctype/doctype/doctype.py,'In Global Search' not allowed for type {0} in row {1},&#39;ग्लोबल शोध घ्या&#39; प्रकार परवानगी नाही {0} सलग {1}
DocType: Energy Point Log,Appreciation,कौतुक
apps/frappe/frappe/public/js/frappe/views/treeview.js,View List,सूची दृश्य
DocType: Workflow,Don't Override Status,स्थिती अधिलिखित करू नका
apps/frappe/frappe/public/js/frappe/form/multi_select_dialog.js,Search term,शोध संज्ञा
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,The First User: You,प्रथम वापरकर्ता: आपण
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Newsletter should have atleast one recipient,वृत्तपत्रात किमान एक प्राप्तकर्ता असावा
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Upload {0} files,{0} फायली अपलोड करा
DocType: Deleted Document,GCalendar Sync ID,GCalendar Sync ID
DocType: Prepared Report,Report Start Time,प्रारंभ वेळचा अहवाल द्या
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export Data,डेटा निर्यात करा
apps/frappe/frappe/core/doctype/data_import/data_import.js,Select Columns,स्तंभ निवडा
DocType: Translation,Source Text,स्रोत मजकूर
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This is a background report. Please set the appropriate filters and then generate a new one.,हा पार्श्वभूमी अहवाल आहे. कृपया योग्य फिल्टर सेट करा आणि नंतर नवीन तयार करा.
apps/frappe/frappe/www/login.py,Missing parameters for login,लॉग इन साठी गहाळ मापदंड
DocType: Workflow State,folder-open,फोल्डर उघडा
DocType: DocType,"Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended.",एकदा सबमिट झाल्यानंतर सबमिट करण्यायोग्य कागदपत्रे बदलली जाऊ शकत नाहीत. ते केवळ रद्द आणि सुधारित केले जाऊ शकतात.
DocType: OAuth Authorization Code,Validity,वैधता
apps/frappe/frappe/config/website.py,Single Post (article).,सिंगल पोस्ट (लेख).
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Reports,अहवाल
DocType: Page,No,क्रमांक
DocType: Property Setter,Set Value,सेट मूल्य
DocType: Webhook,Webhook Data,वेबहूक डेटा
apps/frappe/frappe/public/js/frappe/views/treeview.js,Creating {0},{0} तयार करत आहे
DocType: Report,Disable Prepared Report,तयार केलेला अहवाल अक्षम करा
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Illegal Access Token. Please try again,बेकायदेशीर प्रवेश टोकन. कृपया पुन्हा प्रयत्न करा
apps/frappe/frappe/public/js/frappe/desk.js,"The application has been updated to a new version, please refresh this page","अर्ज नवीन आवृत्तीकरीता सुधारित केले आहे, हे पृष्ठ रीफ्रेश करा"
DocType: Notification,Optional: The alert will be sent if this expression is true,"पर्यायी: या अभिव्यक्ती खऱ्या 
असतील तर  अॅलर्ट पाठविला जाईल"
DocType: Data Migration Plan,Plan Name,योजनेचे नांव
DocType: Print Settings,Print with letterhead,पत्र मुद्रित
apps/frappe/frappe/public/js/frappe/file_uploader/WebLink.vue,Attach a web link,एक वेब दुवा जोडा
DocType: Unhandled Email,Raw Email,कच्चा ईमेल
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Select records for assignment,नेमणूकींसाठी   रेकॉर्ड  निवडा
DocType: ToDo,Assigned By,द्वारे नियुक्त
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,You can use Customize Form to set levels on fields.,फील्ड वर पातळी सेट करण्यासाठी सानुकूलित फॉर्म वापरू शकता.
DocType: Dashboard Chart Source,Timeseries,टाइमसिरीज
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Select Your Region,आपला प्रदेश निवडा
DocType: S3 Backup Settings,cn-northwest-1,सीएन-वायव्य -1
DocType: Dropbox Settings,Limit Number of DB Backups,डीबी बॅकअपची मर्यादा
DocType: Custom DocPerm,Level,स्तर
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Last 30 days,शेवटचे 30 दिवस
DocType: Custom DocPerm,Report,अहवाल
apps/frappe/frappe/website/doctype/web_form/web_form.py,Amount must be greater than 0.,रक्कम 0 पेक्षा जास्त असणे आवश्यक आहे.
apps/frappe/frappe/public/js/frappe/form/print.js,Connected to QZ Tray!,क्यूझेड ट्रेला जोडलेले!
apps/frappe/frappe/desk/reportview.py,{0} is saved,{0} जतन केले आहे
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be renamed,{0} वापरकर्त्याचे नाव बदलले जाऊ शकत नाही
apps/frappe/frappe/database/schema.py,Fieldname is limited to 64 characters ({0}),FIELDNAME 64 वर्ण मर्यादित आहे ({0})
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Cannot move row,पंक्ती हलवू शकत नाही
apps/frappe/frappe/config/desk.py,Email Group List,ई-मेल गटाची यादी
DocType: Website Settings,An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],.ico विस्तारासह प्रतीक फाइल .  16 x 16 px पाहिजे. एक फेविकॉन वीज वापरने  निर्माण झाला. [ Favicon-generator.org ]
DocType: Auto Email Report,Format,स्वरूप
DocType: Email Account,Email Addresses,ईमेल पत्ते
DocType: Web Form,Allow saving if mandatory fields are not filled,अनिवार्य रकाने भरावे नाही तर बचत परवानगी द्या
DocType: S3 Backup Settings,us-west-2,यूएस-वेस्ट -2
apps/frappe/frappe/custom/doctype/custom_script/custom_script.js,Select Child Table,चाईल्ड टेबल निवडा
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Trigger Primary Action,ट्रिगर प्राथमिक क्रिया
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Change,बदला
DocType: Email Domain,domain name,डोमेनचे नाव
DocType: Contact Email,Contact Email,संपर्क ईमेल
DocType: Kanban Board Column,Order,ऑर्डर
DocType: Report,Ref DocType,संदर्भ DocType
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Client ID before social login is enabled,कृपया सामाजिक प्रवेश सक्षम करण्यापूर्वी क्लायंट ID प्रविष्ट करा
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Amend without Cancel,{0}: सेट करू शकत नाही न बदलणे रद्द करा
apps/frappe/frappe/public/js/frappe/form/templates/print_layout.html,Full Page,पूर्ण पृष्ठ
DocType: DocType,Is Child Table,Child टेबल आहे
DocType: Data Import Beta,Template Options,टेम्पलेट पर्याय
apps/frappe/frappe/utils/csvutils.py,{0} must be one of {1},{0} हा {1} मधला एक असणे आवश्यक आहे
apps/frappe/frappe/public/js/frappe/form/sidebar/form_viewers.js,{0} is currently viewing this document,{0} सध्या हा दस्तऐवज पहात आहे
apps/frappe/frappe/config/core.py,Background Email Queue,पार्श्वभूमी ईमेल रांग
apps/frappe/frappe/core/doctype/user/user.py,Password Reset,संकेतशब्द रीसेट करा
DocType: Communication,Opened,उघडलेले
DocType: Workflow State,chevron-left,शेवरॉन डाव्या
DocType: Communication,Sending,पाठवत आहे
