apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Mpya {} iliyotolewa kwa programu zifuatazo zinapatikana
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Align Value,Weka Thamani
apps/frappe/frappe/www/update-password.html,Old Password,namba ya siri ya zamani
DocType: S3 Backup Settings,us-east-1,us-mashariki-1
apps/frappe/frappe/website/doctype/blog_post/blog_post.py,Posts by {0},Ujumbe wa {0}
apps/frappe/frappe/core/doctype/report/report.js,"To format columns, give column labels in the query.","Ili kuunda safu, fanya maandiko ya safu katika swala."
DocType: Has Domain,Has Domain,Ina Domain
DocType: User,Allowed In Mentions,Inaruhusiwa katika Maneno
apps/frappe/frappe/www/login.html,Don't have an account? Sign up,Hauna akaunti? Ingia
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Cannot remove ID field,Haiwezi kuondoa shamba la ID
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Amend if not Submittable,{0}: Haiwezi kuweka Sawa Kurekebisha ikiwa haijatumiwa
DocType: Address,Bihar,Bihar
apps/frappe/frappe/desk/page/user_profile/user_profile_sidebar.html,User Settings,Mipangilio ya Watumiaji
DocType: Report,Reference Report,Ripoti ya Marejeleo
DocType: Activity Log,Link DocType,Unganisha DocType
apps/frappe/frappe/public/js/frappe/chat.js,You don't have any messages yet.,Huna ujumbe wowote bado.
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Remove all customizations?,Ondoa vipengee vyote vya upendeleo?
DocType: Website Slideshow,Slideshow Name,Jina la Slideshow
DocType: Address,Andhra Pradesh,Andhra Pradesh
apps/frappe/frappe/public/js/frappe/form/save.js,Cancelling,Kufuta
DocType: DocType,Allow Rename,Ruhusu Kurejesha tena
DocType: Activity Log,Full Name,Jina kamili
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Duplicate Filter Name,Duplicate Jina Filter
DocType: Chat Room User,Chat Room User,Chumba cha Mtumiaji wa Gumzo
apps/frappe/frappe/model/workflow.py,Workflow State not set,Nchi ya Workflow haijawekwa
DocType: Google Calendar,Authorize Google Calendar Access,Idua Upataji wa Kalenda ya Google
apps/frappe/frappe/www/404.html,The page you are looking for is missing. This could be because it is moved or there is a typo in the link.,Ukurasa unayoutafuta haupo. Hii inaweza kuwa kwa sababu imehamishwa au kuna typo katika kiungo.
apps/frappe/frappe/www/404.html,Error Code: {0},Msimbo wa Hitilafu: {0}
DocType: Blog Post,"Description for listing page, in plain text, only a couple of lines. (max 140 characters)","Maelezo kwa orodha ya ukurasa, katika maandishi wazi, tu mistari michache. (max 140 characters)"
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} are mandatory fields,{0} ni uwanja wa lazima
DocType: Workflow,Allow Self Approval,Ruhusu kibali cha kibinafsi
DocType: Event,Event Category,Jamii ya Tukio
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,John Doe,John Doe
DocType: DocType,Name Case,Jina la Kesi
apps/frappe/frappe/public/js/frappe/form/sidebar/share.js,Shared with everyone,Imeshirikiwa na kila mtu
apps/frappe/frappe/model/base_document.py,Data missing in table,Takwimu zilizopo kwenye meza
DocType: Web Form,Success URL,URL ya mafanikio
DocType: Email Account,Append To,Pendekeza
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Number of DB backups cannot be less than 1,Idadi ya salama za DB haiwezi kuwa chini ya 1
DocType: Workflow Document State,Only Allow Edit For,Ruhusu Kuruhusu
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.js,Backing up to Google Drive.,Kuhifadhi nakala rudufu kwenye Hifadhi ya Google.
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Mandatory field: {0},Sehemu ya lazima: {0}
apps/frappe/frappe/templates/includes/comments/comments.html,Your Name,Jina lako
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Connection Success,Mafanikio ya uhusiano
DocType: DocType,InnoDB,InnoDB
DocType: DocType,Default Sort Field,Sehemu ya Chaguo-msingi
DocType: File,Is Folder,"Je, ni Folda"
DocType: Document Follow,DocType,DocType
DocType: Website Theme,Theme JSON,Mada JSON
DocType: User,Mute Sounds,Sauti ya Sauti
DocType: Top Bar Item,Top Bar Item,Kitu cha Juu cha Bar
apps/frappe/frappe/utils/csvutils.py,"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","Faili ya encoding isiyojulikana. Ilijaribu utf-8, madirisha-1250, madirisha-1252."
apps/frappe/frappe/printing/doctype/print_style/print_style.py,Standard Print Style cannot be changed. Please duplicate to edit.,Sinema ya Kisasa ya Simba haiwezi kubadilishwa. Tafadhali duplicate kuhariri.
DocType: Website Settings,Robots.txt,Robots.txt
DocType: LDAP Settings,LDAP Last Name Field,LDAP Jina la Mwisho shamba
DocType: S3 Backup Settings,eu-central-1,eu-kati-1
apps/frappe/frappe/core/doctype/user/user.py,Sorry! Sharing with Website User is prohibited.,Samahani! Kugawana na Mtumiaji wa tovuti ni marufuku.
apps/frappe/frappe/public/js/frappe/roles_editor.js,Add all roles,Ongeza majukumu yote
apps/frappe/frappe/templates/includes/contact.js,"Please enter both your email and message so that we \
				can get back to you. Thanks!",Tafadhali ingiza barua pepe na ujumbe wako wote ili tuweze kurudi kwako. Asante!
DocType: Assignment Rule,"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")","Maonyesho Rahisi ya Python, Mfano: Hali katika (&quot;Imefungwa&quot;, &quot;Imefutwa&quot;)"
apps/frappe/frappe/email/smtp.py,Could not connect to outgoing email server,Haikuweza kuunganisha kwa seva ya barua pepe iliyotoka
DocType: Blog Post,Rich Text,Maandishi tajiri
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Thank you for your interest in subscribing to our updates,Asante kwa maslahi yako katika kujiunga na sasisho zetu
DocType: Braintree Settings,Payment Gateway Name,Jina la Gateway ya Malipo
DocType: Workflow State,resize-full,resize-kamili
DocType: Workflow State,off,off
apps/frappe/frappe/public/js/frappe/ui/capture.js,Retake,Rudisha
apps/frappe/frappe/desk/query_report.py,Report {0} is disabled,Ripoti {0} imezimwa
DocType: Access Log,Core,Msingi
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Set Permissions,Weka Ruhusa
DocType: DocField,Set non-standard precision for a Float or Currency field,Weka usahihi usio wa kawaida kwa uwanja wa Float au Currency
DocType: Email Account,Ignore attachments over this size,Omba vifungo juu ya ukubwa huu
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Move To,Sogeza kwa
DocType: Address,Preferred Billing Address,Anwani ya kulipia ya kupendekezwa
apps/frappe/frappe/database/database.py,Too many writes in one request. Please send smaller requests,Wengi huandika katika ombi moja. Tafadhali tuma maombi madogo
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive has been configured.,Hifadhi ya Google imeundwa.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Document Type {0} has been repeated.,Aina ya Hati {0} imerudiwa.
apps/frappe/frappe/core/doctype/version/version_view.html,Values Changed,Maadili yalibadilishwa
DocType: Workflow State,arrow-up,mshale-up
DocType: Dynamic Link,Link Document Type,Unganisha Aina ya Hati
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.","Ili kusanidi Kurudia Kiotomatiki, Wezesha &quot;Ruhusu Kurudiwa Kiotomatiki&quot; kutoka {0}."
DocType: OAuth Bearer Token,Expires In,Inakuzimia
DocType: DocField,Allow on Submit,Ruhusu Kuwasilisha
DocType: DocField,HTML,HTML
DocType: Error Snapshot,Exception Type,Aina ya Ufikiaji
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Pick Columns,Piga nguzo
DocType: Web Page,Add code as &lt;script&gt;,Ongeza msimbo kama &lt;script&gt;
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Clear User Permissions,Futa ruhusa za Mtumiaji
DocType: Webhook,Headers,Vichwa
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,Upcoming Events,Matukio ijayo
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.js,Please enter values for App Access Key and App Secret Key,Tafadhali ingiza maadili kwa Key Access Key na App Secret Secret
DocType: Web Form,Accept Payment,Pata Malipo
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select list item,Chagua kitu cha orodha
apps/frappe/frappe/config/core.py,A log of request errors,Kitengo cha makosa ya ombi
DocType: Report,Letter Head,Barua ya kichwa
DocType: DocType,Quick Entry,Kuingia kwa haraka
DocType: Web Form,Button Label,Lebo ya kifungo
apps/frappe/frappe/public/js/frappe/list/list_view.js,{0} items selected,{0} vitu vichaguliwa
apps/frappe/frappe/email/doctype/email_queue/email_queue_list.js,Suspend Sending,Simia Kutuma
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,User Permissions created sucessfully,Ruhusa ya Mtumiaji imeundwa vizuri
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Fetching default Global Search documents.,Inachukua hati za default za Utaftaji wa Global.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Drag elements from the sidebar to add. Drag them back to trash.,Drag vipengele kutoka kwa ubao wa kulia ili uongeze. Drag yao nyuma kwenye takataka.
DocType: Workflow State,resize-small,resize-ndogo
DocType: Address,Postal Code,Posta
apps/frappe/frappe/core/doctype/communication/communication.js,Relink Communication,Uhusiano wa Relink
DocType: Translation,Contributed,Imechangiwa
apps/frappe/frappe/config/customization.py,Form Customization,Umbo la Fomu
apps/frappe/frappe/www/third_party_apps.html,No Active Sessions,Hakuna Kazi za Kazi
DocType: Web Form,Route to Success Link,Njia ya Mafanikio ya Kiungo
DocType: Top Bar Item,Right,Haki
apps/frappe/frappe/public/js/frappe/social/components/ActivitySidebar.vue,No Upcoming Events,Hakuna Matukio Yanayokuja
DocType: User,User Type,Aina ya Mtumiaji
DocType: Prepared Report,Ref Report DocType,Rejea Ripoti ya Hati ya Hati
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Click table to edit,Bonyeza meza ili uhariri
DocType: GCalendar Settings,Client ID,Kitambulisho cha Mteja
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This report was generated {0}.,Ripoti hii ilitolewa {0}.
DocType: Async Task,Reference Doc,Kumbukumbu Doc
DocType: Property Setter,Property,Mali
DocType: Email Account,Yandex.Mail,Yandex.Mail
DocType: Dashboard Chart,Chart Name,Jina la Chati
DocType: Dashboard Chart,Chart Type,Aina ya Chati
DocType: DocType,Auto Name,Jina la Auto
apps/frappe/frappe/utils/password_strength.py,Avoid sequences like abc or 6543 as they are easy to guess,Epuka maandamano kama abc au 6543 kama ni rahisi nadhani
apps/frappe/frappe/public/js/frappe/request.js,Please try again,Tafadhali jaribu tena
apps/frappe/frappe/core/doctype/file/file.py,URL must start with 'http://' or 'https://',URL lazima ianze na &#39;http: //&#39; au &#39;https: //&#39;
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Option 3,Chaguo 3
DocType: Communication,uid,uid
DocType: Workflow State,Edit,Badilisha
DocType: Website Settings,Chat Operators,Wafanyakazi wa Mazungumzo
DocType: S3 Backup Settings,ca-central-1,ca-kati-1
DocType: Contact Us Settings,Pincode,Pincode
apps/frappe/frappe/core/doctype/data_import/importer.py,Please make sure that there are no empty columns in the file.,Tafadhali hakikisha kuwa hakuna safu zilizopo tupu kwenye faili.
apps/frappe/frappe/config/settings.py,Tracks milestones on the lifecycle of a document if it undergoes multiple stages.,Inafuatilia hatua muhimu kwenye maisha ya hati ikiwa inapitia hatua nyingi.
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Renamed files and replaced code in controllers, please check!","Faili zilizopewa jina na nambari iliyobadilishwa kwa watawala, tafadhali angalia!"
apps/frappe/frappe/utils/oauth.py,Please ensure that your profile has an email address,Tafadhali hakikisha kwamba wasifu wako una anwani ya barua pepe
apps/frappe/frappe/public/js/frappe/model/create_new.js,You have unsaved changes in this form. Please save before you continue.,Una mabadiliko yasiyohifadhiwa katika fomu hii. Tafadhali salama kabla ya kuendelea.
DocType: Address,Telangana,Telangana
apps/frappe/frappe/core/doctype/doctype/doctype.py,Default for {0} must be an option,Default kwa {0} lazima iwe chaguo
DocType: Tag Doc Category,Tag Doc Category,Fanya Hati ya Hati
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Report with more than 10 columns looks better in Landscape mode.,Ripoti na safu zaidi ya 10 inaonekana bora katika hali ya Mazingira.
apps/frappe/frappe/database/database.py,Invalid field name: {0},Jina batili la uwanja: {0}
DocType: Milestone,Milestone,Milestone
DocType: User,User Image,Picha ya mtumiaji
apps/frappe/frappe/core/doctype/doctype/doctype.js,Go to {0},Nenda kwa {0}
apps/frappe/frappe/email/queue.py,Emails are muted,Maandiko hutumiwa
apps/frappe/frappe/config/integrations.py,Google Services,Huduma za Google
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Ctrl + Up,Ctrl + Up
apps/frappe/frappe/utils/data.py,1 weeks ago,Wiki 1 zilizopita
DocType: Communication,Error,Hitilafu
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.js,Please setup a message first,Tafadhali kuanzisha ujumbe kwanza
DocType: Auto Repeat,End Date,Tarehe ya Mwisho
DocType: Data Import,Ignore encoding errors,Puuza makosa ya encoding
DocType: Chat Profile,Notifications,Arifa
DocType: DocField,Column Break,Kuvunja Column
DocType: Assignment Rule Day,Thursday,Alhamisi
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,You do not have enough review points,Huna alama za kutosha za ukaguzi
apps/frappe/frappe/utils/response.py,You don't have permission to access this file,Huna idhini ya kufikia faili hii
apps/frappe/frappe/core/doctype/user/user.js,Save API Secret: ,Hifadhi siri ya API:
apps/frappe/frappe/model/document.py,Cannot link cancelled document: {0},Haiwezi kuunganisha hati kufutwa: {0}
apps/frappe/frappe/core/doctype/report/report.py,Cannot edit a standard report. Please duplicate and create a new report,Haiwezi kuhariri ripoti ya kawaida. Tafadhali duplicate na unda ripoti mpya
apps/frappe/frappe/contacts/doctype/address/address.py,"Company is mandatory, as it is your company address","Kampuni ni lazima, kama ni anwani ya kampuni yako"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,"For example: If you want to include the document ID, use {0}","Kwa mfano: Ikiwa unataka kuingiza Kitambulisho cha hati, tumia {0}"
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Table Columns for {0},Chagua nguzo za Jedwali kwa {0}
DocType: Custom Field,Options Help,Chaguo Msaada
DocType: Footer Item,Group Label,Lebo ya Kikundi
DocType: Kanban Board,Kanban Board,Bodi ya Kanban
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,Anwani za Google zimesanidiwa.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,Rekodi 1 itahamishwa
DocType: DocField,Report Hide,Ripoti Ficha
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},Mtazamo wa mti haupatikani kwa {0}
DocType: DocType,Restrict To Domain,Fungua Domain
DocType: Domain,Domain,Domain
DocType: Custom Field,Label Help,Msaada wa Lebo
DocType: Workflow State,star-empty,nyota-tupu
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,Nyakati mara nyingi ni rahisi nadhani.
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Anwani za Google - Haikuweza kulandanisha anwani kutoka Anwani za Google {0}, nambari ya makosa {1}."
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,Hatua zifuatazo
apps/frappe/frappe/email/doctype/notification/notification.py,"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Haiwezi kubadilisha Arifa ya kawaida. Ili kuhariri, tafadhali afya hii na kuifanya tena"
apps/frappe/frappe/templates/includes/login/login.js,Verification code email not sent. Please contact Administrator.,Barua-pepe ya uthibitisho haijatumwa. Tafadhali wasiliana na Msimamizi.
DocType: Workflow State,ok,sawa
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,Maadili haya yatasasishwa moja kwa moja katika shughuli na pia itakuwa muhimu kuzuia ruhusa kwa mtumiaji huyu kwa shughuli zinazozomo maadili haya.
apps/frappe/frappe/twofactor.py,Verfication Code,Kanuni ya kuthibitisha
DocType: Webhook,Webhook Request,Ombi la wavuti
apps/frappe/frappe/model/rename_doc.py,** Failed: {0} to {1}: {2},** Imeshindwa: {0} kwa {1}: {2}
DocType: Data Migration Mapping,Mapping Type,Aina ya Ramani
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select Mandatory,Chagua lazima
apps/frappe/frappe/public/js/frappe/ui/upload.html,Browse,Vinjari
apps/frappe/frappe/utils/password_strength.py,"No need for symbols, digits, or uppercase letters.","Hakuna haja ya alama, tarakimu, au barua za kukuza."
DocType: DocField,Currency,Fedha
DocType: Async Task,Running,Kimbia
DocType: DocType,Track Views,Fuatilia Maoni
apps/frappe/frappe/core/doctype/user/user.js,Reset Password,Weka upya nenosiri
DocType: Workflow State,hand-left,mkono wa kushoto
DocType: Data Import,If you are updating/overwriting already created records.,Ikiwa unasasisha / overwriting rekodi tayari zilizoundwa.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Is Global,Ni Global
DocType: Email Account,Use SSL,Tumia SSL
DocType: Workflow State,play-circle,kucheza-mzunguko
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document could not be correctly assigned,Hati haikuweza kuhesabiwa kwa usahihi
apps/frappe/frappe/public/js/frappe/form/layout.js,"Invalid ""depends_on"" expression",Usio sahihi &quot;inategemea_on&quot; kujieleza
DocType: Communication,Keeps track of all communications,Inafuatilia mawasiliano yote
apps/frappe/frappe/public/js/frappe/chat.js,Group Name,Jina la Kikundi
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Print Format to Edit,Chagua Mpangilio wa Kuchapa ili Uhariri
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Shadows,Washa vivuli
DocType: Address,Shipping,Utoaji
DocType: Workflow State,circle-arrow-down,mduara-mshale-chini
apps/frappe/frappe/config/desk.py,Private and public Notes.,Vidokezo vya kibinafsi na vya umma.
DocType: DocField,Datetime,Saa ya tarehe
apps/frappe/frappe/templates/includes/login/login.js,Not a valid user,Si mtumiaji halali
apps/frappe/frappe/templates/includes/comments/comments.html,Please enter a valid email address.,Tafadhali ingiza anwani ya barua pepe halali.
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Last refreshed,Imerudishwa mwisho
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For Document Type,Kwa Aina ya Hati
DocType: Workflow State,arrow-right,Mshale-wa kulia
DocType: Workflow State,Workflow state represents the current state of a document.,Hali ya Workflow inawakilisha hali ya hati ya sasa.
DocType: Letter Head,Letter Head Based On,Barua ya kichwa Kulingana
apps/frappe/frappe/utils/oauth.py,Token is missing,Ishara haipo
apps/frappe/frappe/www/update-password.html,Set Password,Weka Nenosiri
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records.,Imefanikiwa kuingiza rekodi {0}.
apps/frappe/frappe/public/js/frappe/utils/utils.js,Note: Changing the Page Name will break previous URL to this page.,Kumbuka: Kubadili Jina la Ukurasa utavunja URL ya awali kwenye ukurasa huu.
apps/frappe/frappe/utils/file_manager.py,Removed {0},Imeondolewa {0}
DocType: SMS Settings,SMS Settings,Mipangilio ya SMS
DocType: Company History,Highlight,Eleza
DocType: Dashboard Chart,Sum,Sum
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,via Data Import,kupitia kuagiza data
DocType: OAuth Provider Settings,Force,Nguvu
apps/frappe/frappe/core/page/dashboard/dashboard.js,Last synced {0},Ilisawazishwa mwisho {0}
DocType: DocField,Fold,Fold
apps/frappe/frappe/printing/doctype/print_format/print_format.py,Standard Print Format cannot be updated,Fomu ya Kuchapa Standard haiwezi kubadilishwa
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} of type {2} cannot be mandatory,{0}: shamba {1} ya aina {2} haiwezi kuwa ya lazima
DocType: System Settings,In Days,Katika Siku
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Miss,Miss
apps/frappe/frappe/public/js/frappe/model/model.js,Please specify,Tafadhali fafanua
DocType: Comment,Bot,Bot
DocType: Help Article,Help Article,Msaada wa Kifungu
DocType: Page,Page Name,Jina la Ukurasa
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Also adding the dependent currency field {0},Pia kuongeza shamba la tegemezi la tegemezi {0}
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not locate locate - {0},Hifadhi ya Google - Haikuweza kupata Machapisho - {0}
DocType: S3 Backup Settings,ap-south-1,ap-kusini-1
apps/frappe/frappe/core/doctype/file/file.js,Unzip,Unzip
apps/frappe/frappe/model/document.py,Incorrect value in row {0}: {1} must be {2} {3},Thamani isiyo sahihi katika mstari {0}: {1} lazima {2} {3}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Submitted Document cannot be converted back to draft. Transition row {0},Hati iliyotumwa haiwezi kubadilishwa kwenye rasimu. Mstari wa mpito {0}
DocType: Assignment Rule,Assignment Days,Siku za kazi
apps/frappe/frappe/desk/reportview.py,Deleting {0},Inafuta {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Select an existing format to edit or start a new format.,Chagua muundo uliopo ili uhariri au kuanza muundo mpya.
DocType: System Settings,Bypass restricted IP Address check If Two Factor Auth Enabled,Kufuatilia Anwani ya IP ya vikwazo vikwazo Vipengee vya Auth Vilivyowezeshwa
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Created Custom Field {0} in {1},Iliundwa kwa Field Field {0} katika {1}
DocType: System Settings,Time Zone,Eneo la Wakati
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Special Characters are not allowed,Tabia maalum haziruhusiwi
DocType: Comment,Relinked,Imefafanuliwa
DocType: Print Settings,Compact Item Print,Print Compact Item
DocType: Email Account,uidnext,uidnext
DocType: User,Redirect URL,Rekebisha URL
DocType: SMS Settings,Enter url parameter for receiver nos,Ingiza parameter ya url kwa nambari ya wapokeaji
DocType: Chat Profile,Online,Online
DocType: Email Account,Always use Account's Name as Sender's Name,Tumia Jina la Akaunti kila wakati kama Jina la Mtumiaji
apps/frappe/frappe/email/doctype/email_queue/email_queue.py,Only Administrator can delete Email Queue,Msimamizi tu anaweza kufuta foleni ya barua pepe
apps/frappe/frappe/contacts/doctype/address_template/address_template.py,Setting this Address Template as default as there is no other default,Kuweka Kigezo cha Anwani hii kama default kama hakuna mwingine default
DocType: Workflow State,Home,Nyumbani
DocType: OAuth Provider Settings,Auto,Auto
DocType: System Settings,User can login using Email id or User Name,Mtumiaji anaweza kuingia kwa kutumia id ya barua pepe au Jina la mtumiaji
DocType: Workflow State,question-sign,ishara-ishara
apps/frappe/frappe/model/base_document.py,{0} is disabled,{0} imezimwa
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Field ""route"" is mandatory for Web Views",Shamba &quot;Njia&quot; ni lazima kwa Maonesho ya Mtandao
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Insert Column Before {0},Weka Safu Kabla ya {0}
DocType: Energy Point Rule,The user from this field will be rewarded points,Mtumiaji kutoka uwanja huu atafadhiliwa alama
DocType: Assignment Rule,Close Condition,Hali ya karibu
DocType: Dropbox Settings,Number of DB Backups,Idadi ya Backups ya DB
DocType: Email Account,Add Signature,Ongeza Saini
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Left this conversation,Kushoto mazungumzo haya
DocType: Print Format,Raw Printing,Uchapishaji wa Raw
,Background Jobs,Kazi ya asili
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Settings,Mipangilio ya Printa
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Time series based on is required to create a dashboard chart,Mfululizo wa wakati kulingana na inahitajika kuunda chati ya dashibodi
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Energy Points: ,Pointi za Nishati:
DocType: ToDo,ToDo,Kufanya
DocType: DocField,No Copy,Hakuna nakala
DocType: Workflow State,qrcode,qrcode
DocType: Chat Token,IP Address,Anwani ya IP
DocType: Data Import,Submit after importing,Tuma baada ya kuagiza
apps/frappe/frappe/www/login.html,Login with LDAP,Ingia na LDAP
DocType: Web Form,Breadcrumbs,Breadcrumbs
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Rank: ,Nafasi:
apps/frappe/frappe/core/doctype/doctype/doctype.py,If Owner,Ikiwa Mmiliki
DocType: Data Migration Mapping,Push,Pushisha
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Drop files here,Tupa faili hapa
DocType: OAuth Authorization Code,Expiration time,Wakati wa kumalizika
DocType: Web Page,Website Sidebar,Website Sidebar
DocType: Web Form,Show Sidebar,Onyesha Sidebar
apps/frappe/frappe/website/doctype/web_form/web_form.py,You need to be logged in to access this {0}.,Unahitaji kuingia ili upate hii {0}.
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Complete By,Kukamilisha Kwa
apps/frappe/frappe/utils/password_strength.py,All-uppercase is almost as easy to guess as all-lowercase.,Vipande vyote vya karibu ni rahisi sana nadhani kama chini-chini.
DocType: Website Settings,Top Bar Items,Vipindi vya Bar vya Juu
DocType: Notification,Print Settings,Mipangilio ya Magazeti
DocType: Page,Yes,Ndiyo
DocType: DocType,Max Attachments,Vyombo vya Max
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} seconds remaining,Karibu sekunde {0} zilizobaki
DocType: Calendar View,End Date Field,Shamba ya Tarehe ya Mwisho
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Global Shortcuts,Njia za mkato za Ulimwenguni
DocType: Desktop Icon,Page,Ukurasa
apps/frappe/frappe/utils/bot.py,Could not find {0} in {1},Haikuweza kupata {0} katika {1}
apps/frappe/frappe/utils/password_strength.py,Names and surnames by themselves are easy to guess.,Majina na majina yao wenyewe ni rahisi kufikiri.
apps/frappe/frappe/config/website.py,Knowledge Base,Msingi wa Maarifa
DocType: Workflow State,briefcase,kikapu
apps/frappe/frappe/model/document.py,Value cannot be changed for {0},Thamani haiwezi kubadilishwa kwa {0}
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Sinema inawakilisha rangi ya kifungo: Mafanikio - Kijani, Nyekundu - Nyekundu, Inverse - Nyeusi, Msingi - Nyeusi Bluu, Taarifa - Mwanga Bluu, Onyo - Orange"
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This request has not yet been approved by the user.,Ombi hili bado halijaidhinishwa na mtumiaji.
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Please Install the ldap3 library via pip to use ldap functionality.,Tafadhali Ingiza maktaba ya ldap3 kupitia bomba ili kutumia utendaji wa ldap.
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row Status,Hali ya Row
DocType: S3 Backup Settings,sa-east-1,sa-mashariki-1
DocType: Workflow Transition,Workflow Transition,Mpito wa Kazi ya Kazi
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} months ago,Miezi {0} iliyopita
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Custom Fields can only be added to a standard DocType.,Sehemu za Forodha zinaweza kuongezwa tu kwa Toleo la kawaida la Hati.
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Created By,Imetengenezwa na
