apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,เปิดตัว {{@} ใหม่สำหรับแอปพลิเคชันต่อไปนี้
DocType: Custom Field,Options Help,ตัวเลือกความช่วยเหลือ
DocType: Footer Item,Group Label,กลุ่มป้ายกำกับ
DocType: Kanban Board,Kanban Board,กระดานคันบัน
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,Google Contacts has been configured.,กำหนดค่า Google Contacts แล้ว
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,1 record will be exported,1 บันทึกจะถูกส่งออก
DocType: DocField,Report Hide,แจ้งซ่อน
apps/frappe/frappe/public/js/frappe/views/treeview.js,Tree view not available for {0},มุมมองต้นไม้ไม่สามารถใช้ได้สำหรับ {0}
DocType: DocType,Restrict To Domain,จำกัด โดเมน
DocType: Domain,Domain,โดเมน
DocType: Custom Field,Label Help,ช่วยเหลือฉลาก
DocType: Workflow State,star-empty,ดาวที่ว่างเปล่า
apps/frappe/frappe/utils/password_strength.py,Dates are often easy to guess.,วันนี้มักจะเป็นเรื่องง่ายที่จะคาดเดา
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.py,"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Google Contacts - ไม่สามารถซิงค์ผู้ติดต่อจาก Google Contacts {0}, รหัสข้อผิดพลาด {1}"
apps/frappe/frappe/public/js/frappe/form/workflow.js,Next actions,ดำเนินการต่อไป
apps/frappe/frappe/email/doctype/notification/notification.py,"Cannot edit Standard Notification. To edit, please disable this and duplicate it",ไม่สามารถแก้ไขประกาศมาตรฐานได้ หากต้องการแก้ไขโปรดปิดใช้งานคุณลักษณะนี้และทำซ้ำ
apps/frappe/frappe/templates/includes/login/login.js,Verification code email not sent. Please contact Administrator.,ไม่ได้ส่งอีเมลรหัสยืนยัน กรุณาติดต่อผู้ดูแลระบบ
DocType: Workflow State,ok,ok
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,ค่าเหล่านี้จะถูกปรับปรุงโดยอัตโนมัติในการทำธุรกรรมและยังจะเป็นประโยชน์เพื่อ จำกัด สิทธิ์สำหรับผู้ใช้นี้ในการทำธุรกรรมที่มีค่าเหล่านี้
apps/frappe/frappe/twofactor.py,Verfication Code,Verfication Code
DocType: Webhook,Webhook Request,คำขอ Webhook
apps/frappe/frappe/model/rename_doc.py,** Failed: {0} to {1}: {2},** ล้มเหลว: {0} เป็น {1}: {2}
DocType: Data Migration Mapping,Mapping Type,ประเภทการทำแผนที่
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Select Mandatory,เลือกบังคับ
apps/frappe/frappe/public/js/frappe/ui/upload.html,Browse,เรียกดู
apps/frappe/frappe/utils/password_strength.py,"No need for symbols, digits, or uppercase letters.",ไม่จำเป็นต้องมีสัญลักษณ์ตัวเลขหรือตัวอักษรตัวพิมพ์ใหญ่
DocType: DocField,Currency,เงินตรา
DocType: Async Task,Running,วิ่ง
DocType: DocType,Track Views,ติดตามการดู
apps/frappe/frappe/core/doctype/user/user.js,Reset Password,ตั้งค่ารหัสผ่าน
DocType: Workflow State,hand-left,มือ-ซ้าย
DocType: Data Import,If you are updating/overwriting already created records.,หากคุณกำลังอัปเดต / เขียนทับระเบียนที่สร้างไว้แล้ว
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Is Global,เป็นสากล
DocType: Email Account,Use SSL,ใช้ SSL
DocType: Workflow State,play-circle,เล่นวงกลม
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document could not be correctly assigned,ไม่สามารถกำหนดเอกสารได้อย่างถูกต้อง
apps/frappe/frappe/public/js/frappe/form/layout.js,"Invalid ""depends_on"" expression",นิพจน์ &quot;depends_on&quot; ไม่ถูกต้อง
DocType: Communication,Keeps track of all communications,ติดตามการสื่อสารทั้งหมด
apps/frappe/frappe/public/js/frappe/chat.js,Group Name,ชื่อกลุ่ม
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select Print Format to Edit,เลือกรูปแบบการพิมพ์ที่จะแก้ไข
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Enable Shadows,เปิดใช้งาน Shadows
DocType: Address,Shipping,การส่งสินค้า
DocType: Workflow State,circle-arrow-down,วงกลมลูกศรลง
apps/frappe/frappe/config/desk.py,Private and public Notes.,หมายเหตุภาครัฐและเอกชน
DocType: DocField,Datetime,datetime
apps/frappe/frappe/templates/includes/login/login.js,Not a valid user,ไม่ได้เป็นผู้ใช้ที่ถูกต้อง
apps/frappe/frappe/templates/includes/comments/comments.html,Please enter a valid email address.,กรุณาใส่อีเมล์ที่ถูกต้อง.
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Last refreshed,รีเฟรชครั้งล่าสุด
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,For Document Type,สำหรับประเภทเอกสาร
DocType: Workflow State,arrow-right,ลูกศรขวา
DocType: Workflow State,Workflow state represents the current state of a document.,สถานะของเวิร์กโฟลว์ที่บ่งบอกถึงสถานะปัจจุบันของเอกสาร
DocType: Letter Head,Letter Head Based On,หัวจดหมายขึ้นอยู่กับ
apps/frappe/frappe/utils/oauth.py,Token is missing,Token จะหายไป
apps/frappe/frappe/www/update-password.html,Set Password,ตั้งรหัสผ่าน
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} records.,อิมพอร์ตเร็กคอร์ด {0} สำเร็จ
apps/frappe/frappe/public/js/frappe/utils/utils.js,Note: Changing the Page Name will break previous URL to this page.,หมายเหตุ: การเปลี่ยนชื่อเพจจะเป็นการแบ่ง URL ก่อนหน้านี้ออกจากหน้านี้
apps/frappe/frappe/utils/file_manager.py,Removed {0},ลบออก {0}
DocType: SMS Settings,SMS Settings,การตั้งค่า SMS
DocType: Company History,Highlight,เน้น
DocType: Dashboard Chart,Sum,รวม
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,via Data Import,ผ่านการนำเข้าข้อมูล
DocType: OAuth Provider Settings,Force,บังคับ
apps/frappe/frappe/core/page/dashboard/dashboard.js,Last synced {0},ซิงค์ล่าสุด {0}
DocType: DocField,Fold,พับ
apps/frappe/frappe/printing/doctype/print_format/print_format.py,Standard Print Format cannot be updated,พิมพ์รูปแบบ มาตรฐาน ไม่สามารถปรับปรุง
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} of type {2} cannot be mandatory,{0}: ฟิลด์ {1} ชนิด {2} ไม่สามารถบังคับได้
DocType: System Settings,In Days,ในหลายวัน
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Miss,นางสาว
apps/frappe/frappe/public/js/frappe/model/model.js,Please specify,โปรดระบุ
DocType: Comment,Bot,Bot
DocType: Help Article,Help Article,บทความช่วยเหลือ
DocType: Page,Page Name,ชื่อเพจ
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Also adding the dependent currency field {0},นอกจากนี้การเพิ่มฟิลด์สกุลเงินที่ใช้ {0}
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not locate locate - {0},Google Drive - ไม่พบตำแหน่ง - {0}
DocType: S3 Backup Settings,ap-south-1,AP-ใต้ 1
apps/frappe/frappe/core/doctype/file/file.js,Unzip,เปิดเครื่องรูด
apps/frappe/frappe/model/document.py,Incorrect value in row {0}: {1} must be {2} {3},ค่าไม่ถูกต้อง ในแถว {0}: {1} ต้อง {2} {3}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Submitted Document cannot be converted back to draft. Transition row {0},ส่ง เอกสาร ไม่สามารถแปลง กลับไปที่ ร่าง
DocType: Assignment Rule,Assignment Days,วันที่ได้รับมอบหมาย
apps/frappe/frappe/desk/reportview.py,Deleting {0},การลบ {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Select an existing format to edit or start a new format.,เลือกรูปแบบที่มีอยู่เพื่อแก้ไขหรือเริ่มต้นรูปแบบใหม่
DocType: System Settings,Bypass restricted IP Address check If Two Factor Auth Enabled,การตรวจสอบที่อยู่ IP แบบ จำกัด Bypass จำกัด ถ้ามีการเปิดใช้งาน Two Factor Auth
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Created Custom Field {0} in {1},สร้าง ฟิลด์ที่กำหนดเอง {0} ใน {1}
DocType: System Settings,Time Zone,โซนเวลา
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Special Characters are not allowed,อักขระพิเศษไม่ได้รับอนุญาต
DocType: Comment,Relinked,relinked
DocType: Print Settings,Compact Item Print,ขนาดกะทัดรัดรายการพิมพ์
DocType: Email Account,uidnext,uidnext
DocType: User,Redirect URL,URL การเปลี่ยนเส้นทาง
DocType: SMS Settings,Enter url parameter for receiver nos,ป้อนพารามิเตอร์ URL สำหรับ Nos รับ
DocType: Chat Profile,Online,ออนไลน์
DocType: Email Account,Always use Account's Name as Sender's Name,ใช้ชื่อบัญชีเป็นชื่อผู้ส่งเสมอ
apps/frappe/frappe/email/doctype/email_queue/email_queue.py,Only Administrator can delete Email Queue,เฉพาะผู้ดูแลระบบสามารถลบคิวอีเมล์
apps/frappe/frappe/contacts/doctype/address_template/address_template.py,Setting this Address Template as default as there is no other default,การตั้งค่าแม่แบบที่อยู่นี้เป็นค่าเริ่มต้นที่ไม่มีค่าเริ่มต้นอื่น ๆ
DocType: Workflow State,Home,บ้าน
DocType: OAuth Provider Settings,Auto,รถยนต์
DocType: System Settings,User can login using Email id or User Name,ผู้ใช้สามารถเข้าสู่ระบบโดยใช้ Email id หรือ User Name
DocType: Workflow State,question-sign,คำถามการลงชื่อเข้าใช้
apps/frappe/frappe/model/base_document.py,{0} is disabled,{0} ถูกปิดใช้งาน
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Field ""route"" is mandatory for Web Views",ฟิลด์ &quot;เส้นทาง&quot; เป็นสิ่งที่บังคับสำหรับมุมมองเว็บ
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Insert Column Before {0},แทรกคอลัมน์ก่อน {0}
DocType: Energy Point Rule,The user from this field will be rewarded points,ผู้ใช้จากฟิลด์นี้จะได้รับคะแนนสะสม
DocType: Assignment Rule,Close Condition,ปิดเงื่อนไข
DocType: Dropbox Settings,Number of DB Backups,จำนวนสำรองข้อมูล DB
DocType: Email Account,Add Signature,เพิ่มลายเซ็น
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Left this conversation,ออกจากการสนทนานี้
DocType: Print Format,Raw Printing,การพิมพ์แบบดิบ
,Background Jobs,งานเบื่องหลัง
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Settings,การตั้งค่าเครื่องพิมพ์
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Time series based on is required to create a dashboard chart,ต้องใช้อนุกรมเวลาตามเพื่อสร้างแผนภูมิแดชบอร์ด
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Energy Points: ,คะแนนพลังงาน:
DocType: ToDo,ToDo,สิ่งที่ต้องทำ
DocType: DocField,No Copy,คัดลอกไม่มี
DocType: Workflow State,qrcode,QRCode
DocType: Chat Token,IP Address,ที่อยู่ IP
DocType: Data Import,Submit after importing,ส่งหลังจากการนำเข้า
apps/frappe/frappe/www/login.html,Login with LDAP,เข้าสู่ระบบด้วย LDAP
DocType: Web Form,Breadcrumbs,สวดมนต์
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Rank: ,อันดับ:
apps/frappe/frappe/core/doctype/doctype/doctype.py,If Owner,หากเจ้าของ
DocType: Data Migration Mapping,Push,ดัน
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Drop files here,วางไฟล์ที่นี่
DocType: OAuth Authorization Code,Expiration time,เวลาหมดอายุ
DocType: Web Page,Website Sidebar,แถบด้านข้างเว็บไซต์
DocType: Web Form,Show Sidebar,แสดงแถบด้านข้าง
apps/frappe/frappe/website/doctype/web_form/web_form.py,You need to be logged in to access this {0}.,คุณจำเป็นต้องเข้าสู่ระบบเพื่อเข้าถึง {0}
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Complete By,เสร็จสมบูรณ์โดย
apps/frappe/frappe/utils/password_strength.py,All-uppercase is almost as easy to guess as all-lowercase.,All-พิมพ์ใหญ่เกือบจะเป็นเรื่องง่ายที่จะคาดเดาเป็นตัวพิมพ์เล็กทั้งหมด
DocType: Website Settings,Top Bar Items,รายการ Bar สถานที่ยอด
DocType: Notification,Print Settings,ตั้งค่าการพิมพ์
DocType: Page,Yes,ใช่
DocType: DocType,Max Attachments,จำนวนสิ่งที่แนบสูงสุด
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} seconds remaining,เหลือเวลาประมาณ {0} วินาที
DocType: Calendar View,End Date Field,ฟิลด์วันที่สิ้นสุด
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Global Shortcuts,ทางลัดส่วนกลาง
DocType: Desktop Icon,Page,หน้า
apps/frappe/frappe/utils/bot.py,Could not find {0} in {1},ไม่พบ {0} ใน {1}
apps/frappe/frappe/utils/password_strength.py,Names and surnames by themselves are easy to guess.,ชื่อและนามสกุลด้วยตัวเองเป็นเรื่องง่ายที่จะคาดเดา
apps/frappe/frappe/config/website.py,Knowledge Base,ฐานความรู้
DocType: Workflow State,briefcase,กระเป๋าเอกสาร
apps/frappe/frappe/model/document.py,Value cannot be changed for {0},ค่า ไม่สามารถเปลี่ยนแปลงได้ เพื่อ {0}
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","สไตล์เป็นสีของปุ่ม: ความสำเร็จ - สีเขียว, อันตราย - แดง, Inverse - ดำ, ประถม - มืดข้อมูล, บลู - Light Blue, คำเตือน - ออเรนจ์"
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This request has not yet been approved by the user.,คำขอนี้ยังไม่ได้รับการอนุมัติจากผู้ใช้
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Please Install the ldap3 library via pip to use ldap functionality.,โปรดติดตั้งไลบรารี ldap3 ผ่าน pip เพื่อใช้ฟังก์ชัน ldap
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row Status,สถานะแถว
DocType: S3 Backup Settings,sa-east-1,SA-ตะวันออก-1
DocType: Workflow Transition,Workflow Transition,เปลี่ยนเวิร์กโฟลว์
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} months ago,{0} เดือนที่ผ่านมา
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Custom Fields can only be added to a standard DocType.,ฟิลด์ที่กำหนดเองสามารถเพิ่มลงใน DocType มาตรฐานได้เท่านั้น
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Created By,สร้างโดย
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox Setup,การติดตั้ง Dropbox
DocType: Assignment Rule Day,Assignment Rule Day,วันกำหนดกฎ
DocType: Workflow State,resize-horizontal,ปรับขนาดในแนวนอน-
apps/frappe/frappe/templates/emails/download_data.html,Download Link,ลิ้งค์ดาวน์โหลด
DocType: Chat Message,Content,เนื้อหา
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} reverted your point on {1},{0} คืนจุดของคุณในวันที่ {1}
DocType: Data Migration Run,Push Insert,กด Insert
apps/frappe/frappe/public/js/frappe/views/treeview.js,Group Node,กลุ่มโหนด
DocType: Auto Repeat,Notification,การแจ้งเตือน
DocType: Contact Phone,Contact Phone,เบอร์โทรติดต่อ
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} appreciated {1},{0} ได้รับความนิยม {1}
DocType: Milestone,Document,เอกสาร
apps/frappe/frappe/core/doctype/doctype/doctype.py,Series {0} already used in {1},ชุด {0} ใช้แล้ว ใน {1}
apps/frappe/frappe/core/doctype/data_import/importer.py,Unsupported File Format,ไม่สนับสนุนรูปแบบไฟล์
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting to launch QZ Tray...,กำลังพยายามเปิดถาด QZ ...
DocType: Assignment Rule,Example: {{ subject }},ตัวอย่าง: {{subject}}
DocType: DocField,Code,รหัส
DocType: Workflow,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""",เป็นไปได้ทั้งหมดสหรัฐอเมริกาเวิร์กโฟลว์และบทบาทของเวิร์กโฟลว์ ตัวเลือก Docstatus: 0 คือ &quot;บันทึก&quot; 1 &quot;ส่ง&quot; และ 2 &quot;ยกเลิก&quot;
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} are required,ต้องระบุ {0}
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Last Modified On,แก้ไขล่าสุดเมื่อ
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.",สิทธิ์ที่ระดับ 0 มีเอกสารสิทธิ์ระดับคือพวกเขาเป็นหลักสำหรับการเข้าถึงเอกสาร
DocType: Auto Repeat,Print Format,พิมพ์รูปแบบ
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Toggle Grid View,สลับมุมมองตาราง
apps/frappe/frappe/public/js/frappe/form/form.js,Go to next record,ไปที่ระเบียนถัดไป
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Invalid payment gateway credentials,ข้อมูลประจำตัวของช่องทางการชำระเงินที่ไม่ถูกต้อง
DocType: Data Import,This is the template file generated with only the rows having some error. You should use this file for correction and import.,นี่เป็นไฟล์เทมเพลตที่สร้างขึ้นเฉพาะแถวที่มีข้อผิดพลาดเท่านั้น คุณควรใช้ไฟล์นี้เพื่อแก้ไขและนำเข้า
apps/frappe/frappe/config/users_and_permissions.py,Set Permissions on Document Types and Roles,กำหนดสิทธิ์ ใน ประเภท เอกสาร และบทบาท
DocType: Data Migration Run,Remote ID,ID ระยะไกล
apps/frappe/frappe/model/meta.py,No Label,ไม่มีฉลาก
DocType: System Settings,Use socketio to upload file,ใช้ซ็อกเก็ตเพื่ออัปโหลดไฟล์
apps/frappe/frappe/public/js/frappe/list/list_view.js,Refreshing,รวย
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.js,Modified By,แก้ไขโดย
apps/frappe/frappe/public/js/frappe/request.js,Support Email Address Not Specified,ไม่ระบุที่อยู่อีเมลสนับสนุน
DocType: Energy Point Log,Criticism,คำวิจารณ์
DocType: Address,Tripura,ตริปุระ
DocType: About Us Settings,"""Company History""","""ประวัติบริษัท"""
apps/frappe/frappe/www/confirm_workflow_action.html,This document has been modified after the email was sent.,เอกสารนี้ได้รับการแก้ไขหลังจากส่งอีเมลแล้ว
DocType: DocField,"If checked, this field will be not overwritten based on Fetch From if a value already exists.",หากเลือกตัวเลือกนี้ฟิลด์นี้จะไม่ถูกเขียนทับโดยยึดตามการดึงข้อมูลหากมีค่าอยู่แล้ว
DocType: Access Log,Show Report,แสดงรายงาน
DocType: Address,Tamil Nadu,ทมิฬนาฑู
DocType: Email Rule,Email Rule,กฎข้อที่อีเมล์
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} shared this document with everyone,{0} แบ่งปันเอกสารนี้ให้ใช้ร่วมกันกับทุกคนแล้ว
apps/frappe/frappe/desk/page/activity/activity_row.html,Commented on {0}: {1},แสดงความคิดเห็นใน {0}: {1}
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Looks like someone sent you to an incomplete URL. Please ask them to look into it.,ดูเหมือนว่ามีคนส่งคุณไปยัง URL แบบไม่สมบูรณ์ กรุณาขอให้พวกเขาดูเป็นมัน
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Your payment has been successfully registered.,การชำระเงินของคุณได้รับการลงทะเบียนเรียบร้อยแล้ว
DocType: Stripe Settings,Secret Key,คีย์ลับ
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Translate {0},แปล {0}
DocType: Notification,Send alert if this field's value changes,ส่งการแจ้งเตือนหากมีการเปลี่ยนแปลงค่าของเขตนี้
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Theme Colors,ธีมสี
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select a DocType to make a new format,เลือก DocType ที่จะทำให้รูปแบบใหม่
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User does not exist,ไม่มีผู้ใช้
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,'Recipients' not specified,&#39;ผู้รับ&#39; ไม่ได้ระบุ
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,just now,เมื่อสักครู่
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html,Apply,ใช้
DocType: Footer Item,Policy,นโยบาย
apps/frappe/frappe/integrations/utils.py,{0} Settings not found,{0} ไม่พบการตั้งค่า
DocType: Module Def,Module Def,Def โมดูล
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Upload file,อัพโหลดไฟล์
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Are you sure you want to delete this post?,คุณแน่ใจหรือว่าต้องการลบโพสต์นี้
DocType: Chat Profile,Busy,ไม่ว่าง
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} Dashboard,{0} แดชบอร์ด
DocType: Data Migration Plan,Data Migration Plan,แผนอพยพข้อมูล
apps/frappe/frappe/core/doctype/communication/communication.js,Reply,ตอบ
apps/frappe/frappe/config/core.py,Pages in Desk (place holders),หน้าโต๊ะ (ผู้ถือสถานที่)
DocType: DocField,Collapsible Depends On,พับขึ้นอยู่กับ
DocType: Print Style,Print Style Name,พิมพ์ชื่อสไตล์
DocType: Print Settings,Allow page break inside tables,อนุญาตให้แบ่งหน้าภายในตาราง
DocType: Email Account,SMTP Server,SMTP เซิร์ฟเวอร์
DocType: Print Format,Print Format Help,พิมพ์รูปแบบความช่วยเหลือ
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,{0} room must have atmost one user.,{0} ห้องต้องมีผู้ใช้เพียงรายเดียว
DocType: DocType,Beta,ทดลอง
DocType: Dashboard Chart,Count,นับ
apps/frappe/frappe/templates/includes/comments/comments.py,New Comment on {0}: {1},ความคิดเห็นใหม่เมื่อ {0}: {1}
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,restored {0} as {1},บูรณะ {0} เป็น {1}
apps/frappe/frappe/core/doctype/data_export/exporter.py,"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","หากคุณกำลังปรับปรุงโปรดเลือก ""ทับ"" แถวอื่น ๆ ที่มีอยู่จะไม่ถูกลบ"
DocType: DocField,Translatable,สามารถแปลความหมายได้
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing {0} of {1},กำลังซิงค์ {0} จาก {1}
DocType: Letter Head,Letter Head in HTML,หัวจดหมาย ในรูปแบบ HTML
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User Profile,ประวัติผู้ใช้
DocType: Web Form,Web Form,เว็บฟอร์ม
apps/frappe/frappe/public/js/frappe/form/controls/date.js,Date {0} must be in format: {1},วันที่ {0} ต้องอยู่ในรูปแบบ: {1}
DocType: About Us Settings,Org History Heading,ประวัติ org หัวเรื่อง
DocType: Print Settings,Allow Print for Cancelled,อนุญาตให้พิมพ์สำหรับการยกเลิก
DocType: Communication,Integrations can use this field to set email delivery status,Integrations สามารถใช้ข้อมูลนี้ในการตั้งค่าสถานะการส่งอีเมล
DocType: Web Form,Web Page Link Text,หน้าเว็บลิงค์ข้อความ
DocType: Page,System Page,หน้าระบบ
DocType: Page,System Page,หน้าระบบ
apps/frappe/frappe/config/settings.py,"Set default format, page size, print style etc.",รูปแบบการตั้งค่าเริ่มต้นขนาดหน้าลักษณะการพิมพ์ ฯลฯ
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,ESC,ESC
apps/frappe/frappe/modules/utils.py,Customizations for <b>{0}</b> exported to:<br>{1},การปรับแต่งสำหรับ <b>{0}</b> ถูกเอ็กซ์พอร์ตไปที่: <br> {1}
DocType: Website Settings,Include Search in Top Bar,รวมถึงการค้นหาในบาร์ยอดนิยม
DocType: GSuite Settings,Allow GSuite access,อนุญาตให้เข้าถึง GSuite
DocType: DocType,DESC,DESC
DocType: DocType,Naming,การตั้งชื่อ
apps/frappe/frappe/core/doctype/data_import/data_import.js,Select All,เลือกทั้งหมด
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Column {0},คอลัมน์ {0}
apps/frappe/frappe/config/customization.py,Custom Translations,คำที่กำหนดเอง
apps/frappe/frappe/public/js/frappe/socketio_client.js,Progress,ความคืบหน้า
apps/frappe/frappe/public/js/frappe/form/workflow.js, by Role ,โดยบทบาท
apps/frappe/frappe/public/js/frappe/form/save.js,Missing Fields,ทุ่งนาที่ขาดหายไป
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid fieldname '{0}' in autoname,fieldname ไม่ถูกต้อง &#39;{0}&#39; ใน autoname
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search in a document type,ค้นหาในรูปแบบเอกสาร
DocType: Custom DocPerm,Role and Level,บทบาท และ ระดับ
DocType: File,Thumbnail URL,URL รูปขนาดย่อ
apps/frappe/frappe/desk/moduleview.py,Custom Reports,รายงานที่กำหนดเอง
DocType: Website Script,Website Script,สคริปต์เว็บไซต์
DocType: GSuite Settings,If you aren't using own publish Google Apps Script webapp you can use the default https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec ,หากคุณไม่ได้ใช้เว็บแอ็พพลิเคชัน Google Apps Script เผยแพร่เองคุณสามารถใช้ https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec เป็นค่าเริ่มต้น
apps/frappe/frappe/config/settings.py,Customized HTML Templates for printing transactions.,แม่แบบ HTML ที่กำหนดเองสำหรับการทำธุรกรรมการพิมพ์
apps/frappe/frappe/public/js/frappe/form/print.js,Orientation,ปฐมนิเทศ
DocType: Workflow,Is Active,มีการใช้งาน
apps/frappe/frappe/desk/query_report.py,{0} saved successfully,บันทึก {0} สำเร็จแล้ว
apps/frappe/frappe/desk/form/utils.py,No further records,ไม่มีระเบียนใด
DocType: DocField,Long Text,ข้อความยาว
DocType: Workflow State,Primary,ประถม
DocType: User,Home Settings,การตั้งค่าหน้าแรก
apps/frappe/frappe/core/doctype/data_import/importer.py,Please do not change the rows above {0},กรุณาอย่า เปลี่ยน แถว ด้านบน {0}
DocType: Web Form,Go to this URL after completing the form (only for Guest users),ไปที่ URL นี้หลังจากกรอกแบบฟอร์ม (สำหรับผู้ใช้ Guest เท่านั้น)
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,(Ctrl + G),(Ctrl + G)
DocType: Contact,More Information,ข้อมูลมากกว่านี้
DocType: Data Migration Mapping,Field Maps,แผนที่ภาคสนาม
DocType: Desktop Icon,Desktop Icon,เดสก์ท็อปไอคอน
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Your payment was successfully accepted,ชำระเงินของคุณประสบความสำเร็จได้รับการยอมรับ
apps/frappe/frappe/public/js/frappe/views/pageview.js,Sorry! You are not permitted to view this page.,ขออภัย! คุณยังไม่ได้รับอนุญาตให้ดูหน้านี้
DocType: Workflow State,bell,ระฆัง
DocType: LDAP Settings,LDAP Mobile Field,ฟิลด์มือถือของ LDAP
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Share this document with,แบ่งปันเอกสารกับเรื่องนี้
