apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,নিম্নলিখিত অ্যাপ্লিকেশনের জন্য নতুন {} রিলিজ পাওয়া যায়
DocType: Dashboard Chart,Filters JSON,ফিল্টারগুলি JSON
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Click here to verify,যাচাই করার জন্য এখানে ক্লিক করুন
DocType: Email Account,Disable SMTP server authentication,এসএমটিপি সার্ভার প্রমাণীকরণ অক্ষম করুন
apps/frappe/frappe/public/js/frappe/utils/utils.js,Copied to clipboard.,ক্লিপবোর্ডে অনুলিপি করা হয়েছে।
apps/frappe/frappe/utils/password_strength.py,Predictable substitutions like '@' instead of 'a' don't help very much.,মত আন্দাজের বদল &#39;@&#39; পরিবর্তে &#39;একটি&#39; খুব সাহায্য না.
apps/frappe/frappe/desk/doctype/todo/todo_list.js,Assigned By Me,আমার দ্বারা নির্ধারিত হয়
apps/frappe/frappe/utils/data.py,Zero,শূন্য
DocType: Google Drive,Backup Folder ID,ব্যাকআপ ফোল্ডার আইডি
apps/frappe/frappe/core/doctype/doctype/doctype.py,Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,না বিকাশকারী মোডে! Site_config.json সেট অথবা &#39;কাস্টম&#39; DOCTYPE করতে.
DocType: Workflow State,globe,পৃথিবী
DocType: System Settings,dd.mm.yyyy,dd.mm.yyyy
DocType: Assignment Rule,Priority,অগ্রাধিকার
DocType: Email Queue,Unsubscribe Param,আন-সাবস্ক্রাইব পরম
DocType: DocType,Hide Sidebar and Menu,সাইডবার এবং মেনু লুকান
DocType: Auto Repeat,Weekly,সাপ্তাহিক
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Dark Color,গা .় রঙ
DocType: SMS Settings,Eg. smsgateway.com/api/send_sms.cgi,যেমন. smsgateway.com/api/send_sms.cgi
DocType: Communication,In Reply To,জবাবে
DocType: DocType,Allow Import (via Data Import Tool),আমদানি মঞ্জুরি দিন (ডেটা আমদানি টুল এর মাধ্যমে)
apps/frappe/frappe/public/js/frappe/web_form/web_form_list.js,Sr,সিনিয়র
DocType: DocField,Float,ভাসা
DocType: Print Settings,Page Settings,পৃষ্ঠা সেটিংস
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Saving...,সংরক্ষণ করা হচ্ছে ...
apps/frappe/frappe/www/update-password.html,Invalid Password,অবৈধ পাসওয়ার্ড
DocType: Contact,Purchase Master Manager,ক্রয় মাস্টার ম্যানেজার
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on the lock icon to toggle public/private,সরকারী / ব্যক্তিগত টগল করতে লক আইকনে ক্লিক করুন on
DocType: Module Def,Module Name,মডিউল নাম
DocType: S3 Backup Settings,eu-west-3,ইইউ-পশ্চিমে -3
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Uploading {0} of {1},{1} এর {0} আপলোড হচ্ছে
DocType: DocType,DocType is a Table / Form in the application.,DOCTYPE আবেদন মধ্যে একটি টেবিল / ফরম হয়.
DocType: Social Login Key,Authorize URL,অনুমোদিত URL
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not fetch event from Google Calendar, error code {0}.","গুগল ক্যালেন্ডার - গুগল ক্যালেন্ডার থেকে ইভেন্ট আনতে পারেনি, ত্রুটি কোড {0}}"
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Auto Repeat Document Creation Failed,স্বতঃ পুনরাবৃত্তি নথি তৈরি করা ব্যর্থ
DocType: Email Account,GMail,জিমেইল
DocType: Letter Head,Letter Head Image,লেটার হেড ইমেজ
DocType: Address,Party GSTIN,পার্টির GSTIN
apps/frappe/frappe/public/js/frappe/utils/utils.js,{0} Report,{0} প্রতিবেদন
DocType: SMS Settings,Use POST,পোস্ট ব্যবহার করুন
DocType: Communication,SMS,খুদেবার্তা
apps/frappe/frappe/website/doctype/website_slideshow/website_slideshow.js,Fetch Images,চিত্রগুলি পান
DocType: DocType,Web View,ওয়েব দর্শন
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Totals,সমগ্র
DocType: DocField,Print Width,প্রিন্ট করুন প্রস্থ
,Setup Wizard,সেটআপ উইজার্ড
DocType: Address,GST State Number,GST রাষ্ট্রের সংখ্যা
DocType: Chat Message,Visitor,পরিদর্শক
DocType: User,Allow user to login only before this hour (0-24),ব্যবহারকারী শুধুমাত্র এই ঘন্টা আগে লগইন করতে (0-24) অনুমতি দিন
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,"Drag and drop files, ","ফাইলগুলি টানুন এবং ফেলে দিন,"
DocType: Social Login Key,Access Token URL,অ্যাক্সেস টোকেন URL
apps/frappe/frappe/config/integrations.py,Google Drive Backup.,গুগল ড্রাইভ ব্যাকআপ।
apps/frappe/frappe/desk/doctype/todo/todo.py,{0} assigned {1}: {2},{0} নিযুক্ত {1}: {2}
apps/frappe/frappe/www/contact.py,New Message from Website Contact Page,থেকে ওয়েবসাইট যোগাযোগ পৃষ্ঠা নতুন বার্তা
DocType: Notification,Reference Date,রেফারেন্স তারিখ
apps/frappe/frappe/templates/includes/login/login.js,OTP setup using OTP App was not completed. Please contact Administrator.,ওটিপি অ্যাপ ব্যবহার করে ওটিপি সেটআপ সম্পন্ন হয়নি। প্রশাসকের সাথে যোগাযোগ করুন।
apps/frappe/frappe/core/doctype/sms_settings/sms_settings.py,Please enter valid mobile nos,বৈধ মোবাইল টি লিখুন দয়া করে
apps/frappe/frappe/public/js/frappe/desk.js,Some of the features might not work in your browser. Please update your browser to the latest version.,বৈশিষ্ট্যগুলির মধ্যে কয়েকটি আপনার ব্রাউজারে কাজ নাও করতে পারে। সাম্প্রতিক সংস্করণে আপনার ব্রাউজার আপডেট করুন।
apps/frappe/frappe/utils/bot.py,"Don't know, ask 'help'","জানেন না জিজ্ঞেস করুন, &#39;সাহায্যের&#39;"
DocType: DocType,Comments and Communications will be associated with this linked document,মতামত ও কমিউনিকেশনস এই লিঙ্ক নথির সঙ্গে যুক্ত করা হবে
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_sidebar.html,Filter...,ফিল্টার ...
DocType: Workflow State,bold,সাহসী
DocType: Auto Repeat,Status,অবস্থা
DocType: GCalendar Settings,Client Secret,ক্লায়েন্ট সিক্রেট
DocType: Auto Email Report,From Date Field,তারিখ ক্ষেত্র থেকে
DocType: Data Migration Mapping Detail,Child Table Mapping,শিশু টেবিল ম্যাপিং
DocType: Company History,Year,বছর
DocType: User Social Login,Provider,প্রদানকারী
DocType: OAuth Client, Advanced Settings,উন্নত সেটিংস
apps/frappe/frappe/website/doctype/website_settings/website_settings.py,{0} does not exist in row {1},{0} সারি {1} এ নেই
apps/frappe/frappe/core/doctype/sms_settings/sms_settings.py,Please Update SMS Settings,এসএমএস সেটিংস আপডেট করুন
DocType: Event,Event Type,ইভেন্টের ধরণ
DocType: User,Last Known Versions,শেষ জানা সংস্করণ
apps/frappe/frappe/config/settings.py,Add / Manage Email Accounts.,ইমেইল একাউন্ট পরিচালনা / যুক্ত করো.
DocType: Comment,Published,প্রকাশিত
apps/frappe/frappe/templates/emails/auto_reply.html,Thank you for your email,তোমার ই - মেইলের জন্য ধন্যবাদ
DocType: DocField,Small Text,ছোট লেখা
DocType: Workflow,Allow approval for creator of the document,নথি স্রষ্টার জন্য অনুমতি অনুমোদন
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Save Report,প্রতিবেদন সংরক্ষণ করুন
DocType: Webhook,on_cancel,on_cancel
DocType: Social Login Key,API Endpoint Args,API এন্ডপয়েন্ট আর্গস
apps/frappe/frappe/core/doctype/user/user.py,Administrator accessed {0} on {1} via IP Address {2}.,অ্যাডমিনিস্ট্রেটর ব্যবহার {0} থেকে {1} IP ঠিকানা মাধ্যমে {2}.
apps/frappe/frappe/core/doctype/doctype/doctype.py,Parent Field must be a valid fieldname,মূল ক্ষেত্র অবশ্যই একটি বৈধ ক্ষেত্রের নাম হতে হবে
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Failed while amending subscription,সাবস্ক্রিপশন সংশোধন করার সময় ব্যর্থ হয়েছে
DocType: LDAP Settings,LDAP Group Field,এলডিএপি গ্রুপ ফিল্ড
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Equals,সমান
apps/frappe/frappe/core/doctype/doctype/doctype.py,Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',ক্ষেত্রের বিকল্প &#39;ডাইনামিক লিংক&#39; টাইপ &#39;DOCTYPE&#39; হিসাবে অপশন সঙ্গে অন্য লিঙ্ক ক্ষেত্র নির্দেশ করতে হবে
DocType: About Us Settings,Team Members Heading,শীর্ষক দলের সদস্যদের
apps/frappe/frappe/utils/csvutils.py,Invalid CSV Format,অবৈধ CSV বিন্যাসে
apps/frappe/frappe/public/js/frappe/form/print.js,"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running, to use the Raw Print feature.<br><br><a href=""https://qz.io/download/"" target=""_blank"">Click here to Download and install QZ Tray</a>.<br> <a href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"" target=""_blank"">Click here to learn more about Raw Printing</a>.","কিউজেড ট্রে অ্যাপ্লিকেশনটিতে সংযোগ করার সময় ত্রুটি ... <br><br> কাঁচা মুদ্রণ বৈশিষ্ট্যটি ব্যবহার করতে আপনার কিউজেড ট্রে অ্যাপ্লিকেশন ইনস্টল এবং চলমান থাকা দরকার। <br><br> <a href=""https://qz.io/download/"" target=""_blank"">কিউজেড ট্রে ডাউনলোড এবং ইনস্টল করতে এখানে ক্লিক করুন</a> । <br> <a href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"" target=""_blank"">কাঁচা মুদ্রণ সম্পর্কে আরও জানতে এখানে ক্লিক করুন</a> ।"
apps/frappe/frappe/desk/page/backups/backups.js,Set Number of Backups,সেট ব্যাক-আপ সংখ্যা
DocType: DocField,Do not allow user to change after set the first time,প্রথমবার ব্যবহারকারী পর সেট পরিবর্তন করার অনুমতি দেয় না
apps/frappe/frappe/utils/data.py,1 year ago,1 বছর আগে
apps/frappe/frappe/config/users_and_permissions.py,"View Log of all print, download and export events","সমস্ত মুদ্রণ, ডাউনলোড এবং রফতানি ইভেন্ট দেখুন লগ"
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,1 month,1 মাস
DocType: Contact,Contact,যোগাযোগ
DocType: User,Third Party Authentication,থার্ড পার্টি প্রমাণীকরণ
apps/frappe/frappe/public/js/frappe/form/print.js,No Printer is Available.,কোনও মুদ্রক পাওয়া যায় না।
DocType: Website Settings,Banner is above the Top Menu Bar.,ব্যানার উপরের মেনু বার উপরে.
DocType: User,API Secret,এপিআই সিক্রেট
DocType: Blog Post,Content Type,কোন ধরনের
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,{0} Calendar,{0} ক্যালেন্ডার
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Export Report: ,রপ্তানি প্রতিবেদন:
DocType: Data Migration Run,Push Update,আপডেট করুন
DocType: Email Account,Port,বন্দর
DocType: Print Format,Arial,আড়িয়াল
apps/frappe/frappe/auth.py,Incomplete login details,অসম্পূর্ণ লগইন বিশদ
apps/frappe/frappe/config/core.py,Models (building blocks) of the Application,আবেদন মডেল (বিল্ডিং ব্লক)
DocType: Website Slideshow,Slideshow like display for the website,ওয়েব সাইটের জন্য প্রদর্শনের ভালো স্লাইডশো
apps/frappe/frappe/config/settings.py,Setup Notifications based on various criteria.,বিভিন্ন মানদণ্ডের উপর ভিত্তি করে সেটআপ বিজ্ঞপ্তিগুলি।
DocType: Comment,Updated,আপডেট করা হয়েছে
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js,Select Module,মডিউল নির্বাচন
apps/frappe/frappe/public/js/frappe/chat.js,Search or Create a New Chat,একটি নতুন চ্যাট অনুসন্ধান করুন বা তৈরি করুন
apps/frappe/frappe/sessions.py,Cache Cleared,ক্যাশে সাফ
DocType: Auto Email Report,Dynamic Report Filters,গতিশীল রিপোর্ট ফিল্টার
DocType: Email Account,UIDVALIDITY,UIDVALIDITY
apps/frappe/frappe/public/js/frappe/views/communication.js,New Email,নতুন ইমেইল
DocType: Custom DocPerm,Export,রপ্তানি
apps/frappe/frappe/public/js/frappe/form/print.js,QZ Tray Failed: ,কিউজেড ট্রে ব্যর্থ হয়েছে:
DocType: Dropbox Settings,Dropbox Settings,ড্রপবক্স সেটিংস
DocType: About Us Settings,More content for the bottom of the page.,পৃষ্ঠার নীচের অংশে আরো কন্টেন্ট জন্য.
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.js,This document has been reverted,এই দস্তাবেজটি ফেরত দেওয়া হয়েছে
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive Backup Successful.,গুগল ড্রাইভের ব্যাকআপ সফল।
DocType: Workflow,DocType on which this Workflow is applicable.,DOCTYPE যা এই কর্মপ্রবাহ প্রযোজ্য.
DocType: User,Enabled,সক্রিয়
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Failed to complete setup,সেটআপ সম্পূর্ণ করতে ব্যর্থ হয়েছে
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,New {0}: {1},নতুন {0}: {1}
DocType: Tag Category,Category Name,নামের তালিকা
apps/frappe/frappe/model/db_query.py,Parent is required to get child table data,সন্তানের টেবিল ডেটা পেতে পিতামাতার প্রয়োজন
apps/frappe/frappe/email/doctype/email_group/email_group.js,Import Subscribers,আমদানি সদস্যবৃন্দ
DocType: Print Settings,PDF Settings,পিডিএফ সেটিংস
DocType: Kanban Board Column,Column Name,কলামের নাম
DocType: Language,Based On,উপর ভিত্তি করে
DocType: Email Account,"For more information, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">click here</a>.","আরও তথ্যের জন্য, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">এখানে ক্লিক করুন</a> ।"
apps/frappe/frappe/core/doctype/data_import/importer_new.py,Number of columns does not match with data,কলামগুলির সংখ্যা ডেটার সাথে মেলে না
apps/frappe/frappe/printing/doctype/print_format/print_format.js,Make Default,ডিফল্ট করা
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,Execution Time: {0} sec,সম্পাদনের সময়: {0} সেকেন্ড
apps/frappe/frappe/model/utils/__init__.py,Invalid include path,অবৈধ পথ অন্তর্ভুক্ত
DocType: Communication,Email Account,ইমেইল একাউন্ট
DocType: Workflow State,Download,ডাউনলোড
DocType: Blog Post,Blog Intro,মুখ্য পৃষ্ঠা Privacy Policy ব্লগ
DocType: Async Task,Result,ফল
DocType: Webhook,on_update_after_submit,on_update_after_submit
DocType: System Settings,Allow Login using User Name,ব্যবহারকারী নাম ব্যবহার করে লগইন করার অনুমতি দিন
apps/frappe/frappe/core/doctype/report/report.js,Enable Report,গালাগাল প্রতিবেদন সক্রিয়
DocType: DocField,Display Depends On,প্রদর্শন উপর নির্ভর
DocType: Social Login Key,API Endpoint,API এন্ডপয়েন্ট
DocType: Web Page,Insert Code,কোড প্রবেশ করান
DocType: Data Migration Run,Current Mapping Type,বর্তমান ম্যাপিং প্রকার
DocType: ToDo,Low,কম
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,You can add dynamic properties from the document by using Jinja templating.,আপনি Jinja টেমপ্লেট ব্যবহার করে নথি থেকে গতিশীল বৈশিষ্ট্য যোগ করতে পারেন.
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,List a document type,একটি নথি টাইপ তালিকা
DocType: Web Page,"Header, Breadcrumbs and Meta Tags","শিরোনাম, ব্রেডক্র্যাম্বস এবং মেটা ট্যাগ"
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,"browse,","ব্রাউজ করুন,"
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,3 months,3 মাস
apps/frappe/frappe/public/js/frappe/views/components/DeskSection.vue,Shortcuts,শর্টকাট
apps/frappe/frappe/core/doctype/data_export/exporter.py,"If you are uploading new records, leave the ""name"" (ID) column blank.","আপনি নতুন রেকর্ড আপলোড হয়, &quot;নাম&quot; (আইডি) কলাম ফাঁকা রাখুন."
DocType: Data Migration Run,Current Mapping Delete Start,বর্তমান ম্যাপিং মুছুন শুরু করুন
apps/frappe/frappe/config/core.py,Errors in Background Events,পৃষ্ঠভূমি ঘটনাবলী ত্রুটি
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,No of Columns,কলাম কোন
DocType: Workflow State,Calendar,ক্যালেন্ডার
apps/frappe/frappe/client.py,No document found for given filters,কোন দস্তাবেজ দেওয়া ফিল্টারের পাওয়া
apps/frappe/frappe/config/website.py,A user who posts blogs.,একজন ব্যবহারকারী যারা ব্লগ পোস্ট করেন।
apps/frappe/frappe/model/rename_doc.py,"Another {0} with name {1} exists, select another name","আরেকটি {0} নামের {1} বিদ্যমান সাথে, অন্য নাম নির্বাচন"
DocType: DocType,Custom?,কাস্টম?
DocType: Website Settings,Website Theme Image,ওয়েবসাইট বিষয়বস্তু চিত্র
DocType: Workflow State,road,রাস্তা
DocType: User,Timezone,সময় অঞ্চল
apps/frappe/frappe/public/js/frappe/model/model.js,Unable to load: {0},লোড করা যায়নি: {0}
apps/frappe/frappe/config/integrations.py,Backup,ব্যাকআপ
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Document type is required to create a dashboard chart,ড্যাশবোর্ড চার্ট তৈরি করতে নথি প্রকারের প্রয়োজন
DocType: DocField,Read Only,শুধুমাত্র পঠনযোগ্য
apps/frappe/frappe/email/doctype/email_group/email_group.js,New Newsletter,নতুন নিউজলেটার
DocType: Energy Point Log,Energy Point Log,শক্তি পয়েন্ট লগ
DocType: Print Settings,Send Print as PDF,পিডিএফ হিসাবে প্রিন্ট পাঠান
DocType: Web Form,Amount,পরিমাণ
DocType: Workflow Transition,Allowed,প্রেজেন্টেশন
DocType: Dashboard Chart,Chart Source,চার্ট উত্স
apps/frappe/frappe/core/doctype/doctype/doctype.py,There can be only one Fold in a form,একটি ফর্ম শুধুমাত্র এক ভাঁজ আছে হতে পারে
apps/frappe/frappe/core/doctype/file/file.py,Unable to write file format for {0},জন্য ফাইল ফরম্যাট লিখতে ব্যর্থ হয়েছে {0}
apps/frappe/frappe/website/doctype/portal_settings/portal_settings.js,Restore to default settings?,ডিফল্ট সেটিংসে পুনরুদ্ধার করতে চান?
apps/frappe/frappe/website/doctype/website_settings/website_settings.py,Invalid Home Page,অকার্যকর হোম পেজ
apps/frappe/frappe/templates/includes/login/login.js,Invalid Login. Try again.,অবৈধ লগইন করুন. আবার চেষ্টা কর.
DocType: Auto Email Report,Send only if there is any data,শুধুমাত্র পাঠান যদি সেখানে কোন তথ্য নেই
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Totals Row,টোটাল সারি
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Permission at level 0 must be set before higher levels are set,{0}: উচ্চ মাত্রার সেট করা হয় আগে স্তর 0 এ অনুমতি সেট করা আবশ্যক
DocType: Contact,Sync with Google Contacts,গুগল পরিচিতিগুলির সাথে সিঙ্ক করুন
DocType: Tag Link,Document Tag,ডকুমেন্ট ট্যাগ
apps/frappe/frappe/desk/doctype/todo/todo.py,Assignment closed by {0},অ্যাসাইনমেন্ট দ্বারা বন্ধ {0}
DocType: Integration Request,Remote,দূরবর্তী
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Calculate,গণনা করা
apps/frappe/frappe/printing/doctype/print_format/print_format.js,Please select DocType first,প্রথম DOCTYPE দয়া করে নির্বাচন করুন
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Confirm Your Email,আপনার ইমেইল নিশ্চিত করুন
apps/frappe/frappe/www/login.html,Or login with,অথবা লগইন করুন
DocType: Error Snapshot,Locals,অঁচলবাসী
apps/frappe/frappe/desk/page/activity/activity_row.html,Communicated via {0} on {1}: {2},মাধ্যমে আদানপ্রদান {0} উপর {1} {2}
apps/frappe/frappe/core/doctype/comment/comment.py,{0} mentioned you in a comment in {1},{0} একটি মন্তব্যে উল্লেখ {1}
apps/frappe/frappe/public/js/frappe/ui/group_by/group_by.html,Select Group By...,দ্বারা গ্রুপ নির্বাচন করুন ...
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,যেমন (55 + + 434) / 4 বা = Math.sin (Math.PI / 2) ...
apps/frappe/frappe/utils/csvutils.py,{0} is required,{0} প্রয়োজন
DocType: Integration Request,Integration Type,ইন্টিগ্রেশন ধরণ
DocType: Newsletter,Send Attachements,Attachements পাঠান
apps/frappe/frappe/config/integrations.py,Google Contacts Integration.,গুগল পরিচিতি সংহত।
DocType: Transaction Log,Transaction Log,লেনদেন লগ
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,Stats based on last month's performance (from {0} to {1}),গত মাসের পারফরম্যান্সের ভিত্তিতে পরিসংখ্যান ({0} থেকে {1} থেকে)
DocType: Contact Us Settings,City,শহর
DocType: DocField,Perm Level,স্থায়ী ঢেউ তোলা শ্রেনী
apps/frappe/frappe/www/confirm_workflow_action.html,View document,নথিটি দেখুন
apps/frappe/frappe/desk/doctype/event/event.py,Events In Today's Calendar,আজকের ক্যালেন্ডার ঘটনাগুলি
DocType: Web Page,Web Page,ওয়েব পেজ
DocType: Workflow Document State,Next Action Email Template,পরবর্তী অ্যাকশন ইমেল টেমপ্লেট
DocType: Blog Category,Blogger,ব্লগার
DocType: DocType,"If enabled, changes to the document are tracked and shown in timeline","সক্ষম করা থাকলে, দস্তাবেজের পরিবর্তনগুলি ট্র্যাক করা হয় এবং সময়রেখায় প্রদর্শিত হয়"
apps/frappe/frappe/core/doctype/doctype/doctype.py,'In Global Search' not allowed for type {0} in row {1},&#39;বৈশ্বিক অনুসন্ধান&#39; টাইপ জন্য অনুমতি দেওয়া হয় না {0} সারিতে {1}
DocType: Energy Point Log,Appreciation,রসাস্বাদন
apps/frappe/frappe/public/js/frappe/views/treeview.js,View List,তালিকা দেখুন
DocType: Workflow,Don't Override Status,স্থিতি ওভাররাইড না
apps/frappe/frappe/public/js/frappe/form/multi_select_dialog.js,Search term,অনুসন্ধানের শর্ত
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,The First User: You,প্রথম ব্যবহারকারী: আপনি
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Newsletter should have atleast one recipient,নিউজলেটারে কমপক্ষে একজন প্রাপক থাকা উচিত
DocType: Deleted Document,GCalendar Sync ID,GCalendar সিঙ্ক আইডি
DocType: Prepared Report,Report Start Time,রিপোর্ট সময় শুরু করুন
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export Data,রপ্তানি তথ্য
apps/frappe/frappe/core/doctype/data_import/data_import.js,Select Columns,নির্বাচন কলাম
DocType: Translation,Source Text,উত্স লেখা
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js,This is a background report. Please set the appropriate filters and then generate a new one.,এটি একটি পটভূমি প্রতিবেদন। উপযুক্ত ফিল্টার সেট করুন এবং তারপরে একটি নতুন তৈরি করুন।
apps/frappe/frappe/www/login.py,Missing parameters for login,লগইন জন্য অনুপস্থিত পরামিতি
DocType: Workflow State,folder-open,ফোল্ডারের-খোলা
DocType: DocType,"Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended.",জমা দেওয়ার পরে জমা দেওয়ার নথিগুলি পরিবর্তন করা যাবে না। এগুলি কেবল বাতিল এবং সংশোধিত হতে পারে।
DocType: OAuth Authorization Code,Validity,বৈধতা
apps/frappe/frappe/config/website.py,Single Post (article).,একা পোস্ট (নিবন্ধ).
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Reports,প্রতিবেদন
DocType: Page,No,না
DocType: Property Setter,Set Value,সেট মান
DocType: Webhook,Webhook Data,ওয়েবহুক ডেটা
apps/frappe/frappe/public/js/frappe/views/treeview.js,Creating {0},{0} তৈরি করা হচ্ছে
DocType: Report,Disable Prepared Report,প্রস্তুত প্রতিবেদন অক্ষম করুন
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Illegal Access Token. Please try again,অবৈধ অ্যাক্সেস টোকেন. অনুগ্রহপূর্বক আবার চেষ্টা করুন
apps/frappe/frappe/public/js/frappe/desk.js,"The application has been updated to a new version, please refresh this page","অ্যাপ্লিকেশনটি একটি নতুন সংস্করণে আপডেট করা হয়েছে, এই পৃষ্ঠাটি রিফ্রেশ দয়া"
DocType: Notification,Optional: The alert will be sent if this expression is true,ঐচ্ছিক: এই অভিব্যক্তি সত্য হলে সতর্কতা পাঠানো হবে
DocType: Data Migration Plan,Plan Name,পরিকল্পনা নাম
DocType: Print Settings,Print with letterhead,লেটারহেড সাথে মুদ্রণ
apps/frappe/frappe/public/js/frappe/file_uploader/WebLink.vue,Attach a web link,একটি ওয়েব লিঙ্ক সংযুক্ত করুন
DocType: Unhandled Email,Raw Email,কাঁচা ইমেইল
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Select records for assignment,নিয়োগ জন্য নির্বাচন রেকর্ড
DocType: ToDo,Assigned By,দ্বারা নির্ধারিত হয়
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,You can use Customize Form to set levels on fields.,আপনি ক্ষেত্রের উপর মাত্রা সেট কাস্টমাইজ ফর্ম ব্যবহার করতে পারেন.
DocType: Dashboard Chart Source,Timeseries,Timeseries
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Select Your Region,আপনার অঞ্চল নির্বাচন করুন
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,{0} appreciation point for {1} {2},{1} {2} এর জন্য {0} প্রশংসা পয়েন্ট
DocType: S3 Backup Settings,cn-northwest-1,সিএন-উত্তর দক্ষিণে -1
DocType: Dropbox Settings,Limit Number of DB Backups,ডিবি ব্যাকআপ সংখ্যা সীমিত
DocType: Custom DocPerm,Level,শ্রেনী
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Last 30 days,শেষ 30 দিন
DocType: Custom DocPerm,Report,রিপোর্ট
apps/frappe/frappe/website/doctype/web_form/web_form.py,Amount must be greater than 0.,পরিমাণ 0 অনেক বেশী হতে হবে.
apps/frappe/frappe/public/js/frappe/form/print.js,Connected to QZ Tray!,কিউজেড ট্রেতে সংযুক্ত!
apps/frappe/frappe/desk/reportview.py,{0} is saved,{0} সংরক্ষিত হয়েছে
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be renamed,{0} ব্যবহারকারীর নাম পরিবর্তন করা যাবে না
apps/frappe/frappe/database/schema.py,Fieldname is limited to 64 characters ({0}),FIELDNAME 64 অক্ষরের মধ্যে সীমিত আছে ({0})
apps/frappe/frappe/public/js/frappe/form/grid_row.js,Cannot move row,সারি সরানো যায় না
apps/frappe/frappe/config/desk.py,Email Group List,ই-মেইল গ্রুপ তালিকা
DocType: Website Settings,An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],.ico এক্সটেনশন সঙ্গে একটি আইকন ফাইল. 16 X 16 px এর হতে হবে. একটি ফেভিকন জেনারেটর ব্যবহার করে তৈরি করা. [Favicon-generator.org]
DocType: Auto Email Report,Format,বিন্যাস
DocType: Email Account,Email Addresses,ইমেইল ঠিকানা
DocType: Web Form,Allow saving if mandatory fields are not filled,যদি বাধ্যতামূলক ক্ষেত্র পূরণ করা হয় না সংরক্ষণ করার অনুমতি দিন
DocType: S3 Backup Settings,us-west-2,উস-পশ্চিমে-2
apps/frappe/frappe/custom/doctype/custom_script/custom_script.js,Select Child Table,শিশু ছক নির্বাচন করুন
