apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Ir pieejamas jaunas {} izlaidumi šādām lietotnēm
DocType: DocField,Fold,Salocīt
apps/frappe/frappe/printing/doctype/print_format/print_format.py,Standard Print Format cannot be updated,Standarta Print Format nevar atjaunināt
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Field {1} of type {2} cannot be mandatory,{0}: {2} tipa {1} lauks nevar būt obligāts
DocType: System Settings,In Days,Dienās
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Miss,palaist garām
apps/frappe/frappe/public/js/frappe/model/model.js,Please specify,"Lūdzu, norādiet"
DocType: Comment,Bot,Bot
DocType: Help Article,Help Article,Palīdzība pants
DocType: Page,Page Name,Lapas nosaukums
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Also adding the dependent currency field {0},Pievienojot arī atkarīgās valūtas lauku {0}
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not locate locate - {0},Google disks - nevarēja atrast atrašanās vietu - {0}
DocType: S3 Backup Settings,ap-south-1,ap-dienvidu-1
apps/frappe/frappe/core/doctype/file/file.js,Unzip,Unzip
apps/frappe/frappe/model/document.py,Incorrect value in row {0}: {1} must be {2} {3},Nepareiza vērtība rindā {0}: {1} jābūt {2}{3}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Submitted Document cannot be converted back to draft. Transition row {0},Iesniegtie Dokumentu nevar pārvērst atpakaļ uz projektu. Pāreja rinda {0}
DocType: Assignment Rule,Assignment Days,Uzdevumu dienas
apps/frappe/frappe/desk/reportview.py,Deleting {0},Dzēšana {0}
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Select an existing format to edit or start a new format.,Izvēlieties esošu formātu rediģēt vai sākt jaunu formātu.
DocType: System Settings,Bypass restricted IP Address check If Two Factor Auth Enabled,"Apvedceļa ierobežotā IP adreses pārbaude, ja ir aktivizēts divu faktoru autentifikācija"
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Created Custom Field {0} in {1},Izveidots Custom Field {0} ir {1}
DocType: System Settings,Time Zone,Time Zone
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Special Characters are not allowed,Speciālie simboli nav atļauts
DocType: Comment,Relinked,Relinked
DocType: Print Settings,Compact Item Print,Compact Prece Print
DocType: Email Account,uidnext,uidnext
DocType: User,Redirect URL,novirzīt URL
DocType: SMS Settings,Enter url parameter for receiver nos,Ievadiet url parametrs uztvērēja nos
DocType: Chat Profile,Online,Online
DocType: Email Account,Always use Account's Name as Sender's Name,Vienmēr izmantojiet konta vārdu kā sūtītāja vārdu
apps/frappe/frappe/email/doctype/email_queue/email_queue.py,Only Administrator can delete Email Queue,Tikai administrators var dzēst Email Rinda
apps/frappe/frappe/contacts/doctype/address_template/address_template.py,Setting this Address Template as default as there is no other default,"Šī adrese veidne kā noklusējuma iestatījums, jo nav cita noklusējuma"
DocType: Workflow State,Home,Mājas
DocType: OAuth Provider Settings,Auto,auto
DocType: System Settings,User can login using Email id or User Name,"Lietotājs var pieteikties, izmantojot e-pasta id vai lietotāja vārdu"
DocType: Workflow State,question-sign,Jautājums-zīme
apps/frappe/frappe/model/base_document.py,{0} is disabled,{0} ir atspējots
apps/frappe/frappe/core/doctype/doctype/doctype.py,"Field ""route"" is mandatory for Web Views",Lauku &quot;maršruts&quot; ir obligāts Web skatījumiem
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Insert Column Before {0},Ievietot kolonnu pirms {0}
DocType: Energy Point Rule,The user from this field will be rewarded points,Lietotājam no šī lauka tiks piešķirti punkti
DocType: Assignment Rule,Close Condition,Aizvērts nosacījums
DocType: Dropbox Settings,Number of DB Backups,DB dublējumu skaits
DocType: Email Account,Add Signature,Pievienot parakstu
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py,Left this conversation,Kreisais šo sarunu
DocType: Print Format,Raw Printing,Neapstrādāta druka
,Background Jobs,fona Jobs
apps/frappe/frappe/public/js/frappe/form/print.js,Printer Settings,Printera iestatījumi
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.py,Time series based on is required to create a dashboard chart,"Lai izveidotu informācijas paneļa diagrammu, ir nepieciešamas laika rindas"
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Energy Points: ,Enerģijas punkti:
DocType: ToDo,ToDo,Jadāra
DocType: DocField,No Copy,Nē Copy
DocType: Workflow State,qrcode,QRCode
DocType: Chat Token,IP Address,IP adrese
DocType: Data Import,Submit after importing,Iesniegt pēc importēšanas
apps/frappe/frappe/www/login.html,Login with LDAP,Pieteikties ar LDAP
DocType: Web Form,Breadcrumbs,Rīvmaize
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Rank: ,Rank:
apps/frappe/frappe/core/doctype/doctype/doctype.py,If Owner,Ja īpašnieks
DocType: Data Migration Mapping,Push,Spiediet
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Drop files here,Nometiet failus šeit
DocType: OAuth Authorization Code,Expiration time,derīguma laiks
DocType: Web Page,Website Sidebar,Mājas lapas Sidebar
DocType: Web Form,Show Sidebar,Rādīt Sidebar
apps/frappe/frappe/website/doctype/web_form/web_form.py,You need to be logged in to access this {0}.,"Jums ir jābūt pieteicies, lai piekļūtu šo {0}."
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Complete By,Complete By
apps/frappe/frappe/utils/password_strength.py,All-uppercase is almost as easy to guess as all-lowercase.,All-lielais ir gandrīz tikpat viegli uzminēt kā visiem-mazie burti.
DocType: Website Settings,Top Bar Items,Top Bar Items
DocType: Notification,Print Settings,Drukas iestatījumi
DocType: Page,Yes,Jā
DocType: DocType,Max Attachments,Max Pielikumi
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} seconds remaining,Atlikušas apmēram {0} sekundes
DocType: Calendar View,End Date Field,Beigu datuma lauks
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Global Shortcuts,Globālie saīsnes
DocType: Desktop Icon,Page,Lappuse
apps/frappe/frappe/utils/bot.py,Could not find {0} in {1},Neizdevās atrast {0} ir {1}
apps/frappe/frappe/utils/password_strength.py,Names and surnames by themselves are easy to guess.,"Vārdi un uzvārdi, ko paši ir viegli uzminēt."
apps/frappe/frappe/config/website.py,Knowledge Base,Zināšanu pamats
DocType: Workflow State,briefcase,portfelis
apps/frappe/frappe/model/document.py,Value cannot be changed for {0},Vērtību nevar mainīt {0}
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Stils pārstāv pogu krāsu: Success - zaļa, briesmas - sarkans, inversās - Black, pamatskolas - zils, Info - gaiši zila, Brīdinājums - Orange"
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This request has not yet been approved by the user.,Lietotājs šo pieprasījumu vēl nav apstiprinājis.
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Please Install the ldap3 library via pip to use ldap functionality.,"Lūdzu, instalējiet ldap3 bibliotēku, izmantojot pip, lai izmantotu ldap funkcionalitāti."
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row Status,Rindas statuss
DocType: S3 Backup Settings,sa-east-1,sa-austrumi-1
DocType: Workflow Transition,Workflow Transition,Workflow Pārejas
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,{0} months ago,Pirms {0} mēneši
apps/frappe/frappe/custom/doctype/custom_field/custom_field.py,Custom Fields can only be added to a standard DocType.,Pielāgotus laukus var pievienot tikai standarta DocType.
apps/frappe/frappe/public/js/frappe/list/list_sidebar_group_by.js,Created By,Izveidoja
apps/frappe/frappe/integrations/doctype/dropbox_settings/dropbox_settings.py,Dropbox Setup,Dropbox Setup
DocType: Assignment Rule Day,Assignment Rule Day,Piešķiršanas noteikumu diena
DocType: Workflow State,resize-horizontal,mainīt horizontālā
apps/frappe/frappe/templates/emails/download_data.html,Download Link,Lejupielādes saite
DocType: Chat Message,Content,Saturs
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} reverted your point on {1},{0} atsauca jūsu viedokli uz {1}
DocType: Data Migration Run,Push Insert,Piespiediet ievietojiet
apps/frappe/frappe/public/js/frappe/views/treeview.js,Group Node,Group Mezgls
DocType: Auto Repeat,Notification,paziņojums
DocType: Contact Phone,Contact Phone,Kontakttālrunis
apps/frappe/frappe/public/js/frappe/utils/energy_point_utils.js,{0} appreciated {1},{0} novērtēts {1}
DocType: Milestone,Document,Dokuments
apps/frappe/frappe/core/doctype/doctype/doctype.py,Series {0} already used in {1},Sērija {0} jau izmanto {1}
apps/frappe/frappe/core/doctype/data_import/importer.py,Unsupported File Format,Neatbalstīts faila formāts
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting to launch QZ Tray...,Mēģinājums palaist QZ Tray ...
DocType: Assignment Rule,Example: {{ subject }},Piemērs: {{subjekts}}
DocType: DocField,Code,Kods
DocType: Workflow,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","Visas iespējamās Workflow valstis un lomas darbplūsmu. Docstatus Opcijas: 0 ir &quot;izglābts&quot;, 1 ir &quot;iesniegts&quot; un 2. &quot;Atcelts&quot;"
apps/frappe/frappe/printing/doctype/print_format/print_format.py,{0} are required,{0} ir nepieciešami
apps/frappe/frappe/desk/doctype/dashboard_chart/dashboard_chart.js,Last Modified On,Pēdējo reizi rediģēts
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.","Atļaujas ar 0 līmenī Dokumentu līmeņa atļaujas, ti, tie ir galvenais, lai piekļūtu dokumentam."
DocType: Auto Repeat,Print Format,Print Format
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Toggle Grid View,Pārslēgt režģa skatu
apps/frappe/frappe/public/js/frappe/form/form.js,Go to next record,Pāriet uz nākamo ierakstu
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,Invalid payment gateway credentials,Nederīgi maksājumu vārteja pilnvaras
DocType: Data Import,This is the template file generated with only the rows having some error. You should use this file for correction and import.,"Šis ir veidnes fails, kuru ģenerē tikai ar rindām, kurām ir kāda kļūda. Jums vajadzētu izmantot šo failu labošanai un importēšanai."
apps/frappe/frappe/config/users_and_permissions.py,Set Permissions on Document Types and Roles,Uzstādīt tiesības dokumentu tipiem un lomām
DocType: Data Migration Run,Remote ID,Attālais ID
apps/frappe/frappe/model/meta.py,No Label,nav Label
DocType: System Settings,Use socketio to upload file,"Izmantojiet socketio, lai augšupielādētu failu"
apps/frappe/frappe/public/js/frappe/list/list_view.js,Refreshing,Atsvaidzinoša
apps/frappe/frappe/social/doctype/energy_point_rule/energy_point_rule.js,Modified By,grozīta ar
apps/frappe/frappe/public/js/frappe/request.js,Support Email Address Not Specified,Nav norādīta atbalsta e-pasta adrese
DocType: Energy Point Log,Criticism,Kritika
DocType: Address,Tripura,Tripura
DocType: About Us Settings,"""Company History""","""Uzņēmuma vēsture"""
apps/frappe/frappe/www/confirm_workflow_action.html,This document has been modified after the email was sent.,Šis dokuments ir labots pēc e-pasta nosūtīšanas.
DocType: DocField,"If checked, this field will be not overwritten based on Fetch From if a value already exists.","Ja tas ir atzīmēts, šis lauks netiks pārrakstīts, pamatojoties uz Fetch From, ja vērtība jau pastāv."
DocType: Access Log,Show Report,Rādīt pārskatu
DocType: Address,Tamil Nadu,tamil Nadu
DocType: Email Rule,Email Rule,E-pasta noteikums
apps/frappe/frappe/core/doctype/docshare/docshare.py,{0} shared this document with everyone,{0} dalījās šo dokumentu ar visiem
apps/frappe/frappe/desk/page/activity/activity_row.html,Commented on {0}: {1},Komentēja {0}: {1}
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Looks like someone sent you to an incomplete URL. Please ask them to look into it.,"Izskatās kāds jūs sūtīju nepilnīgu URL. Lūdzu, palūdziet, lai apskatīt to."
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.html,Your payment has been successfully registered.,Jūsu maksājums ir sekmīgi reģistrēts.
DocType: Stripe Settings,Secret Key,Secret Key
DocType: Stripe Settings,Secret Key,Secret Key
apps/frappe/frappe/public/js/frappe/views/translation_manager.js,Translate {0},Tulkot {0}
DocType: Notification,Send alert if this field's value changes,"Nosūtīt brīdinājumu, ja šajā jomā ir vērtības izmaiņām"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Theme Colors,Tēmas krāsas
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Select a DocType to make a new format,"Izvēlieties DOCTYPE, lai izveidotu jaunu formātu"
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User does not exist,lietotājs neeksistē
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,'Recipients' not specified,&quot;Saņēmēji&quot; nav norādīti
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,just now,tikko
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html,Apply,pieteikties
DocType: Footer Item,Policy,politika
apps/frappe/frappe/integrations/utils.py,{0} Settings not found,{0} Iestatījumi nav atrasts
DocType: Module Def,Module Def,Def modulis
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Upload file,Augšupielādēt failu
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Are you sure you want to delete this post?,Vai tiešām vēlaties dzēst šo ziņu?
DocType: Chat Profile,Busy,Aizņemts
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} Dashboard,{0} Informācijas panelis
DocType: Data Migration Plan,Data Migration Plan,Datu migrācijas plāns
apps/frappe/frappe/core/doctype/communication/communication.js,Reply,Atbildēt
apps/frappe/frappe/config/core.py,Pages in Desk (place holders),Raksti Desk (vietturus)
DocType: DocField,Collapsible Depends On,Saliekams Atkarīgs On
DocType: Print Style,Print Style Name,Drukas stila nosaukums
DocType: Print Settings,Allow page break inside tables,Atļaut lappuses pārtraukumu iekšpusē galdiem
DocType: Email Account,SMTP Server,SMTP Server
DocType: Print Format,Print Format Help,Print Format Palīdzība
apps/frappe/frappe/chat/doctype/chat_room/chat_room.py,{0} room must have atmost one user.,{0} telpā jābūt vismaz vienam lietotājam.
DocType: DocType,Beta,beta
DocType: Dashboard Chart,Count,Grāfs
apps/frappe/frappe/templates/includes/comments/comments.py,New Comment on {0}: {1},Jauns komentārs par {0}: {1}
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.py,restored {0} as {1},atjaunoja {0} kā {1}
apps/frappe/frappe/core/doctype/data_export/exporter.py,"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","Ja atjaunināt, lūdzu, izvēlieties ""Pārrakstīt"" cits esošās rindas netiks dzēsti."
DocType: DocField,Translatable,Tulkojams
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.js,Syncing {0} of {1},Tiek sinhronizēts {0} no {1}
DocType: Letter Head,Letter Head in HTML,Vēstule Head HTML
apps/frappe/frappe/desk/page/user_profile/user_profile.js,User Profile,Lietotāja profils
DocType: Web Form,Web Form,Web Form
apps/frappe/frappe/public/js/frappe/form/controls/date.js,Date {0} must be in format: {1},Datam {0} jābūt formātā: {1}
DocType: About Us Settings,Org History Heading,Org Vēsture Pozīcija
DocType: Print Settings,Allow Print for Cancelled,Ļauj Print Anulēts
DocType: Communication,Integrations can use this field to set email delivery status,"Integrāciju var izmantot šo lauku, lai iestatītu e-pasta piegādes statusu"
DocType: Web Form,Web Page Link Text,Web lapa saites teksts
DocType: Page,System Page,sistēmas lapa
DocType: Page,System Page,sistēmas lapa
apps/frappe/frappe/config/settings.py,"Set default format, page size, print style etc.","Uzstādīt noklusējuma formāts, lapas izmēru, drukas stilu utt"
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,ESC,ESC
apps/frappe/frappe/modules/utils.py,Customizations for <b>{0}</b> exported to:<br>{1},Pielāgojumi <b>{0}</b> eksportam uz: <br> {1}
DocType: Website Settings,Include Search in Top Bar,Iekļaut Meklēt Top Bar
DocType: GSuite Settings,Allow GSuite access,Atļaut GSuite piekļuve
DocType: DocType,DESC,DESC
DocType: DocType,Naming,Nosaucot
apps/frappe/frappe/core/doctype/data_import/data_import.js,Select All,Izvēlēties visu
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Column {0},{0} kolonna
apps/frappe/frappe/config/customization.py,Custom Translations,Custom Translations
apps/frappe/frappe/public/js/frappe/socketio_client.js,Progress,progress
apps/frappe/frappe/public/js/frappe/form/workflow.js, by Role ,pēc lomas
apps/frappe/frappe/public/js/frappe/form/save.js,Missing Fields,Trūkst Fields
apps/frappe/frappe/core/doctype/doctype/doctype.py,Invalid fieldname '{0}' in autoname,Nederīga fieldname &#39;{0}&#39; in autoname
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search in a document type,Meklēt pēc dokumenta veida
DocType: Custom DocPerm,Role and Level,Loma un Level
DocType: File,Thumbnail URL,Thumbnail URL
apps/frappe/frappe/desk/moduleview.py,Custom Reports,Custom pārskati
DocType: Website Script,Website Script,Mājas lapa Script
DocType: GSuite Settings,If you aren't using own publish Google Apps Script webapp you can use the default https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec ,Ja jūs neizmantojat savu publicēt Google Apps Script webapp varat izmantot noklusējuma https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec
apps/frappe/frappe/config/settings.py,Customized HTML Templates for printing transactions.,Pielāgotus HTML veidnes drukāšanai darījumiem.
apps/frappe/frappe/public/js/frappe/form/print.js,Orientation,orientēšanās
DocType: Workflow,Is Active,Vai Active
apps/frappe/frappe/desk/query_report.py,{0} saved successfully,{0} veiksmīgi saglabāts
apps/frappe/frappe/desk/form/utils.py,No further records,Nav citu ierakstu
DocType: DocField,Long Text,Long Teksta
DocType: Workflow State,Primary,Galvenais
DocType: User,Home Settings,Mājas iestatījumi
apps/frappe/frappe/core/doctype/data_import/importer.py,Please do not change the rows above {0},"Lūdzu, nemainiet rindas iepriekš {0}"
DocType: Web Form,Go to this URL after completing the form (only for Guest users),Pāriet uz šo URL pēc veidlapas aizpildīšanas (tikai Viesu lietotājiem).
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,(Ctrl + G),(Ctrl + G)
DocType: Contact,More Information,Vairāk informācijas
DocType: Data Migration Mapping,Field Maps,Lauku kartes
DocType: Desktop Icon,Desktop Icon,Desktop ikona
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Your payment was successfully accepted,Jūsu maksājums tika veiksmīgi pieņemts
apps/frappe/frappe/public/js/frappe/views/pageview.js,Sorry! You are not permitted to view this page.,Atvaino! Jums nav atļauts apskatīt šo lapu.
DocType: Workflow State,bell,zvans
DocType: LDAP Settings,LDAP Mobile Field,LDAP mobilais lauks
apps/frappe/frappe/public/js/frappe/form/templates/set_sharing.html,Share this document with,Dalīties ar šo dokumentu ar
apps/frappe/frappe/utils/nestedset.py,{0} {1} cannot be a leaf node as it has children,{0}{1} nevar būt lapa mezglu kā tas ir bērni
DocType: Comment,Info,Info
apps/frappe/frappe/public/js/frappe/views/interaction.js,Add Attachment,Pievienot pielikumu
DocType: Data Migration Mapping,Sync,Sinhronizēt
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Client Secret before social login is enabled,"Lūdzu, ievadiet Klienta noslēpumu, pirms sociālā pieslēgšanās ir iespējota"
DocType: Communication,Email,E-pasts
apps/frappe/frappe/templates/includes/contact.js,Thank you for your message,Paldies par jūsu ziņu
apps/frappe/frappe/public/js/frappe/views/communication.js,Send Read Receipt,Sūtīt Lasīt saņemšana
DocType: Stripe Settings,Stripe Settings,svītra iestatījumi
DocType: Stripe Settings,Stripe Settings,svītra iestatījumi
DocType: Data Migration Mapping,Data Migration Mapping,Datu migrācijas kartēšana
DocType: Auto Email Report,Period,Periods
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,About {0} minute remaining,Atlikušas apmēram {0} minūtes
apps/frappe/frappe/www/login.py,Invalid Login Token,Invalid Login Token
apps/frappe/frappe/public/js/frappe/chat.js,Discard,Izmetiet
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,1 hour ago,pirms 1 stundas
DocType: Website Settings,Home Page,Mājas lapa
DocType: Error Snapshot,Parent Error Snapshot,Parent Kļūda Snapshot
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map columns from {0} to fields in {1},Kartes kolonnas no {0} līdz laukiem {1}
DocType: Access Log,Filters,Filtri
DocType: Workflow State,share-alt,akciju alt
apps/frappe/frappe/utils/background_jobs.py,Queue should be one of {0},Rinda vajadzētu būt viens no {0}
DocType: Address Template,"<h4>Default Template</h4>
<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>
<pre><code>{{ address_line1 }}&lt;br&gt;
{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}
{{ city }}&lt;br&gt;
{% if state %}{{ state }}&lt;br&gt;{% endif -%}
{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}
{{ country }}&lt;br&gt;
{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}
{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}
{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}
</code></pre>","<H4> Default Template </ h4> <p> Izmanto <a href=""http://jinja.pocoo.org/docs/templates/""> Jinja šablonu </a> un visi lauki adrese (ieskaitot Custom Fields ja tādi ir), būs pieejams </ p> <pre> <code> {{address_line1}} & lt; br & gt; {%, Ja address_line2%}{{address_line2}} & lt; br & gt; {% endif -%}{{pilsētas}} & lt; br & gt; {%, Ja valsts%}{{valsts}} & lt; br & gt; {% endif -%}{%, ja Pasta indeksa%} PIN: {{Pasta indeksa}} & lt; br & gt; {% endif -%}{{valsts}} & lt ; br & gt; {%, Ja tālrunis%} Tālrunis: {{tālrunis}} & lt; br & gt; {% endif -%}{%, ja fakss%} Fakss: {{fakss}} & lt; br & gt; {% endif -%}{%, ja email_id %} E-pasts: {{email_id}} & lt; br & gt; {% endif -%} </ code> </ pre>"
DocType: Calendar View,Start Date Field,Sākuma datums lauks
DocType: Role,Role Name,Loma Name
apps/frappe/frappe/templates/includes/navbar/navbar_login.html,Switch To Desk,Pārslēgt uz Desk
apps/frappe/frappe/config/core.py,Script or Query reports,Script vai vaicājuma ziņojumus
DocType: Contact Phone,Is Primary Mobile,Ir galvenais mobilais
DocType: Workflow Document State,Workflow Document State,Workflow Dokumentu Valsts
apps/frappe/frappe/public/js/frappe/request.js,File too big,Fails ir pārāk liels
apps/frappe/frappe/core/doctype/user/user.py,Email Account added multiple times,E-pasta konts pievienotas vairākas reizes
DocType: Energy Point Settings,Last Point Allocation Date,Pēdējā punkta piešķiršanas datums
DocType: Payment Gateway,Payment Gateway,Maksājumu Gateway
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} point,{0} novērtēja jūsu darbu {1} ar {2} punktu
DocType: Milestone Tracker,Field to Track,Lauks izsekot
apps/frappe/frappe/utils/change_log.py,New updates are available,Ir pieejami jauni atjauninājumi
DocType: Portal Settings,Hide Standard Menu,Slēpt Standard Menu
apps/frappe/frappe/config/settings.py,Add / Manage Email Domains.,Pievienot / Manage Email domēnu.
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,This link has already been activated for verification.,Šī saite jau ir aktivizēta verifikācijai.
apps/frappe/frappe/workflow/doctype/workflow/workflow.py,Cannot cancel before submitting. See Transition {0},Nevar atcelt pirms iesniegšanas. Skatīt Pāreja {0}
apps/frappe/frappe/www/printview.py,Print Format {0} is disabled,Print Format {0} ir invalīds
,Address and Contacts,Adrese un kontakti
DocType: Notification,Send days before or after the reference date,Nosūtīt dienas pirms vai pēc pārskata datuma
DocType: User,Allow user to login only after this hour (0-24),"Ļauj lietotājam, lai pieteiktos tikai pēc šīs stundas (0-24)"
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.js,"Assign one by one, in sequence","Piešķiriet pa vienam, pēc kārtas"
DocType: Integration Request,Subscription Notification,Abonēšanas paziņojums
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,or attach a,vai pievienojiet a
DocType: Auto Repeat,Start Date,Sākuma datums
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Value,Vērtība
DocType: Dashboard Chart,Filters JSON,Filtri JSON
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Click here to verify,"Klikšķiniet šeit, lai pārbaudītu"
DocType: Email Account,Disable SMTP server authentication,Atspējot SMTP servera autentifikāciju
apps/frappe/frappe/public/js/frappe/utils/utils.js,Copied to clipboard.,Kopēts starpliktuvē.
apps/frappe/frappe/utils/password_strength.py,Predictable substitutions like '@' instead of 'a' don't help very much.,"Prognozējami aizstāšanu, piemēram, &quot;@&quot;, nevis &quot;par&quot; nepalīdz ļoti daudz."
apps/frappe/frappe/desk/doctype/todo/todo_list.js,Assigned By Me,Piešķirtie By Me
apps/frappe/frappe/utils/data.py,Zero,Nulle
DocType: Google Drive,Backup Folder ID,Mapes dublējuma ID
apps/frappe/frappe/core/doctype/doctype/doctype.py,Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,"Ne izstrādātāja režīmu! Noteikts site_config.json vai veikt ""Custom"" DOCTYPE."
DocType: Workflow State,globe,zemeslode
DocType: System Settings,dd.mm.yyyy,dd.mm.gggg
DocType: Assignment Rule,Priority,Prioritāte
DocType: Email Queue,Unsubscribe Param,Atteikties Param
DocType: DocType,Hide Sidebar and Menu,Slēpt sānjoslu un izvēlni
DocType: Auto Repeat,Weekly,Nedēļas
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Dark Color,Tumša krāsa
DocType: SMS Settings,Eg. smsgateway.com/api/send_sms.cgi,Piem. smsgateway.com/api/send_sms.cgi
DocType: Communication,In Reply To,Atbildot uz
DocType: DocType,Allow Import (via Data Import Tool),Atļaut Import (izmantojot datu importēšana rīks)
apps/frappe/frappe/public/js/frappe/web_form/web_form_list.js,Sr,sr
DocType: DocField,Float,Peldēt
DocType: Print Settings,Page Settings,Lapas iestatījumi
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Saving...,Saglabājot ...
apps/frappe/frappe/www/update-password.html,Invalid Password,Nepareiza parole
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully imported {0} record out of {1}.,{0} ieraksts ir veiksmīgi importēts no {1}.
DocType: Contact,Purchase Master Manager,Pirkuma Master vadītājs
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Click on the lock icon to toggle public/private,"Noklikšķiniet uz bloķēšanas ikonas, lai pārslēgtu publisko / privāto"
DocType: Module Def,Module Name,Module Name
DocType: S3 Backup Settings,eu-west-3,eu-rietumi-3
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Uploading {0} of {1},Notiek {0} no {1} augšupielāde
DocType: DocType,DocType is a Table / Form in the application.,DOCTYPE ir tabula / Forma pieteikumā.
DocType: Social Login Key,Authorize URL,Atļaut URL
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not fetch event from Google Calendar, error code {0}.","Google kalendārs - notikumu nevarēja iegūt no Google kalendāra, kļūdas kods {0}."
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Auto Repeat Document Creation Failed,Neizdevās automātiski atkārtot dokumentu izveidošanu
